step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,138.7973807704119,26.914037660502515,7.670721716409639,7.963112845909189e-08,0.0,46.40837633598326,0.0,0.0,0.0,1.86e-06,
0,0.0,0.004960549300156094,138.79518722394786,50.85721300743154,16.052885202972607,0.0,6.630954155974011,54.73858487124015,0.0004765698923645962,0.8421125394123704,2.19354646402644,1.86e-06,1.2009e-05
1,0.00062,0.009352672298348843,138.7941190108446,52.93505916720733,17.028529583603664,7.963112845909189e-08,13.176326376949099,55.5006457969024,0.0009043660005611397,1.75745349691532,3.2617595672782045,1.86e-06,1.2087e-05
2,0.00124,0.013704863738523856,138.79311036948613,53.764569951097826,17.43128497554889,1.5926225691818378e-07,19.713185059259406,55.80999249867864,0.0013286544147131261,2.701940358860324,4.270400925772265,1.86e-06,1.2118456995109779e-05
3,0.00186,0.018039772969144895,138.792124392636,54.22358342271491,17.656791711357442,2.388933853772757e-07,26.246251964104122,55.979602372303695,0.0017514454780283395,3.6625513754278156,5.256377775891451,1.86e-06,1.2136e-05
4,0.00248,0.022363793823582705,138.79115065627465,54.51916445843847,17.803582229219213,3.1852451383636757e-07,32.7781050708372,56.09103570387916,0.0021732240286004728,4.633544500115365,6.230114137259079,1.86e-06,1.2147e-05
5,0.0031,0.02668045466656694,138.79018472961494,54.72748940792695,17.907744703963466,3.9815564229545947e-07,39.30783798885656,56.16552,0.002594407411776969,5.611854636153272,7.1960407969600055,1.86e-06,1.2155e-05
6,0.00372,0.030992678954216656,138.78922426330428,54.88294010731232,17.985470053656158,4.777867707545514e-07,45.83651831376064,56.22348188678818,0.0030152157500978297,6.595624379822908,8.156507107632933,1.86e-06,1.2161e-05
7,0.00434,0.03530053411663145,138.78826782971643,55.0040693469374,18.04644160816243,5.574178992136433e-07,52.365615970968975,56.270160000000004,0.0034355629003268895,7.583648319266126,9.112940695456928,1.86e-06,1.2165406934693737e-05
8,0.00496,0.039604845665941926,138.78731454118278,55.10153889283475,18.095769446417364,6.370490276727351e-07,58.893178823464254,56.30571095727595,0.003855659693361351,8.57509550059873,10.066229229123564,1.86e-06,1.2169153889283473e-05
9,0.00558,0.04390801575115875,138.78636377805404,55.18179552380042,18.135897761900207,7.16680156131827e-07,65.42059958647384,56.33634284837699,0.004275650012094682,9.569361287458106,11.01699235785054,1.86e-06,1.217217955238004e-05
10,0.0062,0.04820652526933011,138.78541505966555,55.249238376178994,18.170619188089496,7.963112845909189e-07,71.94598875154094,56.36138793201404,0.0046953155612327515,10.565995687129991,11.965710746357217,1.86e-06,1.2175e-05
11,0.00682,0.05250578660500558,138.78446809929298,55.306789668565955,18.199394834282977,8.759424130500109e-07,78.47364223610928,56.38212029549476,0.005114903707913224,11.564651267515346,12.912671118916478,1.86e-06,1.2177e-05
