step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,5.9658755759655,175.18148403192413,35.31531340280799,10.07490028889855,0.012852059216520623,,,,,,,,,,
0,0.0,5.966063604396915,175.15143174251784,35.314321140665186,10.074582765012854,0.012852059216520625,gas,1.0,30.052289406303316,30.052289406303316,0.010906208203167747,0.000992262142801792,1.0312381671030104,103.05375227333576,485.4955599291535,1.1224910551276333
1,0.15,5.966251610055029,175.1213785320186,35.31332906123305,10.074265299594572,0.012852059216520625,gas,1.0,60.10549990553409,60.10549990553409,0.02181038035303222,0.000992079432137416,1.0312341976983246,103.05375227333576,485.4955599291535,1.1224910551276333
2,0.3,5.966439592940624,175.09132440053807,35.31233716447883,10.073947892633223,0.012852059216520625,gas,1.0,90.15963138607913,90.15963138607913,0.03271251682453333,0.0009918967542148494,1.0312302290115556,103.05375227333576,485.4955599291535,1.1224910551276333
3,0.44999999999999996,5.966627553054469,175.0612693481878,35.311345450369856,10.07363054411835,0.012852059216520625,gas,1.0,120.21468373632524,120.21468373632524,0.043612617992543776,0.0009917141089772485,1.0312262610425786,103.05375227333576,485.4955599291535,1.1224910551276333
4,0.6,5.966815490397334,175.03121337507952,35.31035391887343,10.073313254039494,0.012852059216520625,gas,1.0,150.27065684463014,150.27065684463014,0.0545106842318692,0.0009915314964246136,1.0312222937912712,103.05375227333576,485.4955599291535,1.1224910551276333
5,0.75,5.967003404970003,175.00115648132473,35.30936256995682,10.072996022386178,0.012852059216520625,gas,1.0,180.32755059940973,180.32755059940973,0.06540671591724814,0.0009913489166137879,1.0312183272575084,103.05375227333576,485.4955599291535,1.1224910551276333
6,0.8999999999999999,5.967191296773253,174.9710986670351,35.30837140358733,10.072678849147941,0.012852059216520623,gas,1.0,210.38536488902173,210.38536488902173,0.07630071342335196,0.000991166369487928,1.031214361441167,103.05375227333576,485.4955599291535,1.1224910551276333
7,1.05,5.9673791658078486,174.94103993232227,35.30738041973234,10.072361734314345,0.012852059216520627,gas,1.0,240.44409960188204,240.44409960188204,0.08719267712478489,0.0009909838549901906,1.0312103963421226,103.05375227333576,485.4955599291535,1.1224910551276333
8,1.2,5.967567012074578,174.91098027729777,35.306389618359105,10.07204467787491,0.012852059216520625,gas,1.0,270.5037546263775,270.5037546263775,0.09808260739608424,0.0009908013732342624,1.031206431960253,103.05375227333576,485.4955599291535,1.1224910551276333
9,1.3499999999999999,5.96775483557421,174.88091970207324,35.305398999435,10.071727679819196,0.012852059216520625,gas,1.0,300.56432985089486,300.56432985089486,0.1089705046117201,0.0009906189241064567,1.0312024682954326,103.05375227333576,485.4955599291535,1.1224910551276333
10,1.5,5.967942636307539,174.85085820676028,35.30440856292728,10.071410740136725,0.012852059216520627,gas,1.0,330.6258251638501,330.6258251638501,0.1198563691460956,0.0009904365077204602,1.0311985053475385,103.05375227333576,485.4955599291535,1.1224910551276333
11,1.65,5.968130414275335,174.82079579147052,35.303418308803316,10.071093858817058,0.012852059216520627,gas,1.0,360.68824045363,360.68824045363,0.13074020137354667,0.0009902541239625862,1.031194543116447,103.05375227333576,485.4955599291535,1.1224910551276333
12,1.7999999999999998,5.968318169478373,174.79073245631545,35.30242823703048,10.070777035849751,0.012852059216520623,gas,1.0,390.75157560867956,390.75157560867956,0.14162200166834227,0.0009900717728328345,1.0311905816020355,103.05375227333576,485.4955599291535,1.1224910551276333
13,1.95,5.968505901917441,174.76066820140676,35.301438347576095,10.070460271224347,0.012852059216520625,gas,1.0,420.8158305173856,420.8158305173856,0.15250177040468438,0.0009898894543880488,1.031186620804178,103.05375227333576,485.4955599291535,1.1224910551276333
14,2.1,5.968693611593314,174.73060302685593,35.300448640407524,10.070143564930405,0.012852059216520625,gas,1.0,450.8810050681932,450.8810050681932,0.16337950795670791,0.0009897071685713854,1.031182660722753,103.05375227333576,485.4955599291535,1.1224910551276333
15,2.25,5.968881298506774,174.70053693277464,35.29945911549214,10.069826916957481,0.012852059216520627,gas,1.0,480.9470991494891,480.9470991494891,0.17425521469848082,0.0009895249153828445,1.0311787013576363,103.05375227333576,485.4955599291535,1.1224910551276333
16,2.4,5.96906896268233,174.67046991927438,35.298469772672206,10.069510327255102,0.012852059216520625,gas,1.0,511.0141126497474,511.0141126497474,0.1851288910029093,0.000989342819934791,1.031174690532812,103.05375227333576,485.4955599291535,1.1224910551276333
17,2.55,5.96925660414042,174.64040198646666,35.29748061181152,10.069193795779684,0.012852059216520625,gas,1.0,541.0820454574714,541.0820454574714,0.19600053724276348,0.000989160860683569,1.031170637163639,103.05375227333576,485.4955599291535,1.1224910551276333
18,2.6999999999999997,5.969444222881803,174.6103331344628,35.29649163287763,10.068877322520839,0.012852059216520623,gas,1.0,571.1508974613389,571.1508974613389,0.20687015379144227,0.000988978933889939,1.031166584527275,103.05375227333576,485.4955599291535,1.1224910551276333
19,2.85,5.969631818907231,174.58026336337417,35.295502835838136,10.0685609074682,0.012852059216520625,gas,1.0,601.2206685499696,601.2206685499696,0.21773774102227794,0.000988797039497058,1.0311625326235936,103.05375227333576,485.4955599291535,1.1224910551276333
20,3.0,5.969819392217474,174.5501926733121,35.29451422066052,10.068244550611363,0.012852059216520623,gas,1.0,631.2913586120412,631.2913586120412,0.22860329930853626,0.0009886151776186125,1.0311584814524688,103.05375227333576,485.4955599291535,1.1224910551276333
21,3.15,5.970006942813302,174.52012106438792,35.29352578731232,10.06792825193994,0.012852059216520625,gas,1.0,661.3629675362026,661.3629675362026,0.2394668290234163,0.0009884333481977592,1.0311544310137744,103.05375227333576,485.4955599291535,1.1224910551276333
22,3.3,5.970194470695466,174.490048536713,35.29253753576114,10.067612011443563,0.012852059216520623,gas,1.0,691.4354952111316,691.4354952111316,0.25032833054005044,0.0009882515511776546,1.0311503813073846,103.05375227333576,485.4955599291535,1.1224910551276333
23,3.4499999999999997,5.970381975864727,174.45997509039867,35.29154946597458,10.067295829111863,0.012852059216520623,gas,1.0,721.508941525477,721.508941525477,0.26118780423150467,0.0009880697865582988,1.0311463323331724,103.05375227333576,485.4955599291535,1.1224910551276333
24,3.5999999999999996,5.970569458321855,174.42990072555622,35.29056157792019,10.066979704934457,0.012852059216520627,gas,1.0,751.5833063679165,751.5833063679165,0.2720452504707784,0.0009878880543965352,1.0311422840910134,103.05375227333576,485.4955599291535,1.1224910551276333
25,3.75,5.970756918067618,174.39982544229704,35.289573871565494,10.066663638900955,0.012852059216520623,gas,1.0,781.658589627099,781.658589627099,0.28290066963080435,0.0009877063546923637,1.0311382365807806,103.05375227333576,485.4955599291535,1.1224910551276333
26,3.9,5.97094435510277,174.3697492407324,35.28858634687816,10.06634763100101,0.012852059216520623,gas,1.0,811.7347911917313,811.7347911917313,0.29375406208444876,0.0009875246873320975,1.0311341898023476,103.05375227333576,485.4955599291535,1.1224910551276333
27,4.05,5.971131769428087,174.33967212097366,35.28759900382573,10.066031681224231,0.012852059216520625,gas,1.0,841.8119109504914,841.8119109504914,0.3046054282045115,0.0009873430524294236,1.0311301437555898,103.05375227333576,485.4955599291535,1.1224910551276333
28,4.2,5.971319161044332,174.30959408313208,35.286611842375805,10.065715789560254,0.012852059216520625,gas,1.0,871.8899487920571,871.8899487920571,0.31545476836372566,0.0009871614499274983,1.0311260984403796,103.05375227333576,485.4955599291535,1.1224910551276333
29,4.35,5.971506529952273,174.27951512731903,35.28562486249598,10.06539995599871,0.012852059216520623,gas,1.0,901.9689046051062,901.9689046051062,0.326302082934758,0.0009869798798263218,1.0311220538565926,103.05375227333576,485.4955599291535,1.1224910551276333
30,4.5,5.971693876152669,174.2494352536458,35.28463806415391,10.065084180529249,0.012852059216520623,gas,1.0,932.0487782783457,932.0487782783457,0.3371473722902087,0.0009867983420690507,1.0311180100041017,103.05375227333576,485.4955599291535,1.1224910551276333
31,4.6499999999999995,5.971881199646302,174.2193544622237,35.28365144731714,10.064768463141483,0.012852059216520625,gas,1.0,962.1295697004534,962.1295697004534,0.34799063680261155,0.0009866168367693717,1.0311139668827813,103.05375227333576,485.4955599291535,1.1224910551276333
32,4.8,5.972068500433932,174.189272753164,35.28266501195333,10.064452803825063,0.012852059216520623,gas,1.0,992.2112787601363,992.2112787601363,0.35883187684443374,0.000986435363813598,1.0311099244925062,103.05375227333576,485.4955599291535,1.1224910551276333
