step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,0.042378871530096826,175.35964946366428,167.11924042674934,835.3270181751449,0.012852059216520625,,,,,,,,,,
0,0.0,0.042378901640919064,175.35948517548061,167.11923804125126,835.326424663223,0.012852059216520622,gas,1.0,0.16428818367421627,0.16428818367421627,0.3230785756156305,2.3854980781834456e-06,266.49563296021034,90.46181748049385,423.55360010093545,1.1818671562804803
1,0.15,0.042378931751827144,175.35932088721103,167.11923565574978,835.3258311504526,0.012852059216520622,gas,1.0,0.32857645326294005,0.32857645326294005,0.6461571456075329,2.3855014887885773e-06,266.4953485450107,90.46181748049385,423.55360010093545,1.1818671562804803
2,0.3,0.04237896186282035,175.35915659885552,167.11923327024493,835.3252376368478,0.012852059216520622,gas,1.0,0.49286480876617134,0.49286480876617134,0.969235709975699,2.38550484255029e-06,266.49506412926917,90.46181748049385,423.55360010093545,1.1818671562804803
3,0.44999999999999996,0.04237899197389869,175.3589923104141,167.11923088473674,835.3246441224085,0.012852059216520627,gas,1.0,0.6571532501839101,0.6571532501839101,1.292314268720121,2.385508196312003e-06,266.4947797129922,90.46181748049385,423.55360010093545,1.1818671562804803
4,0.6,0.04237902208506284,175.35882802188675,167.11922849922513,835.3240506071207,0.012852059216520625,gas,1.0,0.8214417775161564,0.8214417775161564,1.615392821840791,2.3855116069171345e-06,266.49449529618016,90.46181748049385,423.55360010093545,1.1818671562804803
5,0.75,0.04237905219631213,175.35866373327352,167.11922611371017,835.3234570909985,0.012852059216520625,gas,1.0,0.9857303907629102,0.9857303907629102,1.9384713693377007,2.3855149606788473e-06,266.4942108788257,90.46181748049385,423.55360010093545,1.1818671562804803
6,0.8999999999999999,0.04237908230764654,175.35849944457436,167.11922372819186,835.3228635740419,0.012852059216520625,gas,1.0,1.1500190899241716,1.1500190899241716,2.261549911210843,2.38551831444056e-06,266.493926460936,90.46181748049385,423.55360010093545,1.1818671562804803
7,1.05,0.042379112419066785,175.3583351557893,167.11922134267013,835.3222700562367,0.012852059216520625,gas,1.0,1.3143078749999404,1.3143078749999404,2.584628447460209,2.3855217250456917e-06,266.49364204251106,90.46181748049385,423.55360010093545,1.1818671562804803
8,1.2,0.04237914253057216,175.3581708669183,167.11921895714505,835.3216765375971,0.012852059216520625,gas,1.0,1.4785967459902167,1.4785967459902167,2.9077069780857907,2.3855250788074045e-06,266.493357623544,90.46181748049385,423.55360010093545,1.1818671562804803
9,1.3499999999999999,0.042379172642162656,175.3580065779614,167.11921657161662,835.3210830181231,0.012852059216520625,gas,1.0,1.6428857028950006,1.6428857028950006,3.230785503087581,2.3855284325691173e-06,266.49307320404154,90.46181748049385,423.55360010093545,1.1818671562804803
10,1.5,0.04237920275383899,175.35784228891856,167.11921418608478,835.3204894978005,0.012852059216520625,gas,1.0,1.807174745714292,1.807174745714292,3.5538640224655715,2.385531843174249e-06,266.4927887840039,90.46181748049385,423.55360010093545,1.1818671562804803
11,1.65,0.042379232865600455,175.35767799978984,167.11921180054958,835.3198959766435,0.012852059216520625,gas,1.0,1.9714638744480908,1.9714638744480908,3.876942536219754,2.3855351969359617e-06,266.49250436342413,90.46181748049385,423.55360010093545,1.1818671562804803
12,1.7999999999999998,0.042379262977447034,175.35751371057518,167.11920941501103,835.3193024546521,0.012852059216520625,gas,1.0,2.135753089096397,2.135753089096397,4.2000210443501205,2.3855385506976745e-06,266.492219942309,90.46181748049385,423.55360010093545,1.1818671562804803
13,1.95,0.04237929308937946,175.35734942127462,167.11920702946907,835.3187089318121,0.012852059216520625,gas,1.0,2.300042389659211,2.300042389659211,4.523099546856663,2.385541961302806e-06,266.49193552065856,90.46181748049385,423.55360010093545,1.1818671562804803
14,2.1,0.042379323201397014,175.35718513188814,167.11920464392375,835.3181154081377,0.012852059216520625,gas,1.0,2.4643317761365324,2.4643317761365324,4.846178043739375,2.385545315064519e-06,266.49165109846604,90.46181748049385,423.55360010093545,1.1818671562804803
15,2.25,0.04237935331350041,175.35702084241575,167.11920225837503,835.3175218836147,0.012852059216520625,gas,1.0,2.6286212485283613,2.6286212485283613,5.169256534998246,2.3855487256696506e-06,266.4913666757381,90.46181748049385,423.55360010093545,1.1818671562804803
