step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,0.03597987025824783,175.34305592322198,167.118999474401,835.2670692308756,0.006426029608260312,,,,,,,,,,
0,0.0,0.036050537115952914,175.34297005534415,167.11241866937127,833.6297649394796,0.0064260296082603125,gas,1.0,0.08586787784588523,0.08586787784588523,445.5693426747905,0.006580805029727799,94.56989283168762,51.52687613666788,0.0,3.6002651810139032
1,0.075,0.03612175336933877,175.34288406337643,167.10581275201827,831.9862127020538,0.006426029608260312,gas,1.0,0.1718598455481697,0.1718598455481697,891.0720620123991,0.006605917352999313,94.29123658987503,51.52687613666788,0.0,3.6002651810139032
2,0.15,0.036193527057909354,175.34279794642407,167.09918143008656,830.3363398054455,0.006426029608260312,gas,1.0,0.25797679790412076,0.25797679790412076,1336.5075872608943,0.00663132193170668,94.01114751341981,51.52687613666788,0.0,3.6002651810139032
3,0.22499999999999998,0.03626586639787024,175.34271170357962,167.0925244056088,828.6800721153791,0.006426029608260312,gas,1.0,0.3442196423711721,0.3442196423711721,1781.8753375318215,0.006657024477760842,93.72960745539841,51.52687613666788,0.0,3.6002651810139032
4,0.3,0.036338779787364925,175.34262533392268,167.0858413747482,827.0173340372656,0.0064260296082603125,gas,1.0,0.4305892992997542,0.4305892992997542,2227.1747215356822,0.006683030860585859,93.44659789869968,51.52687613666788,0.0,3.6002651810139032
5,0.375,0.03641227581190703,175.34253883651976,167.07913202763552,825.348048475629,0.0064260296082603125,gas,1.0,0.5170867022243328,0.5170867022243328,2672.4051373083253,0.0067093471126895565,93.1620999455418,51.52687613666788,0.0,3.6002651810139032
6,0.44999999999999996,0.036486363250017695,175.34245221042383,167.0723960482,823.6721367920723,0.0064260296082603125,gas,1.0,0.6037127981544472,0.6037127981544472,3117.56597192786,0.006735979435518402,92.8760943066102,51.52687613666788,0.0,3.6002651810139032
7,0.525,0.03656105107907966,175.34236545467408,167.06563311399424,821.9895187616778,0.006426029608260312,gas,1.0,0.6904685478948522,0.6904685478948522,3562.656601221689,0.006762934205767124,92.58856128979792,51.52687613666788,0.0,3.6002651810139032
8,0.6,0.03663634848141265,175.3422785682957,167.05884289601278,820.3001125278906,0.0064260296082603125,gas,1.0,0.777354926278349,0.777354926278349,4007.6763894632245,0.006790217981460955,92.2994807885219,51.52687613666788,0.0,3.6002651810139032
9,0.6749999999999999,0.0367122648505878,175.34219155029942,167.05202505850377,818.6038345556508,0.0064260296082603125,gas,1.0,0.8643729225732386,0.8643729225732386,4452.624689057844,0.006817837509004221,92.00883226961818,51.52687613666788,0.0,3.6002651810139032
10,0.75,0.036788809797986585,175.34210439968123,167.04517925877377,816.9005995828268,0.0064260296082603125,gas,1.0,0.9515235407452565,0.9515235407452565,4897.500840217607,0.006845799730001545,91.71659476076672,51.52687613666788,0.0,3.6002651810139032
11,0.825,0.0368659931596184,175.34201711542218,167.03830514698512,815.1903205698118,0.0064260296082603125,gas,1.0,1.0388077998068184,1.0388077998068184,5342.304170624236,0.006874111788647497,91.42274683744796,51.52687613666788,0.0,3.6002651810139032
12,0.8999999999999999,0.036943825003206296,175.34192969648782,167.03140236594595,813.4729086472659,0.006426029608260312,gas,1.0,1.1262267341662664,1.1262267341662664,5787.033995079827,0.006902781039173078,91.12726660939813,51.52687613666788,0.0,3.6002651810139032
13,0.975,0.03702231563556106,175.341842141828,167.02447055089164,811.7482730617526,0.0064260296082603125,gas,1.0,1.213781393977115,1.213781393977115,6231.6896151447545,0.006931815054315393,90.83013170655242,51.52687613666788,0.0,3.6002651810139032
14,1.05,0.03710147561024711,175.34175445037647,167.01750932925842,810.0163211194081,0.006426029608260312,gas,1.0,1.3014728455164004,1.3014728455164004,6676.270318762159,0.006961221633218884,90.53131926442205,51.52687613666788,0.0,3.6002651810139032
15,1.125,0.03718131573556353,175.34166662105042,167.0105183204479,808.2769581273485,0.006426029608260312,gas,1.0,1.3893021715630312,1.3893021715630312,7120.77537986843,0.006991008810530275,90.23080590892094,51.52687613666788,0.0,3.6002651810139032
