step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
72,0.04464,0.013059482871448673,312.5378914861526,61.33286297217762,21.46671778330655,2.488535111121367e-06,67.77602543250411,19.557922751956475,0.00043214699453815084,3.8518911823187074,0.16201831493526697,5.58e-06,1.2409e-05
73,0.04526,0.013238329389393916,312.53788927608576,61.332999474087785,21.46679968445265,2.5230980987758306e-06,68.70446413705896,19.557942590234088,0.000438065145047971,3.9048446207843144,0.16422838176367804,5.58e-06,1.2409e-05
74,0.04588,0.013417175843631961,312.5378870660274,61.333132506828406,21.466879504097022,2.5576610864302938e-06,69.63290284161383,19.557961924325724,0.00044398329344967727,3.9577988227053438,0.16643844015197828,5.58e-06,1.2409e-05
75,0.0465,0.01359602223577118,312.5378848559772,61.33326220307259,21.466957321843534,2.5922240740847577e-06,70.56134154616866,19.55798077351321,0.00044990143979649214,4.010753768934035,0.16864849033299834,5.58e-06,1.2409e-05
76,0.04712,0.013774868567358864,312.53788264593504,61.333388688761715,21.467033213257007,2.6267870617392213e-06,71.48978025072353,19.55799915610003,0.00045581958413961634,4.063709441045393,0.17085853248136118,5.58e-06,1.2409e-05
77,0.04774,0.013953714839884277,312.5378804359007,61.333512083528944,21.467107250117344,2.6613500493936844e-06,72.41821895527838,19.55801708947287,0.00046173772652833054,4.1166658213009875,0.17306856682989746,5.58e-06,1.2409e-05
78,0.04836,0.014132561054781525,312.537878225874,61.33363250109119,21.46717950065469,2.695913037048148e-06,73.34665765983323,19.558034590158584,0.00046765586701009044,4.1696228926149965,0.17527859355323017,5.58e-06,1.2409e-05
79,0.04898,0.014311407213432265,312.5378760158547,61.33375004961198,21.467250029767165,2.7304760247026115e-06,74.27509636438806,19.558051673876935,0.00047357400563061586,4.222580638522342,0.17748861282598227,5.58e-06,1.2409e-05
80,0.0496,0.014490253317168269,312.53787380584265,61.333864832037875,21.467318899222704,2.765039012357074e-06,75.20353506894293,19.5580683555895,0.000479492142433976,4.275539043148745,0.17969862488098443,5.58e-06,1.2409e-05
81,0.05022,0.01466909936727387,312.5378715958377,61.33397694641053,21.467386167846296,2.799602000011538e-06,76.13197377349778,19.55808464954499,0.0004854102774626705,4.3284980911825786,0.18190862983465195,5.58e-06,1.2409e-05
82,0.05084,0.01484794536498803,312.53786938583966,61.334086486157105,21.46745189169424,2.8341649876660017e-06,77.06041247805263,19.558100569321493,0.0004913284107576972,4.381457767848384,0.18411862786160782,5.58e-06,1.2409e-05
83,0.05146,0.015026791311506683,312.5378671758485,61.33419354035931,21.467516124215564,2.868727975320465e-06,77.98885118260749,19.55811612786555,0.0004972465423586304,4.434418058881936,0.18632861907826737,5.58e-06,1.2409e-05
84,0.05208,0.01520563720798455,312.53786496586383,61.3342981940047,21.4675789164028,2.903290962974929e-06,78.91728988716233,19.55813133752868,0.0005031646723036807,4.487378950506741,0.18853860371746123,5.58e-06,1.2409e-05
85,0.0527,0.015384483055537176,312.53786275588567,61.33440052821993,21.467640316931938,2.9378539506293915e-06,79.84572859171718,19.55814621010129,0.0005090828006297621,4.540340429411887,0.19074858189560473,5.58e-06,1.2409e-05
86,0.05332,0.015563328855242553,312.5378605459138,61.334500620488825,21.467700372293272,2.9724169382838555e-06,80.77416729627204,19.558160756844373,0.0005150009273725462,4.593302482731131,0.1929585537291132,5.58e-06,1.2409e-05
87,0.05394,0.015742174608142926,312.53785833594816,61.334598544855226,21.467759126913112,3.0069799259383186e-06,81.70260600082686,19.558174988518953,0.0005209190525665215,4.646265098023161,0.1951685193926096,5.58e-06,1.2409e-05
88,0.05456,0.015921020315246292,312.5378561259885,61.33469437211289,21.467816623267712,3.041542913592782e-06,82.63104470538174,19.558188915413737,0.0005268371762450434,4.699228263252943,0.19737847900250927,5.58e-06,1.2409e-05
89,0.05518,0.01609986597752785,312.53785391603486,61.33478816998269,21.46787290198959,3.0761059012472453e-06,83.55948340993658,19.55820254737081,0.0005327552984403817,4.7521919667740855,0.19958843267522752,5.58e-06,1.2409e-05
90,0.0558,0.01627871159593153,312.53785170608694,61.33488000327816,21.46792800196687,3.1106688889017093e-06,84.48792211449143,19.558215893809756,0.0005386734191837715,4.805156197312155,0.20179838058538735,5.58e-06,1.2409e-05
91,0.05642,0.016457557171371276,312.53784949614476,61.33496993406061,21.467981960436344,3.1452318765561724e-06,85.41636081904626,19.558228963750135,0.0005445915385054565,4.858120943948882,0.2040083227911964,5.58e-06,1.2409e-05
92,0.05704,0.016636402704732347,312.5378472862081,61.335058021784334,21.468034813070577,3.179794864210636e-06,86.34479952360115,19.55824176583265,0.0005505096564347298,4.911086196107199,0.20621825946727768,5.58e-06,1.2409e-05
93,0.05766,0.016815248196872436,312.5378450762768,61.33514432343276,21.46808659405963,3.2143578518651e-06,87.27323822815599,19.558254308338892,0.0005564277729999736,4.964051943537058,0.20842819073004648,5.58e-06,1.2409e-05
94,0.05828,0.016994093648622886,312.5378428663509,61.33522889364605,21.468137336187606,3.2489208395195626e-06,88.20167693271085,19.558266599209887,0.0005623458882286971,5.017018176301986,0.21063811663771048,5.58e-06,1.2409e-05
95,0.0589,0.017172939060789708,312.53784065643026,61.33531178484088,21.46818707090451,3.283483827174026e-06,89.13011563726569,19.55827864606354,0.000568264002147572,5.069984884766323,0.212848037306685,5.58e-06,1.2409e-05
96,0.05952,0.017351784434154645,312.5378384465147,61.33539304732295,21.468235828393748,3.3180468148284897e-06,90.05855434182054,19.55829045621093,0.0005741821147824665,5.122952059583111,0.21505795285338536,5.58e-06,1.2409e-05
97,0.06014,0.01753062976947614,312.53783623660416,61.33547272939256,21.468283637635516,3.352609802482953e-06,90.98699304637537,19.558302036671716,0.0005801002261584786,5.1759196916825765,0.21726786339422688,5.58e-06,1.2409e-05
98,0.06076,0.017709475067490266,312.5378340266985,61.33555087744412,21.46833052646645,3.3871727901374164e-06,91.91543175093024,19.55831339418854,0.0005860183362999645,5.228887772261204,0.21947776904562488,5.58e-06,1.2409e-05
99,0.06138,0.017888320328911626,312.5378318167977,61.33562753605952,21.46837652163569,3.4217357777918795e-06,92.8438704554851,19.558324535240644,0.0005919364452305714,5.281856292771322,0.22168766986578703,5.58e-06,1.2409e-05
100,0.062,0.018067165554434144,312.53782960690165,61.33570274809637,21.4684216488578,3.4562987654463435e-06,93.77230916003995,19.55833546605667,0.0005978545529732621,5.334825244911219,0.22389756591292098,5.58e-06,1.2409e-05
