step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,0.39419431946770134,312.53782960690165,61.33570274809665,21.46842164885797,0.005063123531051635,,,,,,,,,,
0,0.0,0.3943883745190328,312.5375847350857,61.31809719337684,21.45785831602608,0.005063123531051637,gas,1.0,0.244871815899387,0.244871815899387,0.08230098037391458,0.017605554719807515,0.3595212826260237,106.45668685078911,377.14929152723704,1.2421857352294041
1,0.15,0.39458252254954496,312.5373397476596,61.300500532378635,21.447300319427175,0.005063123531051637,gas,1.0,0.48985924205044284,0.48985924205044284,0.1645556794676144,0.017596660998208336,0.3594964242268501,106.45668685078911,377.14929152723704,1.2421857352294041
2,0.3,0.3947583485145066,312.5370946396319,61.28291276575857,21.437747659455123,0.005063123531051635,gas,1.0,0.7349672697018832,0.7349672697018832,0.24676410134485582,0.01758776662006767,0.3594599940694783,106.45668685078911,377.14929152723704,1.2421857352294041
3,0.44999999999999996,0.3949526644610812,312.536849427325,61.26533388182423,21.427200329094514,0.005063123531051635,gas,1.0,0.9801795766106807,0.9801795766106807,0.3289263077845667,0.017578883934334044,0.35944653116281194,106.45668685078911,377.14929152723704,1.2421857352294041
4,0.6,0.3951286238876818,312.53660409925834,61.2477638794856,21.41765832769136,0.005063123531051635,gas,1.0,1.2255076433066279,1.2255076433066279,0.4110423109976259,0.01757000233862982,0.3594263938091487,106.45668685078911,377.14929152723704,1.2421857352294041
5,0.75,0.39532310778979174,312.53635866299896,61.23020276013983,21.407121656083888,0.005063123531051637,gas,1.0,1.4709439026773907,1.4709439026773907,0.4931121115668458,0.017561119345771203,0.3593926067333525,106.45668685078911,377.14929152723704,1.2421857352294041
6,0.8999999999999999,0.3955176847800308,312.53611310977686,61.21265051801174,21.396590310807024,0.005063123531051635,gas,1.0,1.7164971247548237,1.7164971247548237,0.5751357435896932,0.017552242128090256,0.3593652423563702,106.45668685078911,377.14929152723704,1.2421857352294041
7,1.05,0.39569385247159244,312.53586743933306,61.19510714978736,21.387064289872406,0.005063123531051635,gas,1.0,1.962167568563018,1.962167568563018,0.6571132296533587,0.01754336822438063,0.3593374146767307,106.45668685078911,377.14929152723704,1.2421857352294041
8,1.2,0.395888597541524,312.53562166320177,61.177572649102785,21.376543589461665,0.005063123531051635,gas,1.0,2.20794369984651,2.20794369984651,0.7390446065888536,0.01753450068457596,0.3593176742967922,106.45668685078911,377.14929152723704,1.2421857352294041
9,1.3499999999999999,0.39606498580728355,312.53537576864034,61.16004701336067,21.367023506680322,0.005063123531051637,gas,1.0,2.453838261310011,2.453838261310011,0.8209298936183181,0.01752563574211763,0.3592954721864036,106.45668685078911,377.14929152723704,1.2421857352294041
10,1.5,0.3962598118689869,312.53512976945586,61.14253023999663,21.356518143997956,0.005063123531051637,gas,1.0,2.6998374457471073,2.6998374457471073,0.9027691098033849,0.017516773364036453,0.3592707128224018,106.45668685078911,377.14929152723704,1.2421857352294041
11,1.65,0.39644557357362875,312.5348836529928,61.125022326533895,21.34651116326695,0.005063123531051637,gas,1.0,2.945953908842057,2.945953908842057,0.9845622737901351,0.017507913462736724,0.3592431473565362,106.45668685078911,377.14929152723704,1.2421857352294041
12,1.7999999999999998,0.39663132771459586,312.53463742240933,61.10752327154705,21.336513962928223,0.005063123531051635,gas,1.0,3.192184492305387,3.192184492305387,1.0663093993072243,0.017499054986842566,0.3592098209563393,106.45668685078911,377.14929152723704,1.2421857352294041
13,1.95,0.3968265023345727,312.5343910814212,61.09003306705449,21.326019840232675,0.005063123531051635,gas,1.0,3.4385254804510623,3.4385254804510623,1.1480105307035853,0.017490204492560224,0.35918913888332465,106.45668685078911,377.14929152723704,1.2421857352294041
14,2.1,0.3970078976335545,312.53414462416606,61.07255170670936,21.316275853354657,0.005063123531051637,gas,1.0,3.684982735547237,3.684982735547237,1.229665704680391,0.017481360345129815,0.35917653022411544,106.45668685078911,377.14929152723704,1.2421857352294041
15,2.25,0.3971984881317769,312.53389805426815,61.05507919542396,21.30604751725437,0.005063123531051635,gas,1.0,3.9315526334685273,3.9315526334685273,1.3112749053398483,0.017472511285404835,0.3591403619642575,106.45668685078911,377.14929152723704,1.2421857352294041
16,2.4,0.39738947478193365,312.5336513709742,61.037615525605645,21.295807762802813,0.005063123531051637,gas,1.0,4.178235927422065,4.178235927422065,1.3928381751899093,0.017463669818312155,0.3591157588479563,106.45668685078911,377.14929152723704,1.2421857352294041
17,2.55,0.3975707756097031,312.53340457404323,61.02016069377436,21.28609641626459,0.005063123531051637,gas,1.0,4.425032858387567,4.425032858387567,1.4743555375202138,0.017454831831287265,0.3590911725560997,106.45668685078911,377.14929152723704,1.2421857352294041
18,2.6999999999999997,0.39776638017985755,312.53315766451624,61.002714700568106,21.275628820340856,0.005063123531051637,gas,1.0,4.671942385379225,4.671942385379225,1.5558269963820468,0.017445993206251842,0.3590550172066493,106.45668685078911,377.14929152723704,1.2421857352294041
19,2.85,0.3979433648331838,312.5329106384917,60.98527753268684,21.266166519612096,0.005063123531051637,gas,1.0,4.918968409881927,4.918968409881927,1.637252620909702,0.017437167881269033,0.3590465075155291,106.45668685078911,377.14929152723704,1.2421857352294041
20,3.0,0.3981351092582752,312.53266350490776,60.96784919452739,21.255924597263682,0.005063123531051637,gas,1.0,5.166101993876509,5.166101993876509,1.7186323975863256,0.017428338159447776,0.3590158581269192,106.45668685078911,377.14929152723704,1.2421857352294041
21,3.15,0.39831625588075203,312.53241625594967,60.95042968149585,21.24625780889748,0.005063123531051635,gas,1.0,5.41335095197428,5.41335095197428,1.7999663548752012,0.0174195130315411,0.35898836050139754,106.45668685078911,377.14929152723704,1.2421857352294041
22,3.3,0.39851219738760146,312.5321688984126,60.93301898993991,21.235811393963946,0.005063123531051637,gas,1.0,5.660708489071112,5.660708489071112,1.8812545168346941,0.017410691555937774,0.3589613672499821,106.45668685078911,377.14929152723704,1.2421857352294041
23,3.4499999999999997,0.3986894487943376,312.53192142267915,60.91561711276398,21.226370267658375,0.005063123531051635,gas,1.0,5.908184222469572,5.908184222469572,1.9624969235910135,0.017401877175927893,0.3589445867235038,106.45668685078911,377.14929152723704,1.2421857352294041
24,3.5999999999999996,0.3988855588793475,312.5316738405696,60.89822404857563,21.215934429145353,0.005063123531051635,gas,1.0,6.155766331998166,6.155766331998166,2.0436935886352887,0.0173930641883544,0.3589219539007268,106.45668685078911,377.14929152723704,1.2421857352294041
25,3.75,0.39906452397680375,312.5314261394846,60.88083979634905,21.206419898174524,0.005063123531051637,gas,1.0,6.403467416996136,6.403467416996136,2.124844523742301,0.017384252226577246,0.35889242607452065,106.45668685078911,377.14929152723704,1.2421857352294041
26,3.9,0.3992592223001494,312.53117833184507,60.86346435115132,21.196078610690787,0.005063123531051635,gas,1.0,6.6512750565307215,6.6512750565307215,2.205949758919693,0.017375445197728823,0.35886701962992357,106.45668685078911,377.14929152723704,1.2421857352294041
27,4.05,0.3994482368935137,312.5309304069929,60.84609771023855,21.186048855119264,0.005063123531051635,gas,1.0,6.899199908715673,6.899199908715673,2.2870093139488996,0.01736664091276907,0.3588395623705925,106.45668685078911,377.14929152723704,1.2421857352294041
28,4.2,0.39963318769861117,312.53068236650364,60.828739869520575,21.17624392171232,0.005063123531051635,gas,1.0,7.147240397986025,7.147240397986025,2.3680232148884266,0.017357840717977524,0.3588138542936467,106.45668685078911,377.14929152723704,1.2421857352294041
29,4.35,0.39981346628157777,312.5304342161751,60.811390821594614,21.166695410797303,0.005063123531051635,gas,1.0,7.395390726567712,7.395390726567712,2.4489915032489207,0.01734904792596126,0.3587992583206963,106.45668685078911,377.14929152723704,1.2421857352294041
30,4.5,0.4000074551794545,312.53018595390336,60.79405057055175,21.15643034233104,0.005063123531051635,gas,1.0,7.643652998260222,7.643652998260222,2.529914166890755,0.017340251042867294,0.35876330871141443,106.45668685078911,377.14929152723704,1.2421857352294041
31,4.6499999999999995,0.4001979555934121,312.5299375761875,60.77671910881571,21.14635955440784,0.005063123531051635,gas,1.0,7.892030714137945,7.892030714137945,2.610791248120812,0.017331461736034726,0.35873895965308783,106.45668685078911,377.14929152723704,1.2421857352294041
32,4.8,0.40038202471328466,312.5296890851987,60.75939643291281,21.13663785974766,0.005063123531051637,gas,1.0,8.140521702938713,8.140521702938713,2.691622770090671,0.017322675902903484,0.3587146273405204,106.45668685078911,377.14929152723704,1.2421857352294041
33,4.95,0.40056388945672605,312.5294404802205,60.742082730198206,21.1270413650991,0.005063123531051635,gas,1.0,8.389126681140624,8.389126681140624,2.7724087421585613,0.01731370271460264,0.35868195352203597,106.45668685078911,377.14929152723704,1.2421857352294041
34,5.1,0.40075689210400484,312.5291917670358,60.72477780110552,21.116866680663296,0.005063123531051637,gas,1.0,8.637839865812566,8.637839865812566,2.8531492254635804,0.017304929092688326,0.3586720408535881,106.45668685078911,377.14929152723704,1.2421857352294041
35,5.25,0.40094915328874287,312.52894293903694,60.70748164724927,21.106740823624616,0.005063123531051634,gas,1.0,8.886667864688206,8.886667864688206,2.933844219393065,0.017296153856250385,0.35864775994968234,106.45668685078911,377.14929152723704,1.2421857352294041
36,5.3999999999999995,0.40113206169554927,312.5286939929296,60.69019426821694,21.097116560930168,0.005063123531051635,gas,1.0,9.135613972030114,9.135613972030114,3.014493732788562,0.017287379032325134,0.3586148298110296,106.45668685078911,377.14929152723704,1.2421857352294041
37,5.55,0.4013157930387338,312.5284449370174,60.672915658504564,21.087457829252276,0.005063123531051635,gas,1.0,9.384669884224422,9.384669884224422,3.095097798239832,0.0172786097123776,0.3585876653734523,106.45668685078911,377.14929152723704,1.2421857352294041
38,5.7,0.40150753349461493,312.52819577205986,60.65564580959784,21.07738748575869,0.005063123531051635,gas,1.0,9.63383484177757,9.63383484177757,3.1756564623688597,0.017269848906721563,0.35857480978050255,106.45668685078911,377.14929152723704,1.2421857352294041
39,5.85,0.4017018365220565,312.5279464902478,60.63838472269754,21.067192361348752,0.005063123531051635,gas,1.0,9.883116653829347,9.883116653829347,3.2561697264704845,0.017261086900305145,0.3585487387709333,106.45668685078911,377.14929152723704,1.2421857352294041
40,6.0,0.4018833075660596,312.5276970906428,60.621132395455675,21.0576794372734,0.005063123531051637,gas,1.0,10.13251625886187,10.13251625886187,3.3366376083892195,0.017252327241862986,0.3585194990570128,106.45668685078911,377.14929152723704,1.2421857352294041
41,6.1499999999999995,0.4020691853061087,312.52744758283757,60.60388882308541,21.047944411542694,0.005063123531051635,gas,1.0,10.382024064077996,10.382024064077996,3.417060137337855,0.017243572370261973,0.35849400756240807,106.45668685078911,377.14929152723704,1.2421857352294041
42,6.3,0.4022593838966491,312.52719796328194,60.58665400277954,21.0379924016677,0.005063123531051635,gas,1.0,10.63164361967938,10.63164361967938,3.4974373332886035,0.0172348203058732,0.3584666518117384,106.45668685078911,377.14929152723704,1.2421857352294041
43,6.45,0.4024379663987074,312.5269482276051,60.569427930543725,21.028656758326207,0.005063123531051634,gas,1.0,10.881379296537489,10.881379296537489,3.57776922174335,0.017226072235814627,0.35844080134264883,106.45668685078911,377.14929152723704,1.2421857352294041
44,6.6,0.4026357625873405,312.526698386104,60.55221059854722,21.018326359128327,0.005063123531051635,gas,1.0,11.131220797658898,11.131220797658898,3.6580558460856984,0.017217331996505436,0.35842735876247545,106.45668685078911,377.14929152723704,1.2421857352294041
45,6.75,0.4028240691855351,312.5264484257393,60.535002007987885,21.00850100399393,0.005063123531051635,gas,1.0,11.381181162316352,11.381181162316352,3.7382972075888268,0.01720859055933488,0.35840068610940967,106.45668685078911,377.14929152723704,1.2421857352294041
46,6.8999999999999995,0.4030124436477249,312.5261983495886,60.51780215766968,20.99868129460178,0.005063123531051637,gas,1.0,11.631257313070819,11.631257313070819,3.8184933186852836,0.0171998503182067,0.358367569226457,106.45668685078911,377.14929152723704,1.2421857352294041
47,7.05,0.40319246645211315,312.52594816154686,60.50061104094982,20.98930552047491,0.005063123531051635,gas,1.0,11.881445354782045,11.881445354782045,3.8986442171974502,0.01719111671985729,0.3583434900347984,106.45668685078911,377.14929152723704,1.2421857352294041
48,7.199999999999999,0.40338942715301157,312.5256978664949,60.483428649309474,20.979057189585674,0.005063123531051635,gas,1.0,12.131740406737663,12.131740406737663,3.978749949683601,0.01718239164034685,0.35833380246906466,106.45668685078911,377.14929152723704,1.2421857352294041
49,7.35,0.40356840945470024,312.52544744948216,60.46625498781418,20.96975299268849,0.005063123531051635,gas,1.0,12.382157419458963,12.382157419458963,4.058810499361581,0.01717366149529198,0.3582998656970545,106.45668685078911,377.14929152723704,1.2421857352294041
50,7.5,0.4037649601611113,312.5251969264213,60.44909004952001,20.959545024759986,0.005063123531051635,gas,1.0,12.632680480310228,12.632680480310228,4.1388259054342225,0.017164938294172316,0.35827583729747114,106.45668685078911,377.14929152723704,1.2421857352294041
