step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix,P_loss_liq,Q_release_liq,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
22,1.65,0.009866190847282023,312.50390131341845,49.89044708556918,1200.0,0.002531561765525818,liq,0.0,,8.624970665667206,,0.43424685174539945,,,,,,,,,,,,,,,0.14740258315578103,7.293013793018051,0.07037687642480206,51.52687613666788,0.0,3.6002651810139032
23,1.7249999999999999,0.00985715512175375,312.50387144733685,49.464598236135885,1201.1,0.002531561765525818,liq,0.0,,8.654836747271474,,0.4258488494332937,,,,,,,,,,,,,,,0.17726866476004943,8.666250015846003,0.070486097775955,51.52687613666788,0.0,3.6002651810139032
24,1.7999999999999998,0.009848135931407775,312.5038414562461,49.04702665220202,1202.2,0.002531561765525818,liq,0.0,,8.684827838034835,,0.4175715839338636,,,,,,,,,,,,,,,0.2072597555234097,10.012103145220719,0.070594138764456,51.52687613666788,0.0,3.6002651810139032
25,1.875,0.009839133230897057,312.50381134238114,48.6376066812083,1203.3,0.002531561765525818,liq,0.0,,8.714941703015938,,0.4094199709937243,,,,,,,,,,,,,,,0.23737362050451338,11.331013694737416,0.07069975725612565,51.52687613666788,0.0,3.6002651810139032
26,1.95,0.00983065457544726,312.50378110792724,48.236218852728086,1204.3378114727193,0.002531561765525818,liq,0.0,,8.745176156924572,,0.4013878284802104,,,,,,,,,,,,,,,0.2676080744131468,12.623439718343342,0.07080411731238484,51.52687613666788,0.0,3.6002651810139032
27,2.025,0.0098219918838049,312.50375075345494,47.84273582945582,1205.4,0.002531561765525818,liq,0.0,,8.775530629209243,,0.3934830232722675,,,,,,,,,,,,,,,0.29796254669781774,13.889815435809954,0.07090610523482047,51.52687613666788,0.0,3.6002651810139032
28,2.1,0.009813850312283177,312.5037202816591,47.45702877323657,1206.4,0.002531561765525818,liq,0.0,,8.806002425029874,,0.38570705621924617,,,,,,,,,,,,,,,0.32843434251844883,15.130579314672314,0.07100618798273865,51.52687613666788,0.0,3.6002651810139032
29,2.175,0.009805722226882911,312.5036896936034,47.0789693024866,1207.4,0.002531561765525818,liq,0.0,,8.836590480757877,,0.3780594707499745,,,,,,,,,,,,,,,0.3590223982464522,16.346167767344216,0.0711045131167467,51.52687613666788,0.0,3.6002651810139032
30,2.25,0.009798293400708785,312.5036589909094,46.70845788796254,1208.315421120375,0.002531561765525818,liq,0.0,,8.86729317472782,,0.37051141452406,,,,,,,,,,,,,,,0.38972509221639484,17.537017692320926,0.07120140275671874,51.52687613666788,0.0,3.6002651810139032
31,2.3249999999999997,0.009790315899064275,312.5036281739611,46.345341064828915,1209.3,0.002531561765525818,liq,0.0,,8.898110123060178,,0.36311682313362326,,,,,,,,,,,,,,,0.420542040548753,18.703549325302767,0.07129601950541906,51.52687613666788,0.0,3.6002651810139032
32,2.4,0.009783035049362442,312.5035972472531,45.98952395174473,1210.2,0.002531561765525818,liq,0.0,,8.929036831075791,,0.3558171130841856,,,,,,,,,,,,,,,0.45146874856436625,19.846179874538997,0.07138856827217654,51.52687613666788,0.0,3.6002651810139032
33,2.475,0.009775765020839261,312.50356621040953,45.64087983233833,1211.1,0.002531561765525818,liq,0.0,,8.960073674621526,,0.3486441194064014,,,,,,,,,,,,,,,0.48250559211010113,20.965334581824145,0.07147973621905207,51.52687613666788,0.0,3.6002651810139032
34,2.55,0.009768505789388142,312.50353506528705,45.2992826451877,1212.0,0.002531561765525818,liq,0.0,,8.99121879710583,,0.3415971871506258,,,,,,,,,,,,,,,0.5136507145944051,22.0614361061947,0.07156972082008715,51.52687613666788,0.0,3.6002651810139032
35,2.625,0.00976125733097405,312.5035038135716,44.9646125062809,1212.9,0.002531561765525818,liq,0.0,,9.022470512485597,,0.33467013890680164,,,,,,,,,,,,,,,0.5449024299741723,23.13488681401546,0.07165753362538387,51.52687613666788,0.0,3.6002651810139032
36,2.6999999999999997,0.009754823281485067,312.5034724582027,44.63676044718807,1213.7,0.002531561765525818,liq,0.0,,9.053825881448574,,0.32785205909283377,,,,,,,,,,,,,,,0.5762577989371493,24.186091901395642,0.07174368542516273,51.52687613666788,0.0,3.6002651810139032
37,2.775,0.009748045092823161,312.50344099829385,44.31560679602302,1214.54393203977,0.002531561765525818,liq,0.0,,9.085285790264606,,0.3211536511650479,,,,,,,,,,,,,,,0.6077177077531815,25.215456908478057,0.07182851007509233,51.52687613666788,0.0,3.6002651810139032
38,2.85,0.009741260857901593,312.50340943744595,44.00102070929648,1215.3897929070354,0.002531561765525818,liq,0.0,,9.11684663820779,,0.31458608672653554,,,,,,,,,,,,,,,0.6392785556963645,26.22337329298452,0.07191138248245768,51.52687613666788,0.0,3.6002651810139032
39,2.925,0.009735004259093832,312.50337777722996,43.6929087113262,1216.170912886738,0.002531561765525818,liq,0.0,,9.148506854195148,,0.3081119979702862,,,,,,,,,,,,,,,0.6709387716837227,27.210235054150367,0.07199292533184593,51.52687613666788,0.0,3.6002651810139032
40,3.0,0.00972917167946292,312.5033460186218,43.391155776203846,1216.9,0.002531561765525818,liq,0.0,,9.180265462317038,,0.3017529351223516,,,,,,,,,,,,,,,0.7026973798056133,28.17642360729819,0.07207247293027101,51.52687613666788,0.0,3.6002651810139032
41,3.0749999999999997,0.009722779844574548,312.5033141617971,43.09564402868949,1217.7,0.002531561765525818,liq,0.0,,9.212122287019156,,0.29551174751435383,,,,,,,,,,,,,,,0.7345542045077309,29.122329138761284,0.0721510880283929,51.52687613666788,0.0,3.6002651810139032
42,3.15,0.009716895846002572,312.5032822105008,42.80626302499638,1218.4373697500364,0.002531561765525818,liq,0.0,,9.244073583337013,,0.2893810036931086,,,,,,,,,,,,,,,0.7665055008255877,30.048317696919575,0.07222733216413202,51.52687613666788,0.0,3.6002651810139032
43,3.225,0.009710817763072857,312.5032501657364,42.522898319288686,1219.2,0.002531561765525818,liq,0.0,,9.276118347712327,,0.28336470570769734,,,,,,,,,,,,,,,0.7985502652009018,30.954767796719363,0.07230258184302611,51.52687613666788,0.0,3.6002651810139032
44,3.3,0.009705245525648352,312.50321802914596,42.24543826822435,1219.9,0.002531561765525818,liq,0.0,,9.308254938165192,,0.27746005106433813,,,,,,,,,,,,,,,0.8306868556537665,31.842048643427475,0.07237655716912181,51.52687613666788,0.0,3.6002651810139032
45,3.375,0.00969967967945144,312.50318580171546,41.9737748747454,1220.6,0.002531561765525818,liq,0.0,,9.340482368657831,,0.27166339347894564,,,,,,,,,,,,,,,0.8629142861464061,32.71051744650608,0.07244871273828987,51.52687613666788,0.0,3.6002651810139032
46,3.4499999999999997,0.009694120213492531,312.5031534851724,41.70782115451436,1221.3,0.002531561765525818,liq,0.0,,9.372798911761492,,0.2659537202310389,,,,,,,,,,,,,,,0.8952308292500675,33.56053126179552,0.07251946962735317,51.52687613666788,0.0,3.6002651810139032
47,3.525,0.00968936002679305,312.5031210820585,41.447449056221444,1221.9,0.002531561765525818,liq,0.0,,9.405202025664039,,0.26037209829291896,,,,,,,,,,,,,,,0.9276339431526139,34.39244201424659,0.07258871856528205,51.52687613666788,0.0,3.6002651810139032
48,3.5999999999999996,0.009683812380777384,312.50308859048954,41.19257366956788,1222.6,0.002531561765525818,liq,0.0,,9.437693594605662,,0.25487538665356624,,,,,,,,,,,,,,,0.9601255120942369,35.206596740877906,0.07265663509499376,51.52687613666788,0.0,3.6002651810139032
49,3.675,0.00967906230930218,312.50305601556335,40.94306816549283,1223.2,0.002531561765525818,liq,0.0,,9.470268520817626,,0.2495055040750458,,,,,,,,,,,,,,,0.9927004383062012,36.003345663859825,0.0727238848926276,51.52687613666788,0.0,3.6002651810139032
50,3.75,0.009674226266839139,312.5030233567345,40.698853537454795,1223.8114646254523,0.002531561765525818,liq,0.0,,9.502927349647507,,0.24421462803803706,,,,,,,,,,,,,,,1.025359267136082,36.783013695519415,0.07278876763695259,51.52687613666788,0.0,3.6002651810139032
51,3.8249999999999997,0.009669562301458138,312.5029906154659,40.45982486453312,1224.4017513546692,0.002531561765525818,liq,0.0,,9.535668618278578,,0.23902867292167684,,,,,,,,,,,,,,,1.058100535767153,37.545943758232305,0.07285332622456062,51.52687613666788,0.0,3.6002651810139032
52,3.9,0.00966451533451351,312.5029577932357,40.22588461556933,1225.0411538443068,0.002531561765525818,liq,0.0,,9.568490848469082,,0.2339402489637905,,,,,,,,,,,,,,,1.0909227659576572,38.292454954342055,0.07291580999588576,51.52687613666788,0.0,3.6002651810139032
53,3.9749999999999996,0.009660108531934098,312.5029248935789,39.99693358311799,1225.6,0.0025315617655258184,liq,0.0,,9.601390505267773,,0.2289510324513344,,,,,,,,,,,,,,,1.1238224227563478,39.022871511791664,0.07297721231545172,51.52687613666788,0.0,3.6002651810139032
54,4.05,0.009655381680589159,312.50289191569647,39.77287397878513,1226.2,0.002531561765525818,liq,0.0,,9.634368387691211,,0.2240596043328651,,,,,,,,,,,,,,,1.156800305179786,39.73751290640413,0.07303760754147753,51.52687613666788,0.0,3.6002651810139032
55,4.125,0.009650943483749855,312.50285886199964,39.55361051876929,1226.7638948123072,0.002531561765525818,liq,0.0,,9.667422084487043,,0.21926346001583852,,,,,,,,,,,,,,,1.1898540019756183,40.43669040466813,0.07309670252983186,51.52687613666788,0.0,3.6002651810139032
56,4.2,0.009646727790058198,312.50282573417144,39.33905088202039,1227.3,0.002531561765525818,liq,0.0,,9.70054991269717,,0.214559636748902,,,,,,,,,,,,,,,1.222981830185745,41.12070561073862,0.07315400438007039,51.52687613666788,0.0,3.6002651810139032
57,4.2749999999999995,0.009642728692062591,312.50279253244145,39.12910058006662,1227.8089941993337,0.002531561765525818,liq,0.0,,9.733751642692368,,0.20995030195376785,,,,,,,,,,,,,,,1.2561835601809435,41.78986682651088,0.07321078635572258,51.52687613666788,0.0,3.6002651810139032
58,4.35,0.009638378561384558,312.5027592577917,38.923685350851315,1228.363146491487,0.002531561765525818,liq,0.0,,9.767026292451192,,0.20541522921530486,,,,,,,,,,,,,,,1.2894582099397667,42.44446968972855,0.07326625038783116,51.52687613666788,0.0,3.6002651810139032
59,4.425,0.00963437957004416,312.5027259134351,38.72269905173397,1228.8730094826606,0.002531561765525818,liq,0.0,,9.800370649027172,,0.20098629911734633,,,,,,,,,,,,,,,1.3228025665157475,43.08480610598558,0.07332040404678442,51.52687613666788,0.0,3.6002651810139032
60,4.5,0.009630725183479618,312.5026924992618,38.52606936466657,1229.3393063533347,0.002531561765525818,liq,0.0,,9.833784822316375,,0.19662968706740003,,,,,,,,,,,,,,,1.3562167398049496,43.7111629288108,0.07337337762902928,51.52687613666788,0.0,3.6002651810139032
61,4.575,0.009626623710744603,312.5026590159925,38.33369272880134,1229.8630727119871,0.002531561765525818,liq,0.0,,9.867268091649748,,0.19237663586523013,,,,,,,,,,,,,,,1.3897000091383234,44.32382570541951,0.0734254812991617,51.52687613666788,0.0,3.6002651810139032
62,4.6499999999999995,0.009623204922976856,312.5026254670519,38.14549884213295,1230.3,0.0025315617655258175,liq,0.0,,9.900817032204941,,0.18819388666838677,,,,,,,,,,,,,,,1.423248949693516,44.923072376108145,0.07347655149422624,51.52687613666788,0.0,3.6002651810139032
63,4.725,0.00961929559371013,312.5025918510493,37.96139698374452,1230.8,0.002531561765525818,liq,0.0,,9.934433034795802,,0.18410185838843063,,,,,,,,,,,,,,,1.456864952284377,45.50917502556455,0.0735263326068148,51.52687613666788,0.0,3.6002651810139032
64,4.8,0.009616170416454213,312.5025581714934,37.78130307166208,1231.2,0.002531561765525818,liq,0.0,,9.968112590780947,,0.18009391208244097,,,,,,,,,,,,,,,1.4905445082695223,46.082401810797144,0.07357499610847999,51.52687613666788,0.0,3.6002651810139032
65,4.875,0.009612266799332976,312.50252442739367,37.605142251934296,1231.7,0.002531561765525818,liq,0.0,,10.001856690447312,,0.17616081972778375,,,,,,,,,,,,,,,1.5242886079358868,46.643020635725556,0.07362316467650866,51.52687613666788,0.0,3.6002651810139032
66,4.95,0.009609146186785511,312.50249062235616,37.43283547668125,1232.1,0.002531561765525818,liq,0.0,,10.035661727946717,,0.17230677525304827,,,,,,,,,,,,,,,1.5580936454352923,47.191287007124885,0.0736697655792685,51.52687613666788,0.0,3.6002651810139032
67,5.0249999999999995,0.00960558364654713,312.5024567561611,37.26430360101767,1232.5569639898235,0.002531561765525818,liq,0.0,,10.069527923013084,,0.1685318756635752,,,,,,,,,,,,,,,1.5919598405016586,47.72745662031583,0.07371544076477989,51.52687613666788,0.0,3.6002651810139032
