step,distance,u,P[kPa],T,rho,m_dot,phase,x,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,P_loss_all_phase,Q_release_mix,Delta_T,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix
11,1.65,3.231801869180439,171.3347899832679,33.021793431643516,-,0.0030046434241946026,mix,0.4641917648396244,533.1941546378491,373.5530044991465,20.0,0.08397255542177601,31.611920264586068,373.5530044991465,0.07537409626309387,0.00544960371723846,25.020445832637634,103.05375227333576,485.4955599291535,1.1224910551276333
12,1.7999999999999998,3.232565324045651,171.30317384234172,33.01634310056346,-,0.00300501377680512,mix,0.4642203721168271,533.2006219513391,405.16914542531595,20.0,0.08395542082229453,31.616140926178673,405.16914542531595,0.08158363499669731,0.005450331080055548,25.02485612725255,103.05375227333576,485.4955599291535,1.1224910551276333
13,1.95,3.2333291714795265,171.27155347879568,33.01089204178305,-,0.0030053842462111754,mix,0.4642489866520786,533.2070928058725,436.78950897135655,20.0,0.08393828484545511,31.62036354603337,436.78950897135655,0.08778197378230487,0.005451058780408857,25.02926851104802,103.05375227333576,485.4955599291535,1.1224910551276333
14,2.1,3.234093411789174,171.23992889067003,33.00544025496475,-,0.003005754832454257,mix,0.46427760844724114,533.213567203122,468.41409709700383,20.0,0.08392114749122881,31.62458812564987,468.41409709700383,0.09396911112443647,0.0054517868182983875,25.03368298555095,103.05375227333576,485.4955599291535,1.1224910551276333
15,2.25,3.234858045282052,171.2083000760035,32.99998773977069,-,0.0030061255355758876,mix,0.46430623750417876,533.2200451447609,500.0429117635358,20.0,0.08390400875958706,31.628814666529312,500.0429117635358,0.10014504552691827,0.0054525151940651995,25.038099552289633,103.05375227333576,485.4955599291535,1.1224910551276333
16,2.4,3.235623072265962,171.17666703283334,32.994534495862695,-,0.0030064963556176182,mix,0.46433487382475697,533.226528491194,531.6759549337148,20.0,0.08388686865050056,31.633043170174563,531.6759549337148,0.1063097754928927,0.00545324390799351,25.04251826332384,103.05375227333576,485.4955599291535,1.1224910551276333
17,2.55,3.236388493049037,171.14502975919524,32.98908052290233,-,0.0030068672926210085,mix,0.464363517410841,533.2338402728041,563.3132285718166,20.0,0.08386972716393955,31.637273638090175,563.3132285718166,0.11246329952951437,0.005453972960367537,25.046961497839774,103.05375227333576,485.4955599291535,1.1224910551276333
18,2.6999999999999997,3.2371543079397536,171.11338825312345,32.98362582055091,-,0.0030072383466276643,mix,0.46439216826429897,533.241155712999,594.9547346436011,20.0,0.08385258429987426,31.64150607178229,594.9547346436011,0.11860561613850756,0.005454702351414653,25.051406839242894,103.05375227333576,485.4955599291535,1.1224910551276333
19,2.85,3.2379205172469314,171.08174251265066,32.97817038846955,-,0.0030076095176792177,mix,0.4644208263870002,533.2484748135247,626.600475116371,20.0,0.08383544005827404,31.64574047275878,626.600475116371,0.1247367238209005,0.0054554320813622326,25.055854289076002,103.05375227333576,485.4955599291535,1.1224910551276333
20,3.0,3.2386871212797224,171.05009253580812,32.97271422631911,-,0.003007980805817326,mix,0.46444949178081524,533.2557975761287,658.2504519589129,20.0,0.08381829443910793,31.649976842529117,658.2504519589129,0.13085662107702484,0.005456162150437649,25.060303848883507,103.05375227333576,485.4955599291535,1.1224910551276333
21,3.15,3.239454120347643,171.0184383206255,32.967257333760074,-,0.003008352211083688,mix,0.4644781644476167,533.26312400256,689.9046671415272,20.0,0.08380114744234468,31.654215182604425,689.9046671415272,0.13696530640651522,0.005456892559038806,25.064755520211452,103.05375227333576,485.4955599291535,1.1224910551276333
22,3.3,3.240221514760534,170.986779865131,32.96179971045274,-,0.0030087237335200173,mix,0.464506844389278,533.2704540945695,721.5631226360274,20.0,0.08378399906795203,31.658455494497634,721.5631226360274,0.14306277830830846,0.005457623307336235,25.069209304607668,103.05375227333576,485.4955599291535,1.1224910551276333
23,3.4499999999999997,3.2409893048285867,170.95511716735132,32.95634135605712,-,0.0030090953731680614,mix,0.464535531607674,533.2777878539097,753.2258204157406,20.0,0.08376684931589769,31.66269777972321,753.2258204157406,0.1491490352806432,0.005458354395614151,25.07366520362153,103.05375227333576,485.4955599291535,1.1224910551276333
24,3.5999999999999996,3.2417574908623297,170.9234502253115,32.95088227023302,-,0.0030094671300695927,mix,0.46456422610468096,533.2851252823344,784.8927624555363,20.0,0.08374969818614882,31.666942039797362,784.8927624555363,0.15522407582105932,0.00545908582409993,25.078123218804077,103.05375227333576,485.4955599291535,1.1224910551276333
25,3.75,3.2425260731726375,170.8917790370353,32.945422452639946,-,0.0030098390042664134,mix,0.4645929278821763,533.2924663815998,816.5639507317683,20.0,0.08373254567867226,31.671188276237924,816.5639507317683,0.16128789842639749,0.005459817593077787,25.082583351708035,103.05375227333576,485.4955599291535,1.1224910551276333
26,3.9,3.243295053960154,170.8601036005447,32.93996190293717,-,0.0030102109993076333,mix,0.46462163721271094,533.2989743416113,848.2393872223329,20.0,0.08371539179343433,31.675436490564433,848.2393872223329,0.16734050158809202,0.005460549702775097,25.087100122106698,103.05375227333576,485.4955599291535,1.1224910551276333
27,4.05,3.2440644339025893,170.82842391385174,32.93450062078364,-,0.003010583115913497,mix,0.4646503541504655,533.305324538984,879.9190739153128,20.0,0.08369823645071031,31.679686692990316,879.9190739153128,0.17338188380069489,0.00546128215353292,25.091629564488144,103.05375227333576,485.4955599291535,1.1224910551276333
28,4.2,3.244834213314229,170.79673997496502,32.929038605836524,-,0.003010955354128572,mix,0.46467907869746894,533.3116782641092,911.6030128020211,20.0,0.08368107963512164,31.683938886721535,911.6030128020211,0.17941204355896595,0.005462014947113403,25.096161176951853,103.05375227333576,485.4955599291535,1.1224910551276333
29,4.35,3.245604392509729,170.76505178189174,32.92357585775261,-,0.003011327713997472,mix,0.4647078108557524,533.318035518654,943.2912058753136,20.0,0.08366392134664832,31.68819307329222,943.2912058753136,0.18543097935696046,0.005462748083914448,25.100694961096426,103.05375227333576,485.4955599291535,1.1224910551276333
30,4.5,3.246374971804112,170.7333593326375,32.918112376188276,-,0.0030117001955648494,mix,0.46473655062734937,533.3243963042871,974.9836551295593,20.0,0.08364676158526949,31.6924492542383,974.9836551295593,0.19143868968802827,0.005463481564333961,25.105230918522263,103.05375227333576,485.4955599291535,1.1224910551276333
31,4.6499999999999995,3.2471459515127514,170.70166262520638,32.91264816079962,-,0.0030120727988753853,mix,0.4647652980142947,533.3307606226793,1006.6803625606699,20.0,0.08362960035096333,31.696707431097558,1006.6803625606699,0.19743517304481295,0.005464215388656157,25.10976905083165,103.05375227333576,485.4955599291535,1.1224910551276333
32,4.8,3.247917331951369,170.66996165760096,32.90718321124251,-,0.00301244552397379,mix,0.46479405301862464,533.3371284755027,1038.3813301660703,20.0,0.0836124376437077,31.700967605409424,1038.3813301660703,0.2034204279192513,0.005464949557108412,25.114309359628514,103.05375227333576,485.4955599291535,1.1224910551276333
33,4.95,3.2486891134360274,170.63825642782226,32.90171752717259,-,0.003012818370904802,mix,0.46482281564237654,533.343499864431,1070.0865599447861,20.0,0.08359527346347999,31.705229778715065,1070.0865599447861,0.20939445280257282,0.0054656840699180975,25.118851846518574,103.05375227333576,485.4955599291535,1.1224910551276333
34,5.1,3.249477898521441,170.60654693386968,32.896117219253995,-,0.003013201199561953,mix,0.4648523464371311,533.3498747911395,1101.7960538973566,20.0,0.08357810781025736,31.709493952557306,1101.7960538973566,0.21535724618529925,0.005600307918598446,25.123396513109167,103.05375227333576,485.4955599291535,1.1224910551276333
35,5.25,3.250274707410246,170.5748331613454,32.8904548096196,-,0.0030135886683995004,mix,0.4648822332579003,533.3582894178313,1133.5098264216504,20.0,0.08356022111654775,31.713772524297696,1133.5098264216504,0.22130853143751886,0.005662409634396681,25.12810360202993,103.05375227333576,485.4955599291535,1.1224910551276333
36,5.3999999999999995,3.251071936669816,170.5431151025121,32.88479163595457,-,0.00301397625976913,mix,0.4649121276078135,533.3676410363789,1165.2278852549498,20.0,0.08354200350694721,31.718058833299466,1165.2278852549498,0.2272481809502463,0.005663173665027443,25.132886406764015,103.05375227333576,485.4955599291535,1.1224910551276333
37,5.55,3.2518695867847347,170.5113927552997,32.87912769687716,-,0.0030143639737903764,mix,0.46494202949463703,533.3769968323379,1196.950232467323,20.0,0.08352378471694114,31.72234721238747,1196.950232467323,0.23317619315327975,0.005663939077408031,25.137671532575016,103.05375227333576,485.4955599291535,1.1224910551276333
38,5.7,3.2526676580946785,170.47966611763573,32.873462992017835,-,0.0030147518105082555,mix,0.46497193892038835,533.3863568095096,1228.6768701313122,20.0,0.0835055647431268,31.726637663985144,1228.6768701313122,0.2390925664735779,0.005664704859327685,25.14245898209182,103.05375227333576,485.4955599291535,1.1224910551276333
39,5.85,3.253466150939757,170.44793518744598,32.86779752100642,-,0.003015139769967837,mix,0.4650018558870881,533.3957209699647,1260.4078003210598,20.0,0.08348734358547832,31.73093018973839,1260.4078003210598,0.2449972993373399,0.005665471011411682,25.147248757072642,103.05375227333576,485.4955599291535,1.1224910551276333
40,6.0,3.2542650656604586,170.41619996265467,32.862131283472536,-,0.003015527852214218,mix,0.465031780396758,533.405089315776,1292.1430251123675,20.0,0.08346912124396812,31.735224791295234,1292.1430251123675,0.2508903901700041,0.005666237533887397,25.152040859277864,103.05375227333576,485.4955599291535,1.1224910551276333
41,6.1499999999999995,3.2550644025976565,170.3844604411844,32.8564642790455,-,0.0030159160572925245,mix,0.4650617124514214,533.4144618490184,1323.8825465826667,20.0,0.08345089771856838,31.739521470305572,1323.8825465826667,0.25677183739624754,0.005667004427039046,25.156835290469775,103.05375227333576,485.4955599291535,1.1224910551276333
42,6.3,3.255864162092605,170.35271662095596,32.8507965073544,-,0.0030163043852479087,mix,0.4650916520531027,533.4238385717683,1355.6263668110769,20.0,0.08343267300925096,31.74382022842109,1355.6263668110769,0.26264163943998536,0.0056677716910940035,25.161632052412568,103.05375227333576,485.4955599291535,1.1224910551276333
43,6.45,3.256640159889512,170.32096849988866,32.84529596913035,-,0.0030166804615000724,mix,0.46512064522677243,533.4332194861049,1387.3744878783764,20.0,0.0834144471159872,31.748121067295386,1387.3744878783764,0.26849979472437047,0.005500538224055163,25.16643114687236,103.05375227333576,485.4955599291535,1.1224910551276333
44,6.6,3.257412605480816,170.28921611118992,32.83982215515323,-,0.003017054635259922,mix,0.4651494899364673,533.4400176195884,1419.1268765771238,20.0,0.08339717400812835,31.75238869876151,1419.1268765771238,0.2743466468863683,0.00547381397711888,25.171010739713246,103.05375227333576,485.4955599291535,1.1224910551276333
45,6.75,3.258185450805916,170.2574594586273,32.834347605377616,-,0.003017428929179483,mix,0.4651783421197033,533.4463963565086,1450.8835291397409,20.0,0.08338005545500808,31.756652562613695,1450.8835291397409,0.28018225083971976,0.0054745497756130135,25.175556248214203,103.05375227333576,485.4955599291535,1.1224910551276333
46,6.8999999999999995,3.258958696035873,170.2256985402081,32.828872320453,-,0.0030178033432287396,mix,0.4652072017727764,533.4527786055032,1482.6444475589378,20.0,0.08336293548756592,31.760918419201598,1482.6444475589378,0.28600660507230363,0.005475284924614243,25.180103926920207,103.05375227333576,485.4955599291535,1.1224910551276333
47,7.05,3.2597323414850057,170.19393335393883,32.82339630003588,-,0.003018177877450821,mix,0.4652360688976204,533.4591643670067,1514.4096338282106,20.0,0.0833458141090096,31.765186269271613,1514.4096338282106,0.29181970807333313,0.005476020417120253,25.18465377658446,103.05375227333576,485.4955599291535,1.1224910551276333
48,7.199999999999999,3.260506387467963,170.16216389782448,32.81791954378258,-,0.0030185525318888753,mix,0.4652649434961699,533.4655536426731,1546.1790899425687,20.0,0.08332869131932284,31.76945611435807,1546.1790899425687,0.29762155833131554,0.0054767562533015735,25.18920579880372,103.05375227333576,485.4955599291535,1.1224910551276333
49,7.35,3.2612808342997526,170.1303901698685,32.81244205134908,-,0.0030189273065860845,mix,0.46529382557036136,533.4719464341576,1577.9528178985638,20.0,0.08331156711848912,31.77372795599693,1577.9528178985638,0.3034121543340517,0.005477492433499265,25.1937599951763,103.05375227333576,485.4955599291535,1.1224910551276333
50,7.5,3.2620556822957307,170.09861216807275,32.80696382239114,-,0.0030193022015856585,mix,0.46532271512213236,533.4783427431173,1609.7308196942904,20.0,0.08329444150649137,31.778001795725885,1609.7308196942904,0.30919149456863554,0.005478228957940701,25.198316367302294,103.05375227333576,485.4955599291535,1.1224910551276333
51,7.6499999999999995,3.2628309317715947,170.06682989043767,32.80148485656429,-,0.0030196772169308332,mix,0.4653516121534217,533.4847425712104,1641.5130973293853,20.0,0.08327731448331208,31.78227763508433,1641.5130973293853,0.31495957752145337,0.005478965826853255,25.202874916783546,103.05375227333576,485.4955599291535,1.1224910551276333
52,7.8,3.2636065830433956,170.03504333496204,32.796005153523765,-,0.0030200523526648752,mix,0.4653805166661697,533.4911459200971,1673.299652804999,20.0,0.08326018604893351,31.7865554756133,1673.299652804999,0.3207164016781835,0.005479703040521144,25.2074356452235,103.05375227333576,485.4955599291535,1.1224910551276333
53,7.949999999999999,3.264382635475582,170.00325246125502,32.79052471292448,-,0.0030204276070694386,mix,0.46540942852659484,533.4975101000807,1705.0905265120382,20.0,0.0832429829229063,31.790873707037218,1705.0905265120382,0.326461965523568,0.00548044059928543,25.211934161511667,103.05375227333576,485.4955599291535,1.1224910551276333
54,8.1,3.265159089986489,169.97145725302403,32.7850435278026,-,0.0030208029800197346,mix,0.4654383477237144,533.5038619492325,1736.8857347430312,20.0,0.08322575120736984,31.795208230982706,1736.8857347430312,0.33219626754178383,0.005481185121880117,25.21641087981971,103.05375227333576,485.4955599291535,1.1224910551276333
55,8.25,3.2659359472492735,169.93965770823726,32.77956159534898,-,0.003021178471739642,mix,0.46546727427340706,533.5102173442909,1768.6852795297746,20.0,0.08320851813853188,31.799544786744015,1768.6852795297746,0.33791930620278265,0.00548193245361972,25.220889734982418,103.05375227333576,485.4955599291535,1.1224910551276333
56,8.4,3.2667132075823755,169.9078538248594,32.77407891521335,-,0.0030215540822719116,mix,0.4654962081775952,533.5165762899505,1800.4891629076446,20.0,0.0831912837083348,31.803883377873714,1800.4891629076446,0.3436310799707434,0.0054826801356284705,25.22537073063158,103.05375227333576,485.4955599291535,1.1224910551276333
57,8.549999999999999,3.2674908713046587,169.87604560085344,32.768595487044706,-,0.0030219298116593556,mix,0.4655251494382051,533.5229387879099,1832.2973869135894,20.0,0.08317404791674143,31.808224005949796,1832.2973869135894,0.34933158730912506,0.005483428168645332,25.229853868349547,103.05375227333576,485.4955599291535,1.1224910551276333
58,8.7,3.268268938735311,169.84423303418092,32.76311131049198,-,0.003022305659944801,mix,0.46555409805716336,533.5293048398697,1864.1099535861285,20.0,0.0831568107637125,31.812566672552364,1864.1099535861285,0.3550208266806653,0.005484176552727149,25.23433914972075,103.05375227333576,485.4955599291535,1.1224910551276333
59,8.85,3.2690474101939113,169.81241612280166,32.757626385203594,-,0.0030226816271711203,mix,0.46558305403639927,533.5356744475318,1895.9268649653823,20.0,0.08313957224920906,31.816911379263104,1895.9268649653823,0.36069879654738024,0.0054849252883855115,25.23882657633119,103.05375227333576,485.4955599291535,1.1224910551276333
60,9.0,3.269826286000371,169.78059486467401,32.75214071082786,-,0.003023057713381204,mix,0.46561201737784264,533.5420476126003,1927.7481230930425,20.0,0.08312233237319093,31.82125812766566,1927.7481230930425,0.3663654953705634,0.0054856743757341064,25.243316149768724,103.05375227333576,485.4955599291535,1.1224910551276333
61,9.15,3.2706055664749725,169.74876925775465,32.746654287012745,-,0.003023433918617976,mix,0.46564098808342497,533.5484243367805,1959.573730012402,20.0,0.08310509113561791,31.82560691934531,1959.573730012402,0.3720209216107854,0.005486423815113994,25.247807871622832,103.05375227333576,485.4955599291535,1.1224910551276333
62,9.299999999999999,3.2713852527374114,169.71693933220192,32.74116711340599,-,0.003023810244401576,mix,0.4656699662688234,533.5553474543988,1991.40365556514,20.0,0.08308790980025751,31.829925552742512,1991.40365556514,0.37766507373073777,0.005487173606752549,25.252369655412526,103.05375227333576,485.4955599291535,1.1224910551276333
63,9.45,3.2721653448161114,169.68510510659345,32.73567919520724,-,0.003024186691311908,mix,0.4656989519772918,533.5626215568197,2023.2378811735834,20.0,0.08307076625148815,31.83422560842887,2023.2378811735834,0.3832979501913488,0.00548791819875305,25.256977095717392,103.05375227333576,485.4955599291535,1.1224910551276333
64,9.6,3.272945842517093,169.65326657890662,32.730190535619556,-,0.0030245632591309438,mix,0.46572794519063926,533.5698993147832,2055.076408860419,20.0,0.08305362127960333,31.838527686823713,2055.076408860419,0.38891954946240803,0.005488659587683742,25.261586747817653,103.05375227333576,485.4955599291535,1.1224910551276333
65,9.75,3.2737267461610804,169.62142374711996,32.724701134294264,-,0.0030249399479023624,mix,0.465756945910827,533.5771807251206,2086.919240647083,20.0,0.08303647489608211,31.84283178666321,2086.919240647083,0.39452987002028683,0.005489401325291965,25.266198610305874,103.05375227333576,485.4955599291535,1.1224910551276333
66,9.9,3.274508056069098,169.58957660921047,32.7192109908828,-,0.003025316757669842,mix,0.4657859541398153,533.5844657895814,2118.766378556582,20.0,0.08301932710089903,31.84713790951301,2118.766378556582,0.4001289103406399,0.005490143411464032,25.27081268481847,103.05375227333576,485.4955599291535,1.1224910551276333
67,10.049999999999999,3.2752897725625325,169.55772516315352,32.713720105036316,-,0.0030256936884770942,mix,0.46581496987956594,533.5917545099163,2150.617824613524,20.0,0.08300217789402954,31.851446056940155,2150.617824613524,0.4057166688984056,0.0054908858464841614,25.27542897299331,103.05375227333576,485.4955599291535,1.1224910551276333
68,10.2,3.2760718959631148,169.52586940692302,32.70822847640579,-,0.0030260707403678496,mix,0.46584399313204167,533.5990468878786,2182.473580844031,20.0,0.08298502727544849,31.855756230513464,2182.473580844031,0.4112931441678052,0.005491628630522882,25.28004747647006,103.05375227333576,485.4955599291535,1.1224910551276333
69,10.35,3.2768544265929367,169.49400933849122,32.70273610464193,-,0.0030264479133858733,mix,0.4658730238992067,533.6063429252217,2214.3336492758244,20.0,0.08296787524513063,31.860068431803413,2214.3336492758244,0.41685833462234284,0.005492371763864412,25.284668196890063,103.05375227333576,485.4955599291535,1.1224910551276333
70,10.5,3.277651669349411,169.46214495582885,32.69714452473062,-,0.003026832465447547,mix,0.4659026207643038,533.6136426237019,2246.1980319381983,20.0,0.08295072180305031,31.86438266238226,2246.1980319381983,0.4224122387348045,0.005591579911310873,25.28929113589641,103.05375227333576,485.4955599291535,1.1224910551276333
71,10.65,3.2784635353375378,169.4302762356694,32.69145445639805,-,0.003027224345154662,mix,0.4659327796639975,533.6220461017806,2278.0667520976567,20.0,0.0829330103901068,31.868720159462605,2278.0667520976567,0.42795465264599314,0.0056900683325693535,25.294035716252296,103.05375227333576,485.4955599291535,1.1224910551276333
72,10.799999999999999,3.2792758348084012,169.39840315483343,32.68576361351245,-,0.0030276163511920805,mix,0.4659629463330759,533.6315455385956,2309.9398329336254,20.0,0.08291474534951382,31.873080835962174,2309.9398329336254,0.43348537397561004,0.005690842885599068,25.29890116259536,103.05375227333576,485.4955599291535,1.1224910551276333
73,10.95,3.280088568662904,169.36652571118782,32.6800719919346,-,0.0030280084838848775,mix,0.4659931207950437,533.6410492494653,2341.8172765792406,20.0,0.08289647908335258,31.877443645626435,2341.8172765792406,0.4390044011318253,0.005691621577852857,25.303768998582537,103.05375227333576,485.4955599291535,1.1224910551276333
74,11.1,3.2809017372563383,169.3346439025947,32.67437959128358,-,0.00302840074328115,mix,0.46602330305208783,533.6505572430347,2373.699085172353,20.0,0.08287821157910837,31.88180859309898,2373.699085172353,0.4445117325143032,0.005692400651014395,25.308639229322445,103.05375227333576,485.4955599291535,1.1224910551276333
75,11.25,3.281715340944488,169.3027577269146,32.668686411177646,-,0.0030287931294290696,mix,0.46605349310640004,533.6600695214661,2405.5852608524438,20.0,0.08285994283673935,31.886175680100138,2405.5852608524438,0.450007366521925,0.005693180105936335,25.313511856651633,103.05375227333576,485.4955599291535,1.1224910551276333
76,11.4,3.282529380083531,169.27086718200624,32.6629924512348,-,0.0030291856423768342,mix,0.46608369096017316,533.6695860869249,2437.475805760798,20.0,0.08284167285620138,31.89054490835272,2437.475805760798,0.4554913015527874,0.00569395994284605,25.318386882409257,103.05375227333576,485.4955599291535,1.1224910551276333
77,11.549999999999999,3.2833438550300804,169.23897226572666,32.6572977110726,-,0.003029578282172688,mix,0.4661138966156025,533.6791069415785,2469.3707220403885,20.0,0.0828234016374502,31.894916279581413,2469.3707220403885,0.46096353600420187,0.005694740162198286,25.323264308436354,103.05375227333576,485.4955599291535,1.1224910551276333
78,11.7,3.2841587661411484,169.20707297593114,32.65160219030838,-,0.003029971048864902,mix,0.4661441100748846,533.6886320875967,2501.270011835906,20.0,0.08280512918044046,31.899289795513027,2501.270011835906,0.466424068272694,0.005695520764220419,25.328144136576178,103.05375227333576,485.4955599291535,1.1224910551276333
79,11.85,3.2849507326768133,169.17516931047325,32.64604706481572,-,0.0030303535335241562,mix,0.4661735307099232,533.698161527151,2533.1736772937875,20.0,0.08278685548512657,31.903665457876304,2533.1736772937875,0.47187289675400274,0.0055551254926626825,25.333026368673988,103.05375227333576,485.4955599291535,1.1224910551276333
80,12.0,3.2857339609785488,169.143261314516,32.64054643284027,-,0.0030307320675788856,mix,0.46620264563735836,533.7054914748438,2565.0816732510575,20.0,0.08276942139377157,31.907995957265843,2565.0816732510575,0.4773103099377769,0.005500631975451142,25.33770560198446,103.05375227333576,485.4955599291535,1.1224910551276333
81,12.15,3.286517596590451,169.11134900452518,32.63504505422691,-,0.0030311107232430193,mix,0.46623176809934913,533.7119625993329,2596.993983241875,20.0,0.08275231496996877,31.91230999081705,2596.993983241875,0.4827364197993176,0.005501378613359975,25.3423066874938,103.05375227333576,485.4955599291535,1.1224910551276333
82,12.299999999999999,3.2873016393715155,169.07943237847266,32.62954293181474,-,0.003031489500325337,mix,0.46626089807977816,533.7184372749614,2628.9106092943985,20.0,0.08273520714115515,31.91662605251794,2628.9106092943985,0.48815122480422546,0.0055021224121674095,25.346909980090256,103.05375227333576,485.4955599291535,1.1224910551276333
83,12.45,3.2880860896435173,169.04751143433126,32.62404006525395,-,0.003031868398869712,mix,0.4662900355806101,533.7249154994809,2660.831553435797,20.0,0.08271809791757515,31.920944141397207,2660.831553435797,0.4935547234239352,0.0055028665607892435,25.351515478684743,103.05375227333576,485.4955599291535,1.1224910551276333
84,12.6,3.2888709477285047,169.01558617007223,32.618536454195066,-,0.003032247418920003,mix,0.4663191806038077,533.7313972745764,2692.7568176948116,20.0,0.08270098729920572,31.925264259024612,2692.7568176948116,0.4989469141291624,0.005503611058884417,25.356123184909134,103.05375227333576,485.4955599291535,1.1224910551276333
85,12.75,3.2896562139488847,168.98365658366527,32.61303209828833,-,0.003032626560520098,mix,0.4663483331513351,533.737882601934,2724.6864041017834,20.0,0.08268387528602525,31.92958640697119,2724.6864041017834,0.5043277953899046,0.005504355906737146,25.360733100396462,103.05375227333576,485.4955599291535,1.1224910551276333
86,12.9,3.290441888627424,168.95172267307845,32.6075269971837,-,0.0030330058237139144,mix,0.466377493225158,533.7443714832407,2756.6203146885964,20.0,0.08266676187801171,31.93391058680969,2756.6203146885964,0.5096973656754401,0.005505101104631649,25.365345226781567,103.05375227333576,485.4955599291535,1.1224910551276333
87,13.049999999999999,3.291227972087265,168.91978443627835,32.60202115053079,-,0.0030333852085454092,mix,0.4664066608272438,533.7508639201859,2788.558551488706,20.0,0.08264964707514262,31.938236800114684,2788.558551488706,0.5150556234543282,0.0055058466529089856,25.369959565701016,103.05375227333576,485.4955599291535,1.1224910551276333
88,13.2,3.2920325731415825,168.88784187122988,32.59639007790685,-,0.0030337738953782694,mix,0.46643654168779997,533.7573599144603,2820.501116537169,20.0,0.08263253087739474,31.942565048462495,2820.501116537169,0.5204025671944078,0.005631072623941691,25.374576118793268,103.05375227333576,485.4955599291535,1.1224910551276333
89,13.35,3.2928481043041105,168.8558948722462,32.59068604843395,-,0.0030341680297319667,mix,0.46646683937984157,533.7637109106677,2852.4481155208487,20.0,0.08261503047629189,31.946998983667317,2852.4481155208487,0.5257379395655455,0.005704029472894945,25.37922549580734,103.05375227333576,485.4955599291535,1.1224910551276333
