step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,1.726032209179989,173.20488954532095,62.67113820404876,22.252682922429244,0.013944343634322662,,,,,,,,,,
0,0.0,1.7263086555716751,173.20032905822302,62.665199063444334,22.249119438066586,0.01394434363432266,gas,1.0,4.560487097915029,4.560487097915029,0.07679770219323809,0.0059391406044255746,0.9926540300517708,90.46181748049385,423.55360010093545,1.1818671562804803
1,0.15,1.726585145545877,173.1957678511197,62.659260888819404,22.245556533291627,0.01394434363432266,gas,1.0,9.121694201225182,9.121694201225182,0.15358143816855502,0.00593817462493007,0.9926239721354826,90.46181748049385,423.55360010093545,1.1818671562804803
2,0.3,1.7268616791088214,173.19120592024657,62.65332368002589,22.241994208015516,0.01394434363432266,gas,1.0,13.683625074365409,13.683625074365409,0.2303512105602255,0.005937208793511672,0.9925958903453184,90.46181748049385,423.55360010093545,1.1818671562804803
3,0.44999999999999996,1.7271382562914177,173.18664331307465,62.64738743638611,22.238432461831643,0.013944343634322662,gas,1.0,18.24623224628158,18.24623224628158,0.30710702885053076,0.005936243639780514,0.9926071818024835,90.46181748049385,423.55360010093545,1.1818671562804803
4,0.6,1.727414877085539,173.18208000557865,62.641452158060474,22.23487129483626,0.013944343634322662,gas,1.0,22.80953974230215,22.80953974230215,0.38384889168442454,0.005935278325637228,0.9925986851678296,90.46181748049385,423.55360010093545,1.1818671562804803
5,0.75,1.7276915414794995,173.17751596721712,62.63551784528539,22.231310707171225,0.01394434363432266,gas,1.0,27.37357810381218,27.37357810381218,0.46057679672423835,0.005934312775082162,0.992565021130807,90.46181748049385,423.55360010093545,1.1818671562804803
6,0.8999999999999999,1.727968249478225,173.17295119787494,62.6295844979407,22.227750698764424,0.01394434363432266,gas,1.0,31.938347446004627,31.938347446004627,0.5372907462424223,0.005933347344694084,0.992531362427041,90.46181748049385,423.55360010093545,1.1818671562804803
7,1.05,1.7282450010875121,173.16838570124298,62.62365211588758,22.22419126953255,0.013944343634322662,gas,1.0,36.50384407796082,36.50384407796082,0.6139907427534501,0.005932382053117635,0.9924990329268708,90.46181748049385,423.55360010093545,1.1818671562804803
8,1.2,1.7285217963238972,173.16381952775282,62.61772069875707,22.220632419254237,0.013944343634322662,gas,1.0,41.07001756812679,41.07001756812679,0.6906767917459219,0.005931417130511818,0.9924842866074592,90.46181748049385,423.55360010093545,1.1818671562804803
9,1.3499999999999999,1.7287986351875104,173.15925265641246,62.61179024653194,22.217074147919156,0.013944343634322662,gas,1.0,45.63688890848425,45.63688890848425,0.7673488941604342,0.005930452225129557,0.9924622798218051,90.46181748049385,423.55360010093545,1.1818671562804803
10,1.5,1.7290755176755852,173.15468505364515,62.60586075925687,22.213516455554114,0.013944343634322662,gas,1.0,50.204491675802274,50.204491675802274,0.8440070501383619,0.005929487275068368,0.992428641362353,90.46181748049385,423.55360010093545,1.1818671562804803
11,1.65,1.7293524438017644,173.1501167572794,62.59993223662508,22.209959341975036,0.01394434363432266,gas,1.0,54.77278804156231,54.77278804156231,0.9206512643633118,0.005928522631791111,0.9924081966347937,90.46181748049385,423.55360010093545,1.1818671562804803
