lavel,val
Tec,46.66115574070534
Tev,33.34405374346454
T_ini_vl,62.67113820404876
T_ave_vl,62.373637660496115
T_ini_cl,62.07613711694347
T_ave_cl,47.57884866097572
T_ini_ll,33.08156020500803
T_ave_ll,32.80510575227163
T_ccin,32.5231347033083
T_ccc,31.224472751255632
T_hs,54.46845087728093
Q_load,3000.0
Q_ev,2610.151991459197
Q_gr,76.92304569543136
Q_ec_wick_ccin,207.3624259801558
Q_ec_ccc,6.83243838253033
Q_ec_amb,33.33430751354398
Q_cc_ll,-0.09623028265260325
Q_ccc_ccin,-0.26297425692186793
eval_ec[%],2.179859698971389
eval_cc[%],6.906522733529552
P_cap.,8795.032644838946
P_loss_wick,1265.0219760115638
P_loss_gr,30.62216677327524
P_loss_vl,464.17407867655857
P_loss_cl,1032.3724788773397
P_loss_ll,3204.1617085788166
