step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix,P_loss_liq,Q_release_liq,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,1.8369576647690549,185.26480987853208,44.04513115805986,13.162052463223938,0.00516988085945936,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,1.8781662139924296,185.26245675932938,43.30316485554283,12.87326594221713,0.00516988085945936,gas,1.0,2.3531192026857752,2.3531192026857752,3.36076661896062,0.741966302517028,0.25760047774920525,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
1,0.075,1.9180878764325888,185.26005223510646,42.6008282649438,12.605331305977511,0.005169880859459361,gas,1.0,4.757643425633432,4.757643425633432,6.535333529163241,0.7023365905990318,0.2568462276038289,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
2,0.15,1.956890087426642,185.2575979631349,41.93596597946447,12.355386391785787,0.00516988085945936,gas,1.0,7.211915397172561,7.211915397172561,9.534556611956212,0.6648622854793302,0.25613445475615376,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
3,0.22499999999999998,1.9944649624583048,185.25509534847805,41.30654036485373,12.12261614594149,0.005169880859459361,gas,1.0,9.71453005404328,9.71453005404328,12.368617400778021,0.6294256146107386,0.25546386873865345,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
4,0.3,2.030878422537256,185.25254593393194,40.710646932012025,11.905258772804796,0.0051698808594593595,gas,1.0,12.263944600126706,12.263944600126706,15.046975120524547,0.5958934328417058,0.25482377949955937,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
5,0.375,2.066051281493087,185.24995118061196,40.146453328373696,11.702581331349464,0.005169880859459361,gas,1.0,14.858697920135455,14.858697920135455,17.578629243211264,0.5641936036383299,0.2542247979773985,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
6,0.44999999999999996,2.1000905103954195,185.24731268066654,39.61225133241902,11.512900532967604,0.00516988085945936,gas,1.0,17.4971978655376,17.4971978655376,19.971951453158113,0.5342019959546747,0.25365773070432474,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
7,0.525,2.1328772104001987,185.24463185257306,39.10641207991375,11.33592362397412,0.00516988085945936,gas,1.0,20.17802595900139,20.17802595900139,22.2348602172026,0.5058392525052682,0.2531275955440267,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
8,0.6,2.1645656721118343,185.24191024195983,38.62742446397169,11.169969785588677,0.005169880859459361,gas,1.0,22.899636572255986,22.899636572255986,24.374645737731836,0.4789876159420601,0.2526149045600282,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
