step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,1.2968489880907563,185.402817743432,44.46351785639001,13.326407142555992,0.01033976171891872,,,,,,,,,,
0,0.0,1.2970125139681117,185.40145955745677,44.45931741037174,13.32472696414868,0.01033976171891872,gas,1.0,1.358185975201195,1.358185975201195,0.03809764605857315,0.004200446018273851,0.5953694909705879,106.45668685078911,377.14929152723704,1.2421857352294041
1,0.15,1.2971760352655892,185.40010121037014,44.45511814099257,13.323047256397011,0.010339761718918719,gas,1.0,2.7165330618445296,2.7165330618445296,0.07618422571279052,0.004199269379171255,0.5953616661916504,106.45668685078911,377.14929152723704,1.2421857352294041
2,0.3,1.2973395526218938,185.39874269202943,44.45092003136722,13.32136801254687,0.01033976171891872,gas,1.0,4.07505140255671,4.07505140255671,0.11425973978032611,0.004198109625349389,0.5953457735598782,106.45668685078911,377.14929152723704,1.2421857352294041
3,0.44999999999999996,1.2975030660296425,185.39738400243874,44.446723081208404,13.31968923248335,0.01033976171891872,gas,1.0,5.433740993234096,5.433740993234096,0.15232419131962832,0.004196950158814161,0.5953298852569888,106.45668685078911,377.14929152723704,1.2421857352294041
4,0.6,1.2976665748716032,185.39602514160228,44.44252730587624,13.318010922350492,0.01033976171891872,gas,1.0,6.79260182971484,6.79260182971484,0.1903775836399962,0.004195775332163976,0.5953148908973148,106.45668685078911,377.14929152723704,1.2421857352294041
5,0.75,1.2978300789694275,185.39466610952476,44.438332709457256,13.316333083782903,0.01033976171891872,gas,1.0,8.151633907225914,8.151633907225914,0.22841991991000016,0.004194596418983565,0.5953001503462095,106.45668685078911,377.14929152723704,1.2421857352294041
6,0.8999999999999999,1.2979935786303716,185.3933069110243,44.434139283580464,13.314655713432185,0.01033976171891872,gas,1.0,9.510832407686394,9.510832407686394,0.2664512040638185,0.004193425876792389,0.5952883339976955,106.45668685078911,377.14929152723704,1.2421857352294041
7,1.05,1.2981570743236115,185.39194755340026,44.42994701573173,13.312978806292689,0.01033976171891872,gas,1.0,10.870190031739185,10.870190031739185,0.3044714404380624,0.004192267848736719,0.5952809460354489,106.45668685078911,377.14929152723704,1.2421857352294041
8,1.2,1.2983205660319659,185.39058803650383,44.42575590587552,13.311302362350203,0.010339761718918719,gas,1.0,12.229706928163068,12.229706928163068,0.3424806321029944,0.004191109856208186,0.5952736246055126,106.45668685078911,377.14929152723704,1.2421857352294041
