step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,2.6055616141888245,140.32515068802044,56.23950722509488,18.676753612547436,0.010405441376586168,,,,,,,,,,
0,0.0,2.6902000625023716,140.31945663687614,55.088299873541985,18.089149936770976,0.010405441376586168,gas,1.0,5.694051144324476,5.694051144324476,10.882381449961468,1.1512073515528982,0.47303086000686245,51.52687613666788,0.0,3.6002651810139032
1,0.075,2.774261289800143,140.31358293838747,53.98808290937279,17.541041454686393,0.010405441376586166,gas,1.0,11.567749632988125,11.567749632988125,21.2457306635079,1.1002169641691921,0.47087557450768075,51.52687613666788,0.0,3.6002651810139032
2,0.15,2.857631389756789,140.30753091536457,52.93657904903387,17.029289524516933,0.010405441376586168,gas,1.0,17.619772655889392,17.619772655889392,31.116875893042984,1.0515038603389257,0.46883272674964893,51.52687613666788,0.0,3.6002651810139032
3,0.22499999999999998,2.940066978365584,140.30130216818807,51.931621549172064,16.551810774586027,0.010405441376586168,gas,1.0,23.848519832390593,23.848519832390593,40.52098151189649,1.0049574998618027,0.4668901009626059,51.52687613666788,0.0,3.6002651810139032
4,0.3,3.021530113972868,140.29489875831052,50.97111850944344,16.105559254721708,0.01040544137658617,gas,1.0,30.25192970992066,30.25192970992066,49.4818613495424,0.9605030397286214,0.4650469286350005,51.52687613666788,0.0,3.6002651810139032
5,0.375,3.102040570004526,140.28832285116462,50.05311015237629,15.687555076188142,0.010405441376586168,gas,1.0,36.82783685583854,36.82783685583854,58.02163363805046,0.9180083570671513,0.463277112144476,51.52687613666788,0.0,3.6002651810139032
6,0.44999999999999996,3.181271746158267,140.28157652273995,49.175697221422524,15.296848610711256,0.010405441376586168,gas,1.0,43.57416528050089,43.57416528050089,66.16154466558038,0.877412930953767,0.4615975515047553,51.52687613666788,0.0,3.6002651810139032
7,0.525,3.259480124439976,140.2746626519172,48.337035226976695,14.929814090790664,0.01040544137658617,gas,1.0,50.48803610325558,50.48803610325558,73.92177847987587,0.8386619944458289,0.4600120953280398,51.52687613666788,0.0,3.6002651810139032
8,0.6,3.3362717011508276,140.26758341064823,47.53542956448206,14.586171825792812,0.010405441376586168,gas,1.0,57.56727737223264,57.56727737223264,81.32089244261643,0.8016056624946373,0.45848219029880516,51.52687613666788,0.0,3.6002651810139032
9,0.6749999999999999,3.4117029205767757,140.26034195169578,46.76919529292513,14.263678117170036,0.010405441376586168,gas,1.0,64.80873632468865,64.80873632468865,88.37692968957231,0.7662342715569253,0.45703794361488376,51.52687613666788,0.0,3.6002651810139032
10,0.75,3.4857435052533767,140.25294113279205,46.03675927831125,13.960703711324491,0.010405441376586168,gas,1.0,72.20955522841541,72.20955522841541,95.10676550112427,0.7324360146138815,0.45566303186728113,51.52687613666788,0.0,3.6002651810139032
11,0.825,3.558401389180339,140.24538406177103,45.33661118239917,13.675644472959652,0.010405441376586166,gas,1.0,79.76662624941673,79.76662624941673,101.52627725841113,0.700148095912084,0.4543465952822403,51.52687613666788,0.0,3.6002651810139032
12,0.8999999999999999,3.629723845352303,140.23767365837315,44.66731038218472,13.406924152873883,0.010405441376586168,gas,1.0,87.47702964729979,87.47702964729979,107.65062760174537,0.6693008002144438,0.45309606904990357,51.52687613666788,0.0,3.6002651810139032
13,0.975,3.6992365083430463,140.22981287994452,44.027483796158606,13.15499351846343,0.01040544137658617,gas,1.0,95.33780807594303,95.33780807594303,113.49403579727974,0.6398265860261176,0.4518964732409898,51.52687613666788,0.0,3.6002651810139032
14,1.05,3.7674684487296215,140.22180551662942,43.415819358775025,12.9167458076325,0.010405441376586168,gas,1.0,103.34517139103264,103.34517139103264,119.07006350978453,0.6116644373835811,0.4507525402892146,51.52687613666788,0.0,3.6002651810139032
15,1.125,3.8340538119732344,140.21365440658053,42.831057176706,12.692422870682384,0.010405441376586168,gas,1.0,111.49628143993323,111.49628143993323,124.39161249447419,0.5847621820690279,0.44966619628492693,51.52687613666788,0.0,3.6002651810139032
