step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,141.5313641954629,27.468272839092606,7.8138509381640695,8.727507648110694e-08,0.0,46.59574017470662,0.0,0.0,0.0,1.86e-06,
0,0.0,0.00534758267164626,141.5288350292736,51.43618150573593,16.320472602294373,0.0,7.254183067168725,54.95177513650087,0.0005146941369806094,0.9252225533082916,2.5291661892842967,1.86e-06,1.2031e-05
1,0.00062,0.010084384265388992,141.5276009590189,53.51390990279782,17.30895495139889,8.727507648110694e-08,14.41491064185431,55.716440000000006,0.0009768944725567627,1.9308130737877343,3.763236443977803,1.86e-06,1.2109e-05
2,0.00124,0.014778416635957999,141.52643548282862,54.343461634348955,17.71673081717446,1.7455015296221387e-07,21.566537388522214,56.02314927257613,0.0014353207496639606,2.968394519322981,4.9287126342824195,1.86e-06,1.2140346163434892e-05
3,0.00186,0.019453860922049045,141.5252960955548,54.80207933420115,17.94503966710057,2.6182522944332075e-07,28.71362937361637,56.192586589711695,0.0018921603287221777,4.023657785012866,6.068099908094155,1.86e-06,1.2158e-05
4,0.00248,0.02411755359337549,141.5241707956151,55.09736707402999,18.093683537014982,3.4910030592442774e-07,35.85959260461293,56.30389204427708,0.0023478920774222902,5.0903046956601345,7.193399847805267,1.86e-06,1.2169e-05
5,0.0031,0.02877400767688604,141.523054487926,55.305464320362034,18.198732160181017,4.363753824055347e-07,43.00324044400439,56.381542443677844,0.002803048731851531,6.164973663719705,8.30970753688598,1.86e-06,1.2177e-05
6,0.00372,0.03342504465449088,141.52194444154134,55.46095701997018,18.277478509985073,5.236504588866415e-07,50.14573876448727,56.440617260706986,0.0032577385522052998,7.245636599501808,9.419753921567462,1.86e-06,1.2183e-05
7,0.00434,0.038071717290948076,141.5208390415353,55.58217800353651,18.339089001768237,6.109255353677485e-07,57.28958186244896,56.48474960954191,0.0037119064852661936,8.330972334213087,10.525153927592328,1.86e-06,1.2187217800353648e-05
8,0.00496,0.04271492043442008,141.51973725980042,55.67957937233655,18.38878968616827,6.982006118488555e-07,64.43078404806515,56.522856606338735,0.004165900760128121,9.420062549359454,11.626935662468895,1.86e-06,1.2191e-05
9,0.00558,0.04735502563513155,141.51863837068788,55.75990042685555,18.42995021342775,7.854756883299624e-07,71.57214735206406,56.553516586109,0.004619577460758353,10.512248923303554,12.725824775028741,1.86e-06,1.2194e-05
10,0.0062,0.05199250384443541,141.51754186833188,55.82739444365404,18.464697221827,8.727507648110694e-07,78.7099976463209,56.57858397743315,0.00507322055512463,11.607036957332504,13.822327131027123,1.86e-06,1.2197e-05
11,0.00682,0.05662771369243432,141.51644736207442,55.884988235038236,18.49449411751911,9.600258412921761e-07,85.85137452031175,56.59933487047666,0.0055264118346720495,12.704044990928605,14.916833388473606,1.86e-06,1.2199e-05
12,0.00744,0.06126266887099542,141.51535457440784,55.93476513058158,18.519859078348947,1.047300917773283e-06,92.99041015116713,56.61667759693357,0.00597972658316012,13.802971681097675,16.009621055069147,1.86e-06,1.2201e-05
13,0.00806,0.06589595369057547,141.5142632387068,55.9782518335158,18.54212591675789,1.13457599425439e-06,100.12854010253947,56.63563779941288,0.006432934425410589,14.903574542034374,17.10095675609773,1.86e-06,1.2202825183351577e-05
14,0.00868,0.0705258218721737,141.51317317280453,56.01673282734271,18.562366413671334,1.221851070735497e-06,107.27025132879419,56.6480555127214,0.006885577041024061,16.005660767369022,18.191022658371367,1.86e-06,1.2204e-05
15,0.0093,0.07515830515252447,141.51208426930882,56.050933290576154,18.579466645288072,1.3091261472166039e-06,114.41135156035149,56.662966914691204,0.0073385130307228215,17.109065184588225,19.27992615409312,1.86e-06,1.2205093329057613e-05
