step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,3.041040956169858,141.42056420974293,56.571138665157605,18.849569332578778,0.020810882753172336,,,,,,,,,,
0,0.0,3.041307359428983,141.40976659229483,56.56783640983787,18.847918204918916,0.020810882753172336,gas,1.0,10.797617448115489,10.797617448115489,0.06249679298335934,0.0033022553197383786,1.3346478800720896,90.46181748049385,423.55360010093545,1.1818671562804803
1,0.15,3.041573779147801,141.3989680540917,56.5645345290136,18.84626726450679,0.020810882753172336,gas,1.0,21.596155651233857,21.596155651233857,0.1249858177130929,0.0033018808242673003,1.334633751143893,90.46181748049385,423.55360010093545,1.1818671562804803
2,0.3,3.041840215321256,141.3881685699324,56.56123302270265,18.844616511351322,0.020810882753172336,gas,1.0,32.39563981053652,32.39563981053652,0.18746707408339275,0.0033015063109473886,1.3346076605920787,90.46181748049385,423.55360010093545,1.1818671562804803
3,0.44999999999999996,3.042140056947047,141.3773681397585,56.557931890870634,18.842759134522378,0.020810882753172336,gas,1.0,43.196069984463975,43.196069984463975,0.2499405629758247,0.003301131832017745,1.3345815729329031,90.46181748049385,423.55360010093545,1.1818671562804803
4,0.6,3.0424598317419433,141.3665666906424,56.554631140945276,18.840778684567162,0.020810882753172336,gas,1.0,53.99751910055056,53.99751910055056,0.31240628611699317,0.0033007499253585593,1.3345657330145801,90.46181748049385,423.55360010093545,1.1818671562804803
5,0.75,3.042779636332239,141.35576417905054,56.55133077733689,18.838798466402128,0.020810882753172336,gas,1.0,64.8000306923932,64.8000306923932,0.3748642449093541,0.003300363608389034,1.3345560022018594,90.46181748049385,423.55360010093545,1.1818671562804803
6,0.8999999999999999,3.0430676585063794,141.3449606048854,56.54803080000579,18.83701540000289,0.020810882753172336,gas,1.0,75.60360485754791,75.60360485754791,0.43731444026182137,0.0032999773310962155,1.334546272446959,90.46181748049385,423.55360010093545,1.1818671562804803
7,1.05,3.0433342023253216,141.33415603748614,56.54473120180961,18.835365600904797,0.020810882753172336,gas,1.0,86.40817225680803,86.40817225680803,0.4997568722787372,0.0032995981961789767,1.3345267883566982,90.46181748049385,423.55360010093545,1.1818671562804803
8,1.2,3.043600762597651,141.32335052370942,56.54143197791291,18.833715988956442,0.020810882753172336,gas,1.0,97.2136860335304,97.2136860335304,0.5621915413088238,0.0032992238967040066,1.3345007145379602,90.46181748049385,423.55360010093545,1.1818671562804803
9,1.3499999999999999,3.043867339322519,141.31254406349677,56.538133128281345,18.83206656414066,0.020810882753172336,gas,1.0,108.02014624615549,108.02014624615549,0.6246184482331429,0.0032988496315624616,1.334474643610387,90.46181748049385,423.55360010093545,1.1818671562804803
10,1.5,3.0441339324990766,141.30173665678987,56.53483465288059,18.83041732644028,0.020810882753172336,gas,1.0,118.8275529530656,118.8275529530656,0.6870375939326758,0.0032984754007543415,1.334448575573726,90.46181748049385,423.55360010093545,1.1818671562804803
11,1.65,3.0444005421264744,141.29092830353025,56.53153655167631,18.82876827583814,0.020810882753172336,gas,1.0,129.63590621270123,129.63590621270123,0.7494489792883225,0.0032981012042796465,1.3344225104277248,90.46181748049385,423.55360010093545,1.1818671562804803
12,1.7999999999999998,3.0446671682038637,141.2801190036595,56.52823882463417,18.82711941231707,0.020810882753172336,gas,1.0,140.44520608344465,140.44520608344465,0.8118526051809023,0.0032977270421383764,1.334396448172132,90.46181748049385,423.55360010093545,1.1818671562804803
13,1.95,3.0449338107331063,141.26930879605663,56.524941471686304,18.825470735843133,0.020810882753172336,gas,1.0,151.25541368630365,151.25541368630365,0.8742484731249911,0.0032973529478681485,1.3343780788720059,90.46181748049385,423.55360010093545,1.1818671562804803
14,2.1,3.045200469715711,141.2584977146372,56.52164449276921,18.823822246384587,0.020810882753172336,gas,1.0,162.06649510574061,162.06649510574061,0.9366365845538535,0.0032969789170920194,1.3343664200734235,90.46181748049385,423.55360010093545,1.1818671562804803
15,2.25,3.045493876905917,141.2476857593487,56.51834788784862,18.822008732709147,0.02081088275317234,gas,1.0,172.87845039422973,172.87845039422973,0.9990169403475543,0.003296604920592472,1.3343547625122536,90.46181748049385,423.55360010093545,1.1818671562804803
16,2.4,3.045813918390699,141.23687279869023,56.51505165692163,18.82003099415295,0.020810882753172336,gas,1.0,183.6914110527141,183.6914110527141,1.0613895407916494,0.0032962309269919388,1.3343358919418202,90.46181748049385,423.55360010093545,1.1818671562804803
17,2.55,3.0461339908235074,141.22605870173132,56.51175579998517,18.81805347999107,0.020810882753172336,gas,1.0,194.50550801161444,194.50550801161444,1.1237543861747359,0.0032958569364609502,1.3343098432805844,90.46181748049385,423.55360010093545,1.1818671562804803
18,2.6999999999999997,3.0464291658673908,141.2152434683621,56.508460317004904,18.81623015850243,0.020810882753172336,gas,1.0,205.3207413808268,205.3207413808268,1.186111477377148,0.0032954829802633867,1.334283797508338,90.46181748049385,423.55360010093545,1.1818671562804803
19,2.85,3.046695935440527,141.20442718698024,56.50516520794656,18.814582603973268,0.020810882753172336,gas,1.0,216.13702276270487,216.13702276270487,1.2484608152791385,0.0032951090583424048,1.33425775462483,90.46181748049385,423.55360010093545,1.1818671562804803
20,3.0,3.046962721461078,141.19360995843874,56.50187047277575,18.812935236387872,0.020810882753172336,gas,1.0,226.95425130421063,226.95425130421063,1.31080240076088,0.003294735170811691,1.3342317146298073,90.46181748049385,423.55360010093545,1.1818671562804803
21,3.15,3.047229523928189,141.18279178267917,56.49857611145819,18.811288055729097,0.020810882753172336,gas,1.0,237.77242706375546,237.77242706375546,1.3731362347024638,0.0032943613175575592,1.334205677523018,90.46181748049385,423.55360010093545,1.1818671562804803
22,3.3,3.0474963424286727,141.171972691152,56.49528212904954,18.80964106452477,0.020810882753172336,gas,1.0,248.59151859092526,248.59151859092526,1.4354623192849183,0.0032939824086497538,1.334195441223919,90.46181748049385,423.55360010093545,1.1818671562804803
23,3.4499999999999997,3.047763176420018,141.16115272519326,56.491988532198036,18.807994266099012,0.02081088275317234,gas,1.0,259.41148454966606,259.41148454966606,1.4977806571084118,0.0032935968515062086,1.334205956746241,90.46181748049385,423.55360010093545,1.1818671562804803
24,3.5999999999999996,3.0480300259012876,141.15033188475365,56.48869532086417,18.806347660432078,0.020810882753172336,gas,1.0,270.23232498927973,270.23232498927973,1.5600912490795018,0.0032932113338688396,1.3342164714801334,90.46181748049385,423.55360010093545,1.1818671562804803
25,3.75,3.0482968912494344,141.13951014090367,56.48540249034613,18.80470124517306,0.020810882753172336,gas,1.0,281.0540688392648,281.0540688392648,1.6223940949129914,0.0032928305180348616,1.3342125092982342,90.46181748049385,423.55360010093545,1.1818671562804803
26,3.9,3.048563773039479,141.12868744957336,56.48211003350207,18.803055016751024,0.020810882753172336,gas,1.0,291.87676016957266,291.87676016957266,1.6846891936888038,0.0032924568440648727,1.334186486362613,90.46181748049385,423.55360010093545,1.1818671562804803
27,4.05,3.048830671270567,141.1178638107044,56.47881795029764,18.80140897514881,0.020810882753172336,gas,1.0,302.7003990385565,302.7003990385565,1.746976546286527,0.003292083204428309,1.334160466313726,90.46181748049385,423.55360010093545,1.1818671562804803
28,4.2,3.049097585943665,141.10703925041093,56.47552624067606,18.79976312033802,0.020810882753172336,gas,1.0,313.5249593320186,313.5249593320186,1.809256154010433,0.0032917096215783204,1.3341396104143075,90.46181748049385,423.55360010093545,1.1818671562804803
29,4.35,3.049364517061162,141.09621381535567,56.47223490456304,18.798117452281506,0.020810882753172336,gas,1.0,324.3503943872638,324.3503943872638,1.8715280184978371,0.0032913361130226804,1.3341279689380843,90.46181748049385,423.55360010093545,1.1818671562804803
30,4.5,3.0496485987207533,141.08538750548624,56.46894394192424,18.796366365154526,0.020810882753172336,gas,1.0,335.17670425670804,335.17670425670804,1.9337921406275747,0.0032909626388004654,1.3341163286979087,90.46181748049385,423.55360010093545,1.1818671562804803
31,4.6499999999999995,3.049968964732227,141.07456023652793,56.46565335274545,18.79439201164725,0.020810882753172336,gas,1.0,346.0039732150035,346.0039732150035,1.996048520899011,0.003290589178789105,1.334100078301218,90.46181748049385,423.55360010093545,1.1818671562804803
32,4.8,3.050289361688095,141.06373183016353,56.4623631370348,18.79241788222086,0.020810882753172336,gas,1.0,356.83237957939855,356.83237957939855,2.0582971593882626,0.003290215710649136,1.3340740718295676,90.46181748049385,423.55360010093545,1.1818671562804803
33,4.95,3.050594744697249,141.05290228628314,56.459073294758014,18.79053664737899,0.020810882753172336,gas,1.0,367.66192345978925,367.66192345978925,2.120538056974433,0.0032898422767857483,1.334048068243236,90.46181748049385,423.55360010093545,1.1818671562804803
34,5.1,3.0508617864290413,141.0420716581913,56.45578382588076,18.78889191294036,0.020810882753172336,gas,1.0,378.492551551637,378.492551551637,2.1827712145365443,0.0032894688772557856,1.3340220675419696,90.46181748049385,423.55360010093545,1.1818671562804803
35,5.25,3.051128844599258,141.0312400820123,56.452494730368755,18.787247365184356,0.020810882753172336,gas,1.0,389.3241277306515,389.3241277306515,2.244996632953538,0.0032890955120024046,1.3339960697255167,90.46181748049385,423.55360010093545,1.1818671562804803
36,5.3999999999999995,3.051395919207037,141.02040755768778,56.44920600818773,18.785603004093844,0.02081088275317234,gas,1.0,400.1566520551569,400.1566520551569,2.307214313104275,0.003288722181025605,1.3339700747936254,90.46181748049385,423.55360010093545,1.1818671562804803
37,5.55,3.0516630102527436,141.00957410275555,56.445917659288284,18.783958829644128,0.020810882753172336,gas,1.0,410.9901069873886,410.9901069873886,2.3694242561525973,0.0032883488994457366,1.3339475493870603,90.46181748049385,423.55360010093545,1.1818671562804803
38,5.7,3.051930117739362,140.99873977244513,56.44262968358885,18.782314841794417,0.020810882753172336,gas,1.0,421.82443729779334,421.82443729779334,2.431626463872561,0.003287975699436174,1.3339359174445242,90.46181748049385,423.55360010093545,1.1818671562804803
39,5.85,3.052197241666038,140.98790456670415,56.43934208105509,18.780671040527544,0.020810882753172336,gas,1.0,432.6596430387872,432.6596430387872,2.4938209371422744,0.0032876025337600367,1.3339242867372845,90.46181748049385,423.55360010093545,1.1818671562804803
40,6.0,3.0524643818376664,140.9770684708949,56.436054854042766,18.779027427021383,0.02081088275317234,gas,1.0,443.4957388480543,443.4957388480543,2.556007676635365,0.0032872270123220915,1.333910170744488,90.46181748049385,423.55360010093545,1.1818671562804803
41,6.1499999999999995,3.0527315374770336,140.96623142666834,56.43276801206707,18.777384006033532,0.020810882753172336,gas,1.0,454.33278307458386,454.33278307458386,2.6181866824186533,0.003286841975693733,1.3338861188493445,90.46181748049385,423.55360010093545,1.1818671562804803
42,6.3,3.052998708583199,140.95539343396968,56.429481555088444,18.775740777544218,0.020810882753172336,gas,1.0,465.17077577326563,465.17077577326563,2.6803579553984087,0.0032864569786283937,1.3338620696677403,90.46181748049385,423.55360010093545,1.1818671562804803
43,6.45,3.0532658953094405,140.94455450424024,56.426195481170794,18.774097740585393,0.020810882753172336,gas,1.0,476.0097055026854,476.0097055026854,2.742521496903557,0.003286073917649901,1.333843167274768,90.46181748049385,423.55360010093545,1.1818671562804803
44,6.6,3.0535330984781694,140.933714698804,56.422909780152,18.77245489007599,0.020810882753172336,gas,1.0,486.8495109389187,486.8495109389187,2.8046773100921647,0.0032857010187967717,1.3338517286214313,90.46181748049385,423.55360010093545,1.1818671562804803
45,6.75,3.053806427844926,140.92287401760854,56.41962445199789,18.770774671198726,0.020810882753172336,gas,1.0,497.6901921344106,497.6901921344106,2.8668253958410768,0.003285328154106537,1.3338602893745406,90.46181748049385,423.55360010093545,1.1818671562804803
46,6.8999999999999995,3.0541271180005216,140.91203243058027,56.41633949669131,18.768803698014775,0.020810882753172336,gas,1.0,508.53177916267305,508.53177916267305,2.9289657547028316,0.003284955306583015,1.3338649026647866,90.46181748049385,423.55360010093545,1.1818671562804803
47,7.05,3.054447839096702,140.90118970504165,56.413054914330814,18.766832948598477,0.020810882753172336,gas,1.0,519.3745047012926,519.3745047012926,2.99109838504267,0.0032845823604930047,1.333838938329469,90.46181748049385,423.55360010093545,1.1818671562804803
48,7.199999999999999,3.0547648583996527,140.89034584088284,56.40977070488219,18.764885352441084,0.020810882753172336,gas,1.0,530.2183688601071,530.2183688601071,3.0532232877384646,0.0032842094486227325,1.3338129768757983,90.46181748049385,423.55360010093545,1.1818671562804803
49,7.35,3.0550321722197094,140.8795008512459,56.406486868311106,18.76324343415554,0.020810882753172336,gas,1.0,541.0633584970492,541.0633584970492,3.115340463668008,0.0032838365710858852,1.3337870183035219,90.46181748049385,423.55360010093545,1.1818671562804803
50,7.5,3.0552995024691203,140.86865491259462,56.40320340458328,18.761601702291625,0.020810882753172336,gas,1.0,551.9092971483187,551.9092971483187,3.1774499137090126,0.0032834637278256196,1.3337610626123886,90.46181748049385,423.55360010093545,1.1818671562804803
51,7.6499999999999995,3.05556684914702,140.8578080248707,56.39992031366444,18.759960156832204,0.02081088275317234,gas,1.0,562.7561848722398,562.7561848722398,3.2395516387391083,0.0032830909188419355,1.3337351098021464,90.46181748049385,423.55360010093545,1.1818671562804803
52,7.8,3.0558342122526634,140.84696018978443,56.396637595518825,18.758318797759394,0.020810882753172336,gas,1.0,573.6040199585259,573.6040199585259,3.3016456396644114,0.003282718145612762,1.3337095077846284,90.46181748049385,423.55360010093545,1.1818671562804803
53,7.949999999999999,3.0561015917901306,140.8361114783748,56.39335525005146,18.75667762502571,0.020810882753172336,gas,1.0,584.452731368161,584.452731368161,3.3637319185104806,0.003282345467368941,1.3336978931369046,90.46181748049385,423.55360010093545,1.1818671562804803
54,8.1,3.056368987758556,140.8252618905894,56.39007327722811,18.755036638614033,0.020810882753172336,gas,1.0,595.3023191535613,595.3023191535613,3.4258104761541963,0.0032819728233448586,1.3336862797231115,90.46181748049385,423.55360010093545,1.1818671562804803
55,8.25,3.056636400157073,140.81441142637587,56.386791677014514,18.75339583850724,0.020810882753172336,gas,1.0,606.1527833670843,606.1527833670843,3.487881313472359,0.0032816002135973577,1.333674667543156,90.46181748049385,423.55360010093545,1.1818671562804803
56,8.4,3.056903828979861,140.80356001444434,56.38351044943721,18.7517552247186,0.020810882753172336,gas,1.0,617.0041952985921,617.0041952985921,3.5499444301919985,0.00328122757730398,1.3336490482304426,90.46181748049385,423.55360010093545,1.1818671562804803
57,8.549999999999999,3.0571712742259396,140.79270765310966,56.380229594463344,18.750114797231674,0.020810882753172336,gas,1.0,627.8565566332836,627.8565566332836,3.6119998271639973,0.0032808549738660986,1.333623111849689,90.46181748049385,423.55360010093545,1.1818671562804803
58,8.7,3.0574387358944466,140.7818543423135,56.37694911205858,18.748474556029294,0.020810882753172336,gas,1.0,638.7098674294539,638.7098674294539,3.6740475052654213,0.003280482404761642,1.333597178348158,90.46181748049385,423.55360010093545,1.1818671562804803
59,8.85,3.057706213087177,140.77100008199756,56.37366901319183,18.746834506595913,0.020810882753172336,gas,1.0,649.5641277453979,649.5641277453979,3.73608746552018,0.0032800988667531783,1.333573038370279,90.46181748049385,423.55360010093545,1.1818671562804803
60,9.0,3.0579737057356664,140.7601448721067,56.37038929865173,18.745194649325864,0.020810882753172336,gas,1.0,660.4193376362382,660.4193376362382,3.7981197088420737,0.0032797145400991212,1.3335490358518516,90.46181748049385,423.55360010093545,1.1818671562804803
61,9.15,3.0582412138389654,140.74928871258606,56.367109968398836,18.743554984199413,0.020810882753172336,gas,1.0,671.2754971568647,671.2754971568647,3.8601442361356995,0.003279330252894397,1.3335250360424693,90.46181748049385,423.55360010093545,1.1818671562804803
62,9.299999999999999,3.05850873825078,140.7384316675846,56.36383101191933,18.74191550595966,0.020810882753172336,gas,1.0,682.1325421583606,682.1325421583606,3.922161049201399,0.0032789564795052684,1.33351195994752,90.46181748049385,423.55360010093545,1.1818671562804803
63,9.45,3.0587762790853423,140.7275737456979,56.36055242776786,18.74027621388392,0.020810882753172336,gas,1.0,692.990464045055,692.990464045055,3.984170149039312,0.0032785841514737513,1.333500356192128,90.46181748049385,423.55360010093545,1.1818671562804803
64,9.6,3.0590883348518147,140.71671494687362,56.35727421591014,18.73836452954607,0.020810882753172336,gas,1.0,703.8492628693057,703.8492628693057,4.046171536525496,0.0032782118577188157,1.3334887536697932,90.46181748049385,423.55360010093545,1.1818671562804803
65,9.75,3.0594094382261954,140.70585505251336,56.35399637629092,18.736397825774542,0.020810882753172336,gas,1.0,714.7091572295758,714.7091572295758,4.108165212933376,0.0032778396192156833,1.3334819992566564,90.46181748049385,423.55360010093545,1.1818671562804803
66,9.9,3.059730572545277,140.6949940182224,56.35071890887173,18.734431345323024,0.020810882753172336,gas,1.0,725.5701915205573,725.5701915205573,4.170151179219201,0.0032774674191955455,1.3334762277616505,90.46181748049385,423.55360010093545,1.1818671562804803
67,10.049999999999999,3.060009948992478,140.68413184389084,56.34744181361833,18.732720906809153,0.020810882753172336,gas,1.0,736.432365852088,736.432365852088,4.2321294362585675,0.003277095253395146,1.3334704568845368,90.46181748049385,423.55360010093545,1.1818671562804803
