step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_liq,P_loss_all_phase,Q_release_liq,Delta_T,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,0.018712437086903826,311.1634015262606,30.300860059233514,1249.896559763066,0.005001061505051554,,,,,,,,,,
0,0.0,0.018712431234388156,311.1632571235087,30.300762329559745,1249.8969506817612,0.005001061505051553,liq,0.0,0.14440275193192065,0.14440275193192065,0.0006102558838141709,9.772967376875386e-05,0.15127985603225694,103.05375227333576,485.4955599291535,1.1224910551276333
1,0.15,0.01871242538377722,311.1631127206213,30.30066463163149,1249.8973414734742,0.005001061505051553,liq,0.0,0.28880563931306824,0.28880563931306824,0.0012203135383940648,9.76979282540924e-05,0.1512799082390983,103.05375227333576,485.4955599291535,1.1224910551276333
2,0.3,0.018712419535070392,311.1629683175986,30.300566965438406,1249.8977321382465,0.005001061505051554,liq,0.0,0.43320866202702746,0.43320866202702746,0.001830173028128617,9.766619308493318e-05,0.15127996042898129,103.05375227333576,485.4955599291535,1.1224910551276333
3,0.44999999999999996,0.018712413688267048,311.1628239144406,30.300469330970202,1249.8981226761193,0.005001061505051553,liq,0.0,0.5776118200155906,0.5776118200155906,0.0024398344173857814,9.763446820443278e-05,0.15128001260191146,103.05375227333576,485.4955599291535,1.1224910551276333
4,0.6,0.018712407843366575,311.1626795111473,30.30037172821659,1249.8985130871338,0.005001061505051554,liq,0.0,0.7220151132787578,0.7220151132787578,0.0030492977705126436,9.760275361259119e-05,0.15128006475789432,103.05375227333576,485.4955599291535,1.1224910551276333
5,0.75,0.018712402000368344,311.16253510771884,30.300274157167223,1249.8989033713312,0.005001061505051553,liq,0.0,0.8664185417583212,0.8664185417583212,0.0036585631518354224,9.757104936625183e-05,0.1512801168969354,103.05375227333576,485.4955599291535,1.1224910551276333
6,0.8999999999999999,0.018712396159271748,311.16239070415514,30.30017661781187,1249.8992935287527,0.005001061505051554,liq,0.0,1.010822105454281,1.010822105454281,0.004267630625659355,9.753935535172786e-05,0.15128016901904015,103.05375227333576,485.4955599291535,1.1224910551276333
7,1.05,0.018712390320076155,311.16224630045633,30.30007911014019,1249.8996835594394,0.005001061505051554,liq,0.0,1.1552258042502217,1.1552258042502217,0.004876500256268925,9.750767168270613e-05,0.15128022112421405,103.05375227333576,485.4955599291535,1.1224910551276333
8,1.2,0.018712385032695324,311.16210189662246,30.299981634141886,1249.9000367317162,0.005001061505051554,liq,0.0,1.2996296381461434,1.2996296381461434,0.0054851721079276355,9.747599830234321e-05,0.15128027321246273,103.05375227333576,485.4955599291535,1.1224910551276333
9,1.3499999999999999,0.018712382114996894,311.16195749264807,30.299884189803834,1249.9002316203923,0.005001061505051554,liq,0.0,1.4440336125553586,1.4440336125553586,0.0060936462448781216,9.744433805281005e-05,0.15128032528379157,103.05375227333576,485.4955599291535,1.1224910551276333
10,1.5,0.018712379198246667,311.16181308850975,30.29978677710335,1249.9004264457933,0.005001061505051553,liq,0.0,1.5884377508773468,1.5884377508773468,0.006701922731336386,9.741270048380102e-05,0.15128037733820757,103.05375227333576,485.4955599291535,1.1224910551276333
11,1.65,0.018712376282444345,311.1616686842075,30.29968939603026,1249.9006212079396,0.005001061505051554,liq,0.0,1.7328420531121083,1.7328420531121083,0.007310001631472431,9.738107308976396e-05,0.15128042937572292,103.05375227333576,485.4955599291535,1.1224910551276333
12,1.7999999999999998,0.018712373367589612,311.16152427974146,30.29959204657422,1249.9008159068517,0.005001061505051553,liq,0.0,1.8772465191432275,1.8772465191432275,0.00791788300943562,9.734945604122913e-05,0.15128048139634304,103.05375227333576,485.4955599291535,1.1224910551276333
13,1.95,0.01871237045368217,311.1613798751116,30.29949472872505,1249.90101054255,0.005001061505051553,liq,0.0,2.0216511489707045,2.0216511489707045,0.008525566929354335,9.731784916766628e-05,0.15128053340007344,103.05375227333576,485.4955599291535,1.1224910551276333
14,2.1,0.018712367540721708,311.16123547031805,30.29939744247247,1249.901205115055,0.005001061505051553,liq,0.0,2.1660559425363317,2.1660559425363317,0.009133053455336321,9.728625258276224e-05,0.1512805853869196,103.05375227333576,485.4955599291535,1.1224910551276333
15,2.25,0.01871236462870791,311.16109106536084,30.29930018780624,1249.9013996243875,0.005001061505051553,liq,0.0,2.3104608997819014,2.3104608997819014,0.009740342651468456,9.72546662296736e-05,0.15128063735688688,103.05375227333576,485.4955599291535,1.1224910551276333
16,2.4,0.01871236171764048,311.16094666024,30.299202964716073,1249.9015940705679,0.005001061505051554,liq,0.0,2.454866020649206,2.454866020649206,0.010347434581816868,9.722309016524378e-05,0.15128068930998095,103.05375227333576,485.4955599291535,1.1224910551276333
17,2.55,0.0187123588075191,311.1608022549555,30.29910577319174,1249.9017884536165,0.005001061505051554,liq,0.0,2.5992713050800376,2.5992713050800376,0.010954329310426817,9.719152433262934e-05,0.15128074124620713,103.05375227333576,485.4955599291535,1.1224910551276333
18,2.6999999999999997,0.018712355898343466,311.1606578495075,30.299008613223066,1249.901982773554,0.005001061505051555,liq,0.0,2.7436767530743964,2.7436767530743964,0.011561026901322807,9.715996867498689e-05,0.15128079316557097,103.05375227333576,485.4955599291535,1.1224910551276333
19,2.85,0.018712352990113274,311.1605134438961,30.29891148479976,1249.9021770304005,0.005001061505051555,liq,0.0,2.888082364515867,2.888082364515867,0.012167527418508711,9.712842330600324e-05,0.1512808450680779,103.05375227333576,485.4955599291535,1.1224910551276333
