step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,0.6435285275745596,166.9799025147012,61.54774360378548,21.59087180189273,0.0050443450238367655,,,,,,,,,,
0,0.0,0.6437892537490069,166.97911010437838,61.53187963830703,21.5821277829842,0.0050443450238367655,gas,1.0,0.7924103228142485,0.7924103228142485,0.07393540003017532,0.015863965478445152,0.4381011624828618,90.46181748049385,423.55360010093545,1.1818671562804803
1,0.15,0.6440731814461236,166.9783173730098,61.516022838135825,21.57261370288147,0.005044345023836766,gas,1.0,1.585141691408353,1.585141691408353,0.14783359877749652,0.015856800171206942,0.4380762962791828,90.46181748049385,423.55360010093545,1.1818671562804803
2,0.3,0.6443572312641347,166.9775243079943,61.500173200959864,21.563103920575916,0.005044345023836765,gas,1.0,2.37820670689689,2.37820670689689,0.22169461217498426,0.015849637175961107,0.4380504549471506,90.46181748049385,423.55360010093545,1.1818671562804803
3,0.44999999999999996,0.64461149586641,166.97673090891988,61.48433072432255,21.55459843459352,0.0050443450238367655,gas,1.0,3.1716057813027874,3.1716057813027874,0.2955184568251219,0.015842476637317304,0.4380243857867637,90.46181748049385,423.55360010093545,1.1818671562804803
4,0.6,0.6448957636029675,166.9759371970455,61.46849540835569,21.545097245013398,0.0050443450238367655,gas,1.0,3.9653176556748804,3.9653176556748804,0.3693051372647035,0.015835315966853614,0.43798470983160165,90.46181748049385,423.55360010093545,1.1818671562804803
5,0.75,0.645180153557551,166.97514315114194,61.45266724730328,21.53560034838194,0.005044345023836766,gas,1.0,4.759363559249323,4.759363559249323,0.4430546854616032,0.01582816105241136,0.4379618534355072,90.46181748049385,423.55360010093545,1.1818671562804803
6,0.8999999999999999,0.6454346819931213,166.97434876680651,61.43684623675364,21.52710774205218,0.0050443450238367655,gas,1.0,5.553747894678963,5.553747894678963,0.5167671271127873,0.015821010549643688,0.4379488893310259,90.46181748049385,423.55360010093545,1.1818671562804803
7,1.05,0.6457192900323145,166.97355407334942,61.42103237868213,21.51761942720927,0.0050443450238367655,gas,1.0,6.348441351758083,6.348441351758083,0.5904424581520067,0.015813858071510367,0.43791278375350723,90.46181748049385,423.55360010093545,1.1818671562804803
8,1.2,0.6460040203610852,166.97275904382747,61.405225668866194,21.5081354013197,0.0050443450238367655,gas,1.0,7.143470873736078,7.143470873736078,0.6640807033865004,0.015806709815933573,0.43788558566931807,90.46181748049385,423.55360010093545,1.1818671562804803
9,1.3499999999999999,0.6462588125479818,166.9719636653906,61.3894261069658,21.499655664179457,0.0050443450238367655,gas,1.0,7.938849310594378,7.938849310594378,0.7376818695306953,0.01579956190039411,0.4378472066342291,90.46181748049385,423.55360010093545,1.1818671562804803
10,1.5,0.6465437610166985,166.97116798927354,61.373633688032896,21.490180212819737,0.0050443450238367655,gas,1.0,8.73452542765881,8.73452542765881,0.811245984761512,0.01579241893290373,0.43782149825910643,90.46181748049385,423.55360010093545,1.1818671562804803
11,1.65,0.6468288318921,166.9703719725353,61.35784840815734,21.480709044894393,0.005044345023836766,gas,1.0,9.530542165884981,9.530542165884981,0.8847730724141433,0.015785279875558444,0.4378031025616635,90.46181748049385,423.55360010093545,1.1818671562804803
12,1.7999999999999998,0.6470901269237956,166.9695756106507,61.34207026661181,21.47203513330589,0.005044345023836766,gas,1.0,10.326904050481971,10.326904050481971,0.9582631409931247,0.015778141545524704,0.4377755357454496,90.46181748049385,423.55360010093545,1.1818671562804803
13,1.95,0.6473691770931123,166.96877893979214,61.32629926109297,21.462779556655754,0.005044345023836766,gas,1.0,11.123574909055606,11.123574909055606,1.0317162063402467,0.01577100551884314,0.43774695663766167,90.46181748049385,423.55360010093545,1.1818671562804803
14,2.1,0.6476545886901978,166.96798193464505,61.310535389686436,21.45332123381186,0.005044345023836765,gas,1.0,11.920580056146719,11.920580056146719,1.1051322824813974,0.015763871406534236,0.4377153480191301,90.46181748049385,423.55360010093545,1.1818671562804803
15,2.25,0.6479243465145995,166.96718458823463,61.29477864974638,21.44438932487318,0.0050443450238367655,gas,1.0,12.717926466546487,12.717926466546487,1.1785113868445116,0.015756739940059106,0.4376845013307922,90.46181748049385,423.55360010093545,1.1818671562804803
16,2.4,0.6481955384983733,166.96638691810935,61.27902903906414,21.435417423438466,0.005044345023836767,gas,1.0,13.515596591838403,13.515596591838403,1.251853534816876,0.015749610682235016,0.43765215031405336,90.46181748049385,423.55360010093545,1.1818671562804803
17,2.55,0.6484812910535191,166.96558892336023,61.26328655123433,21.42597193074057,0.0050443450238367655,gas,1.0,14.313591340964194,14.313591340964194,1.3251587613239728,0.01574248782981158,0.43764008028150114,90.46181748049385,423.55360010093545,1.1818671562804803
18,2.6999999999999997,0.6487368747861115,166.96479059134577,61.24755118662728,21.417530711976365,0.005044345023836766,gas,1.0,15.111923355405452,15.111923355405452,1.3984270697325447,0.01573536460705327,0.4376131357221212,90.46181748049385,423.55360010093545,1.1818671562804803
19,2.85,0.6490228458044139,166.9639919486286,61.231822944530165,21.40809376671809,0.005044345023836766,gas,1.0,15.910566072590882,15.910566072590882,1.4716584684510094,0.015728242097111433,0.43757692337458126,90.46181748049385,423.55360010093545,1.1818671562804803
