step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix,P_loss_liq,Q_release_liq,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,0.5699519734778774,166.8982069094421,59.98127003125717,20.695635015628575,0.0025221725119183836,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.6004504065302773,166.89777538099673,58.07090010316148,19.644450051580712,0.0025221725119183827,gas,1.0,0.4315284453914501,0.4315284453914501,4.429272747662585,1.9103699280956903,0.1545182464756178,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
1,0.075,0.6307692756127592,166.89732143537444,56.284420329847705,18.70021016492384,0.0025221725119183827,gas,1.0,0.8854740676761139,0.8854740676761139,8.546198615687587,1.786479773313772,0.15334487767345076,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
2,0.15,0.6607834632851708,166.8968452395467,54.61361384152207,17.850806920761027,0.002522172511918383,gas,1.0,1.3616698954137973,1.3616698954137973,12.375067129808485,1.6708064883256384,0.1522617806522978,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
3,0.22499999999999998,0.6904241909346296,166.89634702919483,53.050901305638604,17.084450652819296,0.002522172511918383,gas,1.0,1.859880247298861,1.859880247298861,15.9377941527055,1.5627125358834633,0.1512520722944366,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
4,0.3,0.7196105278493506,166.8958271037041,51.589061289522306,16.391530644761136,0.0025221725119183836,gas,1.0,2.3798057380190585,2.3798057380190585,19.254711169051813,1.461840016116298,0.15032324161509888,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
5,0.375,0.7482686584086601,166.89528581769363,50.22149453550776,15.763747267753866,0.002522172511918383,gas,1.0,2.921091748488834,2.921091748488834,22.344050342593434,1.3675667540145469,0.14945268040885012,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
6,0.44999999999999996,0.7763396140644783,166.89472358124763,48.94190078878836,15.193760315515341,0.0025221725119183827,gas,1.0,3.48332819447387,3.48332819447387,25.222898793913668,1.2795937467193994,0.14865475988328908,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
7,0.525,0.8037672877221036,166.8941408273095,47.74457994948801,14.675289974744004,0.002522172511918383,gas,1.0,4.066082132601878,4.066082132601878,27.90647525945804,1.197320839300346,0.14790078699948972,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
8,0.6,0.8304927461290929,166.89353805435522,46.62407115357479,14.203035576787395,0.0025221725119183836,gas,1.0,4.668855086900294,4.668855086900294,30.40909675914949,1.1205087959132243,0.14720532909372314,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
9,0.6749999999999999,0.8564765177103281,166.89291578430513,45.575360248139305,13.772144099255703,0.002522172511918383,gas,1.0,5.291125136980554,5.291125136980554,32.74373818324032,1.0487109054354846,0.14655352915961162,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
10,0.75,0.8817437388084105,166.89227457203722,44.59372491795591,13.377489967182353,0.0025221725119183836,gas,1.0,5.932337404898135,5.932337404898135,34.92245493013509,0.9816353301833942,0.14594909171887457,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
11,0.825,0.9061684295694225,166.8916149489557,43.67478914469069,13.016915657876272,0.002522172511918383,gas,1.0,6.591960486432072,6.591960486432072,36.95627534549809,0.9189357732652184,0.14538353038037335,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
12,0.8999999999999999,0.929748875261315,166.8909375423133,42.81444619211055,12.686778476844212,0.0025221725119183827,gas,1.0,7.269367128814338,7.269367128814338,38.855443493343,0.8603429525801403,0.14485940527570906,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
13,0.975,0.9525914087533276,166.89024297437362,42.00889408235997,12.382557632943971,0.002522172511918383,gas,1.0,7.963935068488354,7.963935068488354,40.629334331517285,0.8055521097505789,0.14436773000896622,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
