step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_liq,P_loss_all_phase,Q_release_liq,Delta_T,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,0.018909363557405197,166.77014594130912,31.22878033807325,1247.584878647707,0.005044345023836767,,,,,,,,,,
0,0.0,0.018909339585237574,166.77000175129052,31.22838493407596,1247.5864602636962,0.005044345023836766,liq,0.0,0.1441900185891427,0.1441900185891427,0.0024923102634809326,0.00039540399728821285,0.1507727086955176,103.05375227333576,485.4955599291535,1.1224910551276333
1,0.15,0.01890931562082895,166.7698575607165,31.227989657055844,1247.5880413717766,0.0050443450238367655,liq,0.0,0.28838059259578586,0.28838059259578586,0.004983818587612836,0.00039527702011810106,0.15077293616686901,103.05375227333576,485.4955599291535,1.1224910551276333
2,0.3,0.01890929166417681,166.7697133695873,31.22759450697231,1247.5896219721108,0.0050443450238367655,liq,0.0,0.4325717218162026,0.4325717218162026,0.007474525229892004,0.00039515008353419034,0.15077316356517198,103.05375227333576,485.4955599291535,1.1224910551276333
3,0.44999999999999996,0.018909267715278632,166.769569177903,31.227199483784773,1247.591202064861,0.005044345023836766,liq,0.0,0.5767634061048739,0.5767634061048739,0.009964430447732446,0.0003950231875364807,0.15077339089044975,103.05375227333576,485.4955599291535,1.1224910551276333
4,0.6,0.018909243774131893,166.76942498566385,31.226804587452648,1247.5927816501894,0.005044345023836766,liq,0.0,0.7209556452580728,0.7209556452580728,0.012453534498465889,0.0003948963321249721,0.1507736181427257,103.05375227333576,485.4955599291535,1.1224910551276333
5,0.75,0.01890921984073407,166.76928079287,31.22640981793529,1247.5943607282588,0.0050443450238367655,liq,0.0,0.8651484391011763,0.8651484391011763,0.014941837639341777,0.000394769517356508,0.15077384532202323,103.05375227333576,485.4955599291535,1.1224910551276333
6,0.8999999999999999,0.01890919591508266,166.76913659952166,31.22601517519223,1247.595939299231,0.005044345023836766,liq,0.0,1.0093417874595616,1.0093417874595616,0.017429340127527157,0.00039464274306055813,0.15077407242836569,103.05375227333576,485.4955599291535,1.1224910551276333
7,1.05,0.018909171997175137,166.76899240561895,31.22562065918288,1247.5975173632685,0.005044345023836767,liq,0.0,1.1535356901586056,1.1535356901586056,0.019916042220107018,0.0003945160093508093,0.15077429946177634,103.05375227333576,485.4955599291535,1.1224910551276333
8,1.2,0.01890914808700898,166.7688482111621,31.22522626986671,1247.5990949205332,0.005044345023836767,liq,0.0,1.2977301470236853,1.2977301470236853,0.022401944174084067,0.00039438931617041817,0.15077452642227857,103.05375227333576,485.4955599291535,1.1224910551276333
9,1.3499999999999999,0.01890912418458168,166.76870401615125,31.22483200720319,1247.6006719711875,0.005044345023836767,liq,0.0,1.441925157851074,1.441925157851074,0.024887046246378847,0.00039426266351938466,0.15077475330989568,103.05375227333576,485.4955599291535,1.1224910551276333
10,1.5,0.018909100289890724,166.76855982058663,31.22443787115185,1247.6022485153928,0.005044345023836766,liq,0.0,1.5861207224661484,1.5861207224661484,0.02737134869382973,0.0003941360513408654,0.150774980124651,103.05375227333576,485.4955599291535,1.1224910551276333
11,1.65,0.018909076402933597,166.7684156244684,31.224043861672158,1247.6038245533116,0.0050443450238367655,liq,0.0,1.7303168407233898,1.7303168407233898,0.029854851773193036,0.00039400947969170375,0.15077520686656776,103.05375227333576,485.4955599291535,1.1224910551276333
12,1.7999999999999998,0.018909052523707788,166.7682714277967,31.223649978723643,1247.6054000851057,0.005044345023836766,liq,0.0,1.874513512419071,1.874513512419071,0.032337555741142915,0.00039388294851505634,0.1507754335356693,103.05375227333576,485.4955599291535,1.1224910551276333
13,1.95,0.018909028652210783,166.76812723057176,31.22325622226583,1247.606975110937,0.0050443450238367655,liq,0.0,2.0187107373494655,2.0187107373494655,0.03481946085427146,0.00039375645781092317,0.150775660131979,103.05375227333576,485.4955599291535,1.1224910551276333
14,2.1,0.018909004788440077,166.76798303279375,31.22286259225831,1247.608549630967,0.005044345023836766,liq,0.0,2.162908515369054,2.162908515369054,0.037300567369088725,0.0003936300075224608,0.15077588665551997,103.05375227333576,485.4955599291535,1.1224910551276333
15,2.25,0.01890898093239315,166.7678388344628,31.222469088660603,1247.6101236453578,0.005044345023836766,liq,0.0,2.3071068463032134,2.3071068463032134,0.03978087554202281,0.00039350359770651266,0.15077611310631556,103.05375227333576,485.4955599291535,1.1224910551276333
16,2.4,0.0189089570840675,166.76769463557918,31.22207571143224,1247.6116971542713,0.005044345023836766,liq,0.0,2.451305729948217,2.451305729948217,0.04226038562941977,0.00039337722836307876,0.1507763394843891,103.05375227333576,485.4955599291535,1.1224910551276333
17,2.55,0.018908933243460616,166.76755043614298,31.22168246053286,1247.6132701578688,0.005044345023836766,liq,0.0,2.595505166129442,2.595505166129442,0.044739097887543613,0.00039325089937847224,0.15077656578976376,103.05375227333576,485.4955599291535,1.1224910551276333
18,2.6999999999999997,0.018908909410569986,166.76740623615444,31.221289335921995,1247.6148426563122,0.005044345023836766,liq,0.0,2.739705154672265,2.739705154672265,0.04721701257257651,0.00039312461086637995,0.15077679202246283,103.05375227333576,485.4955599291535,1.1224910551276333
19,2.85,0.018908885585393106,166.7672620356137,31.22089633755934,1247.6164146497629,0.0050443450238367655,liq,0.0,2.8839056954020634,2.8839056954020634,0.04969412994061859,0.00039299836265627164,0.15077701818250963,103.05375227333576,485.4955599291535,1.1224910551276333
20,3.0,0.018908861767927474,166.76711783452097,31.22050346540442,1247.6179861383825,0.0050443450238367655,liq,0.0,3.028106788144214,3.028106788144214,0.052170450247688266,0.00039287215491867755,0.1507772442699272,103.05375227333576,485.4955599291535,1.1224910551276333
21,3.15,0.018908837958170586,166.7669736328764,31.220110719416937,1247.6195571223325,0.005044345023836767,liq,0.0,3.172308432724094,3.172308432724094,0.05464597374972191,0.00039274598748306744,0.15077747028473898,103.05375227333576,485.4955599291535,1.1224910551276333
22,3.3,0.01890881415611993,166.76682943068016,31.21971809955653,1247.621127601774,0.005044345023836766,liq,0.0,3.3165106289379764,3.3165106289379764,0.05712070070257417,0.0003926198604062847,0.1507776962269681,103.05375227333576,485.4955599291535,1.1224910551276333
23,3.4499999999999997,0.018908790361773006,166.76668522793247,31.219325605782842,1247.6226975768689,0.005044345023836767,liq,0.0,3.460713376640342,3.460713376640342,0.05959463136201788,0.0003924937736883294,0.15077792209663773,103.05375227333576,485.4955599291535,1.1224910551276333
24,3.5999999999999996,0.01890876657512731,166.76654102463348,31.21893323805557,1247.624267047778,0.005044345023836766,liq,0.0,3.6049166756274644,3.6049166756274644,0.06206776598374407,0.000392367727272358,0.15077814789377117,103.05375227333576,485.4955599291535,1.1224910551276333
25,3.75,0.01890874279618034,166.7663968207834,31.218540996334355,1247.6258360146628,0.0050443450238367655,liq,0.0,3.74912052572472,3.74912052572472,0.06454010482336203,0.00039224172121521406,0.15077837361839155,103.05375227333576,485.4955599291535,1.1224910551276333
26,3.9,0.018908719024929597,166.76625261638236,31.218148880578894,1247.6274044776846,0.0050443450238367655,liq,0.0,3.8933249267574865,3.8933249267574865,0.06701164813639925,0.00039211575546005406,0.15077859927052203,103.05375227333576,485.4955599291535,1.1224910551276333
27,4.05,0.018908695261372586,166.76610841143057,31.217756890748944,1247.6289724370044,0.005044345023836767,liq,0.0,4.03752987855114,4.03752987855114,0.06948239617830149,0.0003919898299500346,0.15077882485018596,103.05375227333576,485.4955599291535,1.1224910551276333
28,4.2,0.018908671505506798,166.76596420592819,31.217365026804202,1247.6305398927834,0.005044345023836767,liq,0.0,4.181735380931059,4.181735380931059,0.07195234920443294,0.00039186394474199915,0.15077905035740638,103.05375227333576,485.4955599291535,1.1224910551276333
29,4.35,0.018908647757329734,166.76581999987542,31.216973288704423,1247.6321068451825,0.005044345023836766,liq,0.0,4.325941433693515,4.325941433693515,0.07442150747007607,0.00039173809977910423,0.15077927579220643,103.05375227333576,485.4955599291535,1.1224910551276333
30,4.5,0.0189086240168389,166.7656757932724,31.216581676409305,1247.633673294363,0.0050443450238367655,liq,0.0,4.47014803669299,4.47014803669299,0.07688987123043177,0.0003916122951181933,0.1507795011546094,103.05375227333576,485.4955599291535,1.1224910551276333
31,4.6499999999999995,0.018908600284031803,166.76553158611938,31.21619018987866,1247.6352392404856,0.005044345023836766,liq,0.0,4.614355189725757,4.614355189725757,0.0793574407406192,0.0003914865306455795,0.15077972644463836,103.05375227333576,485.4955599291535,1.1224910551276333
32,4.8,0.018908576558905942,166.76538737841648,31.21579882907224,1247.6368046837113,0.005044345023836766,liq,0.0,4.758562892646296,4.758562892646296,0.08182421625567608,0.0003913608064181062,0.15077995166231647,103.05375227333576,485.4955599291535,1.1224910551276333
33,4.95,0.018908552841458818,166.76524317016387,31.215407593949806,1247.638369624201,0.005044345023836766,liq,0.0,4.902771145250881,4.902771145250881,0.08429019803055851,0.0003912351224357735,0.15078017680766692,103.05375227333576,485.4955599291535,1.1224910551276333
34,5.1,0.018908529131687946,166.76509896136176,31.21501648447122,1247.6399340621153,0.005044345023836767,liq,0.0,5.046979947364889,5.046979947364889,0.086755386320141,0.00039110947858489453,0.15078040188071282,103.05375227333576,485.4955599291535,1.1224910551276333
