step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,174.17217209022104,33.50536201503684,9.512630052571197,7.817002403664637e-09,0.0,24.31665513542243,0.0,0.0,0.0,3.36e-06,
0,0.0,3.003415513165463e-05,174.1721451786546,106.2977677244437,65.06760694115441,0.0,0.26860952363828927,39.92383870950022,1.7480918746003407e-06,0.38742041659339455,0.026911566412309185,3.36e-06,1.4550866063466622e-05
1,0.0005600000000000001,3.75947357809758e-05,174.17214014415,126.44335650921721,103.96405562212121,7.817002403664637e-09,0.4837153492674385,47.24395378182056,2.4301741957131417e-06,0.8822377774902616,0.03194607101613656,3.36e-06,1.6160335650921717e-05
2,0.0011200000000000001,4.235699291425291e-05,174.17213664469918,138.21467856229248,138.4128428242528,1.5634004807329275e-08,0.6646602757715947,53.52859977973925,2.9889379055037966e-06,1.4397726948980578,0.035445521847577766,3.36e-06,1.764134856996679e-05
3,0.00168,4.515376023820402e-05,174.1721337753188,146.67492355392466,173.11963305883816,2.3451007210993907e-08,0.8121568679490135,60.12978000597339,3.4768362245870608e-06,2.04240414810363,0.03831490222364664,3.36e-06,1.924998165294191e-05
4,0.0022400000000000002,4.637443470236201e-05,174.1721312719967,153.2431532098899,210.70344182725125,3.126800961465855e-08,0.9237538008593077,67.93173031834078,3.924303934660232e-06,2.6800812227346755,0.04081822431180626,3.36e-06,2.1155535155560362e-05
5,0.0028000000000000004,4.6317911926026416e-05,174.17212901159763,158.37477269595684,253.15268149875942,3.908501201832318e-08,0.9961406451054136,78.06410546216672,4.361639862453288e-06,3.345191371202745,0.0430786233919207,3.36e-06,2.3541863617574085e-05
6,0.00336,4.5284721984133674e-05,174.1721269180105,162.13914014900286,302.0832105628486,4.6902014421987814e-08,1.0272160312114988,92.80654495901672,4.824565405725466e-06,4.030513224329794,0.04517221052083187,3.36e-06,2.663461976986322e-05
7,0.003920000000000001,4.349502766466832e-05,174.17212493304643,164.48977502945007,359.44349611321235,5.471901682565246e-08,1.015889795117514,120.22789998831308,5.354923141250253e-06,4.728623740348162,0.047157174587482587,3.36e-06,3.0778938586583186e-05
8,0.0044800000000000005,3.9876539118553256e-05,174.1721230052741,165.53459706807723,441.06775053761345,6.25360192293171e-08,0.9508539460267509,286.8838535905949,5.900874747333893e-06,5.432834231108976,0.04908494692062959,3.36e-06,3.699465197939161e-05
9,0.00504,4.120650816375373e-05,174.1721211169942,165.66799740326752,474.2577539329495,7.035302163298172e-08,0.9749428967356274,463.639831319027,6.607799788914929e-06,6.141072843496592,0.05097322684014216,3.36e-06,4.008953975580558e-05
10,0.005600000000000001,4.353114512140818e-05,174.17211921394787,165.74664286307257,493.8247443324404,7.817002403664636e-08,1.0257526327759823,567.8453801425278,7.298277590380824e-06,6.853249667728909,0.052876273170113564,3.36e-06,4.191411442328221e-05
11,0.0061600000000000005,4.597512506483484e-05,174.1721173031261,165.81197883984566,510.08033535358373,8.598702644031101e-08,1.0799473314765886,654.4158107107713,7.986782006842053e-06,7.567849086126825,0.05478709493763745,3.36e-06,4.342990908441776e-05
12,0.00672,4.845719397784226e-05,174.1721153862984,165.86906141307958,524.2824795741781,9.380402884397563e-08,1.1353233324827088,730.0504485759819,8.67465660663725e-06,8.28447601665535,0.056703922629822046,3.36e-06,4.475422478344423e-05
13,0.007280000000000001,5.0949331316019565e-05,174.1721134645283,165.92015456269917,536.994455199529,1.0162103124764027e-07,1.1911081871486096,797.7490761945211,9.36236472091072e-06,9.002880831356812,0.058625692705390975,3.36e-06,4.5939585854618434e-05
14,0.007840000000000001,5.3439167480688736e-05,174.17211153855615,165.9665773924114,548.5444552319321,1.0943803365130492e-07,1.2469537064326373,859.2595112545463,1.0050110886027853e-05,9.72288065593527,0.06055166487931274,3.36e-06,4.701659550394219e-05
15,0.008400000000000001,5.592061260724225e-05,174.17210960893485,166.009204113603,559.1499834643987,1.1725503605496955e-07,1.3026835064307714,915.7400873402825,1.07379958003868e-05,10.444332071522933,0.06248128617880866,3.36e-06,4.800553543558698e-05
16,0.008960000000000001,5.839053564086008e-05,174.1721076760956,166.04865967046737,568.9665260122513,1.250720384586342e-07,1.3582030280798671,968.0188580077858,1.1426071237257596e-05,11.167118049870412,0.06441412543063052,3.36e-06,4.892090435484011e-05
17,0.00952,6.084734238287414e-05,174.1721057403847,166.08541351577963,578.11088272594,1.3288904086229882e-07,1.4134607648847788,1016.7178500619032,1.2114363557366234e-05,11.8911405491613,0.06634983632829972,3.36e-06,4.977359356608439e-05
18,0.01008,6.329028871218187e-05,174.17210380208653,166.11983084534972,586.6739143229764,1.4070604326596344e-07,1.4684294036970662,1062.32094941158,1.2802885065059011e-05,12.616315856720774,0.06828813449828885,3.36e-06,5.057207561211029e-05
19,0.010640000000000002,6.57191200754485e-05,174.17210186143868,166.15220325573978,594.7281700280198,1.485230456696281e-07,1.523095845304666,1105.214522668032,1.349163996947926e-05,13.342571446661632,0.07022878233692609,3.36e-06,5.132311553315935e-05
20,0.011200000000000002,6.813387047049238e-05,174.17209991864252,166.1827683497578,602.3327654197004,1.5634004807329273e-07,1.577455588562289,1145.71339450227,1.4180627708459182e-05,14.069843750740088,0.07217157850391231,3.36e-06,5.2032225714377154e-05
21,0.011760000000000001,7.053474521873419e-05,174.17209797387073,166.21172292168245,609.5366629145535,1.6415705047695737e-07,1.6315094200926854,1184.07831812072,1.486984488692524e-05,14.798076516648674,0.0741163502971176,3.36e-06,5.2703971783029054e-05
22,0.012320000000000001,7.29220502688245e-05,174.17209602727286,166.23923218031274,616.3809664617679,1.7197405288062202e-07,1.6852613925348299,1220.5281958428795,1.5559286445891557e-05,15.527219563265682,0.07606294818106107,3.36e-06,5.334218658325161e-05
23,0.01288,7.529614849736174e-05,174.17209407897957,166.26543640684906,622.9005780240034,1.797910552842866e-07,1.7387175557394303,1255.2489008204043,1.624894638504539e-05,16.25722781467362,0.07801124145044014,3.36e-06,5.3950124638894146e-05
24,0.01344,7.765743223188794e-05,174.172092129106,166.29045588648387,629.1254245571419,1.8760805768795126e-07,1.791885144049196,1288.3998114144347,1.6938818217090625e-05,16.9880605360794,0.07996111502870917,3.36e-06,5.453057656642153e-05
25,0.014000000000000002,8.0006305800848e-05,174.17209017775414,166.3143946406289,635.0813865884254,1.9542506009161593e-07,1.8447720480714134,1320.1187564116155,1.7628895256291312e-05,17.719680719708514,0.0819124668778386,3.36e-06,5.508595566258622e-05
26,0.014560000000000002,8.234317442365841e-05,174.172088225015,166.33734330336188,640.7910138763875,2.0324206249528055e-07,1.8973864682347903,1350.525826327448,1.831917080217893e-05,18.452054584475352,0.08386520604835823,3.36e-06,5.561836463799105e-05
27,0.015120000000000001,8.46684371826768e-05,174.17208627097008,166.35938137328662,646.2740856736633,2.110590648989452e-07,1.9497366868181714,1379.726357130011,1.9009638255763722e-05,19.185151163526577,0.08581925093312748,3.36e-06,5.612964786024507e-05
28,0.015680000000000003,8.698248265988117e-05,174.172084315693,166.38057900060346,651.5480553500913,2.1887606730260984e-07,2.0018309184348375,1407.813298115323,1.9700291191683987e-05,19.918941960706377,0.0877745280158706,3.36e-06,5.662143281399558e-05
29,0.01624,8.928568633053363e-05,174.17208235925028,166.40099842241534,656.6284074968859,2.2669306970627446e-07,2.053677213136861,1434.8691136937455,2.039112340130296e-05,20.653400661807925,0.08973097073612735,3.36e-06,5.709516340003109e-05
30,0.016800000000000002,9.15784091222272e-05,174.17208040170243,166.420695127839,661.5289478062903,2.345100721099391e-07,2.1052833951502206,1460.9673271669044,2.1082128916535486e-05,21.388502889893616,0.0916885185870342,3.36e-06,5.755212696585979e-05
31,0.01736,9.386099674825528e-05,174.17207844310468,166.43971881283284,666.2620406327566,2.4232707451360367e-07,2.156657025895397,1486.1737858784766,2.177330202087109e-05,22.12422599643473,0.09364711635862477,3.36e-06,5.799347645771677e-05
32,0.017920000000000002,9.613377955360866e-05,174.1720764835075,166.4581141694431,670.8388053573872,2.501440769172684e-07,2.2078053836128193,1510.5477069684869,2.246463725192045e-05,22.860548881843734,0.0956067135266494,3.36e-06,5.842024873107461e-05
33,0.018480000000000003,9.839707269701118e-05,174.17207452295733,166.47592154328322,675.26927996881,2.57961079320933e-07,2.2587354543396474,1534.1425485361465,2.3156129398405365e-05,23.59745184032613,0.09756726369960234,3.36e-06,5.883337980416549e-05
34,0.01904,0.00010065117654877934,174.17207256149695,166.49317748515568,679.5625583066778,2.6577808172459763e-07,2.3094539306057404,1557.0067405409225,2.384777349358001e-05,24.334916425016292,0.09952872406574897,3.36e-06,5.923371765560654e-05
35,0.019600000000000003,0.00010289637722257253,174.1720705991659,166.50991521688513,683.726905960964,2.735950841282623e-07,2.3599672153259594,1579.1843020333652,2.4539564806438144e-05,25.072925330143786,0.10149105513119139,3.36e-06,5.9622033031729674e-05
36,0.02016,0.000105132947184857,174.17206863600072,166.52616502707684,687.7698587366604,2.8141208653192687e-07,2.410281429121015,1600.715365536616,2.5231498831635527e-05,25.811462287597244,0.10345422031241469,3.36e-06,5.9999028628177255e-05
37,0.020720000000000002,0.00010736114590383034,174.1720666720354,166.5419546092137,691.698306772307,2.8922908893559154e-07,2.460402419829125,1621.636625026262,2.592357127875955e-05,26.550511975727535,0.10541818561614491,3.36e-06,6.036534693375201e-05
38,0.021280000000000004,0.00010958122051175733,174.1720647073016,166.5573093519875,695.5185667744298,2.970460913392562e-07,2.5103357733372107,1641.981720620525,2.661577806137728e-05,27.290059938616643,0.10738291943562217,3.36e-06,6.0721576966104305e-05
39,0.021840000000000002,0.0001117934064632771,174.17206274182874,166.5722525898131,699.2364443454395,3.0486309374292083e-07,2.560086825121926,1661.781570512399,2.7308115286150116e-05,28.030092514339184,0.10934839228866622,3.36e-06,6.106826008365826e-05
40,0.022400000000000003,0.00011399792817818623,174.17206077564444,166.58680581995793,702.8572880054717,3.1268009614658545e-07,2.6096606720748134,1681.0646586672108,2.8000579242205073e-05,28.770596770988003,0.11131457658484578,3.36e-06,6.140589502301817e-05
41,0.02296,0.00011619499966130978,174.1720588087745,166.60098889153005,706.3860362126143,3.2049709855025007e-07,2.6590621843159163,1699.8572852325517,2.8693166390884992e-05,29.51156044943614,0.11328144653816707,3.36e-06,6.173494228349128e-05
