lavel,val
Tec,39.432559586647756
Tev,33.50536201503684
T_ini_vl,167.1076819152447
T_ave_vl,167.10758496457652
T_ini_cl,167.10748801390827
T_ave_cl,112.081486498105
T_ini_ll,57.05548498230172
T_ave_ll,56.86520729805443
T_ccin,33.06977521549959
T_ccc,39.42752236212863
T_hs,52.530891383110145
Q_load,5000.0
Q_ev,3008.6454873497028
Q_gr,73.78993688224898
Q_ec_wick_ccin,284.94704676648007
Q_ec_ccc,29.46843506683678
Q_ec_amb,31.12140979780214
Q_cc_ll,-487.7315750811171
Q_ccc_ccin,1.0208887546509322
eval_ec[%],31.44055368273858
eval_cc[%],15.473990212044962
P_cap.,8781.336561399874
P_loss_wick,634.5324976715876
P_loss_gr,0.23006395236006938
P_loss_vl,24.62465176641126
P_loss_cl,80.08089383362676
P_loss_ll,2422.5402307711774
