step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,0.04517345272105741,174.14731737450225,167.10748801390827,832.4030178602857,0.008040345329483625,,,,,,,,,,
0,0.0,0.04524546477597991,174.1471899480656,167.10216308982706,831.0781767488816,0.008040345329483627,gas,1.0,0.12742643666570075,0.12742643666570075,447.9918895344197,0.005324924081207882,112.55715551760144,51.52687613666788,0.0,3.6002651810139032
1,0.075,0.04531793255346153,174.14706237216947,167.0968215514165,829.749201992334,0.008040345329483624,gas,1.0,0.25500233279308304,0.25500233279308304,895.9350728230329,0.005341538410561952,112.28681205911575,51.52687613666788,0.0,3.6002651810139032
2,0.15,0.04539086148346708,174.14693464593626,167.09146324082377,828.4160543168641,0.008040345329483625,gas,1.0,0.3827285660081543,0.3827285660081543,1343.8292190201987,0.005358310592725957,112.01533415903117,51.52687613666788,0.0,3.6002651810139032
3,0.22499999999999998,0.04546425709308356,174.1468067684783,167.08608799768092,827.0786938229231,0.008040345329483625,gas,1.0,0.5106060239486396,0.5106060239486396,1791.6739925280554,0.00537524314285065,111.74271010009547,51.52687613666788,0.0,3.6002651810139032
4,0.3,0.045538125008859884,174.14667873889766,167.0806956590484,825.7370799711493,0.008040345329483627,gas,1.0,0.6386356045841239,0.6386356045841239,2239.4690528959272,0.005392338632532301,111.46892797032925,51.52687613666788,0.0,3.6002651810139032
5,0.375,0.04561247095921792,174.14655055628594,167.07528605935693,824.3911715679142,0.008040345329483625,gas,1.0,0.7668182163033634,0.7668182163033634,2687.214054716929,0.005409599691461153,111.1939756585406,51.52687613666788,0.0,3.6002651810139032
6,0.44999999999999996,0.045687300776937764,174.14642221972412,167.0698590303478,823.0409267504438,0.008040345329483627,gas,1.0,0.8951547781471163,0.8951547781471163,3134.9086475216677,0.005427029009126727,110.91784084970594,51.52687613666788,0.0,3.6002651810139032
7,0.525,0.04576262040171944,174.14629372828227,167.06441440101122,821.686302971503,0.008040345329483625,gas,1.0,1.0236462199827656,1.0236462199827656,3582.5524756689447,0.005444629336579965,110.64051102021327,51.52687613666788,0.0,3.6002651810139032
8,0.6,0.04583843588282357,174.1461650810196,167.05895199752302,820.3272569836403,0.008040345329483627,gas,1.0,1.1522934826498386,1.1522934826498386,4030.1451782333465,0.005462403488195378,110.36197343296281,51.52687613666788,0.0,3.6002651810139032
9,0.6749999999999999,0.04591475338179578,174.14603627698398,167.05347164317936,818.9637448229378,0.008040345329483624,gas,1.0,1.2810975182801485,1.2810975182801485,4477.686388889622,0.005480354343660565,110.08221513232326,51.52687613666788,0.0,3.6002651810139032
10,0.75,0.045991579175275826,174.1459073152119,167.0479731583295,817.595721792295,0.008040345329483625,gas,1.0,1.4100592903560027,1.4100592903560027,4925.17573579373,0.005498484849852048,109.80122293892893,51.52687613666788,0.0,3.6002651810139032
11,0.825,0.046068919657896515,174.1457781947282,167.04245636030657,816.2231424441882,0.008040345329483627,gas,1.0,1.5391797740594484,1.5391797740594484,5372.61284146043,0.005516798022938474,109.51898344432361,51.52687613666788,0.0,3.6002651810139032
12,0.8999999999999999,0.04614678134527423,174.1456489145459,167.03692106335615,814.8459605629223,0.008040345329483625,gas,1.0,1.6684599563595839,1.6684599563595839,5819.997322637303,0.005535296950426982,109.2354830054344,51.52687613666788,0.0,3.6002651810139032
13,0.975,0.04622517087709594,174.14551947366593,167.03136707856277,813.4641291463296,0.008040345329483625,gas,1.0,1.7979008363327011,1.7979008363327011,6267.328790175071,0.005553984793380096,108.95070773887906,51.52687613666788,0.0,3.6002651810139032
14,1.05,0.04630409502030581,174.14538987107693,167.02579421377408,812.0776003869039,0.008040345329483627,gas,1.0,1.9275034253369085,1.9275034253369085,6714.606848894069,0.005572864788689458,108.66464351509313,51.52687613666788,0.0,3.6002651810139032
15,1.125,0.04638356067239359,174.14526010575503,167.02020227352278,810.6863256523827,0.008040345329483625,gas,1.0,2.0572687472158577,2.0572687472158577,7161.831097446743,0.005591940251292726,108.37727595227318,51.52687613666788,0.0,3.6002651810139032
