step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,1.1829094308017574,184.24111948240972,64.58088866702633,23.414533200215775,0.010055502988279145,,,,,,,,,,
0,0.0,1.1831718869582641,184.23866998314918,64.57223215022623,23.40933929013571,0.010055502988279147,gas,1.0,2.4494992605177686,2.4494992605177686,0.0812312144944193,0.008656516800101599,0.7700655068329567,90.46181748049385,423.55360010093545,1.1818671562804803
1,0.15,1.1834668797564138,184.23621997836156,64.56357748822182,23.403504241755265,0.010055502988279147,gas,1.0,4.899504048138624,4.899504048138624,0.16244208785196312,0.008654662004403235,0.7700443634527278,90.46181748049385,423.55360010093545,1.1818671562804803
2,0.3,1.1837475681259213,184.2337693736384,64.5549247324688,23.39795483948128,0.010055502988279145,gas,1.0,7.35010877129389,7.35010877129389,0.2436326206478262,0.008652755753018937,0.7700114534761835,90.46181748049385,423.55360010093545,1.1818671562804803
3,0.44999999999999996,1.184010223674937,184.23131821250365,64.54627390250226,23.392764341501348,0.010055502988279149,gas,1.0,9.801269906049129,9.801269906049129,0.32480282533593907,0.008650829966541096,0.7700033313802754,90.46181748049385,423.55360010093545,1.1818671562804803
4,0.6,1.1842729373077674,184.22886653157357,64.53762499803031,23.38757499881817,0.010055502988279147,gas,1.0,12.252950836147647,12.252950836147647,0.40595270616237944,0.00864890447195421,0.769994341867861,90.46181748049385,423.55360010093545,1.1818671562804803
5,0.75,1.18454088630889,184.22641430665323,64.52897801971278,23.382284613798923,0.010055502988279147,gas,1.0,14.70517575647682,14.70517575647682,0.48708225844368747,0.00864697831752892,0.7699567078079266,90.46181748049385,423.55360010093545,1.1818671562804803
6,0.8999999999999999,1.1848475350636758,184.2239615319014,64.52033296714131,23.376233076998894,0.010055502988279149,gas,1.0,17.157950508291833,17.157950508291833,0.5681914875189699,0.00864505257146675,0.7699215927801867,90.46181748049385,423.55360010093545,1.1818671562804803
7,1.05,1.1851121331144494,184.2215081644887,64.51168983935202,23.371013903611182,0.010055502988279149,gas,1.0,19.611317920993315,19.611317920993315,0.6492804039377069,0.008643127789298433,0.7699052148328215,90.46181748049385,423.55360010093545,1.1818671562804803
8,1.2,1.18537510158866,184.21905425082406,64.50304863672233,23.365829182033387,0.010055502988279149,gas,1.0,22.065231585642323,22.065231585642323,0.7303490056646429,0.008641202629689815,0.7698684221298983,90.46181748049385,423.55360010093545,1.1818671562804803
9,1.3499999999999999,1.1856381281921076,184.21659982668416,64.49440935837316,23.360645615023895,0.010055502988279145,gas,1.0,24.51965572554036,24.51965572554036,0.8113973024529493,0.00863927834916467,0.7698478980794392,90.46181748049385,423.55360010093545,1.1818671562804803
10,1.5,1.1859012129243003,184.21414487285335,64.48577200431072,23.355463202586424,0.010055502988279149,gas,1.0,26.974609556345968,26.974609556345968,0.8924252957485386,0.008637354062443592,0.7698177928956417,90.46181748049385,423.55360010093545,1.1818671562804803
11,1.65,1.1861789031895031,184.2116893742856,64.47713653538051,23.349995574766343,0.010055502988279143,gas,1.0,29.430108124099206,29.430108124099206,0.9734329872247711,0.00863546893020839,0.7697788098519305,90.46181748049385,423.55360010093545,1.1818671562804803
12,1.7999999999999998,1.186478384247285,184.2092333147679,64.46850293677085,23.34410176206249,0.010055502988279149,gas,1.0,31.886167641787324,31.886167641787324,1.054420383412523,0.00863359860966284,0.7697463599664389,90.46181748049385,423.55360010093545,1.1818671562804803
13,1.95,1.1867416688029513,184.20677667012907,64.4598712611762,23.3389227567057,0.010055502988279147,gas,1.0,34.34281228063628,34.34281228063628,1.135387492693552,0.00863167559464273,0.7697263206051693,90.46181748049385,423.55360010093545,1.1818671562804803
14,2.1,1.1870050115291777,184.20431948098147,64.45124150886369,23.333744905318184,0.010055502988279149,gas,1.0,36.800001428229734,36.800001428229734,1.2163343140646,0.008629752312515393,0.7696890722153702,90.46181748049385,423.55360010093545,1.1818671562804803
15,2.25,1.1872684124572765,184.20186178888588,64.44261367879648,23.32856820727788,0.010055502988279149,gas,1.0,39.25769352383213,39.25769352383213,1.2972608587529022,0.008627830067212017,0.769672716536625,90.46181748049385,423.55360010093545,1.1818671562804803
16,2.4,1.1875318716037455,184.19940355750776,64.4339877704241,23.323392662254456,0.010055502988279147,gas,1.0,41.71592490194598,41.71592490194598,1.3781671334222734,0.008625908372380309,0.769663049888753,90.46181748049385,423.55360010093545,1.1818671562804803
17,2.55,1.187795388958141,184.19694478063923,64.42536378407789,23.318218270446728,0.010055502988279149,gas,1.0,44.17470177047653,44.17470177047653,1.4590531364658466,0.008623986346208312,0.7696342959459912,90.46181748049385,423.55360010093545,1.1818671562804803
18,2.6999999999999997,1.1880755693290006,184.19448548090756,64.4167417193467,23.31271920354268,0.010055502988279145,gas,1.0,46.634001502156025,46.634001502156025,1.5399188732397393,0.008622064731184764,0.7696081528129012,90.46181748049385,423.55360010093545,1.1818671562804803
19,2.85,1.1883735842690042,184.1920256273943,64.40812157584736,23.3068729455084,0.010055502988279147,gas,1.0,49.093855015409645,49.093855015409645,1.62076434883708,0.008620143499342703,0.7695838047571114,90.46181748049385,423.55360010093545,1.1818671562804803
20,3.0,1.1886372994685754,184.1895651660769,64.39950333621425,23.30170200172853,0.010055502988279147,gas,1.0,51.55431633279659,51.55431633279659,1.7015895648328578,0.00861823963310826,0.7695502817145219,90.46181748049385,423.55360010093545,1.1818671562804803
21,3.15,1.1889010752307494,184.18710419863228,64.39088694200296,23.296532165201754,0.010055502988279149,gas,1.0,54.01528377743671,54.01528377743671,1.7823945299620412,0.00861639421128757,0.7695300435203135,90.46181748049385,423.55360010093545,1.1818671562804803
22,3.3,1.189164909250512,184.18464268506344,64.38227246854643,23.291363481127856,0.010055502988279147,gas,1.0,56.476797346258536,56.476797346258536,1.8631792430294882,0.008614473456532323,0.7694925404946645,90.46181748049385,423.55360010093545,1.1818671562804803
23,3.4499999999999997,1.1894288015373635,184.18218062524983,64.37365991552241,23.286195949313445,0.010055502988279147,gas,1.0,58.93885715986835,58.93885715986835,1.943943708554541,0.008612553024022418,0.7694550456025468,90.46181748049385,423.55360010093545,1.1818671562804803
24,3.5999999999999996,1.1897180515071797,184.17971805022538,64.36504928207648,23.280534497453534,0.010055502988279147,gas,1.0,61.40143218432786,61.40143218432786,2.024687936045549,0.008610633445925941,0.769433133414073,90.46181748049385,423.55360010093545,1.1818671562804803
25,3.75,1.1900078872521722,184.17725489433167,64.35644056811174,23.274864340867033,0.010055502988279149,gas,1.0,63.8645880780532,63.8645880780532,2.105411927908219,0.008608713964747494,0.7694046447599058,90.46181748049385,423.55360010093545,1.1818671562804803
26,3.9,1.1902719771263814,184.174791155871,64.3478337733145,23.26970026398869,0.010055502988279147,gas,1.0,66.32832653872902,66.32832653872902,2.1861156885787234,0.008606794797231032,0.769375916880988,90.46181748049385,423.55360010093545,1.1818671562804803
27,4.05,1.1905361253399558,184.17232690232393,64.33922889687227,23.264537338123343,0.010055502988279145,gas,1.0,68.79258008577744,68.79258008577744,2.2667992271704014,0.0086048764422344,0.7693615590848099,90.46181748049385,423.55360010093545,1.1818671562804803
28,4.2,1.1908003319058071,184.16986210190342,64.3306259383528,23.259375563011655,0.010055502988279147,gas,1.0,71.2573805062857,71.2573805062857,2.347462549230436,0.008602958519475123,0.7693504463310129,90.46181748049385,423.55360010093545,1.1818671562804803
29,4.35,1.191064596805821,184.16739675448864,64.32202489833361,23.254214939000136,0.010055502988279147,gas,1.0,73.72272792106378,73.72272792106378,2.4281056508368524,0.008601040019186712,0.7693129982803847,90.46181748049385,423.55360010093545,1.1818671562804803
30,4.5,1.1913289200700508,184.1649308992065,64.31342577582393,23.249055465494347,0.010055502988279143,gas,1.0,76.18858320321306,76.18858320321306,2.5087285427729804,0.008599122509679091,0.7692951490762886,90.46181748049385,423.55360010093545,1.1818671562804803
31,4.6499999999999995,1.1916198135001448,184.16246450666475,64.30482857100071,23.243379999700494,0.010055502988279147,gas,1.0,78.65497574495384,78.65497574495384,2.5893312248714526,0.008597204823217908,0.76926269048757,90.46181748049385,423.55360010093545,1.1818671562804803
32,4.8,1.1919090329010573,184.1599975373534,64.29623323566074,23.237739941396434,0.010055502988279145,gas,1.0,81.1219450563076,81.1219450563076,2.669913703570421,0.008595335339975918,0.7692362624406694,90.46181748049385,423.55360010093545,1.1818671562804803
33,4.95,1.1921735568866394,184.1575299930626,64.28763977269597,23.23258386361757,0.010055502988279149,gas,1.0,83.5894893470977,83.5894893470977,2.7504759830341636,0.00859346296476815,0.7692091127138203,90.46181748049385,423.55360010093545,1.1818671562804803
