step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_liq,P_loss_all_phase,Q_release_liq,Delta_T,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,0.03787213343412981,183.60979920165914,33.58630786393178,1241.7273842721365,0.010055502988279147,,,,,,,,,,
0,0.0,0.037872098198625435,183.60951899114815,33.58573022375913,1241.7285395524818,0.010055502988279147,liq,0.0,0.2802105109731201,0.2802105109731201,0.007273197659686743,0.0005776401726507174,0.1494924706060857,103.05375227333576,485.4955599291535,1.1224910551276333
1,0.15,0.037872062968828356,183.60923877881513,33.585152676075666,1241.7296946478486,0.010055502988279145,liq,0.0,0.5604228440206498,0.5604228440206498,0.01454522405777593,0.0005775476834628535,0.14949280291580339,103.05375227333576,485.4955599291535,1.1224910551276333
2,0.3,0.03787202774473767,183.60895856466027,33.58457522086678,1241.7308495582665,0.010055502988279147,liq,0.0,0.8406369988515507,0.8406369988515507,0.021816079381733185,0.0005774552088837481,0.1494931351723131,103.05375227333576,485.4955599291535,1.1224910551276333
3,0.44999999999999996,0.03787199252635243,183.60867834868395,33.58399785811781,1241.7320042837644,0.010055502988279147,liq,0.0,1.1208529751747847,1.1208529751747847,0.029085763818994543,0.0005773627489702449,0.1494934673756233,103.05375227333576,485.4955599291535,1.1224910551276333
4,0.6,0.03787195731367171,183.60839813088646,33.583420587814146,1241.7331588243717,0.010055502988279147,liq,0.0,1.4010707726702094,1.4010707726702094,0.03635427755696634,0.0005772703036655003,0.14949379952574238,103.05375227333576,485.4955599291535,1.1224910551276333
5,0.75,0.03787192210669461,183.60811791126807,33.58284340994118,1241.7343131801176,0.010055502988279147,liq,0.0,1.6812903910758905,1.6812903910758905,0.04362162078302532,0.0005771778729695143,0.14949413162267874,103.05375227333576,485.4955599291535,1.1224910551276333
6,0.8999999999999999,0.037871886905420184,183.60783768982904,33.58226632448424,1241.7354673510315,0.010055502988279147,liq,0.0,1.9615118301007897,1.9615118301007897,0.050887793684518644,0.0005770854569391304,0.14949446366644076,103.05375227333576,485.4955599291535,1.1224910551276333
7,1.05,0.03787185170984752,183.60755746656972,33.58168933142872,1241.7366213371427,0.010055502988279147,liq,0.0,2.2417350894247647,2.2417350894247647,0.05815279644876377,0.0005769930555175051,0.14949479565703688,103.05375227333576,485.4955599291535,1.1224910551276333
8,1.2,0.03787181651997569,183.60727724149038,33.581112430760015,1241.73777513848,0.010055502988279147,liq,0.0,2.5219601687567774,2.5219601687567774,0.06541662926304857,0.0005769006687046385,0.14949512759447556,103.05375227333576,485.4955599291535,1.1224910551276333
9,1.3499999999999999,0.03787178133580377,183.60699701459131,33.580535622463515,1241.738928755073,0.010055502988279147,liq,0.0,2.8021870678057894,2.8021870678057894,0.07267929231463134,0.0005768082965005306,0.1494954594787652,103.05375227333576,485.4955599291535,1.1224910551276333
10,1.5,0.03787174615733085,183.60671678587286,33.57995890652461,1241.7400821869508,0.010055502988279147,liq,0.0,3.0824157862807624,3.0824157862807624,0.07994078579074076,0.0005767159389051812,0.14949579130991408,103.05375227333576,485.4955599291535,1.1224910551276333
11,1.65,0.03787171098455598,183.60643655533525,33.579382282928634,1241.7412354341427,0.010055502988279147,liq,0.0,3.362646323890658,3.362646323890658,0.08720110987857596,0.000576623595975434,0.1494961230879308,103.05375227333576,485.4955599291535,1.1224910551276333
12,1.7999999999999998,0.03787167581747827,183.6061563229788,33.57880575166104,1241.742388496678,0.010055502988279147,liq,0.0,3.642878680344438,3.642878680344438,0.09446026476530632,0.000576531267597602,0.14949645481282367,103.05375227333576,485.4955599291535,1.1224910551276333
13,1.95,0.037871640656096765,183.60587608880383,33.57822931270721,1241.7435413745857,0.010055502988279145,liq,0.0,3.9231128553219605,3.9231128553219605,0.1017182506380718,0.0005764389538285286,0.14949678648460113,103.05375227333576,485.4955599291535,1.1224910551276333
14,2.1,0.03787160550041057,183.60559585281058,33.57765296605248,1241.7446940678951,0.010055502988279147,liq,0.0,4.203348848561291,4.203348848561291,0.10897506768398274,0.0005763466547250573,0.1494971181032715,103.05375227333576,485.4955599291535,1.1224910551276333
15,2.25,0.03787157035041876,183.6053156149994,33.57707671168231,1241.7458465766354,0.010055502988279147,liq,0.0,4.483586659742286,4.483586659742286,0.1162307160901198,0.0005762543701735012,0.14949744966884326,103.05375227333576,485.4955599291535,1.1224910551276333
16,2.4,0.03787153520612038,183.60503537537053,33.57650054958208,1241.746998900836,0.010055502988279147,liq,0.0,4.763826288603013,4.763826288603013,0.12348519604353414,0.0005761621002307038,0.14949778118132478,103.05375227333576,485.4955599291535,1.1224910551276333
17,2.55,0.037871500067514545,183.6047551339243,33.57592447973718,1241.7481510405257,0.010055502988279145,liq,0.0,5.044067734823329,5.044067734823329,0.13073850773124734,0.000576069844896665,0.1494981126407245,103.05375227333576,485.4955599291535,1.1224910551276333
18,2.6999999999999997,0.03787146493460033,183.604474890661,33.57534850213301,1241.749302995734,0.010055502988279147,liq,0.0,5.324310998112196,5.324310998112196,0.13799065134025143,0.0005759776041713849,0.14949844404705076,103.05375227333576,485.4955599291535,1.1224910551276333
19,2.85,0.037871429807376795,183.60419464558095,33.57477261675501,1241.75045476649,0.010055502988279147,liq,0.0,5.604556078178575,5.604556078178575,0.14524162705750882,0.00057588537799802,0.14949877540031203,103.05375227333576,485.4955599291535,1.1224910551276333
20,3.0,0.03787139468584303,183.60391439868442,33.57419682358858,1241.7516063528228,0.010055502988279147,liq,0.0,5.884802974702325,5.884802974702325,0.15249143506995244,0.0005757931664334137,0.14949910670051664,103.05375227333576,485.4955599291535,1.1224910551276333
21,3.15,0.037871359569998105,183.60363414997173,33.5736211226191,1241.752757754762,0.010055502988279147,liq,0.0,6.16505168742151,6.16505168742151,0.15974007556448566,0.0005757009694775661,0.14949943794767298,103.05375227333576,485.4955599291535,1.1224910551276333
22,3.3,0.037871324459841114,183.60335389944308,33.57304551383203,1241.753908972336,0.010055502988279147,liq,0.0,6.445302216045093,6.445302216045093,0.16698754872798224,0.0005756087870736337,0.14949976914178947,103.05375227333576,485.4955599291535,1.1224910551276333
23,3.4499999999999997,0.03787128935537112,183.60307364709888,33.57246999721275,1241.7550600055745,0.010055502988279147,liq,0.0,6.725554560252931,6.725554560252931,0.17423385474728648,0.00057551661927846,0.1495001002828745,103.05375227333576,485.4955599291535,1.1224910551276333
24,3.5999999999999996,0.03787125425658721,183.6027933929394,33.57189457274666,1241.7562108545067,0.010055502988279147,liq,0.0,7.005808719753986,7.005808719753986,0.18147899380921306,0.0005754244660920449,0.1495004313709365,103.05375227333576,485.4955599291535,1.1224910551276333
25,3.75,0.03787121916348846,183.60251313696486,33.5713192404192,1241.7573615191616,0.010055502988279147,liq,0.0,7.286064694286324,7.286064694286324,0.18872296610054715,0.000575332327457545,0.14950076240598384,103.05375227333576,485.4955599291535,1.1224910551276333
26,3.9,0.037871184076073955,183.6022328791756,33.570744000215825,1241.7585119995683,0.010055502988279147,liq,0.0,7.566322483529802,7.566322483529802,0.19596577180804436,0.0005752402033749604,0.14950109338802484,103.05375227333576,485.4955599291535,1.1224910551276333
27,4.05,0.03787114899434276,183.60195261957193,33.570168852121924,1241.7596622957562,0.010055502988279147,liq,0.0,7.846582087193383,7.846582087193383,0.2032074111184309,0.0005751480939011344,0.1495014243170679,103.05375227333576,485.4955599291535,1.1224910551276333
