step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,184.26194379224103,35.192248998748596,10.035519679599537,4.216999359262088e-08,0.0,49.2086164507635,0.0,0.0,0.0,1.86e-06,
0,0.0,0.0020679525852436626,184.26151334482617,59.43829446935513,20.392147234677566,0.0,3.418726679580128,57.943656388638836,0.00020406556111184462,0.4615403125456999,0.4304474148375448,1.86e-06,1.2335e-05
1,0.00062,0.003909795333381709,184.26128479139774,61.514097247516474,21.571458348509857,4.216999359262088e-08,6.792846906027848,58.744066399917166,0.00038835215087413834,0.9626753017135082,0.6590008432685863,1.86e-06,1.2416e-05
2,0.00124,0.0057352764694414,184.26106731419327,62.34369728408939,22.058218370453616,8.433998718524176e-08,10.162775008935428,59.06653201586296,0.0005711587358900033,1.4795866128361324,0.8764780477504246,1.86e-06,1.2448369728408937e-05
3,0.00186,0.007553714733997352,184.26085408159852,62.80288557253334,22.33073134352,1.2650998077786264e-07,13.530889614482689,59.244938109624535,0.0007533343004254967,2.005228065234092,1.0897106424963567,1.86e-06,1.2466288557253333e-05
4,0.00248,0.009367655193121984,184.2606431479944,63.09882881063572,22.50829728638142,1.686799743704835e-07,16.897737454969096,59.36088936143717,0.000935116811998209,2.5364955023604723,1.300644246628508,1.86e-06,1.2478e-05
5,0.0031,0.011178521128524922,184.2604336818285,63.3074590095045,22.634475405702695,2.1084996796310438e-07,20.264292932542467,59.443132128143965,0.0011166001184860976,3.071728898298423,1.5101104125205893,1.86e-06,1.2486e-05
6,0.00372,0.012987318709007357,184.26022524980638,63.46348581686294,22.729091490117746,2.530199615557253e-07,23.629660445201864,59.50243981615223,0.001297936899635007,3.609928208653783,1.7185424346243963,1.86e-06,1.249234858168629e-05
7,0.00434,0.014795180631754244,184.26001757990247,63.58502703309421,22.8020162198565,2.951899551483462e-07,26.995274765221016,59.55107178642906,0.0014791629788402623,4.1504378121290415,1.9262123385560699,1.86e-06,1.2497e-05
8,0.00496,0.01660111926114512,184.25981049708543,63.682846798395985,22.861708079037587,3.37359948740967e-07,30.35996658935989,59.589361204100655,0.001660244735068601,4.692806820008752,2.133295155595988,1.86e-06,1.2501e-05
9,0.00558,0.018405939735383212,184.2596038888517,63.76346469028164,22.911078814168956,3.795299423335879e-07,33.72520280919777,59.620150604962774,0.0018411829636098534,5.236708219134288,2.3399033893074375,1.86e-06,1.2504e-05
10,0.0062,0.020209815102540933,184.25939767635978,63.83117544249649,22.95270526549787,4.2169993592620877e-07,37.088824619719325,59.645312492928454,0.002022113259899836,5.781896645244632,2.5461158812395297,1.86e-06,1.2507e-05
11,0.00682,0.02201383594093667,184.25919178846422,63.888929650513205,22.9873577903079,4.638699295188297e-07,40.454066920733126,59.670493327623745,0.0022029685902814145,6.328182827599035,2.752003776782658,1.86e-06,1.2509e-05
12,0.00744,0.02381617287066767,184.2589861780625,63.93898062226407,23.01838837335844,5.060399231114506e-07,43.81823329102961,59.68840000000001,0.002383713110279386,6.87542040780299,2.95761417853646,1.86e-06,1.2511e-05
13,0.00806,0.025617873570491827,184.25878081200992,63.98270850858381,23.04562510515028,5.482099167040714e-07,47.181324246519,59.70702090974254,0.002564451615900514,7.423489120280776,3.1629802311072126,1.86e-06,1.2513e-05
14,0.00868,0.027420118994082768,184.25857565588066,64.02137362240097,23.06882417344056,5.903799102966924e-07,50.546824409803634,59.72387889936681,0.0027451130846473633,7.97229278685499,3.3681363603682257,1.86e-06,1.2514137362240095e-05
15,0.0093,0.029221179206641638,184.25837068743698,64.0558545753778,23.09009820276445,6.325499038893131e-07,53.908588804884474,59.73455259486472,0.0029258582316026138,8.521751878651653,3.573104804032482,1.86e-06,1.2516e-05
16,0.00992,0.031022073957154773,184.25816587736077,64.08670878714014,23.109025272284065,6.74719897481934e-07,57.27329959851042,59.74800503119309,0.0031064263977736506,9.071797379029931,3.7779148802510463,1.86e-06,1.2517e-05
17,0.01054,0.03282313459519152,184.25796121868044,64.11459754091533,23.12575852454919,7.16889891074555e-07,60.63747281252403,59.76016452783908,0.0032870399909008586,9.622372994710636,3.9825735605845693,1.86e-06,1.2518e-05
18,0.01116,0.03462237346668055,184.25775669174766,64.13994760102526,23.141968560615126,7.590598846671758e-07,64.0011085757486,59.76688,0.0034674999474349905,10.1734304684556,4.187100493349135,1.86e-06,1.2519e-05
19,0.01178,0.03642282735885088,184.25755229175076,64.16300760037734,23.15580456022639,8.012298782597968e-07,67.36420701696626,59.776911313764515,0.0036481103882625046,10.724926193224057,4.391500490251929,1.86e-06,1.252e-05
20,0.0124,0.038222322409383565,184.257347997569,64.18416901142831,23.168918307999814,8.433998718524175e-07,70.72676826491802,59.78613768898274,0.003828653591103133,11.276824155419808,4.59579467200092,1.86e-06,1.2521e-05
21,0.01302,0.04002121646358317,184.2571438027108,64.20366816387445,23.181200898324647,8.855698654450384e-07,74.09253898891232,59.794639319449246,0.004008962654228552,11.829092758425773,4.799989530205494,1.86e-06,1.2521366816387441e-05
22,0.01364,0.04182084134718156,184.2569397100666,64.22170253819297,23.192021522915766,9.277398590376594e-07,77.45541171942263,59.80250230665213,0.0041895015640589835,12.381704159107775,5.004082174418727,1.86e-06,1.2522170253819294e-05
23,0.01426,0.04362025207273976,184.25673569955566,64.23843869842801,23.2020632190568,9.699098526302804e-07,80.81768316081619,59.80612,0.004370051333655361,12.934633680518331,5.208092685352312,1.86e-06,1.2523e-05
24,0.01488,0.045417584990903384,184.25653176382676,64.25395192657487,23.21237115594491,1.0120798462229011e-06,84.18243005168702,59.81220303998664,0.0045502589242975375,13.487858011973287,5.412028414255474,1.86e-06,1.2523395192657485e-05
25,0.0155,0.047216626940565026,184.25632791222696,64.26842296352817,23.22105377811688,1.054249839815522e-06,87.54549931396858,59.81851241209826,0.004730728286429091,14.041357396006891,5.61588001405471,1.86e-06,1.2524e-05
26,0.01612,0.04901549555565564,184.25612412700846,64.2819686371061,23.22918118226365,1.0964198334081429e-06,90.9053754092426,59.824418325778254,0.004911352654676696,14.595114255066823,5.819665232556872,1.86e-06,1.2525e-05
27,0.01674,0.05081420157590273,184.25592039682425,64.29467917676675,23.23680750606004,1.1385898270007639e-06,94.27224116514047,59.8299601210703,0.0050915829979054535,15.149112714740724,6.023395416763378,1.86e-06,1.2525e-05
28,0.01736,0.05261125334207467,184.25571673350436,64.3066331956615,23.24464323696305,1.1807598205933848e-06,97.63393626233633,59.83517207330842,0.005271926769465814,15.703338394936793,6.22705873666564,1.86e-06,1.2525663319566149e-05
29,0.01798,0.05440882384854611,184.25551312805672,64.317899446978,23.25173966818678,1.2229298141860056e-06,100.99790897162913,59.840084158882384,0.00545219942021511,16.257778222458033,6.4306641842995305,1.86e-06,1.2526e-05
30,0.0186,0.05620702044897327,184.2553095792784,64.32853852030621,23.2581231121837,1.2650998077786262e-06,104.35739227206973,59.844722794853496,0.005632777044979076,16.812420275820458,6.634212962642778,1.86e-06,1.2526853852030618e-05
31,0.01922,0.058005088425569756,184.2551060724948,64.33860393693237,23.264162362159404,1.3072698013712473e-06,107.72250299064962,59.8491113165025,0.0058130379416569,17.36725365089463,6.837719746195944,1.86e-06,1.2527e-05
32,0.01984,0.05980303452546712,184.25490261616687,64.34814312974294,23.26988587784575,1.349439794963868e-06,111.08883120910744,59.84972,0.005993220908004213,17.92226834517348,7.0411760741553735,1.86e-06,1.2527e-05
33,0.02046,0.0616009400446767,184.25469920988152,64.35715103723112,23.275290622338662,1.391609788556489e-06,114.4486261283995,59.85283785223277,0.006173752216009905,18.47745419728202,7.24458235950442,1.86e-06,1.252771510372311e-05
