step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix,P_loss_liq,Q_release_liq,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,0.09275666299451013,214.30448091605257,40.55296562521784,11.848186250087132,0.00023499290953218896,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.09452956912160061,214.304471407958,39.93243252079134,11.625973008316533,0.00023499290953218896,gas,1.0,0.00950809457572177,0.00950809457572177,0.12651068547565525,0.6205331044264994,0.012031024301059354,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
1,0.075,0.09622666284950951,214.3044617372966,39.34983119780594,11.420932479122367,0.00023499290953218896,gas,1.0,0.019178755959728733,0.019178755959728733,0.24508288593450317,0.582601322985397,0.011980381903055684,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
2,0.15,0.025588619690514736,214.30445191083126,39.829208819613825,-,1.7111877190780336e-05,mix,0.2698493946346293,,0.029005221294937655,,-0.4793776218078847,,,,,1198032.351448315,0.009826465335208923,12.0,0.001,0.00982646533407408,31.440752843971048,0.7601003825240688,51.52687613666788,0.0,3.6002651810139032,,,,,,
3,0.22499999999999998,0.000896336529724754,214.30443777437793,39.82920741583308,-,0.0,liq,0.0,,0.0431416746287141,,1.4037807432032423e-06,,,,,1335.8906735822504,0.023962918668985367,5.0,0.08992803944646063,0.014136453331895317,51.512223518207854,0.07308139528335042,51.52687613666788,0.0,3.6002651810139032,,,,,,
4,0.3,0.0008920017079004923,214.3044347080559,37.454157526644565,1232.0584247335546,0.00023499290953218896,liq,0.0,,0.04620799666736275,,2.3750498891885172,,,,,,,,,,,,,,,0.00306632203864865,0.7030636175529624,0.07308139571598193,51.52687613666788,0.0,3.6002651810139032
5,0.375,0.0008887019963876182,214.30443156514937,35.633498201471866,1236.6330035970564,0.00023499290953218896,liq,0.0,,0.04935090319486335,,1.8206593251726986,,,,,,,,,,,,,,,0.00620922856614925,1.2407326992795202,0.07371003263219487,51.52687613666788,0.0,3.6002651810139032
6,0.44999999999999996,0.0008862120210188045,214.30442836150698,34.24622447566577,1240.1075510486685,0.00023499290953218896,liq,0.0,,0.05255454557482153,,1.3872737258060965,,,,,,,,,,,,,,,0.009412870946107432,1.6496990584115847,0.07419607121242325,51.52687613666788,0.0,3.6002651810139032
7,0.525,0.0008843548507567091,214.30442511032754,33.19409396570319,1242.7118120685936,0.0002349929095321889,liq,0.0,,0.055805725016398355,,1.0521305099625806,,,,,,,,,,,,,,,0.012664050387684256,1.9594700758994648,0.07456866413936597,51.52687613666788,0.0,3.6002651810139032
8,0.6,0.0008829407597823681,214.3044218223643,32.3989493098,1244.7021013804,0.00023499290953218896,liq,0.0,,0.059093688265420496,,0.7951446559031865,,,,,,,,,,,,,,,0.015952013636706397,2.1933544218420558,0.07485276821492964,51.52687613666788,0.0,3.6002651810139032
