step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,214.35995144796328,39.837135921137644,11.592854368455043,5.595069274575927e-09,0.0,25.40572,0.0,0.0,0.0,3.72e-06,
0,0.0,9.345629435229392e-05,214.35994831233006,48.4226862119948,14.967074484797914,0.0,0.2347265971427999,26.927945594214865,4.455348881730107e-06,0.00773623967641354,0.0031356332183349878,3.72e-06,1.1918268621199479e-05
1,0.00062,0.00018554120633852494,214.3599458173347,48.676749871694085,15.07769994867763,5.595069274575927e-09,0.46908297556686773,26.97314,8.852300823733046e-06,0.015702671490660177,0.005630628584185615,3.72e-06,1.1927674987169407e-05
2,0.00124,0.0002775912991996395,214.35994333869047,48.767088296993336,15.116835318797317,1.1190138549151854e-08,0.7034283724636567,26.98994524874454,1.3247767163003593e-05,0.023750141503902613,0.00810927280690521,3.72e-06,1.1931e-05
3,0.00186,0.00036961476961203923,214.35994086577395,48.81392382675017,15.137569530700059,1.6785207823727783e-08,0.9377473015295277,26.99797539423153,1.7642452183121857e-05,0.031839614541528546,0.010582189337583259,3.72e-06,1.1933e-05
4,0.00248,0.00046163699206279907,214.35993839583062,48.842695843645174,15.150078337458057,2.2380277098303707e-08,1.172085904679053,27.00366,2.2036703453109775e-05,0.0399548871348382,0.013052132650045678,3.72e-06,1.1934e-05
5,0.0031,0.0005536417149982767,214.35993592771985,48.86227040298081,15.15890816119232,2.7975346372879635e-08,1.4063852386868687,27.00633494784982,2.643085547401773e-05,0.04808771238584439,0.015520243439823389,3.72e-06,1.1935e-05
6,0.00372,0.0006456467416949728,214.35993346084,48.87642869480993,15.165214347404966,3.3570415647455566e-08,1.6407827784680136,27.009421455468566,3.0823175448518e-05,0.05623323113374663,0.017987123283091933,3.72e-06,1.1935e-05
7,0.00434,0.0007376548848672436,214.35993099498594,48.88720835181198,15.169883340724779,3.916548492203149e-08,1.8750670702968024,27.011771420695005,3.5217771113932587e-05,0.06438841601085779,0.020452977332752198,3.72e-06,1.1935720835181196e-05
8,0.00496,0.0008296759238983251,214.35992852974198,48.895702305803525,15.173280922321394,4.4760554196607414e-08,2.109401117258015,27.013623102665164,3.961204731060164e-05,0.07255121729062111,0.02291822130791843,3.72e-06,1.1936e-05
9,0.00558,0.0009216794832422237,214.35992606499235,48.90257579399491,15.176287896997442,5.0355623471183345e-08,2.3437790191755723,27.014560000000003,4.400466524791673e-05,0.0807201818435799,0.025382970925420523,3.72e-06,1.1936e-05
10,0.0062,0.00101365824757079,214.3599236007311,48.908240643643126,15.17912032182155,5.595069274575927e-08,2.5781569210931297,27.014560000000003,4.83960993720198e-05,0.088894224951273,0.027847232180647552,3.72e-06,1.1936e-05
11,0.00682,0.0011056583463695485,214.3599211369297,48.91297136507484,15.181188546029926,6.15457620203352e-08,2.8124648091056272,27.01520775758631,5.278986621490576e-05,0.09707250788404331,0.030311033595353365,3.72e-06,1.1936297136507482e-05
12,0.00744,0.0011976694571790266,214.3599186734026,48.916998555348584,15.182799422139425,6.714083129491113e-08,3.0467340826937432,27.01608568506599,5.7184883345949596e-05,0.1052544011750525,0.03277456067735329,3.72e-06,1.1936699855534857e-05
13,0.00806,0.0012896756204411994,214.3599162100538,48.92047739172813,15.184238695864055,7.273590056948704e-08,3.2810157428190907,27.01684407139673,6.15794315248264e-05,0.11343941374868032,0.03523790949839167,3.72e-06,1.1937e-05
14,0.00868,0.0013816571446555444,214.35991374687654,48.923514178925416,15.185757089462701,7.833096984406298e-08,3.515374010163312,27.01750609100574,6.597136534301293e-05,0.12162714923049144,0.03770108675234951,3.72e-06,1.1937e-05
15,0.0093,0.0014736378252755411,214.35991128394556,48.92618925388814,15.187094626944065,8.392603911863889e-08,3.7497322775075324,27.018089257347615,7.036325888125654e-05,0.12981728328455305,0.040164017729694024,3.72e-06,1.1937e-05
16,0.00992,0.0015656177602391803,214.3599088212315,48.92856447294639,15.188282236473192,8.952110839321483e-08,3.9840905448517527,27.018607055102315,7.475511681590039e-05,0.13800954704124177,0.04262673179619014,3.72e-06,1.1937e-05
17,0.01054,0.0016576045420735586,214.35990635871,48.93068826132048,15.189275304528191,9.511617766779075e-08,4.218424489682699,27.01907004096787,7.914775802096466e-05,0.14620371505325425,0.04508925328264013,3.72e-06,1.1937068826132047e-05
18,0.01116,0.0017496056426782073,214.3599038963353,48.93259908226173,15.190039632904691,1.0071124694236669e-07,4.452710129218393,27.019486599933057,8.35419891741954e-05,0.1543995963625759,0.04755162796936929,3.72e-06,1.1937259908226173e-05
19,0.01178,0.0018416063118273332,214.35990143404513,48.93432788282951,15.190731153131802,1.0630631621694263e-07,4.686995415017291,27.019863478456834,8.793620627966576e-05,0.16259702776067197,0.05001391816767864,3.72e-06,1.193743278828295e-05
20,0.0124,0.0019336065898154738,214.35989897183134,48.935899854241825,15.19135994169673,1.1190138549151854e-07,4.921280380275994,27.02020616822472,9.233041064932561e-05,0.17079586862723442,0.05247613193932921,3.72e-06,1.1937589985424183e-05
21,0.01302,0.002025606511460337,214.35989650968708,48.937335713480024,15.19193428539201,1.1749645476609448e-07,5.155565053659132,27.020519185538646,9.67246034168047e-05,0.17899599691817245,0.054938276211032644,3.72e-06,1.1937733571348002e-05
22,0.01364,0.0021176061070595264,214.35989404760625,48.93865265813599,15.192461063254397,1.230915240406704e-07,5.3898494600942355,27.02080627947365,0.00010111878556856268,0.18719730600982543,0.057400357036385685,3.72e-06,1.19378652658136e-05
23,0.01426,0.0022096054031461886,214.35989158558363,48.93986508615484,15.192946034461936,1.286865933152463e-07,5.624133621398926,27.021070588781757,0.00010551295796849228,0.19539970218857317,0.05986237965407781,3.72e-06,1.1937986508615483e-05
24,0.01488,0.002301604423092433,214.3598891236146,48.94098514545669,15.193394058182676,1.3428166258982226e-07,5.858465901507714,27.021314761709558,0.00010990621441150986,0.20360310263329168,0.06232434866251424,3.72e-06,1.1938e-05
25,0.0155,0.0023936031875959425,214.35988666171542,48.942023158650954,15.193809263460379,1.3987673186439816e-07,6.092804537568021,27.02154104858591,0.00011429933941408146,0.2118074337786479,0.0647862478508614,3.72e-06,1.1938e-05
26,0.01612,0.002485601715076036,214.3598841998835,48.942987954807165,15.194195181922861,1.4547180113897409e-07,6.327143173628332,27.021751374147957,0.00011869245309831087,0.22001262997588975,0.06724807978025638,3.72e-06,1.1938e-05
27,0.01674,0.0025776000219987034,214.35988173811413,48.94388713121799,15.19455485248719,1.5106687041355004e-07,6.561481809688639,27.021947394605522,0.00012308555625048208,0.22821863238835474,0.0697098491655197,3.72e-06,1.1938e-05
28,0.01736,0.0026695981231454288,214.359879276403,48.94472726183318,15.194890904733263,1.5666193968812596e-07,6.795820445748947,27.02213054307963,0.0001274786495764405,0.23642538807387764,0.07217156028491445,3.72e-06,1.1938e-05
