lavel,val
Tec,40.27722695914446
Tev,39.837135921137644
T_ini_vl,48.96235843601755
T_ave_vl,44.75766203061767
T_ini_cl,40.55296562521784
T_ave_cl,35.27648281260895
T_ini_ll,30.000000000000057
T_ave_ll,30.000000000000057
T_ccin,122.40425051296938
T_ccc,52.0674320196448
T_hs,42.8796586713363
Q_load,1000.0
Q_ev,86.25784344933528
Q_gr,0.8281045145176674
Q_ec_wick_ccin,-22039.86801419119
Q_ec_ccc,-5.218468867199141
Q_ec_amb,20.561853521699497
Q_cc_ll,181.534953182813
Q_ccc_ccin,-133.09190329999885
eval_ec[%],2293.7438681572835
eval_cc[%],2235.4494870674007
P_cap.,8247.430712944522
P_loss_wick,40.515993756897686
P_loss_gr,0.24934756412403658
P_loss_vl,55.221184346592054
P_loss_cl,0.7122974228695966
P_loss_ll,1.3751919943315443
