step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_liq,P_loss_all_phase,Q_release_liq,Delta_T,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,0.019452189708891145,168.80588701041086,30.680332712799895,1248.9393345744004,0.005194785383072385,,,,,,,,,,
0,0.0,0.019452183083653662,168.80573763126534,30.680120024083635,1248.939759951833,0.005194785383072386,liq,0.0,0.1493791455286555,0.1493791455286555,0.0013799419609706529,0.00021268871626034525,0.15107303389801002,103.05375227333576,485.4955599291535,1.1224910551276333
1,0.15,0.019452176460489575,168.8055882517622,30.679907401784533,1248.940185196431,0.005194785383072385,liq,0.0,0.2987586486560758,0.2987586486560758,0.0027594525321198654,0.00021262229910234964,0.15107314751555972,103.05375227333576,485.4955599291535,1.1224910551276333
2,0.3,0.019452169839398244,168.80543887190157,30.679694845881897,1248.9406103082363,0.005194785383072386,liq,0.0,0.44813850929494947,0.44813850929494947,0.004138531848150738,0.0002125559026353585,0.1510732610976296,103.05375227333576,485.4955599291535,1.1224910551276333
3,0.44999999999999996,0.01945216322037901,168.80528949168357,30.679482356355038,1248.94103528729,0.005194785383072386,liq,0.0,0.5975187272997573,0.5975187272997573,0.005517180043724412,0.00021248952685937184,0.15107337464423076,103.05375227333576,485.4955599291535,1.1224910551276333
4,0.6,0.01945215660343123,168.80514011110827,30.679269933183264,1248.9414601336337,0.005194785383072384,liq,0.0,0.7468993025831878,0.7468993025831878,0.00689539725346007,0.00021242317177438963,0.15107348815537416,103.05375227333576,485.4955599291535,1.1224910551276333
5,0.75,0.019452149988554265,168.80499073017583,30.679057576345883,1248.9418848473083,0.005194785383072386,liq,0.0,0.8962802350288257,0.8962802350288257,0.008273183611934937,0.0002123568373804119,0.15107360163107095,103.05375227333576,485.4955599291535,1.1224910551276333
6,0.8999999999999999,0.01945214337574745,168.80484134888636,30.678845285822263,1248.9423094283557,0.005194785383072386,liq,0.0,1.0456615245202556,1.0456615245202556,0.009650539253684276,0.0002122905236205952,0.15107371507133213,103.05375227333576,485.4955599291535,1.1224910551276333
7,1.05,0.019452136765010147,168.80469196723993,30.678633061591768,1248.9427338768166,0.005194785383072386,liq,0.0,1.1950431709410623,1.1950431709410623,0.01102746431320151,0.00021222423049493955,0.15107382847616874,103.05375227333576,485.4955599291535,1.1224910551276333
8,1.2,0.01945213015634171,168.80454258523667,30.678420903633707,1248.9431581927327,0.005194785383072385,liq,0.0,1.3444251742039341,1.3444251742039341,0.012403958924938218,0.00021215795806028837,0.15107394184559184,103.05375227333576,485.4955599291535,1.1224910551276333
9,1.3499999999999999,0.019452123549741483,168.8043932028767,30.67820881192739,1248.9435823761453,0.005194785383072385,liq,0.0,1.493807534163352,1.493807534163352,0.013780023223304017,0.00021209170631664165,0.1510740551796124,103.05375227333576,485.4955599291535,1.1224910551276333
10,1.5,0.019452116945208826,168.80424382016014,30.67799678645224,1248.9440064270957,0.005194785383072386,liq,0.0,1.6431902507320046,1.6431902507320046,0.01515565734266657,0.00021202547515031256,0.15107416847824148,103.05375227333576,485.4955599291535,1.1224910551276333
11,1.65,0.01945211034274309,168.8040944370871,30.677784827187565,1248.944430345625,0.005194785383072386,liq,0.0,1.7925733237934764,1.7925733237934764,0.01653086141735181,0.00021195926467498793,0.1510742817414902,103.05375227333576,485.4955599291535,1.1224910551276333
12,1.7999999999999998,0.01945210374234363,168.80394505365763,30.67757293411279,1248.9448541317745,0.005194785383072386,liq,0.0,1.9419567532313522,1.9419567532313522,0.01790563558164371,0.00021189307477698094,0.15107439496936947,103.05375227333576,485.4955599291535,1.1224910551276333
13,1.95,0.019452097144009795,168.80379566987193,30.677361107207275,1248.9452777855856,0.005194785383072386,liq,0.0,2.0913405389292166,2.0913405389292166,0.019279979969784512,0.000211826905513135,0.15107450816189033,103.05375227333576,485.4955599291535,1.1224910551276333
14,2.1,0.01945209054774094,168.8036462857301,30.677149346450392,1248.9457013070994,0.005194785383072386,liq,0.0,2.2407246807706542,2.2407246807706542,0.020653894715974622,0.00021176075688345009,0.15107462131906382,103.05375227333576,485.4955599291535,1.1224910551276333
15,2.25,0.019452083953536425,168.8034969012322,30.676937651821504,1248.9461246963572,0.005194785383072387,liq,0.0,2.3901091786683537,2.3901091786683537,0.0220273799543726,0.00021169462888792623,0.15107473444090097,103.05375227333576,485.4955599291535,1.1224910551276333
16,2.4,0.019452077361395592,168.80334751637838,30.676726023300034,1248.9465479534,0.005194785383072386,liq,0.0,2.539494032476796,2.539494032476796,0.02340043581909516,0.00021162852146972,0.1510748475274128,103.05375227333576,485.4955599291535,1.1224910551276333
17,2.55,0.019452070771317803,168.80319813116876,30.676514460865405,1248.9469710782694,0.005194785383072385,liq,0.0,2.688879242108669,2.688879242108669,0.024773062444217286,0.0002115624346288314,0.1510749605786102,103.05375227333576,485.4955599291535,1.1224910551276333
18,2.6999999999999997,0.019452064183302416,168.80304874560343,30.676302964496983,1248.947394071006,0.005194785383072385,liq,0.0,2.8382648074475583,2.8382648074475583,0.02614525996377224,0.00021149636842210384,0.1510750735945043,103.05375227333576,485.4955599291535,1.1224910551276333
19,2.85,0.01945205759734878,168.80289935968247,30.676091534174247,1248.9478169316517,0.005194785383072385,liq,0.0,2.9876507284061518,2.9876507284061518,0.027517028511751435,0.0002114303227358505,0.15107518657510605,103.05375227333576,485.4955599291535,1.1224910551276333
20,3.0,0.01945205101345625,168.80274997340604,30.675880169876564,1248.948239660247,0.005194785383072386,liq,0.0,3.1370370048389304,3.1370370048389304,0.028888368222104676,0.0002113642976837582,0.15107529952042648,103.05375227333576,485.4955599291535,1.1224910551276333
21,3.15,0.019452044431624186,168.80260058677422,30.675668871583355,1248.9486622568334,0.005194785383072386,liq,0.0,3.286423636658583,3.286423636658583,0.03025927922873992,0.00021129829320898352,0.15107541243047645,103.05375227333576,485.4955599291535,1.1224910551276333
22,3.3,0.019452037851851935,168.80245119978716,30.6754576392741,1248.949084721452,0.005194785383072387,liq,0.0,3.43581062371959,3.43581062371959,0.0316297616655234,0.00021123230925468306,0.1510755253052672,103.05375227333576,485.4955599291535,1.1224910551276333
