step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix,P_loss_liq,Q_release_liq,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
44,3.3,1.0088358341309076,168.87441857990038,32.588470936065164,-,0.0015287485079802474,mix,0.7671834332399762,,43.27752108927234,,0.00018232697698294942,,,,,916.5486132588969,22.54773224168457,20.0,0.02471242595318078,1.0186620645483615,113.30622201818105,4.973494519645494,51.52687613666788,0.0,3.6002651810139032,,,,,,
45,3.375,0.9968259876168751,168.87340245241552,32.58828903212509,-,0.0014925493049308119,mix,0.7580459576519478,,44.293648574122926,,0.00018190394007433497,,,,,905.3293414265197,23.563859726535156,20.0,0.02586723052504263,1.0161274848484059,117.75925722510193,4.9263460344126475,51.52687613666788,0.0,3.6002651810139032,,,,,,
46,3.4499999999999997,0.9848857810305932,168.87238901939259,32.58810758078852,-,0.001456990325255652,mix,0.7489615574421548,,45.307081597071374,,0.00018145133657299084,,,,,894.7657940407968,24.577292749483604,20.0,0.027035274484962988,1.0134330229428035,122.18643259123704,4.879370530154313,51.52687613666788,0.0,3.6002651810139032,,,,,,
47,3.525,0.9730121081636132,168.87137843559415,32.58792661060585,-,0.001422054972918318,mix,0.7399278698499159,,46.317665395501535,,0.000180970182668716,,,,,884.7935004840647,25.587876547913766,20.0,0.028217415257392908,1.0105837984360884,126.58889933925168,4.832555111412025,51.52687613666788,0.0,3.6002651810139032,,,,,,
48,3.5999999999999996,0.9612021180418988,168.8703708511614,32.587746149213274,-,0.0013877278737589494,mix,0.7309427262116415,,47.32524982825271,,0.000180461392574216,,,,,875.356597521576,26.59546098066494,20.0,0.02941450194976581,1.0075844327574066,130.96771411398984,4.78588789812053,51.52687613666788,0.0,3.6002651810139032,,,,,,
49,3.675,0.949453185534649,168.86936641205116,32.587566223421675,-,0.0013539947405130223,mix,0.7220041296083949,,48.3296889384801,,0.00017992579159908928,,,,,866.406393018994,27.599900090892334,20.0,0.030627380505670664,1.004439110224901,135.32384987416657,4.739357899820349,51.52687613666788,0.0,3.6002651810139032,,,,,,
50,3.75,0.9377628863017637,168.86836526042185,32.587386859294895,-,0.0013208422572083389,mix,0.7131102358130851,,49.33084056779626,,0.0001793641267795465,,,,,857.900213752145,28.60105172020849,20.0,0.03185689827762828,1.0011516293030505,139.65820517623897,4.692954909102697,51.52687613666788,0.0,3.6002651810139032,,,,,,
51,3.8249999999999997,0.9261289753079756,168.86736753497593,32.58720808221818,-,0.0012882579795555473,mix,0.7042593369501662,,50.328566013718955,,0.00017877707671232201,,,,,849.8004729463153,29.598777166131185,20.0,0.0331039081513604,0.9977254459175693,143.97161213654792,4.646669410717669,51.52687613666788,0.0,3.6002651810139032,,,,,,
52,3.9,0.9145493682908592,168.86637337126567,32.587029916960034,-,0.001256230248636488,mix,0.6954498474018439,,51.32272972399369,,0.00017816525814851047,,,,,842.0739094881385,30.59294087640592,20.0,0.03436927232589905,0.9941637102830786,148.26484329879605,4.600492503540832,51.52687613666788,0.0,3.6002651810139032,,,,,,
53,3.9749999999999996,0.9030221256922719,168.86538290196728,32.586852387726026,-,0.0012247481157249657,mix,0.6866802915877321,,52.313199022377376,,0.00017752923400848886,,,,,834.6909625201714,31.583410174789606,20.0,0.03565386583334248,0.9904692983901608,152.53861758864883,4.554415833172695,51.52687613666788,0.0,3.6002651810139032,,,,,,
54,4.05,0.8915454386572367,168.86439625712822,32.58667551820844,-,0.0011938012764864173,mix,0.6779492933168716,,53.29984386143042,,0.00017686951758832947,,,,,827.6252537261951,32.57005501384265,20.0,0.03695857986662177,0.9866448390633267,156.79360550216376,4.50843153339037,51.52687613666788,0.0,3.6002651810139032,,,,,,
55,4.125,0.8801176167784747,168.86341356439092,32.58649933163008,-,0.0011633800131260798,mix,0.6692555664673205,,54.28253659873735,,0.0001761865783578287,,,,,820.853155970272,33.55274775114958,20.0,0.038284324971988776,0.9826927373203425,161.0304336473336,4.4625321750141325,51.52687613666788,0.0,3.6002651810139032,,,,,,
56,4.2,0.8687370773230011,168.86243494919628,32.58632385078408,-,0.0011334751433106107,mix,0.6605979067928833,,55.26115179335466,,0.0001754808459963897,,,,,814.3534317002194,34.53136294576689,20.0,0.039632034154102776,0.9786151946228546,165.24968873640663,4.416710721020839,51.52687613666788,0.0,3.6002651810139032,,,,,,
57,4.2749999999999995,0.8574023357235874,168.86146053496978,32.58614909807079,-,0.0011040779748916825,mix,0.6519751846918036,,56.23556601986638,,0.0001747527132920368,,,,,808.1069281084575,35.50577717227861,20.0,0.04100266593492364,0.9744142264979797,169.4519211094669,4.370960486947535,51.52687613666788,0.0,3.6002651810139032,,,,,,
58,4.35,0.8461119971550821,168.86049044329187,32.58597509553033,-,0.001075180265623533,mix,0.6433863388004837,,57.2056576977775,,0.0001740025404615153,,,,,802.0963187713934,36.47586885018973,20.0,0.04239720740260471,0.9700916779234614,173.63764785600628,4.325275105796646,51.52687613666788,0.0,3.6002651810139032,,,,,,
59,4.425,0.8348647490453606,168.85952479405506,32.58580186487359,-,0.0010467741871984886,mix,0.6348303702980258,,58.17130693458603,,0.0001732306567419073,,,,,796.305883584394,37.44151808699826,20.0,0.043816677282861385,0.9656492367997216,177.80735559012982,4.279648496788854,51.52687613666788,0.0,3.6002651810139032,,,,,,
