step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,158.25446074567338,30.681153704584574,8.685347652102008,8.901472396402524e-08,0.0,47.67438641215909,0.0,0.0,0.0,1.86e-06,
0,0.0,0.004964179555584835,158.2520992997235,54.77481397250483,17.931406986252398,0.0,7.322096237889712,56.185058892012094,0.00048279624685795884,0.9565790430169447,2.3614459498785436,1.86e-06,1.2157e-05
1,0.00062,0.009371928547933927,158.2509335918233,56.85206257655426,18.99603128827712,8.901472396402524e-08,14.549644322331678,56.96429928337765,0.0009173993417001562,1.9957973136691205,3.5271538500965107,1.86e-06,1.2236e-05
2,0.00124,0.013739753467737831,158.24983143220697,57.68175596259704,19.435877981298514,1.7802944792805048e-07,21.767539280410467,57.277319999999996,0.0013484743643376615,3.0679237273431283,4.629313466430176,1.86e-06,1.2268e-05
3,0.00186,0.018090280557843095,158.24875351158323,58.140662667073,19.682331333536478,2.670441718920757e-07,28.983066767903857,57.45172,0.0017779223634914322,4.158247282081993,5.707234090165002,1.86e-06,1.2285066266707296e-05
4,0.00248,0.02243067071874061,158.2476887182072,58.43637907193488,19.84218953596744,3.5605889585610095e-07,36.19474064205467,57.56350127536361,0.002206574686750726,5.260295914804655,6.772027466184227,1.86e-06,1.2296637907193487e-05
5,0.0031,0.026764174544238056,158.24663225468606,58.644690531581034,19.955345265790495,4.4507361982012615e-07,43.404172595217496,57.64124507176932,0.0026346653421347945,6.370603621604199,7.828490987332771,1.86e-06,1.2305e-05
6,0.00372,0.03109270615129091,158.24558160324247,58.80028069157021,20.040168414942116,5.340883437841514e-07,50.61352187053664,57.700362381524606,0.0030622584434283396,7.4870799048509085,8.879142430931097,1.86e-06,1.2311e-05
7,0.00434,0.0354165484965405,158.2445352713348,58.92153730587091,20.10692238352254,6.231030677481766e-07,57.82451500735377,57.74887026535971,0.003489281914733515,8.60836351008615,9.92547433861182,1.86e-06,1.231515373058709e-05
8,0.00496,0.03973756418651022,158.24349232524236,59.01916875186777,20.160584375933865,7.121177917122019e-07,65.03226850200724,57.78308,0.003916216425708954,9.733517831878517,10.96842043104698,1.86e-06,1.2319e-05
9,0.00558,0.044056366115904695,158.24245207398178,59.09947168899174,20.204735844495858,8.011325156762271e-07,72.24048365851748,57.8136,0.004342900346241421,10.861855644397917,12.008671691612108,1.86e-06,1.2322e-05
10,0.0062,0.048372409505927166,158.24141403269442,59.1669302599484,20.24215815596903,8.901472396402523e-07,79.44518974476895,57.8427815933375,0.004769519577284419,11.992867819537672,13.046712978975847,1.86e-06,1.2325e-05
11,0.00682,0.052687576318711786,158.24037784740685,59.22464461206846,20.273786767241063,9.791619636042774e-07,86.65341831494302,57.86358505086184,0.005195838026246081,13.12616816909557,14.082898266555276,1.86e-06,1.2327e-05
12,0.00744,0.056999699205555344,158.23934323667737,59.27451807526808,20.301710845160827,1.0681766875683028e-06,93.85930825957725,57.88096988081687,0.0056219943320423345,14.261445661224348,15.117508996016113,1.86e-06,1.2329e-05
13,0.00806,0.06131138965467066,158.23831000710288,59.31808404239047,20.325850425434258,1.157191411532328e-06,101.06443102853962,57.899964642482225,0.0060481519906351,15.398450216804711,16.150738570519025,1.86e-06,1.2330808404239041e-05
14,0.00868,0.06562256662872568,158.23727796678116,59.35662847517301,20.346977085103795,1.2462061354963532e-06,108.2728559406729,57.91241001517543,0.0064740599333235616,16.536982907036176,17.182778892223723,1.86e-06,1.2332e-05
15,0.0093,0.06993363941688012,158.23624697314068,59.390882186311444,20.36552931178684,1.3352208594603784e-06,115.47231907121805,57.92734463323177,0.006900492068542396,17.676873453204312,18.213772532704752,1.86e-06,1.2334e-05
16,0.00992,0.07424082870520997,158.23521687693548,59.42165534967137,20.382993209802812,1.4242355834244038e-06,122.6793925730384,57.936401732456716,0.00732608497663012,18.817984025101445,19.243868737918092,1.86e-06,1.2335e-05
17,0.01054,0.07854772579474739,158.23418764244335,59.44936286857677,20.39861772114604,1.513250307388429e-06,129.88596844971207,57.94848221069946,0.007751677927052566,19.960192916078974,20.273103230050765,1.86e-06,1.2335936286857672e-05
18,0.01116,0.08285600902226879,158.23315917678752,59.474552745762196,20.412276372881085,1.6022650313524542e-06,137.09003447487066,57.95946499715231,0.00817755666646184,21.103400473619853,21.30156888588681,1.86e-06,1.2337e-05
19,0.01178,0.08716021061963725,158.23213137716294,59.497568786530735,20.42554127191844,1.6912797553164796e-06,144.29644681690803,57.9662,0.008602891904938242,22.247520512684755,22.329368510458153,1.86e-06,1.2337756878653074e-05
20,0.0124,0.09146613769585193,158.2311042292659,59.51862027293748,20.437172163762465,1.7802944792805046e-06,151.4976988242182,57.97431843900073,0.009028704425588546,23.392475021814146,23.356516407511663,1.86e-06,1.2338862027293744e-05
21,0.01302,0.09577186793042673,158.2300776429359,59.53799871466737,20.44779922880041,1.86930920324453e-06,158.71010026813798,57.98276743959496,0.009453832627148282,24.538197755293268,24.383102737512672,1.86e-06,1.2339e-05
22,0.01364,0.10007739017436605,158.22905158727173,59.55592395787363,20.457554374724175,1.958323927208555e-06,165.91074968983634,57.99058284563291,0.009879639958013416,25.684631139311726,25.409158401656896,1.86e-06,1.234e-05
23,0.01426,0.10437895561739188,158.22802600010198,59.57256123411611,20.46728061705803,2.0473386511725804e-06,173.12066733230702,57.9978366980746,0.010304504369702627,26.831724111104613,26.43474557143054,1.86e-06,1.2340256123411607e-05
24,0.01488,0.10868267742898466,158.22700089498167,59.58805110597058,20.475830663582325,2.1363533751366056e-06,180.3231585042242,58.00108,0.010730023377208795,27.979431180763772,27.45985069172457,1.86e-06,1.2341e-05
25,0.0155,0.11298782658015925,158.22597620247058,59.60245098749226,20.483470592495344,2.225368099100631e-06,187.52088989342536,58.00650863054662,0.011155966045218605,29.127709002479165,28.48454320282326,1.86e-06,1.2342e-05
26,0.01612,0.11729063577601904,158.22495187139998,59.615916947202265,20.49095847360113,2.314382823064656e-06,194.7332318124033,58.01237978898019,0.011580808213981015,30.27652065047227,29.508874273422407,1.86e-06,1.2342e-05
