step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,0.6142329907737388,177.19480042378396,63.370039094213155,22.672023456527892,0.005055803920538559,,,,,,,,,,
0,0.0,0.6145036551009061,177.19404170246983,63.35339555888879,22.662037335333263,0.00505580392053856,gas,1.0,0.7587213141086977,0.7587213141086977,0.07820992888532567,0.0166435353243628,0.44210704280643115,90.46181748049385,423.55360010093545,1.1818671562804803
1,0.15,0.6147744373606915,177.193282662017,63.336759436467105,22.65205566188024,0.0050558039205385605,gas,1.0,1.5177617669687606,1.5177617669687606,0.15638082405740378,0.016636122421687105,0.44207933187862786,90.46181748049385,423.55360010093545,1.1818671562804803
2,0.3,0.6150453375797971,177.19252329201782,63.320130725088575,22.642078435053115,0.005055803920538558,gas,1.0,2.277131766139064,2.277131766139064,0.23451269986605633,0.01662871137853017,0.4420483698908876,90.46181748049385,423.55360010093545,1.1818671562804803
3,0.44999999999999996,0.6153163558339992,177.19176359768312,63.30350941988297,22.632105651929777,0.005055803920538559,gas,1.0,3.036826100840699,3.036826100840699,0.31260558480139156,0.016621305205603676,0.4420292528667803,90.46181748049385,423.55360010093545,1.1818671562804803
4,0.6,0.615587492132808,177.1910035838078,63.286895520047096,22.622137312028244,0.005055803920538559,gas,1.0,3.79683997615939,3.79683997615939,0.3906594882394588,0.01661389983587469,0.4420015940102331,90.46181748049385,423.55360010093545,1.1818671562804803
5,0.75,0.615858746481747,177.19024323976217,63.27028902501547,22.61217341500926,0.005055803920538558,gas,1.0,4.557184021774447,4.557184021774447,0.46867441843552393,0.016606495031624036,0.441964188412276,90.46181748049385,423.55360010093545,1.1818671562804803
6,0.8999999999999999,0.6161301189355638,177.18948257117904,63.25368993120617,22.60221395872369,0.005055803920538559,gas,1.0,5.317852604901418,5.317852604901418,0.5466503978123873,0.016599093809304577,0.4419321678247046,90.46181748049385,423.55360010093545,1.1818671562804803
7,1.05,0.6164288974239004,177.1887215826532,63.23709805703146,22.59125883421887,0.005055803920538559,gas,1.0,6.078841130773071,6.078841130773071,0.6245874460899224,0.016591874174707755,0.4419026573438946,90.46181748049385,423.55360010093545,1.1818671562804803
8,1.2,0.6167005331850934,177.1879602295275,63.22051357920816,22.58130814752488,0.005055803920538559,gas,1.0,6.840194256452378,6.840194256452378,0.7024855778892644,0.01658447782330086,0.4418706620007191,90.46181748049385,423.55360010093545,1.1818671562804803
9,1.3499999999999999,0.6169722872327972,177.18719855173106,63.20393649241805,22.571361895450806,0.00505580392053856,gas,1.0,7.601872052880935,7.601872052880935,0.7803448237714535,0.016577086790107387,0.44185278944485024,90.46181748049385,423.55360010093545,1.1818671562804803
