step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,184.7081144163836,35.26582490586833,10.059063969877863,4.227152941450922e-08,0.0,49.23427972716688,0.0,0.0,0.0,1.86e-06,
0,0.0,0.002068618158432988,184.70768386932065,59.514449992687105,20.434669995612236,0.0,3.426001365408253,57.97250019681156,0.00020418825097851152,0.46279097701634475,0.4305470629769843,1.86e-06,1.2338444999268706e-05
1,0.00062,0.003911122446665612,184.70745517847956,61.590100577220426,21.616060346332237,4.227152941450922e-08,6.80755768008845,58.77284385166809,0.0003885778373211218,0.9652767921598956,0.6592379040666856,1.86e-06,1.2419e-05
2,0.00124,0.0057375020199893455,184.70723757489063,62.41958782750987,22.102752696505917,8.454305882901844e-08,10.185092622562658,59.0952602927943,0.0005715011012070987,1.483577840901389,0.8768414929800201,1.86e-06,1.2451e-05
3,0.00186,0.007556509116651121,184.70702421447953,62.87870159505877,22.376220957035265,1.2681458824352767e-07,13.560519501005444,59.273633895445634,0.0007537768974041825,2.0106303334641913,1.0902019040950108,1.86e-06,1.2469e-05
4,0.00248,0.009371284135587422,184.70681315694824,63.17459178104457,22.55375506862673,1.6908611765803688e-07,16.934351980814526,59.38956201653543,0.0009357039783701329,2.543322443218999,1.3012594353640452,1.86e-06,1.2481e-05
5,0.0031,0.011182989630294347,184.70660355925708,63.38318007556501,22.679908045338998,2.113576470725461e-07,20.307688244754463,59.47178651294634,0.0011173433101436224,3.0799900360320054,1.510857126530027,1.86e-06,1.24893180075565e-05
6,0.00372,0.012992629303675052,184.70639498850588,63.53917562367036,22.774505374202203,2.5362917648705533e-07,23.681529083758665,59.53108057192027,0.0012987432251953582,3.619630667416663,1.7194278777460568,1.86e-06,1.2495e-05
7,0.00434,0.014800686894783416,184.70618718958983,63.660691538181766,22.848414922909043,2.9590070590156457e-07,27.05362915634577,59.57970151064724,0.0014800768776704243,4.1615871231707064,1.9272267937776633,1.86e-06,1.2500069153818174e-05
8,0.00496,0.016607394841732268,184.70597997882697,63.758490261034865,22.908094156620894,3.3817223531607376e-07,30.425764933667864,59.617981753811186,0.0016612709208081622,4.7054074221343285,2.134437556640478,1.86e-06,1.2504e-05
9,0.00558,0.018412986494138153,184.70577324289016,63.83909033520678,22.957454201124044,3.80443764730583e-07,33.79829648557545,59.648763386150144,0.0018423297766574872,5.250763761441376,2.3411734934488777,1.86e-06,1.2507e-05
10,0.0062,0.020217634973630456,184.70556690195517,63.90678511120586,22.999071066723502,4.227152941450922e-07,37.16921051635502,59.678278308485744,0.0020233809081609366,5.797410173284434,2.5475144284428097,1.86e-06,1.251e-05
11,0.00682,0.022022333694937272,184.70536088499,63.96469111999886,23.033814671999295,4.6498682355960137e-07,40.541748159695544,59.69916532831949,0.002204347513528441,6.3451601679094844,2.7535313936241437,1.86e-06,1.2512e-05
12,0.00744,0.02382544444943799,184.70515514588874,64.01472061817668,23.064832370905986,5.072583529741107e-07,43.91320779835542,59.72097818952502,0.002385212894722136,6.893863551280777,2.9592704948736355,1.86e-06,1.2514e-05
13,0.00806,0.025627995418626273,184.70494965062394,64.05855702446905,23.091989917128334,5.495298823886198e-07,47.28358994911545,59.735730862668504,0.0025660799252762117,7.443402367055383,3.1647657596622594,1.86e-06,1.2516e-05
14,0.00868,0.02743085346852194,184.70474436422992,64.09719911411457,23.11531946846873,5.918014118031291e-07,50.65402850559087,59.752578813753935,0.002746973925199416,7.9936775424874895,3.370052153681172,1.86e-06,1.2517719911411455e-05
15,0.0093,0.02923216456070896,184.7045392568435,64.1316597787644,23.136995867258637,6.340729412176382e-07,54.025438983317166,59.76688,0.0029276597450841237,8.544609462496496,3.5751595401088707,1.86e-06,1.2519e-05
16,0.00992,0.031034280262191877,184.70433432066136,64.16259255547192,23.155555533283138,6.763444706321475e-07,57.39744409318345,59.77673035418575,0.003108393511061138,9.096130878653925,3.7800957222643774,1.86e-06,1.252e-05
17,0.01054,0.032834698000286176,184.70412953238298,64.19046052403337,23.17327631442002,7.186160000466568e-07,60.768910587106944,59.78888078847855,0.0032889860292926658,9.648183329887209,3.984884000645252,1.86e-06,1.2521e-05
