step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_liq,P_loss_all_phase,Q_release_liq,Delta_T,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,0.037961591397532586,184.05809655819735,33.55802046941534,1241.7839590611693,0.010079714368775876,,,,,,,,,,
0,0.0,0.03796155644150599,184.05781558356352,33.557448735309094,1241.785102529382,0.010079714368775874,liq,0.0,0.2809746338170953,0.2809746338170953,0.007215840174791031,0.0005717341062450032,0.14950874401733902,103.05375227333576,485.4955599291535,1.1224910551276333
1,0.15,0.03796152149112786,184.0575346071221,33.55687709253499,1241.78624581493,0.010079714368775876,liq,0.0,0.5619510752439965,0.5619510752439965,0.014430521060046832,0.0005716427741049301,0.1495090729293649,103.05375227333576,485.4955599291535,1.1224910551276333
2,0.3,0.03796148654639724,184.05725362887333,33.55630554107864,1241.7873889178427,0.010079714368775876,liq,0.0,0.842929324018769,0.842929324018769,0.021644042840888954,0.000571551456346242,0.14950940178884847,103.05375227333576,485.4955599291535,1.1224910551276333
3,0.44999999999999996,0.03796145160731325,184.05697264881752,33.555734080925674,1241.7885318381486,0.010079714368775876,liq,0.0,1.1239093798212707,1.1239093798212707,0.02885640570240982,0.0005714601529689389,0.14950973059579806,103.05375227333576,485.4955599291535,1.1224910551276333
4,0.6,0.037961416673874954,184.05669166695495,33.555162712061644,1241.7896745758767,0.010079714368775874,liq,0.0,1.4048912423895672,1.4048912423895672,0.03606760982967273,0.0005713688640298642,0.14951005935022182,103.05375227333576,485.4955599291535,1.1224910551276333
5,0.75,0.03796138174608146,184.05641068328595,33.554591434472115,1241.7908171310557,0.010079714368775876,liq,0.0,1.6858749114035163,1.6858749114035163,0.043277655407711724,0.0005712775895290179,0.1495103880521281,103.05375227333576,485.4955599291535,1.1224910551276333
6,0.8999999999999999,0.037961346823931846,184.05612969781075,33.554020248142706,1241.7919595037147,0.010079714368775876,liq,0.0,1.9668603866011836,1.9668603866011836,0.050486542621531634,0.0005711863294095565,0.14951071670152527,103.05375227333576,485.4955599291535,1.1224910551276333
7,1.05,0.0379613119074252,184.0558487105297,33.55344915305898,1241.7931016938821,0.010079714368775876,liq,0.0,2.247847667662427,2.247847667662427,0.05769427165610813,0.0005710950837283235,0.1495110452984215,103.05375227333576,485.4955599291535,1.1224910551276333
8,1.2,0.037961276996560614,184.05556772144303,33.55287814920655,1241.794243701587,0.010079714368775874,liq,0.0,2.5288367543253116,2.5288367543253116,0.06490084269638767,0.0005710038524284755,0.14951137384282515,103.05375227333576,485.4955599291535,1.1224910551276333
