step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,163.88007203284266,31.70358429157909,8.978039444557924,7.515768646999811e-08,0.0,48.02197765067708,0.0,0.0,0.0,1.86e-06,
0,0.0,0.004069472362672198,163.8783716796282,55.835312640032896,18.468656320016432,0.0,6.1619813454126495,56.58203631105434,0.00039708283526010245,0.811126021806404,1.700353214459028,1.86e-06,1.2197e-05
1,0.00062,0.007685197975746033,163.87752927512753,57.912152431305344,19.55907621565266,7.515768646999811e-08,12.24443934575919,57.36452,0.0007547611562906347,1.6922012999579648,2.5427577151567675,1.86e-06,1.2276215243130532e-05
2,0.00124,0.011269179799580828,163.87673254634484,58.741564615462835,20.007938769277697,1.5031537293999622e-07,18.31899522194309,57.6791221723418,0.0011096226253323007,2.601127368172931,3.339486497832695,1.86e-06,1.2308156461546283e-05
3,0.00186,0.014838485289183991,163.8759531854253,59.20034077165627,20.260204462993737,2.2547305940999433e-07,24.389900595595513,57.852988576442115,0.0014631974026240212,3.525454876150058,4.118847417383222,1.86e-06,1.2326034077165623e-05
4,0.00248,0.018398893082957887,163.87518324922522,59.49585512604989,20.424513075629932,3.0063074587999244e-07,30.458831022168578,57.9662,0.0018159833339861549,4.459702089151535,4.8887836174690165,1.86e-06,1.233758551260499e-05
5,0.0031,0.021954037435265732,163.87441932803938,59.70410691159208,20.540464146955223,3.757884323499905e-07,36.52742951216035,58.046470613454126,0.0021682528677395116,5.400939514992864,5.652704803302186,1.86e-06,1.2345410691159203e-05
6,0.00372,0.025504498749057424,163.87365959877644,59.85980428906555,20.627882573439322,4.5094611881998867e-07,42.592668302710344,58.10563467003258,0.0025202485551794316,6.347402964161027,6.412434066238347,1.86e-06,1.2351980428906554e-05
7,0.00434,0.029052672584740303,163.87290298852653,59.98113122940663,20.695565614703305,5.261038052899867e-07,48.66105431194766,58.15417321602128,0.0028718248718464646,7.2979386755751525,7.169044316135114,1.86e-06,1.2356113122940662e-05
8,0.00496,0.03259806590243486,163.87214878963312,60.078809371517536,20.750285622910496,6.012614917599849e-07,54.72647073058114,58.18856,0.0032232967564327585,8.251752921238122,7.923243209545035,1.86e-06,1.236e-05
9,0.00558,0.03614118899423785,163.871396520468,60.15915323072568,20.795576615362826,6.764191782299829e-07,60.79243425543807,58.22307080859638,0.003574508156286101,9.20826370456887,8.675512374669779,1.86e-06,1.2363e-05
10,0.0062,0.03968182445158069,163.87064584413713,60.22681033217748,20.834086199306473,7.51576864699981e-07,66.85545456655178,58.24820930482938,0.003925643529345974,10.167045404419971,9.426188705547247,1.86e-06,1.2366e-05
11,0.00682,0.04322156626162225,163.86989650989992,60.28453011338445,20.866718068030654,8.26734551169979e-07,72.92142930465532,58.269015129435616,0.004276514652189953,11.127764336102134,10.175522942765383,1.86e-06,1.2368e-05
12,0.00744,0.046760784377006,163.8691483172404,60.334406003421236,20.89464360205272,9.018922376399773e-07,78.98544253112168,58.28884000000001,0.004627447221948515,12.090157208114261,10.923715602286393,1.86e-06,1.237e-05
13,0.00806,0.050297135296514826,163.86840109432987,60.378053005137474,20.919831803082484,9.770499241099753e-07,85.04883361980161,58.30543111023994,0.004978130920496634,13.054015017535493,11.67093851280515,1.86e-06,1.2371805300513747e-05
14,0.00868,0.053834553132263915,163.86765474387315,60.41659143826064,20.94129571913031,1.0522076105799733e-06,91.11495167299535,58.31936,0.005328759407244012,14.019166274726272,12.41728896953282,1.86e-06,1.2373e-05
15,0.0093,0.05737083116739434,163.86690914039417,60.45088204670003,20.960529228019993,1.1273652970499713e-06,97.17357442585613,58.3328245723612,0.005679712285572038,14.985468385229842,13.162892448512139,1.86e-06,1.2375e-05
16,0.00992,0.060905778137455936,163.86616419098468,60.481646313436784,20.97798778806206,1.2025229835199698e-06,103.23858031593146,58.346237792658435,0.006030159281833238,15.952803029766805,13.907841857988387,1.86e-06,1.2376e-05
17,0.01054,0.0644401175108095,163.86541984650967,60.509457773739655,20.993728886869803,1.2776806699899678e-06,109.3030850093132,58.35424,0.006380574722551163,16.921071143671217,14.652186332998099,1.86e-06,1.237694577737396e-05
18,0.01116,0.06797288077046088,163.86467604593452,60.5346403643299,21.008320182164937,1.3528383564599658e-06,115.36565219986781,58.36498319884783,0.006730946545414118,17.890184358499997,15.39598690814455,1.86e-06,1.2378e-05
19,0.01178,0.07150524833807806,163.8639327461378,60.55764338017599,21.02158602810559,1.427996042929964e-06,121.43003036122792,58.37501251375674,0.007081172944867944,18.860069639886223,16.139286704856204,1.86e-06,1.2378764338017599e-05
20,0.0124,0.07503841912473826,163.86318990393946,60.578755517498166,21.03337775874906,1.503153729399962e-06,127.49008738192657,58.38421740562919,0.00743173032291442,19.8306635283445,16.88212890320574,1.86e-06,1.2379875551749813e-05
21,0.01302,0.07856853632957188,163.86244746153235,60.59821147123796,21.04492688274276,1.5783114158699602e-06,133.55970131986743,58.38834020145974,0.007781427838080798,20.801910434579835,17.624571310327156,1.86e-06,1.238e-05
22,0.01364,0.08210181534283983,163.8617054247011,60.61611992208651,21.0546719532519,1.653469102339958e-06,139.61931902188488,58.396148286029714,0.0081320206060776,21.773758279197732,18.366608141572215,1.86e-06,1.2381e-05
23,0.01426,0.08563201406307734,163.86096371634142,60.63274110262711,21.064370551313548,1.7286267888099562e-06,145.67795794540092,58.40339512074542,0.008482364785032188,22.74616399375543,19.108316501253285,1.86e-06,1.2382e-05
24,0.01488,0.08916378606377456,163.86022233451467,60.64821553565923,21.07292932139552,1.8037844752799547e-06,151.74787285979264,58.410141973547404,0.008832207992333252,23.71908908833041,19.849698328005616,1.86e-06,1.2382e-05
25,0.0155,0.0926922064944975,163.85948125380014,60.662663570137966,21.081598142082765,1.8789421617499525e-06,157.80504306064367,58.41644131658015,0.0091824607441709,24.69249911251949,20.590779042540817,1.86e-06,1.2383e-05
26,0.01612,0.09622307579649535,163.85874046286412,60.67618891970733,21.08909445985366,1.9540998482199507e-06,163.87446779374537,58.41964,0.009532242780704015,25.66636309706324,21.331569978559855,1.86e-06,1.2383e-05
27,0.01674,0.09975280083017649,163.8579999352492,60.68883682540394,21.096302095242365,2.029257534689949e-06,169.93176576156705,58.42349285587612,0.009882616659908196,26.64065150560907,22.07209759345278,1.86e-06,1.2383883682540394e-05
28,0.01736,0.10328088091982766,163.8572596474319,60.70070637621404,21.103353188107,2.1044152211599467e-06,175.9981004152746,58.4286679800293,0.01023230179861528,27.615338246235083,22.81238541076891,1.86e-06,1.23840706376214e-05
29,0.01798,0.10681301936155253,163.85651960416797,60.7118939859738,21.10913639158426,2.179572907629945e-06,182.0533382398016,58.43354577788457,0.010583033958342626,28.590400482957367,23.552428674709518,1.86e-06,1.2385e-05
30,0.0186,0.11034031647479878,163.85577974977141,60.722459640716465,21.115475784429865,2.2547305940999427e-06,188.121782847795,58.43815240335236,0.010932518556323066,29.56581734043878,24.292283071263228,1.86e-06,1.2385e-05
31,0.01922,0.11386733661328344,163.85504011749762,60.73245633460226,21.121473800761347,2.329888280569941e-06,194.18637612987018,58.442510961886576,0.011282199468667315,30.541569722067724,25.031915345054585,1.86e-06,1.2385245633460225e-05
32,0.01984,0.11739516729205504,163.85430069159625,60.7419310726429,21.126965536321446,2.4050459670399395e-06,200.2425039165136,58.4466419476723,0.01163245233663515,31.517640108932063,25.771341246407246,1.86e-06,1.2386e-05
33,0.02046,0.12092632505653224,163.85356144664487,60.75092570428484,21.1315554225709,2.480203653509937e-06,206.3089166700403,58.45016,0.011982437250815471,32.49401238677271,26.510586197808152,1.86e-06,1.2386092570428483e-05
34,0.02108,0.12445278100210967,163.85282236088045,60.75947228189227,21.136683369135337,2.5553613399799356e-06,212.36217269607877,58.45016,0.012332720245396181,33.47067150432027,27.249671962228604,1.86e-06,1.2386947228189223e-05
35,0.0217,0.12797918557496102,163.85208344167873,60.76756200340151,21.14153720204088,2.6305190264499336e-06,218.42873277790682,58.45345703348305,0.012682225373736337,34.447602022072175,27.988591163943056,1.86e-06,1.2387e-05
36,0.02232,0.13150866582234225,163.8513446913368,60.77527232035976,21.145636160179865,2.7056767129199316e-06,224.49619757729315,58.45681873167684,0.013031982748330827,35.42479131694462,28.727341505873483,1.86e-06,1.2387e-05
37,0.02294,0.13503776890683114,163.85060608419732,60.78263320180707,21.14957992108423,2.7808343993899296e-06,230.55876120814273,58.46002807598788,0.013381987212949023,36.40222766787474,29.465948645345634,1.86e-06,1.2387263320180705e-05
38,0.02356,0.13856373675955985,163.84986761086134,60.78966904421935,21.153801426531597,2.855992085859928e-06,236.61265766569335,58.463095703279635,0.013732183881043681,37.37990016532897,30.20442198132514,1.86e-06,1.2387966904421934e-05
39,0.02418,0.14208951808055714,163.84912927441314,60.79640198905582,21.157841193433484,2.931149772329926e-06,242.67900054891211,58.46603126722834,0.014081639599855535,38.35779864293275,30.94275842953357,1.86e-06,1.2388e-05
40,0.0248,0.14561512071189017,163.84839107844596,60.8028521649527,21.161711298971614,3.006307458799924e-06,248.7402486638655,58.46884354391937,0.014431373177706262,39.33591360991133,31.6809543967247,1.86e-06,1.2388285216495269e-05
41,0.02542,0.14914055198564397,163.84765301323367,60.80903791438038,21.165422748628227,3.0814651452699224e-06,254.7943615416127,58.47154053066984,0.01478150359961685,40.31423619113801,32.41901960899122,1.86e-06,1.2388903791438037e-05
42,0.02604,0.15266940742137614,163.84691506823287,60.8149759900885,21.168487995044238,3.1566228317399204e-06,260.8588682064669,58.47412953167858,0.01513137030834743,41.29275807377607,33.15696460980689,1.86e-06,1.2389e-05
43,0.02666,0.15619830494620268,163.84617722865576,60.82068172596246,21.171409035577444,3.2317805182099185e-06,266.925353513594,58.47661723251961,0.015481126399828042,42.27147145965545,33.89480418691528,1.86e-06,1.2389e-05
44,0.02728,0.15972342700016548,163.8454394908791,60.826169186120865,21.17470151167249,3.306938204679916e-06,272.9918388207212,58.47900976514868,0.015830508296840396,43.25036902265383,34.632541963568656,1.86e-06,1.2389e-05
45,0.0279,0.1632484027304438,163.84470186781405,60.83145129543823,21.177870777262914,3.382095891149915e-06,279.05505516886404,58.481312764811044,0.01618006522874948,44.22944387045868,35.370165028609335,1.86e-06,1.2389145129543819e-05
46,0.02852,0.166773237497925,163.84396435297435,60.836539954153466,21.180923972492057,3.4572535776199125e-06,285.109758948639,58.4835314200109,0.01653010166635615,45.20868951017614,36.1076798683207,1.86e-06,1.2389653995415343e-05
47,0.02914,0.17029909892332998,163.84322693687432,60.84144613879687,21.183723069398418,3.5324112640899105e-06,291.1677926198474,58.485040000000005,0.016880046685280464,46.18809981732741,36.845095968368696,1.86e-06,1.239e-05
48,0.02976,0.17382759891264904,163.84248961306454,60.846174039871926,21.18608701993595,3.6075689505599093e-06,297.2337882994275,58.485040000000005,0.01722979160422177,47.167668788002786,37.582419778133044,1.86e-06,1.239e-05
49,0.03038,0.17735546969019292,163.8417523715256,60.850720132889364,21.188432079733605,3.682726637029907e-06,303.29978397900766,58.48535397793976,0.01757947415569192,48.14739027450611,38.31966131707304,1.86e-06,1.239e-05
50,0.031,0.18088015703138255,163.84101521158192,60.85509769191981,21.191058615151874,3.757884323499905e-06,309.3657796585878,58.48726259367703,0.01792884116495064,49.12725863277362,39.0568212607468,1.86e-06,1.239e-05
51,0.03162,0.18440472706190356,163.84027814300586,60.8593303777036,21.19359822662215,3.833042009969904e-06,315.431775338168,58.489108044678765,0.01827819654637588,50.10726905349859,39.79388983681565,1.86e-06,1.239e-05
52,0.03224,0.18792918359079785,163.8395411627521,60.86342563334364,21.196055380006175,3.908199696439901e-06,321.48888237339725,58.49089357613783,0.018628055698701927,51.087416924048135,40.53087009055889,1.86e-06,1.2390342563334363e-05
53,0.03286,0.1914535302347984,163.8388042628394,60.86739038852352,21.198434233114106,3.983357382909899e-06,327.54422933563797,58.49262220939626,0.018978005849651328,52.06769786437553,41.26777000326547,1.86e-06,1.239073903885235e-05
54,0.03348,0.19497777043137862,163.83806743972616,60.87123110363086,21.200738662178516,4.058515069379898e-06,333.60283720844933,58.49429676118306,0.0193277564273217,53.04810771126877,42.0045931165223,1.86e-06,1.2391e-05
55,0.0341,0.19850190745069912,163.8373306928233,60.87495380936679,21.20297228562007,4.133672755849895e-06,339.66834333951203,58.495919860883916,0.019677097081772905,54.02864250392856,42.74134001939092,1.86e-06,1.2391e-05
56,0.03472,0.2020259444065606,163.83659402353288,60.87856414237501,21.20513848542501,4.208830442319893e-06,345.73384947057474,58.49749396607551,0.02002642781713354,55.00929847074217,43.47800930979429,1.86e-06,1.2391e-05
57,0.03534,0.20555188807888514,163.83585742949654,60.88206737735214,21.20703368867607,4.283988128789892e-06,351.79348610050124,58.49902137652554,0.02037628752413821,55.99007201713509,44.21460334613221,1.86e-06,1.2391206737735215e-05
58,0.03596,0.20907912061396947,163.83512089821508,60.88546845604071,21.208734228020344,4.35914581525989e-06,357.8490689645392,58.50050424683374,0.02072650974020565,56.97095971439574,44.95113462759764,1.86e-06,1.239154684560407e-05
59,0.03658,0.21260627631999016,163.83438442093598,60.88877201345434,21.210386006727152,4.434303501729888e-06,363.9046058098669,58.50194459786608,0.021076726947141064,57.95195828938049,45.68761190670193,1.86e-06,1.239187720134543e-05
60,0.0372,0.21613133747579463,163.83364799610257,60.89198240164069,21.21218944098439,4.509461188199885e-06,369.9660163548971,58.50334432711533,0.021426396272000374,58.933064615016185,46.42403674009256,1.86e-06,1.2392e-05
61,0.03782,0.21965508120666222,163.83291163205487,60.895103711249476,21.21406222674966,4.584618874669884e-06,376.03103301645274,58.50470521810475,0.021775726130503662,59.914275701526655,47.160400787804974,1.86e-06,1.2392e-05
62,0.03844,0.2231787407763855,163.83217533301365,60.89813979113916,21.215883874683474,4.659776561139882e-06,382.0960496780084,58.50602894893667,0.022125047645607753,60.895588688317225,47.89669982902706,1.86e-06,1.2392e-05
