lavel,val
Tec,48.90251418508609
Tev,31.70358429157909
T_ini_vl,60.97322517552976
T_ave_vl,60.75208733340304
T_ini_cl,60.53094949127632
T_ave_cl,45.88697417326841
T_ini_ll,31.242998855260566
T_ave_ll,30.658299762002002
T_ccin,30.06165315128993
T_ccc,31.300773876479923
T_hs,59.31224103385358
Q_load,4000.0
Q_ev,3370.9902591273726
Q_gr,98.24119191247753
Q_ec_wick_ccin,414.77360545929747
Q_ec_ccc,7.790715542066023
Q_ec_amb,37.81863818038544
Q_cc_ll,-0.26729247538641615
Q_ccc_ccin,0.25316324065286516
eval_ec[%],1.7596397444600256
eval_cc[%],10.382351529383417
P_cap.,8934.580935619142
P_loss_wick,1654.847173914073
P_loss_gr,75.84272381931078
P_loss_vl,751.2802541818819
P_loss_cl,1731.4483502385847
P_loss_ll,6408.573687637283
