step,distance,u,P[kPa],T,rho,m_dot,phase,x,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,P_loss_all_phase,Q_release_mix,Delta_T,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix
89,13.35,8.041834249844117,155.62143740031868,30.204946016531096,-,0.012065500149286422,mix,0.8205136889905065,607.6046085315619,5700.063304284209,20.0,0.018555219200879318,64.2818856427756,5700.063304284209,0.13695215126231583,0.012357683043035195,51.62129954187406,103.05375227333576,485.4955599291535,1.1224910551276333
90,13.5,8.045578351355141,155.55713355480935,30.19285877783682,-,0.012067220719225825,mix,0.820572190538079,607.6447843286817,5764.367149793543,20.0,0.018544176947442627,64.30384550933047,5764.367149793543,0.1373733241650654,0.012087238694277858,51.640030327239764,103.05375227333576,485.4955599291535,1.1224910551276333
91,13.65,8.049260684149287,155.49280830135098,30.18095065829806,-,0.012068915932426105,mix,0.8206298258457938,607.6831285747433,5828.692403251916,20.0,0.018533398593299912,64.32525345838717,5828.692403251916,0.13776965728188517,0.011908119538759365,51.65799895564565,103.05375227333576,485.4955599291535,1.1224910551276333
92,13.799999999999999,8.052947125261705,155.4284620008984,30.169038574324304,-,0.012070611909036218,mix,0.8206874830582171,607.7202635377452,5893.038703704486,20.0,0.018522795806429068,64.34630045257074,5893.038703704486,0.13814151870869834,0.011912083973754761,51.67546442261813,103.05375227333576,485.4955599291535,1.1224910551276333
93,13.95,8.056637660161007,155.3640946293583,30.15712259275898,-,0.012072308639587354,mix,0.8207451618488606,607.7574399040992,5957.406075244595,20.0,0.018512191883436648,64.36737154010939,5957.406075244595,0.13848890029712774,0.011915981565323364,51.69294815643508,103.05375227333576,485.4955599291535,1.1224910551276333
94,14.1,8.060341357412504,155.29970616271817,30.14520270914045,-,0.012074006124781376,mix,0.8208028622370314,607.7946575096754,6021.794541884738,20.0,0.01850158688701272,64.38846664013609,6021.794541884738,0.13881179403615979,0.011919883618531912,51.710450084360126,103.05375227333576,485.4955599291535,1.1224910551276333
95,14.25,8.064062648970333,155.23529647675366,30.133278919021905,-,0.01207570435988669,mix,0.8208605840573577,607.833803834799,6086.20422784923,20.0,0.018490864475503337,64.40968596450476,6086.20422784923,0.13911019190601231,0.011923790118544275,51.728448100843146,103.05375227333576,485.4955599291535,1.1224910551276333
96,14.399999999999999,8.067788104016046,155.17086539818573,30.121351199398873,-,0.012077403340169787,mix,0.8209183271444467,607.8757962981113,6150.635306417156,20.0,0.018479968403967012,64.43107856793827,6150.635306417156,0.13938408587784257,0.011927719623031408,51.747174888284874,103.05375227333576,485.4955599291535,1.1224910551276333
97,14.549999999999999,8.071517738892231,155.10641290221656,30.109419518182563,-,0.012079103070251737,mix,0.8209760916508503,607.9178330559846,6215.087802386319,20.0,0.01846907151190662,64.45249596917458,6215.087802386319,0.13963346787488257,0.011931681216310608,51.76592128298563,103.05375227333576,485.4955599291535,1.1224910551276333
98,14.7,8.075246792702956,155.0419389639517,30.097483870780877,-,0.012080803550831742,mix,0.8210338775958071,607.9599142682323,6279.561740651174,20.0,0.018458173773336733,64.47393826486305,6279.561740651174,0.1398583297544177,0.0119356474016854,51.784687362980904,103.05375227333576,485.4955599291535,1.1224910551276333
99,14.85,8.078962158204613,154.97744361121485,30.085544252583645,-,0.012082504780937036,mix,0.8210916849417378,608.0014819485059,6344.057093388052,20.0,0.01844733606903963,64.49535273686419,6344.057093388052,0.14005866336421374,0.011939618197231994,51.80324336534198,103.05375227333576,485.4955599291535,1.1224910551276333
100,15.0,8.082681675036481,154.91292701696563,30.073600668743495,-,0.01208420675360483,mix,0.8211495134475535,608.041003267021,6408.573687637283,20.0,0.018436725346570784,64.51659424923234,6408.573687637283,0.14023446054239638,0.01194358384015004,51.820957949654854,103.05375227333576,485.4955599291535,1.1224910551276333
