step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
25,0.0155,0.02588270922430877,10.131856246209997,120.3489800676316,1.133815832265658,1.1287009807865258e-07,4.536276456716854,58.18504319676549,0.0013395300373890671,3.0279435560176537,1.1678945321436913,3.72e-06,1.2938464302367104e-05
26,0.01612,0.026827605823502177,10.131827394793808,120.4128063435735,1.1359540125097112,1.1738490200179868e-07,4.709935423633921,58.200487879017906,0.0013886718039255366,3.1491140126514487,1.1967459483330458,3.72e-06,1.2940698222025071e-05
27,0.01674,0.02777196862275067,10.131798592711949,120.4729424335327,1.1379685715233445,1.218997059249448e-07,4.883583177187446,58.215039610066235,0.0014377884735787445,3.2703821108709508,1.2255480301919306,3.72e-06,1.2942802985173643e-05
28,0.01736,0.02871582576636837,10.131769836942476,120.52972241448532,1.1398707008852575,1.264145098480909e-07,5.057220352497335,58.22877922985715,0.0014868813695683224,3.3917424010833805,1.2543037996638304,3.72e-06,1.2944790284506986e-05
29,0.01798,0.029659203076937722,10.131741124750512,120.58343992807806,1.1416702375906145,1.30929313771237e-07,5.230847528207638,58.24177779379633,0.0015359517059564734,3.513189910537392,1.2830159916284174,3.72e-06,1.2946670397482732e-05
30,0.0186,0.030602124310567316,10.131712453652002,120.63435422782794,1.1433758666322353,1.3544411769438308e-07,5.404465233213058,58.2540980360498,0.0015850005996490525,3.634720087476921,1.3116870901394577,3.72e-06,1.2948452397973977e-05
31,0.01922,0.03154461137764024,10.131683821383104,120.68269516037458,1.1449952878725476,1.399589216175292e-07,5.578073952394141,58.265795574907436,0.0016340290807741662,3.7563287533850978,1.3403193590365845,3.72e-06,1.2950144330613109e-05
32,0.01984,0.03248668453451605,10.13165522587419,120.72866729542409,1.1465353543967063,1.444737255406753e-07,5.751674131533527,58.276919912146724,0.001683038101695141,3.878012061935509,1.3689148679495702,3.72e-06,1.2951753355339842e-05
33,0.02046,0.03342836255067109,10.131626665227616,120.772453370736,1.1480021879196554,1.489885294638214e-07,5.925266181551348,58.2875152666507,0.0017320285448687116,3.999766463538322,1.397475514524558,3.72e-06,1.2953285867975758e-05
34,0.02108,0.03436966285497578,10.131598137698642,120.81421718215671,1.1494012756022491,1.5350333338696752e-07,6.098850482171334,58.29762127373827,0.0017810012297223264,4.1215886745799395,1.4260030434979853,3.72e-06,1.2954747601375483e-05
35,0.0217,0.03531048826989937,10.131569641678967,120.85410602109062,1.1507412471255165,1.5801813731011364e-07,6.272427385108075,58.30728252610948,0.0018299510420846023,4.24347565062116,1.4544990631729888,3.72e-06,1.295614371073817e-05
36,0.02232,0.036249997210636924,10.131541175773867,120.8922530092999,1.152053503519916,1.625329412332597e-07,6.445997212171778,58.31659649475066,0.0018788342894497444,4.365424563488904,1.4829649682724266,3.72e-06,1.2957478855325495e-05
37,0.02294,0.037189164642957816,10.131512739363002,120.92878047327571,1.1533100482806837,1.670477451564058e-07,6.619560228211486,58.32551504035499,0.0019277014376554277,4.487432784386794,1.511401379138988,3.72e-06,1.2958757316564648e-05
38,0.02356,0.03812800410450084,10.13148433113129,120.96379715448109,1.1545146221141487,1.7156254907955195e-07,6.793116717660586,58.3340647132381,0.00197655312488389,4.609497860206566,1.53980961085108,3.72e-06,1.2959982900406837e-05
39,0.02418,0.039066528283388476,10.131455949855651,120.99740194431422,1.1556706268844084,1.7607735300269802e-07,6.966666946129852,58.34226965872376,0.002025389949270045,4.731617498420866,1.5681908864899015,3.72e-06,1.2961159068050996e-05
40,0.0248,0.04000474909009001,10.13142759439636,121.02968499584739,1.1567811638571495,1.805921569258441e-07,7.140211162090136,58.35015188858609,0.0020742124722892027,4.853789552893188,1.5965463457796432,3.72e-06,1.2962288974854658e-05
41,0.02542,0.040942677721722304,10.131399263689422,121.06072868650432,1.157849066815748,1.8510696084899026e-07,7.313749598367411,58.35773151609689,0.002123021221788294,4.9760120112511625,1.6248770527181478,3.72e-06,1.296337550402765e-05
42,0.02604,0.041880324719733415,10.131370956739799,121.09060845467434,1.1588769308407965,1.8962176477213633e-07,7.487282473475096,58.36502696029328,0.002171816694705155,5.09828298361847,1.6531840023417317,3.72e-06,1.2964421295913601e-05
43,0.02666,0.04281770002177361,10.131342672615402,121.1193935292739,1.1598671374070217,1.9413656869528242e-07,7.660809992804665,58.372055124107504,0.002220599359513791,5.2206006925315265,1.6814681267387641,3.72e-06,1.2965428773524585e-05
44,0.02728,0.04375481300845152,10.131314410441735,121.14714756803465,1.1608218763403915,1.9865137261842854e-07,7.834332349692524,58.37883155021133,0.0022693696584285285,5.342963463892695,1.7097303004047717,3.72e-06,1.2966400164881211e-05
45,0.0279,0.044691672545573734,10.131286169397097,121.17392921768021,1.1617431650881986,2.0316617654157464e-07,8.007849726378478,58.3853705577888,0.002318128009395244,5.4653697188331885,1.7379713450427516,3.72e-06,1.2967337522618807e-05
46,0.02852,0.04562828702238573,10.131257948708289,121.19979260701552,1.1626328656813334,2.0768098046472076e-07,8.181362294868888,58.391685362928904,0.0023668748078940873,5.587817966376704,1.7661920338523487,3.72e-06,1.2968242741245543e-05
47,0.02914,0.04656466438626527,10.131229747646747,121.22478778219715,1.1634926997075814,2.1219578438786686e-07,8.354870217715808,58.39778818490126,0.0024156104285749827,5.710306796809897,1.7943930953933886,3.72e-06,1.2969117572376899e-05
48,0.02976,0.04750081217425953,10.13120156552508,121.24896109201029,1.1643242615651532,2.1671058831101295e-07,8.528373648721885,58.40369034022523,0.0024643352267443236,5.832834875678499,1.8225752170601481,3.72e-06,1.2969963638220359e-05
49,0.03038,0.04843673754180768,10.131173401693918,121.27235552978277,1.1651290302245265,2.2122539223415907e-07,8.70187273357945,58.409402326151756,0.0025130495397190002,5.955400938338667,1.8507390482227493,3.72e-06,1.2970782443542396e-05
50,0.031,0.04937244728894831,10.13114525553907,121.29501103757372,1.1659083796925351,2.2574019615730517e-07,8.875367610451105,58.41493389493399,0.0025617536880618427,6.078003785002308,1.878885203068421,3.72e-06,1.297157538631508e-05
51,0.03162,0.0503079478842745,10.13111712647897,121.31696477744691,1.1666635883441732,2.3025500008045126e-07,9.04885841049826,58.42029412006143,0.002610447976710904,6.2006422762229,1.9070142631717317,3.72e-06,1.2972343767210641e-05
52,0.03224,0.05124324548686656,10.131089013962296,121.33825137394678,1.1673958472637684,2.3476980400359736e-07,9.222345258363113,58.42549145546284,0.0026591326960133956,6.323315328775072,1.9351267798447225,3.72e-06,1.2973088798088136e-05
53,0.03286,0.05217834596640714,10.131060917465884,121.35890313131159,1.1681062677171181,2.392846079267435e-07,9.395828272609053,58.430533788541034,0.0027078081226739386,6.446021911886911,1.9632232762560307,3.72e-06,1.2973811609595905e-05
54,0.03348,0.05311325492165756,10.131032836492759,121.37895022846959,1.1687958878593532,2.437994118498896e-07,9.569307566123722,58.435428487783135,0.0027564745206255614,6.568761043788898,1.9913042493808462,3.72e-06,1.2974513257996434e-05
55,0.0341,0.05404797769745585,10.131004770570367,121.39842089444687,1.1694656787689717,2.4831421577303564e-07,9.742783246488536,58.44018244558814,0.002805132141831015,6.691531788547696,2.019370171772607,3.72e-06,1.2975194731305639e-05
56,0.03472,0.05498251940037607,10.130976719248949,121.41734156646612,1.1701165498864339,2.528290196961818e-07,9.916255416317995,58.44480211686837,0.00285378122702097,6.814333253156654,2.0474214931909955,3.72e-06,1.2975856954826313e-05
57,0.03534,0.05591688491317738,10.130948682100053,121.43573703271261,1.170749353925313,2.573438236193279e-07,10.089724173571778,58.44929355390711,0.002902422006375165,6.937164584858145,2.0754586420880514,3.72e-06,1.297650079614494e-05
58,0.03596,0.056851078908152275,10.130920658715162,121.45363056149114,1.1713648913152945,2.61858627542474e-07,10.263189611842161,58.453662437893676,0.0029510547001516617,7.060024968675628,2.103482026977872,3.72e-06,1.2977127069652189e-05
59,0.03658,0.05778510585947554,10.130892648704448,121.47104401827659,1.171963914228714,2.663734314656201e-07,10.436651820619174,58.45791410750241,0.0029996795192689914,7.1829136251357815,2.1314920376917144,3.72e-06,1.297773654063968e-05
60,0.0372,0.05871897005464303,10.130864651695601,121.48799797197319,1.172547130235877,2.7088823538876617e-07,10.610110885535489,58.46205358483697,0.0030482966658453904,7.3058298081631845,2.1594890465385106,3.72e-06,1.297832992901906e-05
61,0.03782,0.05965267560508109,10.130836667332767,121.50451179153578,1.17311520562883,2.7540303931191226e-07,10.783566888592949,58.46608559902137,0.003096906333698948,7.428772803131888,2.1874734093726147,3.72e-06,1.2978907912703752e-05
62,0.03844,0.06058622645599766,10.13080869527556,121.52060373396728,1.1736687684484737,2.799178432350584e-07,10.957019908372372,58.47001460768544,0.0031455087088119956,7.551741925059879,2.2154454665796948,3.72e-06,1.2979471130688853e-05
63,0.03906,0.06151962639554134,10.13078073519815,121.53629102458433,1.1742084112457003,2.844326471582045e-07,11.130470020228097,58.473844816562504,0.0031941039697628796,7.674736516933883,2.2434055439916847,3.72e-06,1.2980020185860451e-05
64,0.03968,0.062452879063324314,10.130752786788413,121.55158993034058,1.1747346936037153,2.889474510813506e-07,11.303917296468601,58.47758019739195,0.0032426922881277436,7.797755948153222,2.271353953727157,3.72e-06,1.2980555647561919e-05
