step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,228.45697721837908,41.840996745482755,12.32039869819309,4.54602218429478e-09,0.0,25.756917290515236,0.0,0.0,0.0,3.36e-06,
0,0.0,1.4176874426868868e-05,228.45696481168235,115.30653621112361,80.1661573526899,0.0,0.14977153249069958,42.84799983043992,8.606226373828323e-07,0.23263483581251712,0.01240669671096839,3.36e-06,1.5176522896889889e-05
1,0.0005600000000000001,1.7423626843936234e-05,228.45696233308917,135.84865007452947,130.45568023849424,4.54602218429478e-09,0.2629154978069847,52.066296005492774,1.2050745554993128e-06,0.5304296567523954,0.014885289914673194,3.36e-06,1.7290811010434125e-05
2,0.0011200000000000001,1.8952603253202594e-05,228.4569605977818,148.03211711747758,179.8970090108834,9.09204436858956e-09,0.34825900045382785,61.47690735172854,1.484394454591321e-06,0.8668603039895644,0.016620597278233618,3.36e-06,1.958035045054417e-05
3,0.00168,1.9208463646510663e-05,228.4569591727631,156.6229839683989,236.6676621282303,1.363806655288434e-08,0.4025790960872858,73.91958084906514,1.7352535730136251e-06,1.2305668971383192,0.018045615957817063,3.36e-06,2.2584491984199436e-05
4,0.0022400000000000002,1.8378272876276085e-05,228.45695792338054,162.5355391898163,309.19813676854614,1.818408873717912e-08,0.4191152386432639,95.39620138815839,1.9934382838245416e-06,1.6131131693217062,0.019294998521218076,3.36e-06,2.7116779379168515e-05
5,0.0028000000000000004,1.5153300567539365e-05,228.4569567751601,165.57051112948488,450.00316901583534,2.2730110921473903e-08,0.3605297048360135,334.47012861196913,2.2928676207688547e-06,2.0055003927104598,0.020443218963919207,3.36e-06,3.782785820404895e-05
6,0.00336,1.6223139506309764e-05,228.45695567458364,165.73280626526656,490.3821987983071,2.727613310576868e-08,0.38254122911819505,549.5118327031839,2.699083002646199e-06,2.401100020549968,0.0215437954175286,3.36e-06,4.1593105354182965e-05
7,0.003920000000000001,1.7632677808884977e-05,228.45695456410377,165.83430888999789,515.6360518314549,3.1822155290063467e-08,0.41376405530546456,684.0032164826573,3.099681316823355e-06,2.799448466964981,0.02265427529346198,3.36e-06,4.394796624794914e-05
8,0.0044800000000000005,1.907754698145891e-05,228.4569534482185,165.91678638521148,536.1564526405928,3.636817747435824e-08,0.4460631411487749,793.2862275506271,3.499695420637366e-06,3.199576155881035,0.023770160565618426,3.36e-06,4.586144413690412e-05
9,0.00504,2.0525289715696695e-05,228.45695232831596,165.987338698062,553.7098680777955,4.0914199658653024e-08,0.4785462030956768,886.768324286782,3.899662008935815e-06,3.60116077188341,0.024890063097700477,3.36e-06,4.7498257795035554e-05
10,0.005600000000000001,2.196606795683912e-05,228.4569512052133,166.04931905331625,569.1305804650527,4.5460221842947806e-08,0.5109330306170965,968.8925429200834,4.299743757971617e-06,4.003996814009836,0.02601316577056423,3.36e-06,4.893620203693413e-05
11,0.0061600000000000005,2.33963200161093e-05,228.45695007946222,166.10472278403006,582.9150286666445,5.000624402724259e-08,0.5431159135773107,1042.3027077307825,4.699999561723151e-06,4.40793525331582,0.027138916862895712,3.36e-06,5.022156858949414e-05
12,0.00672,2.481481007836672e-05,228.45694895146232,166.15487667858395,595.3933176316488,5.455226621153736e-08,0.5750523362525345,1108.7568186302456,5.10044985489842e-06,4.812861105558225,0.028266916749998927,3.36e-06,5.138513894314404e-05
13,0.007280000000000001,2.6221289984992408e-05,228.45694782151648,166.20072330131916,606.7999573681668,5.909828839583215e-08,0.6067282200220739,1169.5037771408786,5.501098740901529e-06,5.218682215151603,0.02939686257741414,3.36e-06,5.244878059060071e-05
14,0.007840000000000001,2.761595792675523e-05,228.4569466898619,166.24296277451947,617.3091383004019,6.364431058012693e-08,0.6381428553135399,1225.4712480891712,5.901942942567181e-06,5.62532274073427,0.03052851717802696,3.36e-06,5.342873636884771e-05
15,0.008400000000000001,2.8999214607041862e-05,228.45694555668885,166.28213233470848,627.0545248754252,6.819033276442171e-08,0.6693020003280941,1277.3710720178372,6.302975834101248e-06,6.032719013284863,0.0316616902127862,3.36e-06,5.433747016523251e-05
16,0.008960000000000001,3.037154572960593e-05,228.4569444221532,166.31865470303933,636.1412901161386,7.273635494871648e-08,0.7002144828192839,1325.7633561456757,6.704189384193816e-06,6.440816737314144,0.03279622585978359,3.36e-06,5.5184789110508035e-05
17,0.00952,3.173346310415069e-05,228.45694328638467,166.35286925630442,644.6538709684904,7.728237713301126e-08,0.7308904467688626,1371.0977760801197,7.1055751298624465e-06,6.849569014220651,0.03393199440324679,3.36e-06,5.597856674625788e-05
