step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix
21,1.575,0.025955843823311384,228.44670211285674,167.14809549917516,842.5061601946854,0.004675908532417488,gas,1.0,1.0539950468228199,1.0539950468228199,9737.328128177041,0.008764587240477795,74.56931286908012,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
22,1.65,0.026023532357347882,228.4466531983182,167.13928761547834,840.3147587309177,0.004675908532417487,gas,1.0,1.102909585373709,1.102909585373709,10178.848922728012,0.008807883696817953,74.28362542826447,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
23,1.7249999999999999,0.026091915272782356,228.44660418991484,167.13043578132988,838.1124223947817,0.004675908532417489,gas,1.0,1.1519179887254722,1.1519179887254722,10620.267009807194,0.008851834148458693,73.99602856244059,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
24,1.7999999999999998,0.026161005963630544,228.44655508675413,167.12153932610727,835.8989843353963,0.004675908532417488,gas,1.0,1.201021149434382,1.201021149434382,11061.58119528731,0.008896455222611621,73.7064908116784,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
25,1.875,0.02623081821222439,228.44650588792692,167.11259756196296,833.6742734162924,0.004675908532417488,gas,1.0,1.2502199766458943,1.2502199766458943,11502.79025692007,0.008941764144310582,73.41497987989537,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
26,1.95,0.026301366204410235,228.44645659250696,167.10360978319892,831.4381140598005,0.004675908532417488,gas,1.0,1.2995153965894133,1.2995153965894133,11943.892943365629,0.008987778764037557,73.12146260394826,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
27,2.025,0.02637266454550562,228.4464071995505,167.09457526561118,829.1903260839722,0.004675908532417488,gas,1.0,1.3489083530730568,1.3489083530730568,12384.887973177889,0.00903451758773599,72.82590492126324,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
28,2.1,0.026444728277051674,228.4463577080956,167.08549326580373,826.9307245318794,0.004675908532417488,gas,1.0,1.3983998079493176,1.3983998079493176,12825.774033743202,0.009081999807449392,72.5282718358921,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
29,2.175,0.026517572894418834,228.4463081171619,167.07636302046882,824.6591194925527,0.004675908532417488,gas,1.0,1.4479907416680362,1.4479907416680362,13266.549780169764,0.009130245334915799,72.22852738293878,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
30,2.25,0.026591214365311252,228.44625842574973,167.06718374563258,822.3753159132962,0.004675908532417489,gas,1.0,1.4976821538293734,1.4976821538293734,13707.21383412488,0.009179274836242257,71.92663459122134,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
31,2.3249999999999997,0.026665669149231144,228.44620863283978,167.05795463586327,820.0791134026929,0.004675908532417488,gas,1.0,1.5474750637658872,1.5474750637658872,14147.764782617036,0.009229109769307797,71.62255544409231,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
32,2.4,0.026740954217959977,228.44615873739244,167.04867486344028,817.7703060238547,0.004675908532417488,gas,1.0,1.597370511124609,1.597370511124609,14588.201176719545,0.009279772422985388,71.31625083828452,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
33,2.475,0.026817087077124754,228.44610873834708,167.03934357748108,815.4486820772047,0.004675908532417488,gas,1.0,1.6473695564782247,1.6473695564782247,15028.521530232234,0.00933128595920607,71.00768054067514,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
34,2.55,0.026894085788915775,228.44605863462158,167.0299599030239,813.1140238722581,0.004675908532417488,gas,1.0,1.6974732819653582,1.6974732819653582,15468.72431827748,0.009383674457183133,70.69680314282436,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
35,2.625,0.026971968996032738,228.44600842511156,167.02052294006324,810.7661074876492,0.004675908532417488,gas,1.0,1.7476827919890638,1.7476827919890638,15908.807975826545,0.009436962960648998,70.38357601316274,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
36,2.6999999999999997,0.027050755946942125,228.44595810868964,167.0110317625349,808.4047025186007,0.004675908532417488,gas,1.0,1.7979992139153183,1.7979992139153183,16348.770896151931,0.009491177528332173,70.06795524667025,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
37,2.775,0.027130466522528637,228.44590768420483,167.0014854172478,806.0295718111693,0.004675908532417489,gas,1.0,1.8484236987424083,1.8484236987424083,16788.61142920111,0.00954634528710585,69.74989561187681,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
38,2.85,0.027211121264240773,228.44585715048163,166.99188292275846,803.6404711822213,0.004675908532417487,gas,1.0,1.8989574219158385,1.8989574219158385,17228.327879886685,0.009602494489342916,69.42935049502888,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
39,2.925,0.0272927414038259,228.44580650631937,166.98222326818524,801.237149124403,0.004675908532417489,gas,1.0,1.949601584172342,1.949601584172342,17667.918506287577,0.009659654573226817,69.1062718412101,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
40,3.0,0.027375348894770113,228.4457557504913,166.97250541195746,798.8193464949318,0.004675908532417487,gas,1.0,2.0003574122674763,2.0003574122674763,18107.38151775555,0.00971785622778043,68.78061009223984,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
41,3.0749999999999997,0.02745896644555944,228.44570488174364,166.96272828049553,796.386796187204,0.004675908532417489,gas,1.0,2.051226159906946,2.051226159906946,18546.715072920826,0.009777131461930821,68.45231412110844,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
42,3.15,0.02754361755489132,228.44565389879494,166.95289076681718,793.9392227840314,0.004675908532417488,gas,1.0,2.102209108619718,2.102209108619718,18985.917277590055,0.009837513678348841,68.121331162724,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
43,3.225,0.027629326548978424,228.4456028003348,166.94299172906454,791.4763421911771,0.004675908532417489,gas,1.0,2.1533075687475502,2.1533075687475502,19424.98618252951,0.009899037752632012,67.78760674071309,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
44,3.3,0.02771611862109152,228.44555158502314,166.93302998894706,788.9978612499463,0.004675908532417488,gas,1.0,2.2045228804054204,2.2045228804054204,19863.919781125573,0.009961740117489626,67.45108458999071,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
45,3.375,0.027804019873511884,228.445500251489,166.92300433009348,786.5034773271764,0.004675908532417487,gas,1.0,2.255856414558366,2.255856414558366,20302.716006914154,0.010025658853578534,67.11170657481726,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
46,3.4499999999999997,0.027893057362068374,228.44544879832952,166.91291349630706,783.9928778811154,0.004675908532417488,gas,1.0,2.3073095740401186,2.3073095740401186,20741.37273096981,0.010090833786421172,66.76941260199497,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
47,3.525,0.027983259143455414,228.44539722410877,166.9027561897165,781.4657400013889,0.004675908532417488,gas,1.0,2.3588837947754655,2.3588837947754655,21179.887759144713,0.010157306590542703,66.42414052886451,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
48,3.5999999999999996,0.028074654325543964,228.44534552735664,166.89253106881523,778.9217299211506,0.004675908532417488,gas,1.0,2.4105805469152983,2.4105805469152983,21618.258829146613,0.010225120901282025,66.07582606571214,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
49,3.675,0.028167273120916905,228.44529370656738,166.88223674638027,776.3605024993335,0.004675908532417488,gas,1.0,2.4624013361753896,2.4624013361753896,22056.483607444196,0.010294322434958758,65.72440267217021,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
50,3.75,0.02826114690388346,228.44524176019848,166.8718717872619,773.7817006706854,0.004675908532417488,gas,1.0,2.5143477050587535,2.5143477050587535,22494.559685987035,0.010364959118362549,65.36980144715506,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
51,3.8249999999999997,0.02835630827124493,228.44518968666924,166.86143470603417,771.1849548612255,0.004675908532417487,gas,1.0,2.5664212343108375,2.5664212343108375,22932.484578726322,0.010437081227735234,65.0119510118379,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
52,3.9,0.028452791107119357,228.4451374843592,166.850923964495,768.5698823662785,0.004675908532417489,gas,1.0,2.61862354434561,2.61862354434561,23370.255717921304,0.010510741539178525,64.65077738512267,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
53,3.9749999999999996,0.028550630652153887,228.44508515160675,166.84033796900434,765.9360866882034,0.004675908532417488,gas,1.0,2.6709562968171667,2.6709562968171667,23807.870450214916,0.010585995490657751,64.28620385101735,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
54,4.05,0.028649863577487743,228.44503268670738,166.82967506764743,763.2831568306051,0.004675908532417488,gas,1.0,2.723421196191339,2.723421196191339,24245.32603246067,0.01066290135690906,63.91815081725894,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
55,4.125,0.028750528063867912,228.44498008791203,166.81893354720853,760.6106665454076,0.004675908532417489,gas,1.0,2.776019991521025,2.776019991521025,24682.619627281078,0.010741520438898533,63.546535664484765,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
56,4.2,0.02885266388635699,228.4449273534254,166.80811162993962,757.9181735289027,0.004675908532417489,gas,1.0,2.828754478134215,2.828754478134215,25119.748298336086,0.01082191726891324,63.1712725851583,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
57,4.2749999999999995,0.028956312505115562,228.44487448140387,166.79720747010697,755.2052185625404,0.004675908532417488,gas,1.0,2.881626499671256,2.881626499671256,25556.709005277888,0.010904159832648475,62.79227241139247,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
58,4.35,0.02906151716279513,228.4448214699536,166.78621915029652,752.4713245937007,0.004675908532417488,gas,1.0,2.9346379499475006,2.9346379499475006,25993.49859836613,0.01098831981045123,62.40944243073331,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
59,4.425,0.0291683229891339,228.44476831712836,166.77514467745686,749.7159957511958,0.004675908532417488,gas,1.0,2.9877907751942985,2.9877907751942985,26430.113812715026,0.011074472839652572,62.022686188856284,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
60,4.5,0.029276777113402663,228.44471502092733,166.7639819786575,746.9387162899174,0.004675908532417488,gas,1.0,3.041086976212682,3.041086976212682,26866.551262140863,0.011162698799353166,61.63190327801986,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
61,4.575,0.029386928785433357,228.44466157929276,166.75272889653587,744.1389494580537,0.004675908532417488,gas,1.0,3.0945286107889842,3.0945286107889842,27302.807432575337,0.011253082121641,61.23698911002845,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
62,4.6499999999999995,0.029498829506026072,228.44460799010733,166.7413831844056,741.3161362800445,0.004675908532417489,gas,1.0,3.1481177962268703,3.1481177962268703,27738.878675006334,0.011345712130264474,60.83783467226773,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
63,4.725,0.029612533167630545,228.4445542511916,166.72994250099464,738.4696942473965,0.004675908532417488,gas,1.0,3.201856711966684,3.201856711966684,28174.761197903845,0.011440683410967267,60.43432626528221,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
64,4.8,0.02972809620630054,228.44450036030108,166.71840440477763,735.5990159086052,0.004675908532417488,gas,1.0,3.2557476024667267,3.2557476024667267,28610.451059084055,0.011538096217009297,60.02634522015513,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
65,4.875,0.029845577766023052,228.4444463151234,166.7067663478649,732.7034673487221,0.004675908532417488,gas,1.0,3.309792780142743,3.309792780142743,29045.9441569595,0.01163805691271591,59.61376759375288,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
66,4.95,0.029965039876671987,228.44439211327486,166.69502566940372,729.7823865475777,0.004675908532417488,gas,1.0,3.3639946286857594,3.3639946286857594,29481.23622111734,0.01174067846119442,59.19646383971746,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
67,5.0249999999999995,0.030086547646965747,228.44433775229717,166.68317958844426,726.8350816048652,0.004675908532417487,gas,1.0,3.4183556063799188,3.4183556063799188,29916.32280216121,0.01184608095945805,58.77429845277992,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
68,5.1,0.03021016947399253,228.44428322965382,166.67122519621603,723.8608288184814,0.004675908532417489,gas,1.0,3.472878249740461,3.472878249740461,30351.199260744655,0.011954392228233246,58.34712958375025,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
69,5.175,0.030335977271053426,228.44422854272608,166.65915944775372,720.8588706010606,0.004675908532417488,gas,1.0,3.5275651774718426,3.5275651774718426,30785.86075571555,0.012065748462305237,57.914808622163015,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
70,5.25,0.030464046715794668,228.44417368880903,166.64697915280482,717.8284132177737,0.004675908532417488,gas,1.0,3.5824190945131704,3.5824190945131704,31220.30223128132,0.012180294948905157,57.47717974321388,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
71,5.325,0.030594457520855056,228.44411866510697,166.63468096594198,714.7686243263008,0.004675908532417487,gas,1.0,3.637442796578398,3.637442796578398,31654.51840309365,0.012298186862835792,57.03407941520331,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
72,5.3999999999999995,0.030727293729549424,228.4440634687287,166.62226137579358,711.6786302973803,0.004675908532417488,gas,1.0,3.692639174842043,3.692639174842043,32088.50374313872,0.01241959014839722,56.58533586321507,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
73,5.475,0.030862644039443693,228.44400809668252,166.60971669329433,708.5575132915667,0.004675908532417487,gas,1.0,3.748011221032357,3.748011221032357,32522.252463304427,0.012544682499253668,56.130768484196665,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
74,5.55,0.031000602157068124,228.44395254587062,166.5970430388449,705.4043080645495,0.004675908532417489,gas,1.0,3.80356203293195,3.80356203293195,32955.7584974794,0.01267365444942925,55.67018720797635,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
75,5.625,0.031141267187471774,228.44389681308334,166.58423632825395,702.2179984695216,0.004675908532417488,gas,1.0,3.8592948202276602,3.8592948202276602,33389.015482019255,0.012806710590950843,55.20339179800921,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
76,5.7,0.0312847440628387,228.44384089499263,166.57129225731904,698.9975136209175,0.004675908532417487,gas,1.0,3.9152129109133966,3.9152129109133966,33822.01673439321,0.012944070934906904,54.730171084775506,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
77,5.7749999999999995,0.03143114401501667,228.44378478814548,166.55820628488118,695.7417236783776,0.004675908532417489,gas,1.0,3.9713197580713313,3.9713197580713313,34254.755229798335,0.013085972437863802,54.25030212378983,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
78,5.85,0.03158058509751552,228.44372848895628,166.5449736141648,692.4494352041438,0.004675908532417489,gas,1.0,4.027618947264273,4.027618947264273,34687.22357549845,0.013232670716377015,53.76354926896501,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
79,5.925,0.03173319276338889,228.443671993699,166.53158917218616,689.119386039858,0.004675908532417487,gas,1.0,4.084114204539219,4.084114204539219,35119.413982609614,0.01338444197864419,53.26966315076226,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
80,6.0,0.0318891005064061,228.44361529849851,166.51804758698012,685.7502396405955,0.004675908532417488,gas,1.0,4.140809405042091,4.140809405042091,35551.31823501282,0.013541585206041873,52.76837954692902,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
81,6.075,0.03204845057410326,228.44355839932106,166.50434316235635,682.3405787942029,0.004675908532417489,gas,1.0,4.197708582505584,4.197708582505584,35982.92765502596,0.013704424623767864,52.25941813175794,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
82,6.1499999999999995,0.03221139476270632,228.44350129196417,166.49046984984932,678.8888986424545,0.004675908532417488,gas,1.0,4.254815939377295,4.254815939377295,36414.23306541015,0.013873312507030278,51.742481087573665,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
83,6.225,0.03237809530558909,228.44344397204554,166.4764212174715,675.3935989068567,0.004675908532417488,gas,1.0,4.312135858024703,4.312135858024703,36845.224747217515,0.014048632377807735,51.21725155951059,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
84,6.3,0.03254872586893719,228.44338643499069,166.462190414813,671.8529752054185,0.004675908532417488,gas,1.0,4.369672912871465,4.369672912871465,37275.89239290706,0.01423080265851695,50.68339193150424,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
85,6.375,0.03272347267068737,228.44332867601977,166.44777013395213,668.265209327237,0.004675908532417487,gas,1.0,4.427431883785175,4.427431883785175,37706.225054059236,0.014420280860861112,50.14054189764085,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
86,6.45,0.032902535741733276,228.44327069013295,166.43315256554592,664.6283583077732,0.004675908532417488,gas,1.0,4.485417770600179,4.485417770600179,38136.21108290424,0.014617568406208648,49.58831629851654,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
87,6.5249999999999995,0.03308613035190622,228.4432124720943,166.4183293493541,660.9403421192505,0.004675908532417487,gas,1.0,4.543635809241096,4.543635809241096,38565.83806674032,0.014823216191814481,49.026302686761106,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
88,6.6,0.03327448862756347,228.44315401641416,166.40329151830946,657.1989297553422,0.004675908532417488,gas,1.0,4.60209148938884,4.60209148938884,38995.09275415007,0.015037831044651284,48.454058579301396,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
89,6.675,0.03346786139287944,228.4430953173295,166.38802943507636,653.4017234469486,0.004675908532417488,gas,1.0,4.660790574067505,4.660790574067505,39423.96097171827,0.015262083233096746,47.87110834582021,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
90,6.75,0.03366652027347135,228.44303636878217,166.37253271982678,649.5461406928532,0.004675908532417487,gas,1.0,4.719739121384919,4.719739121384919,39852.42752970416,0.015496715249582849,47.276939673035216,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
91,6.825,0.03387076010906073,228.44297716439505,166.356790167702,645.6293937242095,0.004675908532417489,gas,1.0,4.778943508514203,4.778943508514203,40280.47611481359,0.015742552124777376,46.67099953216845,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
92,6.8999999999999995,0.034080901731965325,228.44291769744484,166.34078965410265,641.6484659406917,0.004675908532417487,gas,1.0,4.838410458702128,4.838410458702128,40708.08916783496,0.016000513599351507,46.052689561903584,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
93,6.975,0.03429729518090995,228.44285796083236,166.32451802553993,637.600084754288,0.004675908532417488,gas,1.0,4.89814707118785,4.89814707118785,41135.24774342876,0.016271628562719798,45.42136076026161,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
94,7.05,0.03452032343567983,228.44279794704843,166.3079609732667,633.4806901487062,0.004675908532417488,gas,1.0,4.958160855108872,4.958160855108872,41561.93134876501,0.016557052273242334,44.77630735510186,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
95,7.125,0.034750406778624614,228.44273764813622,166.29110288624963,629.2863980988637,0.004675908532417489,gas,1.0,5.018459767336026,5.018459767336026,41988.11775695184,0.016858087017055823,44.116759693035505,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
96,7.199999999999999,0.034988007915323006,228.4426770556479,166.27392667920378,625.0129577858572,0.004675908532417488,gas,1.0,5.079052255663555,5.079052255663555,42413.782790241996,0.01717620704584988,43.441875948291354,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
97,7.2749999999999995,0.03523363802084308,228.44261616059603,166.2564135903218,620.6557012720242,0.004675908532417488,gas,1.0,5.139947307528928,5.139947307528928,42838.90006677717,0.017513088881969452,42.75073240401328,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
98,7.35,0.03548786392265899,228.4425549533977,166.2385429419125,616.2094839477879,0.004675908532417488,gas,1.0,5.201154505863087,5.201154505863087,43263.4407030425,0.01787064840931407,42.04231199480902,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
99,7.425,0.035751316690290635,228.44249342381053,166.2202918552906,611.6686135962633,0.004675908532417489,gas,1.0,5.262684093031567,5.262684093031567,43687.37296212921,0.01825108662188768,41.315490716159616,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
100,7.5,0.03602470198047928,228.442431560859,166.2016349087716,607.0267653023367,0.004675908532417489,gas,1.0,5.3245470445544925,5.3245470445544925,44110.661835166226,0.01865694651900185,40.56902139625022,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
101,7.574999999999999,0.03630881259317039,228.4423693527488,166.18254372426605,602.2768785973556,0.004675908532417488,gas,1.0,5.386755154730054,5.386755154730054,44533.26853963025,0.019091184505555248,39.80151417896639,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
102,7.6499999999999995,0.036604543839097184,228.4423067867672,166.16298646339453,597.411032092522,0.004675908532417487,gas,1.0,5.449321136344224,5.449321136344224,44955.14991331494,0.01955726087152243,39.011412868210066,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
103,7.725,0.0369129125215933,228.44224384916546,166.14292720771516,592.4202892794956,0.004675908532417488,gas,1.0,5.51225873810472,5.51225873810472,45376.25767600177,0.020059255679370835,38.19696601223227,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
104,7.8,0.037235080619163904,228.44218052502015,166.12232518878318,587.2945069692198,0.004675908532417488,gas,1.0,5.57558288340806,5.57558288340806,45796.53752153326,0.020602018931981547,37.3561912299193,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
