step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,15.883602239087338,16.79638899330796,30.003032724733146,8.495343097475814,0.02885278209428409,,,,,,,,,,
0,0.0,15.883602372149836,16.650265301569437,30.003032468731476,8.495343026307351,0.02885278209428409,gas,1.0,146.1236917385213,146.1236917385213,6.228450263547684e-06,2.5600166964068194e-07,1.9279718641827561,103.05375227333576,485.4955599291535,1.1224910551276333
1,0.15,15.88360250520111,16.504141608640055,30.003032212751407,8.495342955144892,0.02885278209428409,gas,1.0,292.24738466790586,292.24738466790586,1.2456374764348068e-05,2.5598006914151483e-07,1.9279718621929598,103.05375227333576,485.4955599291535,1.1224910551276333
2,0.3,15.883602638241161,16.358017914519912,30.003031956792938,8.495342883988437,0.02885278209428409,gas,1.0,438.3710787880482,438.3710787880482,1.868377354676312e-05,2.559584686423477e-07,1.92797186020333,103.05375227333576,485.4955599291535,1.1224910551276333
3,0.44999999999999996,15.883602771269985,16.21189421920911,30.00303170085607,8.495342812837988,0.02885278209428409,gas,1.0,584.49477409885,584.49477409885,2.4910646655154805e-05,2.559368681431806e-07,1.9279718582138692,103.05375227333576,485.4955599291535,1.1224910551276333
4,0.6,15.883602904287583,16.065770522707748,30.003031444940802,8.495342741693543,0.02885278209428409,gas,1.0,730.6184706002114,730.6184706002114,3.11369941338851e-05,2.559152676440135e-07,1.9279718562245758,103.05375227333576,485.4955599291535,1.1224910551276333
5,0.75,15.883603037293957,15.919646825015928,30.003031189047135,8.495342670555104,0.02885278209428409,gas,1.0,876.7421682920321,876.7421682920321,3.736281602731596e-05,2.558936671448464e-07,1.9279718542354491,103.05375227333576,485.4955599291535,1.1224910551276333
6,0.8999999999999999,15.883603170289108,15.77352312613375,30.00303093317507,8.495342599422669,0.02885278209428409,gas,1.0,1022.8658671742105,1022.8658671742105,4.3588112379809373e-05,2.558720666456793e-07,1.9279718522464917,103.05375227333576,485.4955599291535,1.1224910551276333
7,1.05,15.88360330327303,15.627399426061313,30.003030677324602,8.49534252829624,0.02885278209428409,gas,1.0,1168.9895672466464,1168.9895672466464,4.9812883235727296e-05,2.558504661465122e-07,1.927971850257702,103.05375227333576,485.4955599291535,1.1224910551276333
8,1.2,15.88360343624573,15.481275724798719,30.003030421495737,8.495342457175814,0.02885278209428409,gas,1.0,1315.1132685092398,1315.1132685092398,5.60371286394317e-05,2.558288656473451e-07,1.92797184826908,103.05375227333576,485.4955599291535,1.1224910551276333
