step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,5.92918051624489,21.01350034839459,39.23010132265324,11.379030396795967,0.014426391047142046,,,,,,,,,,
0,0.0,5.995706690794845,20.997163827494084,38.866932064832554,11.252772825933018,0.014426391047142046,gas,1.0,16.336520900506002,16.336520900506002,4.5287843247884085,0.36316925782068665,0.5744048943535153,51.52687613666788,0.0,3.6002651810139032
1,0.075,6.060516099990868,20.98064900401188,38.51812974192234,11.132438922576688,0.014426391047142046,gas,1.0,32.85134438271052,32.85134438271052,8.8740510724408,0.34880232291021684,0.5735816652312079,51.52687613666788,0.0,3.6002651810139032
2,0.15,6.12349782244711,20.963960065958084,38.18312991730539,11.017938975191617,0.014426391047142046,gas,1.0,49.54028243650828,49.54028243650828,13.043362033487906,0.33499982461694344,0.5727738084336688,51.52687613666788,0.0,3.6002651810139032
3,0.22499999999999998,6.184904369604563,20.94710225681878,37.86136964882235,10.908547859528934,0.014426391047142046,gas,1.0,66.39809157581112,66.39809157581112,17.044207046826656,0.32176026848304673,0.5720216019884566,51.52687613666788,0.0,3.6002651810139032
4,0.3,6.244351079641772,20.930079571302972,37.55232543939087,10.804697631817259,0.014426391047142046,gas,1.0,83.42077709161822,83.42077709161822,20.883564061056862,0.3090442094314767,0.5712947681815858,51.52687613666788,0.0,3.6002651810139032
5,0.375,6.30212468672949,20.912897657605274,37.25549162713884,10.705647488141643,0.014426391047142046,gas,1.0,100.60269078931742,100.60269078931742,24.56810947865552,0.2968338122520322,0.5705919463921799,51.52687613666788,0.0,3.6002651810139032
6,0.44999999999999996,6.358269048937057,20.895560796845317,36.97038398509841,10.611115195529514,0.014426391047142046,gas,1.0,117.93955154927608,117.93955154927608,28.10422837726992,0.2851076420404297,0.5699113793736276,51.52687613666788,0.0,3.6002651810139032
7,0.525,6.412838746263487,20.878073495500455,36.69653087206012,10.520820496500427,0.014426391047142046,gas,1.0,135.42685289413566,135.42685289413566,31.49813014635084,0.2738531130382853,0.569271210677272,51.52687613666788,0.0,3.6002651810139032
8,0.6,6.465757105255469,20.86043999951625,36.43348083223782,10.434713866316088,0.014426391047142047,gas,1.0,153.06034887834176,153.06034887834176,34.75572257209614,0.26305003982230346,0.5686651639725553,51.52687613666788,0.0,3.6002651810139032
9,0.6749999999999999,6.5175076260293565,20.842664678595877,36.18081193846098,10.3518598203075,0.014426391047142047,gas,1.0,170.83566979871466,170.83566979871466,37.88250291435248,0.25266889377684265,0.5680601371920947,51.52687613666788,0.0,3.6002651810139032
10,0.75,6.566928485472154,20.824750643113084,35.93810185484267,10.273954630646493,0.014426391047142046,gas,1.0,188.7497052815088,188.7497052815088,40.88399148263833,0.24271008361830582,0.5675097695115926,51.52687613666788,0.0,3.6002651810139032
11,0.825,6.615456809355029,20.80670419686917,35.704965755649425,10.198589041807802,0.014426391047142046,gas,1.0,206.796151525421,206.796151525421,43.76518602661093,0.23313609919324563,0.5669508208656685,51.52687613666788,0.0,3.6002651810139032
12,0.8999999999999999,6.66227007024821,20.78852769374531,35.48102312586519,10.126927400276855,0.014426391047142047,gas,1.0,224.97265464928205,224.97265464928205,46.5310130583747,0.22394262978423285,0.5664127016204465,51.52687613666788,0.0,3.6002651810139032
13,0.975,6.70719969593309,20.770225748391432,35.26590621881962,10.059089990022278,0.014426391047142046,gas,1.0,243.2746000031584,243.2746000031584,49.186242978305046,0.2151169070455694,0.565907876865636,51.52687613666788,0.0,3.6002651810139032
14,1.05,6.751254181746372,20.751803841395102,35.05925527613459,9.993450625049451,0.014426391047142046,gas,1.0,261.69650699949125,261.69650699949125,51.73548500964,0.20665094268503026,0.5654475568326496,51.52687613666788,0.0,3.6002651810139032
15,1.125,6.793658014315522,20.733263881357363,34.86074749724128,9.931074714133754,0.014426391047142046,gas,1.0,280.2364670372299,280.2364670372299,54.18291009263755,0.1985077788933154,0.5649685400756396,51.52687613666788,0.0,3.6002651810139032
16,1.2,6.834797184728746,20.714610307359614,34.6700599073647,9.871298810912505,0.014426391047142046,gas,1.0,298.8900410349779,298.8900410349779,56.53266359437234,0.19068758987657475,0.5645075449382874,51.52687613666788,0.0,3.6002651810139032
17,1.275,6.8745406764423205,20.695846664297218,34.486871896592504,9.814230287943673,0.014426391047142046,gas,1.0,317.65368409737493,317.65368409737493,58.788846712828345,0.1831880107721986,0.5641019069444284,51.52687613666788,0.0,3.6002651810139032
18,1.3499999999999999,6.913037667967788,20.676976776920032,34.31089443404835,9.759577274554983,0.014426391047142046,gas,1.0,336.5235714745577,336.5235714745577,60.955164450353244,0.1759774625441537,0.5636874226790288,51.52687613666788,0.0,3.6002651810139032
19,1.425,6.950203771722227,20.658003731497292,34.1418444507388,9.707388090827541,0.014426391047142046,gas,1.0,355.49661689730056,355.49661689730056,63.03521589692391,0.16904998330954868,0.5632757267361234,51.52687613666788,0.0,3.6002651810139032
20,1.5,6.986173518689148,20.6389314434459,33.979436642534154,9.657407612615446,0.014426391047142046,gas,1.0,374.56890494869003,374.56890494869003,65.03263974152016,0.16240780820464806,0.5629272413240137,51.52687613666788,0.0,3.6002651810139032
21,1.575,7.02095433472893,20.619762830647126,33.82341888707617,9.609566179445302,0.014426391047142047,gas,1.0,393.73751774746415,393.73751774746415,66.95063754011876,0.1560177554579809,0.5625492297579979,51.52687613666788,0.0,3.6002651810139032
22,1.65,7.054549858786275,20.600501003151006,33.67353931729008,9.563803031090751,0.014426391047142046,gas,1.0,412.9993452435847,412.9993452435847,68.79240942466606,0.14987956978609418,0.5621826628847282,51.52687613666788,0.0,3.6002651810139032
23,1.7249999999999999,7.08702129148414,20.581149555955328,33.52955078417517,9.51998343838925,0.014426391047142046,gas,1.0,432.3507924392652,432.3507924392652,70.56108455783048,0.1439885331149071,0.5618495385820506,51.52687613666788,0.0,3.6002651810139032
