step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,205.7553480333274,38.56362114761822,11.148086344285462,7.073945721563091e-09,0.0,25.18414941018077,0.0,0.0,0.0,3.36e-06,
0,0.0,2.3926925143506305e-05,205.75532691673502,111.79822396511184,73.91198074069013,0.0,0.23708010754970726,41.65700051903101,1.4278529860509652e-06,0.35758858377373237,0.021116592397447675,3.36e-06,1.4918893437906711e-05
1,0.0005600000000000001,2.9658613064761262e-05,205.7553228045184,132.18434954939647,119.25617873831,7.073945721563091e-09,0.4209148157036452,50.02281168424422,1.9937850716538337e-06,0.8148861152877311,0.0252288089832291,3.36e-06,1.680612194592757e-05
2,0.0011200000000000001,3.2788724618673365e-05,205.75531993346792,144.21305246436089,161.80743084318775,1.4147891443126182e-08,0.5671070212480175,57.92905266147653,2.453988219592183e-06,1.330992243442739,0.028099859482608736,3.36e-06,1.8710610492872172e-05
3,0.00168,3.40396390508333e-05,205.75531757763926,152.81438562562033,207.8149451290941,2.122183716468927e-08,0.6736392238568489,67.29985803814252,2.859626345966623e-06,1.8891846317799472,0.030455688160145655,3.36e-06,2.1002178825223313e-05
4,0.0022400000000000002,3.377143646831145e-05,205.7553155187083,159.1903291145826,261.8316860833246,2.8295782886252363e-08,0.7349271846111616,80.38020610831016,3.250625552005514e-06,2.4786367648888197,0.032514619117137045,3.36e-06,2.4063423797916136e-05
5,0.0028000000000000004,3.223152387747536e-05,205.75531364634796,163.47972463883355,329.20933625977136,3.5369728607815455e-08,0.7440848799107093,103.64333055179172,3.6770651830993162e-06,3.0892390591306653,0.034386979445116594,3.36e-06,2.8520720871570337e-05
6,0.00336,2.787422260623743e-05,205.75531188135668,165.5468512921159,444.11660147843054,4.244367432937854e-08,0.6641498765573486,303.1207494587073,4.156487000752605e-06,3.7103349551045897,0.036151970736682415,3.36e-06,3.727894997708838e-05
7,0.003920000000000001,2.9282432315131903e-05,205.75531017125917,165.70374950899162,483.15287783710363,4.951762005094163e-08,0.6915073868737381,511.011514411872,4.792830057340459e-06,4.33573645662346,0.037862068245885894,3.36e-06,4.091898860860451e-05
8,0.0044800000000000005,3.144555561565681e-05,205.75530844584034,165.79620850074878,506.15667498627863,5.659156577250473e-08,0.7391958070803929,633.5200483260418,5.416690309414094e-06,4.9652786402106175,0.03958748705917969,3.36e-06,4.3064037217370014e-05
9,0.00504,3.3684896891262205e-05,205.75530671249945,165.87198035049687,525.0087112036001,6.36655114940678e-08,0.7891163422993575,733.9180523296421,6.039290266145389e-06,5.597364705058928,0.04132082796422765,3.36e-06,4.482194413152538e-05
10,0.005600000000000001,3.594011159606927e-05,205.75530497318385,165.93734443196576,541.2712946730551,7.073945721563091e-08,0.8396213329544128,820.5257217322217,6.661627749242763e-06,6.2315514628290956,0.04306014356552623,3.36e-06,4.633839082160318e-05
11,0.0061600000000000005,3.819184136450732e-05,205.7553032290486,165.99519353903628,555.6641525121981,7.781340293719399e-08,0.8901685833208093,897.176019997077,7.2840228571861044e-06,6.867557504997014,0.044804278819356114,3.36e-06,4.768049010563902e-05
12,0.00672,4.043233567453407e-05,205.7553014808831,166.04723595363112,568.6123052633907,8.488734865875707e-08,0.940532760195489,966.1324275048784,7.906603748022392e-06,7.5051777838707014,0.04655244431341998,3.36e-06,4.8887874124238956e-05
13,0.007280000000000001,4.265830004220196e-05,205.75529972926626,166.09460780506822,580.3984219009399,9.196129438032018e-08,0.9906119199926077,1028.9003201464348,8.529424897389026e-06,8.144252966113164,0.048304061143426225,3.36e-06,4.9986901077579555e-05
14,0.007840000000000001,4.4868429542929686e-05,205.75529797464173,166.13811933545037,591.2240906600157,9.903524010188326e-08,1.040360213609142,1086.553271948889,9.152507882746853e-06,8.784654388131688,0.05005868567968719,3.36e-06,5.099636858244515e-05
15,0.008400000000000001,4.706238546930292e-05,205.7552962173602,166.178375714435,601.2398777513876,1.0610918582344636e-07,1.0897596915453924,1139.8931351290178,9.775858304761274e-06,9.426275392086772,0.051815967191942036,3.36e-06,5.1930316574888184e-05
16,0.008960000000000001,4.92403188954201e-05,205.75529445770573,166.21584419275956,610.5620351585385,1.1318313154500945e-07,1.1388070251595777,1189.539018782975,1.039947366536037e-05,10.069025830599092,0.053575621685013175,3.36e-06,5.2799585272018e-05
17,0.00952,5.140263112721969e-05,205.75529269591254,166.25089474893457,619.2826135348785,1.2025707726657255e-07,1.187506736473509,1235.981145917075,1.1023347328786588e-05,10.712828348932552,0.05533741487306543,3.36e-06,5.3612758175278e-05
18,0.01008,5.354984679279605e-05,205.75529093217696,166.28382625481987,627.4759721991396,1.273310229881356e-07,1.2358675488177422,1279.6155229411127,1.164747062010014e-05,11.357615750670591,0.05710115045076236,3.36e-06,5.437676911181682e-05
19,0.010640000000000002,5.5682544274750276e-05,205.75528916666562,166.31488412168875,635.2031694761146,1.344049687096987e-07,1.2839003416253256,1320.7673207738337,1.2271833975508533e-05,12.003329064784419,0.05886666179867461,3.36e-06,5.509731162317461e-05
20,0.011200000000000002,5.780131686359733e-05,205.7552873995215,166.3442726424937,642.5150334523863,1.4147891443126182e-07,1.3316169744351154,1359.707228394477,1.2896427584710819e-05,12.649916087875084,0.06063380590057932,3.36e-06,5.577912530584946e-05
21,0.011760000000000001,5.990675101492131e-05,205.75528563086857,166.37216388195435,649.4543738301929,1.485528601528249e-07,1.3790296014005956,1396.6632322447788,1.3521241750424441e-05,13.29733026002344,0.06240245883236639,3.36e-06,5.642620206133624e-05
22,0.012320000000000001,6.199941440281607e-05,205.7552838608151,166.3987042374029,656.0576142657932,1.5562680587438798e-07,1.4261502713860847,1431.8293093755349,1.4146267085926432e-05,13.94552978170435,0.0641725122986827,3.36e-06,5.70419383077427e-05
23,0.01288,6.407984969532336e-05,205.75528208945644,166.42401938070464,662.3560219192609,1.6270075159595107e-07,1.4729906983053405,1465.3719755108862,1.4771494617979127e-05,14.594476909092855,0.06594387095537968,3.36e-06,5.762924963234259e-05
24,0.01344,6.61485717095928e-05,205.7552803168771,166.44821804651627,668.3766499731953,1.6977469731751415e-07,1.5195621346555979,1497.4353045059638,1.5396915833870715e-05,15.244137384064441,0.0677164503140375,3.36e-06,5.819065867917248e-05
