step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,0.5454378930483189,226.0817381188744,50.64777642294507,15.957110569178015,0.005207240137616281,,,,,,,,,,
0,0.0,0.5456106208109346,226.0813949675169,50.636117830607645,15.95205891530381,0.0052072401376162805,gas,1.0,0.3431513575196732,0.3431513575196732,0.054221918730529235,0.011658592337425944,0.35241431957208985,106.45668685078911,377.14929152723704,1.2421857352294041
1,0.15,0.5457910250164395,226.08105170749116,50.62446541835476,15.946786167341903,0.0052072401376162805,gas,1.0,0.6864113832416479,0.6864113832416479,0.1084132083869648,0.011652412252885824,0.352402864382523,106.45668685078911,377.14929152723704,1.2421857352294041
2,0.3,0.5459751039929125,226.0807083379267,50.6128192140589,15.941409607029446,0.0052072401376162805,gas,1.0,1.0297809477197006,1.0297809477197006,0.16257387805501958,0.011646204295857387,0.35238516013998616,106.45668685078911,377.14929152723704,1.2421857352294041
3,0.44999999999999996,0.5461442756473196,226.0803648557493,50.60117913565756,15.936471654263014,0.0052072401376162805,gas,1.0,1.3732631251041312,1.3732631251041312,0.21670394152925354,0.01164007840134218,0.3523652471758964,106.45668685078911,377.14929152723704,1.2421857352294041
4,0.6,0.546339650952951,226.08002126714317,50.58954529626499,15.930772648132477,0.005207240137616281,gas,1.0,1.716851731238421,1.716851731238421,0.2708034105253696,0.011633839392573009,0.3523414942128156,106.45668685078911,377.14929152723704,1.2421857352294041
5,0.75,0.5465319608999532,226.079677562784,50.57791759067311,15.925167036269228,0.005207240137616281,gas,1.0,2.060556090407772,2.060556090407772,0.3248723144011548,0.011627705591877202,0.35232906000462433,106.45668685078911,377.14929152723704,1.2421857352294041
6,0.8999999999999999,0.5467042618440721,226.07933373893368,50.566296026351154,15.920148013175561,0.0052072401376162805,gas,1.0,2.4043799407372717,2.4043799407372717,0.37891067635653963,0.011621564321956157,0.3523228164563614,106.45668685078911,377.14929152723704,1.2421857352294041
7,1.05,0.5468854929888036,226.0789898123625,50.5546806784684,15.914872271387358,0.0052072401376162805,gas,1.0,2.748306511901319,2.748306511901319,0.43291850302656154,0.011615347882752758,0.3523082586991854,106.45668685078911,377.14929152723704,1.2421857352294041
8,1.2,0.5470689352686683,226.07864577178051,50.54307144377384,15.909535721886911,0.005207240137616281,gas,1.0,3.0923470938869286,3.0923470938869286,0.4868957987194579,0.011609234694560655,0.3522831646606839,106.45668685078911,377.14929152723704,1.2421857352294041
9,1.3499999999999999,0.5472391436124009,226.07830162076536,50.53146840729346,15.904587362917372,0.0052072401376162805,gas,1.0,3.436498109047534,3.436498109047534,0.5408425900698793,0.011603036480380524,0.35226731416421836,106.45668685078911,377.14929152723704,1.2421857352294041
10,1.5,0.5474332286476534,226.0779573648786,50.51987151731004,15.898948606923998,0.0052072401376162805,gas,1.0,3.780753995786654,3.780753995786654,0.5947588875239536,0.011596889983422898,0.35224633751058115,106.45668685078911,377.14929152723704,1.2421857352294041
11,1.65,0.5475988363143718,226.07761298698952,50.50828072963566,15.894140364817808,0.005207240137616281,gas,1.0,4.12513188488083,4.12513188488083,0.6486447220322142,0.011590787674379044,0.3522383241793147,106.45668685078911,377.14929152723704,1.2421857352294041
12,1.7999999999999998,0.5477984697796981,226.0772685120069,50.49669616890952,15.88834808445476,0.0052072401376162805,gas,1.0,4.469606867525727,4.469606867525727,0.7025001052086166,0.011584560726134896,0.35222643271973897,106.45668685078911,377.14929152723704,1.2421857352294041
13,1.95,0.5479812981335888,226.07692391381462,50.48511774916324,15.883047099665289,0.005207240137616281,gas,1.0,4.814205059781671,4.814205059781671,0.75632504346445,0.011578419746285817,0.35220580402561774,106.45668685078911,377.14929152723704,1.2421857352294041
14,2.1,0.5481633288349583,226.07657920542306,50.47354551045868,15.877772755229326,0.0052072401376162805,gas,1.0,5.158913451363333,5.158913451363333,0.8101195581114818,0.011572238704559368,0.35218970732826405,106.45668685078911,377.14929152723704,1.2421857352294041
15,2.25,0.5483353468748128,226.0762343825248,50.46197936535083,15.872791746140317,0.0052072401376162805,gas,1.0,5.503736349608516,5.503736349608516,0.863883655259407,0.01156614510784948,0.35216470243504155,106.45668685078911,377.14929152723704,1.2421857352294041
16,2.4,0.5485282497723898,226.0758894571846,50.450419409038886,15.867209704519421,0.005207240137616281,gas,1.0,5.848661689815344,5.848661689815344,0.9176173785106612,0.011559956311941733,0.35216392942773944,106.45668685078911,377.14929152723704,1.2421857352294041
17,2.55,0.5486934373408976,226.0755444119241,50.43886556490031,15.862432782450156,0.0052072401376162805,gas,1.0,6.193706950289197,6.193706950289197,0.9713207233879224,0.011553844138575187,0.35214492714093376,106.45668685078911,377.14929152723704,1.2421857352294041
18,2.6999999999999997,0.5488839481738241,226.07519926357048,50.42731782032001,15.856927128128001,0.0052072401376162805,gas,1.0,6.538855303922901,6.538855303922901,1.0249937009022103,0.011547744580298058,0.3521214719576452,106.45668685078911,377.14929152723704,1.2421857352294041
19,2.85,0.5490584272277986,226.07485400175904,50.4157762699906,15.85188813499529,0.0052072401376162805,gas,1.0,6.884117115376284,6.884117115376284,1.0786363388140912,0.01154155032941162,0.35210832832106614,106.45668685078911,377.14929152723704,1.2421857352294041
