step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_liq,P_loss_all_phase,Q_release_liq,Delta_T,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,0.019482714899282966,226.01832427654773,30.26389020724713,1249.9722195855059,0.005207240137616281,,,,,,,,,,
0,0.0,0.019482712332762626,226.01817385601294,30.263807875817463,1249.9723842483652,0.0052072401376162805,liq,0.0,0.15042053480283357,0.15042053480283357,0.0005352682370357085,8.233142966673768e-05,0.15129960519464433,103.05375227333576,485.4955599291535,1.1224910551276333
1,0.15,0.019482709767043357,226.01802343533393,30.263725570063343,1249.9725488598733,0.005207240137616281,liq,0.0,0.30084121381514706,0.30084121381514706,0.0010703694771624695,8.230575411971586e-05,0.15129964917579888,103.05375227333576,485.4955599291535,1.1224910551276333
2,0.3,0.019482707202124888,226.01787301451074,30.2636432899767,1249.9727134200466,0.0052072401376162805,liq,0.0,0.4512620370078366,0.4512620370078366,0.001605303772457962,8.228008664445952e-05,0.15129969314323768,103.05375227333576,485.4955599291535,1.1224910551276333
3,0.44999999999999996,0.01948270463800698,226.01772259354343,30.26356103554957,1249.972877928901,0.005207240137616281,liq,0.0,0.6016830043226946,0.6016830043226946,0.0021400711749834937,8.225442712728182e-05,0.15129973709696498,103.05375227333576,485.4955599291535,1.1224910551276333
4,0.6,0.019482702074689384,226.01757217243204,30.263478806773946,1249.973042386452,0.005207240137616281,liq,0.0,0.7521041157015134,0.7521041157015134,0.0026746717367842326,8.222877562502617e-05,0.15129978103698502,103.05375227333576,485.4955599291535,1.1224910551276333
5,0.75,0.019482699512171846,226.0174217511766,30.263396603641866,1249.9732067927164,0.005207240137616281,liq,0.0,0.902525371115189,0.902525371115189,0.0032091055098890896,8.220313208084917e-05,0.1512998249633022,103.05375227333576,485.4955599291535,1.1224910551276333
6,0.8999999999999999,0.019482696950454115,226.0172713297772,30.263314426145314,1249.9733711477095,0.0052072401376162805,liq,0.0,1.0529467705346178,1.0529467705346178,0.003743372546310836,8.217749655159423e-05,0.15129986887592062,103.05375227333576,485.4955599291535,1.1224910551276333
7,1.05,0.019482694389535954,226.01712090823386,30.263232274276334,1249.9735354514473,0.005207240137616281,liq,0.0,1.2033683138724882,1.2033683138724882,0.0042774728980459874,8.215186898041793e-05,0.15129991277484464,103.05375227333576,485.4955599291535,1.1224910551276333
8,1.2,0.019482691829417097,226.0169704865466,30.26315014802691,1249.9736997039463,0.005207240137616281,liq,0.0,1.3537900011288002,1.3537900011288002,0.004811406617074918,8.212624942416369e-05,0.1512999566600785,103.05375227333576,485.4955599291535,1.1224910551276333
9,1.3499999999999999,0.019482689270097303,226.01682006471552,30.263068047389027,1249.973863905222,0.005207240137616281,liq,0.0,1.5042118322162423,1.5042118322162423,0.005345173755361747,8.21006378828315e-05,0.15130000053162648,103.05375227333576,485.4955599291535,1.1224910551276333
10,1.5,0.019482686711576318,226.0166696427406,30.262985972354727,1249.9740280552905,0.005207240137616281,liq,0.0,1.6546338071348146,1.6546338071348146,0.0058787743648543375,8.207503429957796e-05,0.1513000443894929,103.05375227333576,485.4955599291535,1.1224910551276333
11,1.65,0.019482684153853895,226.01651922062194,30.262903922916053,1249.974192154168,0.0052072401376162805,liq,0.0,1.8050559257972054,1.8050559257972054,0.006412208497484411,8.204943867440306e-05,0.151300088233682,103.05375227333576,485.4955599291535,1.1224910551276333
12,1.7999999999999998,0.01948268159692979,226.01636879835957,30.262821899065045,1249.97435620187,0.005207240137616281,liq,0.0,1.955478188174311,1.955478188174311,0.00694547620516755,8.20238510073068e-05,0.15130013206419798,103.05375227333576,485.4955599291535,1.1224910551276333
13,1.95,0.019482679040803745,226.0162183759535,30.26273990079369,1249.9745201984126,0.0052072401376162805,liq,0.0,2.1059005942370277,2.1059005942370277,0.007478577539803195,8.19982713551326e-05,0.1513001758810451,103.05375227333576,485.4955599291535,1.1224910551276333
14,2.1,0.019482676485475515,226.01606795340382,30.26265792809403,1249.974684143812,0.0052072401376162805,liq,0.0,2.2563231439271476,2.2563231439271476,0.008011512553274532,8.197269966103704e-05,0.1513002196842277,103.05375227333576,485.4955599291535,1.1224910551276333
15,2.25,0.019482673930944855,226.01591753071054,30.262575980958104,1249.9748480380838,0.005207240137616281,liq,0.0,2.406745837186463,2.406745837186463,0.008544281297448606,8.194713592502012e-05,0.15130026347374997,103.05375227333576,485.4955599291535,1.1224910551276333
16,2.4,0.01948267137721151,226.01576710787376,30.262494059377957,1249.9750118812442,0.005207240137616281,liq,0.0,2.5571686739858706,2.5571686739858706,0.009076883824176322,8.192158014708184e-05,0.15130030724961616,103.05375227333576,485.4955599291535,1.1224910551276333
17,2.55,0.019482668824275233,226.01561668489344,30.26241216334563,1249.9751756733087,0.0052072401376162805,liq,0.0,2.707591654296266,2.707591654296266,0.009609320185292442,8.18960323272222e-05,0.15130035101183062,103.05375227333576,485.4955599291535,1.1224910551276333
18,2.6999999999999997,0.01948266627213578,226.0154662617697,30.262330292853164,1249.9753394142938,0.005207240137616281,liq,0.0,2.8580147780594416,2.8580147780594416,0.010141590432615592,8.18704924654412e-05,0.15130039476039744,103.05375227333576,485.4955599291535,1.1224910551276333
19,2.85,0.019482663720792888,226.01531583850252,30.262248447892546,1249.975503104215,0.005207240137616279,liq,0.0,3.00843804521719,3.00843804521719,0.01067369461794825,8.184496061858226e-05,0.15130043849532096,103.05375227333576,485.4955599291535,1.1224910551276333
20,3.0,0.019482661170246326,226.01516541509199,30.262166628455873,1249.9756667430884,0.0052072401376162805,liq,0.0,3.158861455740407,3.158861455740407,0.011205632793076648,8.181943667295855e-05,0.15130048221660553,103.05375227333576,485.4955599291535,1.1224910551276333
21,3.15,0.01948265862049584,226.01501499153818,30.262084834535187,1249.9758303309297,0.005207240137616281,liq,0.0,3.3092850095708854,3.3092850095708854,0.011737405009770985,8.179392068541347e-05,0.15130052592425522,103.05375227333576,485.4955599291535,1.1224910551276333
22,3.3,0.019482656071541173,226.01486456784104,30.26200306612253,1249.975993867755,0.0052072401376162805,liq,0.0,3.459708706679521,3.459708706679521,0.012269011319785323,8.176841265594703e-05,0.1513005696182745,103.05375227333576,485.4955599291535,1.1224910551276333
23,3.4499999999999997,0.019482653523382087,226.01471414400072,30.261921323209947,1249.9761573535802,0.0052072401376162805,liq,0.0,3.6101325470081065,3.6101325470081065,0.01280045177485758,8.174291258455924e-05,0.15130061329866734,103.05375227333576,485.4955599291535,1.1224910551276333
24,3.5999999999999996,0.01948265097601833,226.0145637200172,30.261839605789476,1249.9763207884212,0.005207240137616281,liq,0.0,3.7605565305275377,3.7605565305275377,0.013331726426709538,8.171742047125008e-05,0.1513006569654382,103.05375227333576,485.4955599291535,1.1224910551276333
25,3.75,0.01948264842944965,226.01441329589056,30.261757913853216,1249.9764841722936,0.005207240137616281,liq,0.0,3.910980657179607,3.910980657179607,0.013862835327046836,8.169193625917615e-05,0.15130070061859122,103.05375227333576,485.4955599291535,1.1224910551276333
26,3.9,0.019482645883675802,226.01426287162084,30.26167624739321,1249.9766475052136,0.0052072401376162805,liq,0.0,4.061404926906107,4.061404926906107,0.014393778527559088,8.166646000518085e-05,0.15130074425813067,103.05375227333576,485.4955599291535,1.1224910551276333
27,4.05,0.01948264333869654,226.01411244720805,30.261594606401502,1249.976810787197,0.005207240137616281,liq,0.0,4.211829339677934,4.211829339677934,0.014924556079919767,8.16409917092642e-05,0.15130078788406082,103.05375227333576,485.4955599291535,1.1224910551276333
28,4.2,0.019482640794511615,226.01396202265227,30.261512990870187,1249.9769740182596,0.0052072401376162805,liq,0.0,4.362253895465983,4.362253895465983,0.015455168035786206,8.161553131458277e-05,0.15130083149638593,103.05375227333576,485.4955599291535,1.1224910551276333
29,4.35,0.019482638251120774,226.01381159795352,30.26143140079131,1249.9771371984175,0.005207240137616279,liq,0.0,4.512678594212048,4.512678594212048,0.01598561444679971,8.159007887797998e-05,0.15130087509511017,103.05375227333576,485.4955599291535,1.1224910551276333
30,4.5,0.01948263570852378,226.01366117311187,30.261349836156967,1249.9773003276862,0.0052072401376162805,liq,0.0,4.66310343585792,4.66310343585792,0.01651589536458545,8.156463434261241e-05,0.15130091868023776,103.05375227333576,485.4955599291535,1.1224910551276333
