lavel,val
Tec_bt,44.25043146856564
Tec_up,43.62058741097769
Tev,41.51029048078033
T_ini_vl,50.64777642294507
T_ave_vl,50.074396131004505
T_ini_cl,49.50101583906388
T_ave_cl,39.882453023155506
T_ini_ll,30.26389020724713
T_ave_ll,30.25979663915075
T_ccin,41.49901872595785
T_ccc,31.330839615371247
T_hs,46.85286318075748
Q_load,1000.0
Q_ev_bt,537.0676336059208
Q_gr_bt,5.2144936687118415
Q_ev_up,413.6181983186835
Q_gr_up,4.015899193022731
Q_btTOup,359.2473043467242
Q_ec_wick_ccin,2.13495355774088
Q_ec_ccc,5.718347349927556
Q_ec_amb,28.51112324778864
Q_cc_ll,73.09615352213928
Q_ccc_ccin,-1.9934259159992196
eval_ec_bt[%],6.210614422318599
eval_ec_up[%],6.052174672272287
eval_cc[%],7.295462588039761
P_cap.bt,8107.571958521116
P_cap.up,8107.571958521116
P_loss_wick_bt,378.25365074452077
P_loss_wick_up,291.30892226361937
P_loss_gr_bt,0.29524658754235134
P_loss_gr_up,0.22738171881064773
P_loss_vl,35.21758486519684
P_loss_cl,28.19625746147358
P_loss_ll,15.193194842606317
