step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix,P_loss_liq,Q_release_liq,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
start,start,0.013923974801200185,175.76796689596134,167.12475465263822,836.6989575762964,0.002491094634720469,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.01399173567049825,175.7679505629458,167.1084682101939,832.6468906961525,0.002491094634720469,gas,1.0,0.016333015519194305,0.016333015519194305,428.95114852872945,0.016286442444311433,44.42497735900293,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
1,0.075,0.014060791774849766,175.76793417146908,167.09203195836557,828.5575512412629,0.0024910946347204686,gas,1.0,0.032724492251873016,0.032724492251873016,857.6302261462645,0.0164362518283383,44.10190772806259,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
2,0.15,0.014131189882012713,175.7679177204964,167.07544164635607,824.4298816133007,0.002491094634720469,gas,1.0,0.04917546492652036,0.04917546492652036,1286.0309625056575,0.01659031200949812,43.774794848407986,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
3,0.22499999999999998,0.014202979314919657,175.76790120895706,167.05869281858998,820.2627732650976,0.002491094634720469,gas,1.0,0.06568700427305885,0.06568700427305885,1714.1468063672633,0.016748827766093655,43.44351318792486,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
4,0.3,0.014276212141634763,175.76788463574238,167.04178080063906,816.0550631989108,0.002491094634720469,gas,1.0,0.08226021894370206,0.08226021894370206,2141.9709071616244,0.016912017950915015,43.10793087821478,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
5,0.375,0.014350943383375928,175.76786799970378,167.02470068387981,811.8055301492114,0.002491094634720469,gas,1.0,0.0988962575502228,0.0988962575502228,2569.4960949488495,0.01708011675924581,42.76790926602195,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
6,0.44999999999999996,0.014427231242713418,175.7678512996504,167.00744730874055,807.512890414564,0.002491094634720469,gas,1.0,0.11559631093405187,0.11559631093405187,2996.714858599637,0.01725337513926206,42.42330242338911,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
7,0.525,0.01450513735435152,175.76783453434683,166.99001524637634,803.1757932983502,0.002491094634720469,gas,1.0,0.1323616144945845,0.1323616144945845,3423.6193220000187,0.017432062364207468,42.07395661183389,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
8,0.6,0.014584727061242673,175.7678177025105,166.97239877858772,798.7928161125407,0.002491094634720469,gas,1.0,0.14919345080852509,0.14919345080852509,3850.201218055242,0.017616467788627688,41.719709695187376,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
9,0.6749999999999999,0.014666069719183912,175.76780080280895,166.95459187577302,794.3624586922449,0.002491094634720469,gas,1.0,0.16609315236564726,0.16609315236564726,4276.451860237279,0.017806902814697878,41.3603904949884,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
10,0.75,0.014749239033514617,175.76778383385673,166.93658817267396,789.8831373612011,0.002491094634720469,gas,1.0,0.18306210459559225,0.18306210459559225,4702.362111384529,0.018003703099054746,40.99581808145256,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
11,0.825,0.014834313432083307,175.7677667942122,166.9183809416387,785.3531782796288,0.002491094634720469,gas,1.0,0.2001017491274979,0.2001017491274979,5127.922349420355,0.01820723103526234,40.62580099201203,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
12,0.8999999999999999,0.014921376479304905,175.76774968237407,166.89996306308404,780.7708100952309,0.002491094634720469,gas,1.0,0.2172135872533545,0.2172135872533545,5553.122429608049,0.01841787855465782,40.250136368233065,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,,,,,,,
