step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
10,0.005600000000000001,1.3325476744480077e-05,175.77117795955166,165.7707029047914,499.810882712083,2.42189756153379e-08,0.3136263934463957,599.7250316601321,2.2638549777011862e-06,2.1246229362898115,0.016288078273646533,3.36e-06,4.247230739115884e-05
11,0.0061600000000000005,1.4087984246312987e-05,175.77117736683326,165.8347140463203,515.7368547244718,2.6640873176871685e-08,0.3305790754306731,684.5400502304826,2.4770827118047677e-06,2.3459649584303413,0.016880796669283882,3.36e-06,4.395736587462918e-05
12,0.00672,1.4858520146183279e-05,175.77117677233343,165.89100073737558,529.7409834590215,2.906277073840547e-08,0.347795299497091,759.1201410254719,2.6901776930683238e-06,2.5679226506079154,0.017475296510383487,3.36e-06,4.5263217107111304e-05
13,0.007280000000000001,1.5630395242518267e-05,175.7711761763556,165.94155061848198,542.3177938782924,3.148466829993927e-08,0.36508941975462317,826.0989356909688,2.903250530171463e-06,2.7904234573213778,0.018071274331305176,3.36e-06,4.643597434877965e-05
14,0.007840000000000001,1.640057371323257e-05,175.7711755791155,165.9875730706463,553.7681799767734,3.3906565861473057e-08,0.38237513145280483,887.0788688984911,3.116351421672073e-06,3.013413053190233,0.018668514443561435,3.36e-06,4.7503695238991685e-05
15,0.008400000000000001,1.716755578539812e-05,175.771174980776,166.02988914235783,564.2964186185984,3.632846342300684e-08,0.39960832048818884,943.147833180536,3.3295051669279677e-06,3.236848345379314,0.019266853923909366,3.36e-06,4.848542810269885e-05
16,0.008960000000000001,1.7930583615844734e-05,175.77117438146507,166.06909457900247,574.0507312557816,3.8750360984540635e-08,0.41676549603369967,995.0951935564134,3.5427242971854425e-06,3.4606939300070687,0.019866164861014113,3.36e-06,4.939499423285419e-05
17,0.00952,1.8689289733879277e-05,175.7711737812859,166.10564133502015,583.1435641529796,4.117225854607442e-08,0.43383417709303723,1043.5197914668595,3.756014888722462e-06,3.684920014673461,0.020466344023589045,3.36e-06,5.024287897246429e-05
18,0.01008,1.9443523618823688e-05,175.77117318032353,166.1398834203394,591.6629949804069,4.3594156107608214e-08,0.4508081134775039,1088.890691483196,3.969379430459912e-06,3.909501082416362,0.021067306399345398,3.36e-06,5.103729535187069e-05
19,0.010640000000000002,2.019325941882591e-05,175.77117257864919,166.17210491495518,599.6797028408118,4.6016053669142006e-08,0.4676847202547886,1131.5843007350768,4.182818349868717e-06,4.134414976355943,0.021668980742106214,3.36e-06,5.178483402695668e-05
20,0.011200000000000002,2.0938544063438797e-05,175.77117197632336,166.20253816556482,607.2514955924868,4.84379512306758e-08,0.4844636203487117,1171.908479525834,4.396330870949561e-06,4.359642243178856,0.022271306574111804,3.36e-06,5.2490885441100005e-05
21,0.011760000000000001,2.167946687346655e-05,175.77117137339798,166.23137616934878,614.4263909339345,5.085984879220958e-08,0.5011457805854426,1210.1189498915874,4.609915516746469e-06,4.585165645679337,0.022874231945024803,3.36e-06,5.3159927128887724e-05
22,0.012320000000000001,2.241614121869714e-05,175.77117076991814,166.25878131652922,621.2447915524277,5.328174635374337e-08,0.517732982658589,1246.4308795262582,4.8235704126437015e-06,4.81096979087172,0.023477711802115664,3.36e-06,5.379572654347391e-05
23,0.01288,2.3148693209298387e-05,175.77117016592322,166.2848917474101,627.7410667555849,5.570364391527716e-08,0.5342274911666169,1281.027304885117,5.037293473358135e-06,5.037040839997265,0.024081706709694117,3.36e-06,5.440148853990978e-05
24,0.01344,2.3877254629692685e-05,175.771169561448,166.3098260886136,633.9447308470154,5.812554147681094e-08,0.5506318415863614,1314.0654067171179,5.251082519780531e-06,5.263366278267254,0.024686181917786598,3.36e-06,5.4979965255830957e-05
25,0.014000000000000002,2.4601958499072623e-05,175.7711689565233,166.33368705444042,639.8813391447287,6.054743903834474e-08,0.5669487032700145,1345.68128188152,5.464935352384219e-06,5.489934729231625,0.025291106634540483,3.36e-06,5.553353966301322e-05
26,0.014560000000000002,2.532293629219356e-05,175.7711683511766,166.35656423325833,645.5731812346228,6.296933659987854e-08,0.5831807904338355,1375.993635323956,5.678849797180431e-06,5.716735803159123,0.02589645332773216,3.36e-06,5.606429021158855e-05
27,0.015120000000000001,2.6040316226559242e-05,175.77116774543262,166.37853627591454,651.0398254474882,6.539123416141231e-08,0.5993308044081169,1405.1066797316066,5.892823734040381e-06,5.943759971785945,0.026502197317313403,3.36e-06,5.657404160121265e-05
28,0.015680000000000003,2.6754222242584326e-05,175.7711671393136,166.3996726371708,656.2985521280428,6.781313172294611e-08,0.6154013965451285,1433.112442941581,6.106855113558706e-06,6.170998463811742,0.02710831633885391,3.36e-06,5.7064405182357624e-05
29,0.01624,2.7464773437430817e-05,175.77116653283971,166.4200349775761,661.3647024208836,7.023502928447989e-08,0.631395144928839,1460.0926254279766,6.320941966415194e-06,6.3984431769314805,0.027714790223399177,3.36e-06,5.753681147976078e-05
30,0.016800000000000002,2.8172083796662975e-05,175.77116592602925,166.4396783036778,666.2519619549821,7.265692684601368e-08,0.6473145403754864,1486.1201110860097,6.53508240781199e-06,6.626086603198515,0.028321600664639845,3.36e-06,5.79925366453198e-05
31,0.01736,2.8876262120910856e-05,175.77116531889902,166.45865190402844,670.9725937222223,7.507882440754747e-08,0.6631619787143938,1511.260207445014,6.749274638686253e-06,6.853921765244534,0.028928730898769572,3.36e-06,5.8432724173454736e-05
32,0.017920000000000002,2.9577412079003687e-05,175.7711647114643,166.477000124013,675.5376308543763,7.750072196908127e-08,0.6789397573147179,1535.5716723174114,6.963516944831551e-06,7.081942161422658,0.029536165617173538,3.36e-06,5.88584028770961e-05
33,0.018480000000000003,3.0275632341532673e-05,175.7711641037392,166.49476301214798,679.9570374223622,7.992261953061506e-08,0.6946500744698041,1559.1075701478287,7.177807694689369e-06,7.310141718345253,0.0301438907335978,3.36e-06,5.927050188182791e-05
34,0.01904,3.0971016763762794e-05,175.77116349573666,166.51197686293557,684.2398434983122,8.234451709214884e-08,0.7102950306841754,1581.915991296776,7.392145336324572e-06,7.538514749596128,0.030751893267733976,3.36e-06,5.966986322009977e-05
35,0.019600000000000003,3.166365459688217e-05,175.7711628874687,166.52867467575152,688.3942593269193,8.476641465368264e-08,0.7258766312027255,1604.0406600691535,7.606528393932319e-06,7.767055919633258,0.03136016122880392,3.36e-06,6.0057252477429694e-05
36,0.02016,3.235363071337491e-05,175.77116227894643,166.54488654505025,692.4277724084423,8.718831221521643e-08,0.7413967893229596,1625.521451737442,7.820955464111426e-06,7.995760212083835,0.03196868349914439,3.36e-06,6.043336784516012e-05
37,0.020720000000000002,3.30410258370176e-05,175.77116167018016,166.56063999398162,696.347230502568,8.961020977675021e-08,0.7568573301721689,1646.3948345853082,8.035425212061284e-06,8.224622901775906,0.03257744977599941,3.36e-06,6.0798847860368e-05
38,0.021280000000000004,3.372591677114826e-05,175.7711610611795,166.57596026108013,700.1589129566746,9.203210733828401e-08,0.7722599947275809,1666.6942497718878,8.249936367807334e-06,8.45363952996849,0.0331864504260011,3.36e-06,6.115427805705316e-05
39,0.021840000000000002,3.4408376621121286e-05,175.77116045195345,166.5908705477949,703.8685922913111,9.445400489981779e-08,0.7876064439273007,1686.4504393101145,8.46448772252269e-06,8.682805882331309,0.03379567648516968,3.36e-06,6.150019670883599e-05
40,0.022400000000000003,3.508847500836477e-05,175.77115984251034,166.60539223315823,707.4815876097043,9.68759024613516e-08,0.8028982627675542,1705.6917305032505,8.679078124988601e-06,8.912117969300452,0.0344051196007058,3.36e-06,6.183709980926494e-05
41,0.02296,3.5766278274524865e-05,175.77115923285803,166.61954506072897,711.0028111093036,9.929780002288537e-08,0.8181369643162443,1724.444283645787,8.893706478218868e-06,9.141572008495649,0.03501477191457525,3.36e-06,6.216544540890603e-05
42,0.023520000000000003,3.644184967490488e-05,175.77115862300386,166.63334730202826,714.4368087445657,1.0171969758441916e-07,0.8333239935970009,1742.7323085763048,9.108371736261212e-06,9.371164408933959,0.03562462606350891,3.36e-06,6.248565740704945e-05
43,0.024080000000000004,3.711524956089661e-05,175.77115801295477,166.6468158999499,717.7877959074701,1.0414159514595296e-07,0.8484607313149417,1760.5782546968715,9.323072901180722e-06,9.600891756815319,0.036234675149898976,3.36e-06,6.279812887883152e-05
44,0.024640000000000002,3.778653555145696e-05,175.77115740271728,166.65996659503548,721.059688844763,1.0656349270748674e-07,0.8635484974080251,1778.0029782880476,9.537809020224426e-06,9.83075080268736,0.036844912654487416,3.36e-06,6.310322500481703e-05
45,0.025200000000000004,3.8455762693884574e-05,175.7711567922975,166.67281403702725,724.2561324123137,1.0898539026902053e-07,0.8785885544159634,1795.0258903169029,9.752579183162755e-06,10.06073844982566,0.03745533243636601,3.36e-06,6.340128565902595e-05
46,0.02576,3.9122983614299727e-05,175.77115618170123,166.6853718837218,727.3805246699202,1.1140728783055431e-07,0.8935821106648001,1811.6650874185812,9.96738251980132e-06,10.290851743688185,0.03806592870387249,3.36e-06,6.369262770233973e-05
47,0.026320000000000003,3.978824865831246e-05,175.77115557093396,166.69765288882923,730.4360387406434,1.138291853920881e-07,0.9085303232692683,1827.937468309918,1.0182218197654899e-05,10.521087862322263,0.03867669598548673,3.36e-06,6.39775470208316e-05
48,0.02688,4.0451606022420685e-05,175.77115496000087,166.70966898027876,733.4256422932879,1.1625108295362189e-07,0.9234343009580654,1843.8588375449185,1.0397085419774727e-05,10.751444107618017,0.03928762907162309,3.36e-06,6.425632034246084e-05
49,0.027440000000000003,4.111310187668127e-05,175.77115434890686,166.72143133019722,736.352114952999,1.1867298051515568e-07,0.9382951067285269,1859.443998236269,1.0611983422720045e-05,10.981917897317123,0.03989872307283804,3.36e-06,6.452920686056895e-05
50,0.028000000000000004,4.177278047921591e-05,175.7711537376566,166.73295041760383,739.2180638997634,1.2109487807668948e-07,0.9531137603387179,1874.7068351263754,1.0826911474664744e-05,11.21250675769631,0.04050997333251871,3.36e-06,6.479644968840227e-05
51,0.028560000000000002,4.2430684283090835e-05,175.77115312625455,166.74423608471642,742.0259378773748,1.2351677563822327e-07,0.9678912406452989,1889.66038919322,1.104186887363004e-05,11.443208316855742,0.04112137539777905,3.36e-06,6.505827716541426e-05
52,0.029120000000000004,4.308685403608659e-05,175.77115251470488,166.75529758763741,744.7780398041177,1.2593867319975708e-07,0.982628487795688,1904.3169248095473,1.1256854945834743e-05,11.674020298551174,0.04173292504856363,3.36e-06,6.531490403318129e-05
53,0.02968,4.374132887386089e-05,175.77115190301163,166.76614364208154,747.4765381498166,1.2836057076129084e-07,0.9973264052833254,1918.6879903322338,1.1471869044154767e-05,11.904940516515408,0.042344618297647685,3.36e-06,6.556653249628505e-05
54,0.030240000000000003,4.439414640696817e-05,175.77115129117863,166.77678246471822,750.1234772218218,1.3078246832282463e-07,1.0119858618743882,1932.7844728811206,1.168691054668424e-05,12.135966869221718,0.042956451303325593,3.36e-06,6.581335318145595e-05
55,0.030800000000000004,4.504534280219596e-05,175.7711506792095,166.78722181062398,752.7207864831723,1.3320436588435844e-07,1.0266076934146395,1946.6166479636224,1.190197885539055e-05,12.367097335045543,0.04356842042761855,3.36e-06,6.605554600646934e-05
56,0.031360000000000006,4.569495285859177e-05,175.77115006710773,166.79746900727957,755.2702890110845,1.3562626344589223e-07,1.0411927045233405,1960.1942245210735,1.2117073394857248e-05,12.598329967789807,0.044180522207170725,3.36e-06,6.629328096887915e-05
57,0.031920000000000004,4.634301007859683e-05,175.77114945487665,166.8075309854865,757.7737091889658,1.38048161007426e-07,1.0557416701824909,1973.5263858931523,1.233219361110779e-05,12.829662892538101,0.04479275329504162,3.36e-06,6.652671886327966e-05
58,0.03248,4.69895467346331e-05,175.77114884251944,166.81741430753306,760.2326797141498,1.4047005856895977e-07,1.0702553372282098,1986.621827138133,1.254733897050449e-05,13.061094301806712,0.045405110489809886,3.36e-06,6.675601193475984e-05
59,0.03304000000000001,4.763459393147265e-05,175.77114823003916,166.82712519289942,762.6487479932996,1.4289195613049358e-07,1.0847344257508562,1999.4887890920982,1.2762508958717242e-05,13.29262245196901,0.04601759076467715,3.36e-06,6.698130447525934e-05
60,0.033600000000000005,4.827818166468362e-05,175.77114761743874,166.8366695417563,765.0233819888902,1.4531385369202737e-07,1.099179630409828,2012.1350895048536,1.297770307975708e-05,13.524245659929326,0.046630191180156544,3.36e-06,6.720273336873885e-05
61,0.03416,4.892033887545861e-05,175.77114700472097,166.84605295647987,767.3579755721146,1.4773575125356118e-07,1.1135916216694106,2024.5681515472436,1.3192920855069562e-05,13.755962300023096,0.04724290897138417,3.36e-06,6.742042859032568e-05
62,0.03472,4.9561093502051454e-05,175.7711463918885,166.85528076138291,769.6538534319924,1.5015764881509494e-07,1.1279710469602326,2036.795029954999,1.3408161822684258e-05,13.987770801126928,0.04785574143170379,3.36e-06,6.763451366407634e-05
63,0.035280000000000006,5.020047252811075e-05,175.77114577894397,166.8643580208343,771.9122755834937,1.5257954637662875e-07,1.1423185317725217,2048.822435037104,1.3623425536415519e-05,14.2196696439574,0.0484686859708745,3.36e-06,6.784510608334817e-05
64,0.035840000000000004,5.0838502028073284e-05,175.7711451658898,166.8732895559258,774.1344415142598,1.5500144393816254e-07,1.1566346806844054,2060.6567547594873,1.383871156511188e-05,14.451657358547893,0.049081740115070716,3.36e-06,6.805231769747106e-05
65,0.0364,5.147520720987949e-05,175.77114455272846,166.882079959821,776.3214940033863,1.574233414996963e-07,1.1709200783309914,2072.3040750822465,1.4054019491949753e-05,14.68373252188457,0.04969490147777833,3.36e-06,6.825625506783975e-05
66,0.03696000000000001,5.211061245515374e-05,175.77114393946215,166.89073361191186,778.474522643591,1.598452390612301e-07,1.1851752903171324,2083.7701987172372,1.426934891376903e-05,14.91589375569269,0.05030816778889857,3.36e-06,6.84570197963476e-05
67,0.037520000000000005,5.274474135704583e-05,175.77114332609312,166.89925469089155,780.5945670937391,1.622671366227639e-07,1.1994008640781564,2095.0606624496495,1.4484699440447335e-05,15.148139724359808,0.050921536807436496,3.36e-06,6.865470882867652e-05
68,0.03808,5.337761675590223e-05,175.7711427126235,166.9076471868413,782.6826200860363,1.6468903418429768e-07,1.2135973296922011,2106.180753153049,1.4700070694310215e-05,15.38046913298472,0.05153500643791631,3.36e-06,6.884941473471066e-05
69,0.03864,5.4009260772886294e-05,175.7711420990553,166.91591491242076,784.739630210205,1.6711093174583147e-07,1.2277652006466688,2117.1355226167307,1.4915462309575203e-05,15.612880725545145,0.05214857461396605,3.36e-06,6.904122596815404e-05
70,0.039200000000000006,5.463969484172605e-05,175.7711414853906,166.92406151323848,786.7665044936543,1.6953282930736528e-07,1.241904974562776,2127.929801286616,1.513087393182685e-05,15.845373283171803,0.05276223935652524,3.36e-06,6.92302271071252e-05
71,0.039760000000000004,5.52689397386651e-05,175.7711408716312,166.93209047747638,788.764110796042,1.7195472686889907e-07,1.2560171338797284,2138.568211017681,1.5346305217521486e-05,16.077945622525565,0.05337599874474108,3.36e-06,6.941649907744432e-05
72,0.04032,5.589701561078064e-05,175.771140257779,166.94000514482917,790.7332800334165,1.7437662443043285e-07,1.2701021465022155,2149.055176918798,1.556175583351896e-05,16.310596594266165,0.05398985094507225,3.36e-06,6.960011936002906e-05
73,0.04088000000000001,5.652394200274964e-05,175.77113964383574,166.9478087148181,792.6748082466636,1.7679852199196664e-07,1.2841604664129411,2159.3949383684176,1.5777225456640063e-05,16.543325081608387,0.054603794182185084,3.36e-06,6.978116218377237e-05
74,0.041440000000000005,5.714973788217652e-05,175.7711390298032,166.95550425453007,794.5894585269989,1.7922041955350043e-07,1.2981925342527179,2169.5915592689216,1.5992713773247706e-05,16.776129998958424,0.05521782673895359,3.36e-06,6.995969870508981e-05
75,0.042,5.7774421663563915e-05,175.77113841568297,166.96309470582975,796.4779628103581,1.816423171150342e-07,1.3121987778698987,2179.6489376027967,1.620822047885057e-05,17.00901029062589,0.05583194695645943,3.36e-06,7.013579717524227e-05
76,0.04256000000000001,5.839801123102172e-05,175.77113780147673,166.97058289208695,798.3410235511504,1.8406421467656802e-07,1.3261796128412753,2189.570814346337,1.642374527772759e-05,17.24196492960556,0.056446153204888105,3.36e-06,7.03095230964094e-05
77,0.043120000000000006,5.902052395979124e-05,175.77113718718599,166.97797152445781,800.1793152850205,1.8648611223810178e-07,1.3401354429661347,2199.360781792256,1.6639287882572057e-05,17.47499291642439,0.057060443941736594,3.36e-06,7.048093936741337e-05
78,0.043680000000000004,5.9641976736654265e-05,175.77113657281228,166.98526320775517,801.9934860894016,1.8890800979963557e-07,1.3540666607350305,2209.022291327981,1.6854848014154142e-05,17.7080932780499,0.057674817653605714,3.36e-06,7.065010641991193e-05
79,0.04424,6.0262385979310234e-05,175.77113595835704,166.99246044593923,803.7841589495958,1.9132990736116938e-07,1.3679736477751334,2218.558660710814,1.7070425401000478e-05,17.94126506685455,0.058289272885303944,3.36e-06,7.081708234578214e-05
80,0.044800000000000006,6.08817676547601e-05,175.77113534382173,166.99956564725898,805.5519330379483,1.937518049227032e-07,1.3818567752729907,2227.97308088028,1.7286019779090187e-05,18.17450735963488,0.05890380821074359,3.36e-06,7.09819230164002e-05
81,0.045360000000000004,6.150013729678317e-05,175.7711347292077,167.00658112906922,807.2973849123362,1.9617370248423695e-07,1.3957164043766646,2237.2686223407763,1.7501630891565875e-05,18.40781925667938,0.05951842223294079,3.36e-06,7.114468219439778e-05
82,0.04592,6.211751002254301e-05,175.77113411451626,167.01350912234858,809.021069640241,1.9859560004577074e-07,1.409552886578025,2246.448241147902,1.771725848845908e-05,18.641199880883857,0.06013311367132701,3.36e-06,7.130541163847894e-05
83,0.04648000000000001,6.273390054838193e-05,175.77113349974874,167.02035177594001,810.7235218537894,2.0101749760730455e-07,1.423366564076552,2255.5147845271645,1.7932902326429064e-05,18.874648376910542,0.06074788118712604,3.36e-06,7.146416120180018e-05
84,0.047040000000000005,6.334932320485676e-05,175.77113288490636,167.02711116053382,812.4052567407281,2.034393951688383e-07,1.4371577701258318,2264.4709961514945,1.814856216851423e-05,19.108163910387823,0.061362723557977006,3.36e-06,7.162097892437645e-05
85,0.0476,6.39637919510445e-05,175.7711322699904,167.0337892724125,814.066770976141,2.058612927303721e-07,1.4509268293633704,2273.3195211031784,1.8364237783895536e-05,19.341745667149645,0.061977639532415196,3.36e-06,7.177591111996158e-05
86,0.04816000000000001,6.457732038817445e-05,175.771131655002,167.04038803697358,815.70854359894,2.082831902919059e-07,1.4646740581250253,2282.0629105416797,1.857992894767108e-05,19.575392852510813,0.0625926279462874,3.36e-06,7.192900245777884e-05
87,0.048720000000000006,6.518992177262019e-05,175.77113103994228,167.04690931204647,817.3310368370733,2.107050878534397e-07,1.4783997647447877,2290.70362609835,1.8795635440641348e-05,19.809104690576557,0.06320768766454421,3.36e-06,7.208029603946973e-05
88,0.049280000000000004,6.580160902829057e-05,175.77113042481238,167.05335489101714,818.9346968849756,2.1312698541497348e-07,1.4921042498408288,2299.244044016802,1.90113570491042e-05,20.042880423584055,0.06382281755213626,3.36e-06,7.222983347158923e-05
89,0.04984,6.64123947584445e-05,175.7711298096134,167.05972650577468,820.5199546366513,2.1554888297650727e-07,1.5057878065883248,2307.686459057,1.9227093564659615e-05,20.276719311275023,0.06443801653222181,3.36e-06,7.237765493396415e-05
90,0.05040000000000001,6.702229125696905e-05,175.7711291943464,167.06602582949114,822.0872263773067,2.1797078053804105e-07,1.5194507209800021,2316.033088178605,1.944284478402315e-05,20.510620630296817,0.06505328352795914,3.36e-06,7.252379924418602e-05
91,0.050960000000000005,6.763131051916061e-05,175.7711285790124,167.0722544792455,823.6369144361881,2.2039267809957484e-07,1.5330932720752857,2324.2860740177134,1.9658610508847683e-05,20.744583673629283,0.06566861752071418,3.36e-06,7.266830391848687e-05
92,0.05152,6.823946425200362e-05,175.77112796361243,167.07841401850357,825.1694078035977,2.2281457566110863e-07,1.5467157322379033,2332.447488172823,1.9874390545553437e-05,20.9786077500395,0.06628401749185286,3.36e-06,7.281120522927425e-05
93,0.05208000000000001,6.884676388401523e-05,175.77112734814744,167.08450595946152,826.6850827139374,2.2523647322264247e-07,1.560318367363549,2340.5193343098795,2.009018470516522e-05,21.21269218355838,0.06689948248094879,3.36e-06,7.295253825949885e-05
94,0.052640000000000006,6.945322057465191e-05,175.77112673261837,167.09053176526288,828.1843031973148,2.276583707841762e-07,1.5739014370974667,2348.5035510998996,2.0305992803156864e-05,21.44683631298085,0.06751501155667938,3.36e-06,7.30923369540903e-05
95,0.053200000000000004,7.005884522329383e-05,175.77112611702617,167.0964928520977,829.6674216018166,2.3008026834570998e-07,1.5874651950423255,2356.4020150003757,2.052181465930266e-05,21.68103949138926,0.06813060375861824,3.36e-06,7.323063416865802e-05
96,0.05376,7.066364847787524e-05,175.77112550137176,167.10239059118913,831.134779087766,2.3250216590724377e-07,1.6010098889579834,2364.216542887486,2.0737650097534675e-05,21.915301085693574,0.0687462581845466,3.36e-06,7.336746171557933e-05
97,0.05432000000000001,7.126764074311065e-05,175.77112488565595,167.10822631067776,832.5867060965368,2.3492406346877758e-07,1.6145357609519138,2371.9488945527964,2.09534989458067e-05,22.149620476195192,0.06936197399045341,3.36e-06,7.350285040771552e-05
98,0.054880000000000005,7.187083218841205e-05,175.77112426987966,167.11400129740645,834.0235227946324,2.3734596103031137e-07,1.6280430476625602,2379.6007750682447,2.116936103596335e-05,22.38399705616471,0.0699777502741199,3.36e-06,7.36368300998209e-05
99,0.05544,7.247323275544007e-05,175.77112365404372,167.11971679861534,835.4455394954057,2.3976785859184516e-07,1.6415319804342265,2387.1738370320363,2.1385236203615216e-05,22.618430231441277,0.07059358622063883,3.36e-06,7.376942972786728e-05
100,0.05600000000000001,7.30748521653673e-05,175.77112303814891,167.12537402354974,836.8530570590831,2.4218975615337897e-07,1.6550027854853622,2394.6696826990087,2.1601124288018742e-05,22.852919420045513,0.07120948101510294,3.36e-06,7.390067734634523e-05
