step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,0.01639850338629008,175.77112303814891,167.12537402354974,836.8530570590831,0.004982189269440938,,,,,,,,,,
0,0.0,0.016398533278425154,175.77109179131295,167.12536789227522,836.851531597983,0.004982189269440939,gas,1.0,0.031246835977071896,0.031246835977071896,0.3230898041867047,6.1312745174291194e-06,125.20955881918373,90.46181748049385,423.55360010093545,1.1818671562804803
1,0.15,0.016398563170777553,175.77106054443504,167.12536176097848,836.8500061313534,0.004982189269440938,gas,1.0,0.06249371386365965,0.06249371386365965,0.6461795939105126,6.131296743205894e-06,125.20921672041409,90.46181748049385,423.55360010093545,1.1818671562804803
2,0.3,0.016398593063347296,175.77102929751524,167.1253556296595,836.8484806591939,0.004982189269440938,gas,1.0,0.09374063368886709,0.09374063368886709,0.9692693691713712,6.131318968982669e-06,125.20887461998653,90.46181748049385,423.55360010093545,1.1818671562804803
3,0.44999999999999996,0.016398622956134104,175.7709980505535,167.12534949831837,836.8469551815188,0.004982189269440938,gas,1.0,0.12498759542359039,0.12498759542359039,1.2923591299692279,6.131341137916024e-06,125.20853251790118,90.46181748049385,423.55360010093545,1.1818671562804803
4,0.6,0.016398652849138256,175.77096680354984,167.125343366955,836.8454296983139,0.004982189269440939,gas,1.0,0.15623459906782955,0.15623459906782955,1.6154488763040304,6.131363363692799e-06,125.20819041416124,90.46181748049385,423.55360010093545,1.1818671562804803
5,0.75,0.016398682742359748,175.77093555650427,167.12533723556942,836.8439042095793,0.004982189269440938,gas,1.0,0.1874816446506884,0.1874816446506884,1.9385386081757263,6.1313855894695735e-06,125.20784830876343,90.46181748049385,423.55360010093545,1.1818671562804803
6,0.8999999999999999,0.016398712635798313,175.77090430941678,167.12533110416166,836.842378715329,0.004982189269440939,gas,1.0,0.2187287321430631,0.2187287321430631,2.2616283255842626,6.131407758402929e-06,125.20750620170779,90.46181748049385,423.55360010093545,1.1818671562804803
7,1.05,0.016398742529454228,175.77087306228734,167.12532497273168,836.8408532155488,0.004982189269440939,gas,1.0,0.2499758615740575,0.2499758615740575,2.584718028529587,6.131429984179704e-06,125.20716409299747,90.46181748049385,423.55360010093545,1.1818671562804803
8,1.2,0.016398772423327487,175.770841815116,167.12531884127947,836.8393277102391,0.004982189269440939,gas,1.0,0.28122303291456774,0.28122303291456774,2.9078077170116474,6.131452209956478e-06,125.20682198262928,90.46181748049385,423.55360010093545,1.1818671562804803
9,1.3499999999999999,0.0163988023174181,175.7708105679027,167.12531270980503,836.8378021993994,0.004982189269440938,gas,1.0,0.3124702461936977,0.3124702461936977,3.230897391030391,6.131474435733253e-06,125.2064798706033,90.46181748049385,423.55360010093545,1.1818671562804803
