step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,225.06398889346775,41.36771269906683,12.14508507962673,8.598557158012639e-08,0.0,51.34672273679314,0.0,0.0,0.0,1.86e-06,
0,0.0,0.003558292777023021,225.06238587931261,65.77405551696086,24.164838861872575,0.0,6.832928447244626,60.41392820539492,0.00035822045044846154,0.9635061407596869,1.6030141551455017,1.86e-06,1.2584e-05
1,0.00062,0.006739470783121287,225.06156466821392,67.84858567033126,25.517009969231864,8.598557158012639e-08,13.576311925495599,61.24866335226442,0.0006829510112783787,2.009077080880907,2.424225253838813,1.86e-06,1.2667e-05
2,0.00124,0.009892811035547556,225.0607856946923,68.67881215005099,26.075168505035688,1.7197114316025277e-07,20.310143081696054,61.58448209742223,0.0010051793427598484,3.0873910393282107,3.2031987754744478,1.86e-06,1.2700881215005097e-05
3,0.00186,0.013033985774695108,225.06002288645138,69.13873251270911,26.38811275889635,2.5795671474037917e-07,27.039757356555462,61.77192737554116,0.0013263251761039185,4.183839140498399,3.9660070163954515,1.86e-06,1.2719873251270907e-05
4,0.00248,0.016167658330507286,225.05926884295056,69.43549228835508,26.591844601848553,3.4394228632050554e-07,33.768699328978315,61.89259463772282,0.001646714703598768,5.291987106788484,4.72005051720771,1.86e-06,1.2731549228835508e-05
5,0.0031,0.01929632167586121,225.05852040485405,69.64480196033884,26.73636137223716,4.299278579006319e-07,40.49555961387427,61.97513365470772,0.0019666811052037746,6.408386775002117,5.46848861372564,1.86e-06,1.274e-05
6,0.00372,0.022421395923640536,225.05777588875912,69.80121369317715,26.844849585223997,5.159134294807583e-07,47.21887511264491,62.038969170225236,0.0022864442707091676,7.530952456512846,6.213004708639346,1.86e-06,1.2747e-05
7,0.00434,0.025543188239709184,225.05703427964607,69.92322141921147,26.93025499344802,6.018990010608847e-07,53.94613711307059,62.0921645387762,0.0026056753742101082,8.658327868080764,6.954613821697421,1.86e-06,1.2751322141921146e-05
8,0.00496,0.028663870642481142,225.05629495978178,70.02157632415032,26.998103426905196,6.878845726410111e-07,60.66714833969406,62.13068727732952,0.0029250906713239157,9.789580641205497,7.693933685979573,1.86e-06,1.2756e-05
9,0.00558,0.031781978728729385,225.05555743026287,70.10260009222037,27.054820064554246,7.738701442211375e-07,67.39209309516923,62.164880000000004,0.0032440501327988653,10.924027356930786,8.431463204906322,1.86e-06,1.2759e-05
10,0.0062,0.0348986363557731,225.05482140360223,70.1707550383934,27.102528526875368,8.598557158012638e-07,74.11387614648099,62.19136919673952,0.00356301117737901,12.06116079213512,9.167489865532843,1.86e-06,1.2762e-05
11,0.00682,0.03801413930557877,225.05408662938095,70.2289124967844,27.143238747749066,9.458412873813902e-07,80.83883257298,62.21672584859799,0.003881699792771259,13.200586742770568,9.90226408682065,1.86e-06,1.2764e-05
12,0.00744,0.041128546588288954,225.0533529284527,70.2792936021624,27.178505521513657,1.0318268589615167e-06,87.5616818534892,62.234640000000006,0.004200376205968774,14.34199875752552,10.63596501504071,1.86e-06,1.2766e-05
13,0.00806,0.044242140210742804,225.0526201508713,70.3232965793506,27.209307605545384,1.117812430541643e-06,94.28242497820875,62.25351730859684,0.004519069169686114,15.485145254986648,11.368742596474476,1.86e-06,1.2768e-05
14,0.00868,0.04735451933848509,225.05188817415882,70.36219724324673,27.23675779459737,1.2037980021217694e-06,101.00723470557313,62.270477998055576,0.004837442098983184,16.629825223311034,12.100719308946282,1.86e-06,1.2769219724324672e-05
15,0.0093,0.050465060796925205,225.05115691769578,70.3968783979704,27.26181487857925,1.2897835737018957e-06,107.72603126474215,62.28559898151508,0.005155914331500255,17.77587233337611,12.831975771987345,1.86e-06,1.2771e-05
16,0.00992,0.05357628549212071,225.0504263078876,70.42802063837752,27.283614446864256,1.3757691452820222e-06,114.44994651285221,62.29917699833259,0.005474210546442925,18.923147076221447,13.562585580162704,1.86e-06,1.2772e-05
17,0.01054,0.05668690235318507,225.04969626754536,70.45616270104546,27.303313890731793,1.4617547168621487e-06,121.16696287993376,62.307086937655804,0.005792773905603776,20.071531181229954,14.292625922418665,1.86e-06,1.277361627010454e-05
18,0.01116,0.05979712061961608,225.04896673085142,70.48163707582717,27.321145953079004,1.547740288442275e-06,127.89297972223613,62.31819376506065,0.006110865664296367,21.220919332254397,15.02216261634021,1.86e-06,1.2774163707582716e-05
19,0.01178,0.06290683696524399,225.04823766250288,70.5049040773165,27.33743285412153,1.6337258600224014e-06,134.61020882312033,62.32833817770999,0.006429325537841706,22.371224665943302,15.751230964873685,1.86e-06,1.2775490407731648e-05
20,0.0124,0.06601609309924268,225.04750900959561,70.52625148659115,27.35237604061378,1.7197114316025277e-06,141.3350816517419,62.33764564815373,0.006747372843487395,23.522371510543337,16.479883872147184,1.86e-06,1.2776e-05
21,0.01302,0.06912492549326449,225.04678074750487,70.54591813432677,27.366142694028728,1.8056970031826541e-06,148.0537352087955,62.346220306566465,0.007065673384219524,24.674293609387785,17.208145962882554,1.86e-06,1.2777e-05
22,0.01364,0.07223336610419094,225.04605283752645,70.56410407634843,27.378872853443884,1.8916825747627804e-06,154.77133716879848,62.35414937728791,0.007383983616634815,25.826932592295496,17.936055941303493,1.86e-06,1.2778e-05
23,0.01426,0.07534117423671231,225.04532525176361,70.58097814342693,27.390782514741513,1.977668146342907e-06,161.4878877786238,62.36150647053413,0.007702278924567573,26.98023674461156,18.66364170415909,1.86e-06,1.2779e-05
24,0.01488,0.07844631968396537,225.04459796813046,70.59668378440836,27.402678649085832,2.0636537179230334e-06,168.21654976939976,62.36835413000204,0.008019724153931146,28.13416000660138,19.39092533729854,1.86e-06,1.2779e-05
25,0.0155,0.0815536311676557,225.04387100022794,70.61134396250156,27.412940773751085,2.1496392895031594e-06,174.93152277646996,62.374745967650675,0.008338043250581118,29.288661165863324,20.117893239832483,1.86e-06,1.278e-05
26,0.01612,0.08466064741229735,225.04314429025203,70.62506461088736,27.422545227621153,2.235624861083286e-06,181.65245952746386,62.37852000000001,0.008656047610022572,30.443703185978357,20.8446032157226,1.86e-06,1.2780506461088736e-05
27,0.01674,0.0877674636364972,225.04241782760147,70.63790313287359,27.43153219301149,2.321610432663413e-06,188.3730540836819,62.38196576593287,0.008974047621904567,31.59925121555054,21.57106586630107,1.86e-06,1.2781e-05
28,0.01736,0.09087409503332944,225.04169159593954,70.64994353426351,27.43996047398444,2.407596004243539e-06,195.10066315809917,62.38721538093888,0.009291694468967866,32.7552737946268,22.297297528217314,1.86e-06,1.2781e-05
29,0.01798,0.09398048252774918,225.04096558734224,70.66128968213673,27.447902777495692,2.493581575823665e-06,201.81248219400655,62.39216230141161,0.009610068221357522,33.91174363169461,23.023306125513045,1.86e-06,1.2782e-05
30,0.0186,0.09708663950185371,225.04023977462583,70.67200289586299,27.455402027104082,2.5795671474037914e-06,208.53629724105895,62.39683326259626,0.00992784697244444,35.06863577653913,23.74911884192261,1.86e-06,1.2782200289586298e-05
31,0.01922,0.10019257849523465,225.0395141573175,70.68213720572146,27.462496044005018,2.6655527189839183e-06,215.24980760103605,62.401251821694565,0.010246093847236674,36.22592740884676,24.47473615023773,1.86e-06,1.2783e-05
32,0.01984,0.103298311110433,225.03878871610192,70.69174048707566,27.46921834095296,2.7515382905640443e-06,221.97636408856852,62.40543885236499,0.010563698487397319,37.383597595570485,25.20017736585578,1.86e-06,1.2783e-05
33,0.02046,0.10640384766452385,225.03806345241708,70.70085548922344,27.47559884245638,2.8375238621441704e-06,228.70139001539883,62.40941299330141,0.010881355899440871,38.54162708885257,25.925441050698282,1.86e-06,1.278308554892234e-05
34,0.02108,0.10950919788028322,225.0373383559429,70.70952031633311,27.481664221433153,2.9235094337242973e-06,235.41194443295504,62.41319085792123,0.011199682661793445,39.6999981429134,26.650537524867104,1.86e-06,1.2783952031633308e-05
35,0.0217,0.11261437090884387,225.0366134072178,70.71776906132675,27.487438342928705,3.0094950053044238e-06,242.13709143339722,62.41678731073846,0.01151729694158928,40.858694355924655,27.375486249977257,1.86e-06,1.2784e-05
36,0.02232,0.11571700414181212,225.03588861009843,70.72563250853096,27.493506006824752,3.09548057688455e-06,248.85215756215854,62.4202157737195,0.011835130869201812,42.01770053957884,28.100283369334647,1.86e-06,1.2784563250853095e-05
37,0.02294,0.11881989651252739,225.03516396495618,70.73313831085653,27.49919681759956,3.181466148464676e-06,255.5691607387409,62.423488303533446,0.012152899015301302,43.17700259565107,28.8249285115744,1.86e-06,1.2785e-05
38,0.02356,0.12192447295041758,225.03443946358783,70.74031152302734,27.504218066119137,3.267451720044803e-06,262.2946649687078,62.42661582403993,0.01247043509336871,44.33658741357435,29.549429879931267,1.86e-06,1.2785e-05
39,0.02418,0.12502890182654586,225.03371509448652,70.74717488240793,27.50902241768555,3.3534372916249293e-06,269.02016919867464,62.429608248729856,0.01278795607881911,45.49644277908863,30.27379898124491,1.86e-06,1.2785e-05
40,0.0248,0.1281331893651856,225.03299085189366,70.75374902487044,27.5136243174093,3.4394228632050553e-06,275.7375878042818,62.4324745748435,0.013105846907882105,46.65655729139991,30.998041574115632,1.86e-06,1.2785374902487042e-05
41,0.02542,0.13123734146597224,225.03226672512844,70.7600527278575,27.518036909500218,3.525408434785182e-06,282.44908543448366,62.435222989345846,0.013424005183871367,47.81692028992013,31.722168339329073,1.86e-06,1.2786e-05
42,0.02604,0.13434136362813673,225.0315427056296,70.76610314767089,27.522272203369592,3.6113940063653083e-06,289.1740636591142,62.4378609723845,0.013741509402794849,48.97752179036064,32.446187838184414,1.86e-06,1.2786e-05
43,0.02666,0.1374452608272404,225.0308187975472,70.77191603816533,27.526341226715704,3.6973795779454348e-06,295.89460777330055,62.44039539264008,0.014059211519789071,50.138352429446655,33.170095920562744,1.86e-06,1.2786191603816529e-05
44,0.02728,0.14054903790173004,225.0300949937634,70.77750579778922,27.530254058452428,3.783365149525561e-06,302.6062561370919,62.44283252783609,0.014377323935018524,51.29940341148846,33.89389970435877,1.86e-06,1.2786750579778918e-05
45,0.0279,0.1436526994385805,225.02937128494332,70.78288564755684,27.534019953289768,3.869350721105688e-06,309.324805872043,62.44517814233477,0.01469509654176903,52.460666461966106,34.6176085244515,1.86e-06,1.2787e-05
46,0.02852,0.14675624962455375,225.02864767157794,70.78806779565093,27.53764745695564,3.955336292685814e-06,316.04925817360913,62.44743755890381,0.01501257731159335,53.622133787602614,35.341221889830194,1.86e-06,1.2787e-05
47,0.02914,0.14985969241867636,225.02792415353335,70.79306349724249,27.54114444806973,4.04132186426594e-06,322.7659776787212,62.44961568479772,0.0153304143714645,54.78379803879684,36.06473993440159,1.86e-06,1.2787306349724247e-05
48,0.02976,0.15296303160641597,225.02720072302338,70.79788313740386,27.54451819618269,4.127307435846067e-06,329.4778505911801,62.45171704790808,0.015648470944086616,55.945652275324285,36.788170444371644,1.86e-06,1.2787788313740384e-05
49,0.03038,0.15606627076631951,225.02647737430595,70.80253632617479,27.547775428322346,4.213293007426193e-06,336.1963230377165,62.45264,0.015966203764477552,57.107689935785054,37.5115191618097,1.86e-06,1.2788e-05
50,0.031,0.15916945141253536,225.02575410812366,70.8070225425958,27.55091577981706,4.299278579006319e-06,342.92024949847087,62.45264,0.016283671557308015,58.269904399100206,38.23478534410242,1.86e-06,1.2788e-05
51,0.03162,0.162272606232319,225.0250309243818,70.81134344167623,27.553940409173354,4.385264150586446e-06,349.6441759592251,62.453225740570836,0.016601136707991165,59.43228911848182,38.957969085953664,1.86e-06,1.2788e-05
52,0.03224,0.1653757159004449,225.0243078200247,70.81551293189978,27.556859052329823,4.471249722166572e-06,356.36810241997966,62.45504363830829,0.016918597239479114,60.59483814879468,39.681073443061905,1.86e-06,1.2788e-05
53,0.03286,0.16847873876861225,225.02358479225413,70.81954911533211,27.559684380732442,4.557235293746698e-06,363.0920288807338,62.45680341428478,0.01723604889098411,61.757546281151065,40.404101213644026,1.86e-06,1.2788e-05
54,0.03348,0.17158167756115472,225.02286183860596,70.82345860539954,27.562421023779642,4.643220865326826e-06,369.8059536768952,62.458507951954175,0.017553966687869543,62.9204085213961,41.127054861804936,1.86e-06,1.2788345860539949e-05
55,0.0341,0.17468453486952976,225.02213895185145,70.8272475749622,27.56507330247351,4.729206436906951e-06,376.5185426846108,62.460159942683504,0.01787193948670133,64.08342011870613,41.84994161632494,1.86e-06,1.2788724757496216e-05
56,0.03472,0.17778671868684734,225.0214161292983,70.83092179289218,27.567737434313717,4.815192008487078e-06,383.2338400240209,62.461761901700974,0.018189714762288724,65.2465765496636,42.572764169453876,1.86e-06,1.2789e-05
57,0.03534,0.18088707111902114,225.0206933727096,70.83448665364295,27.570589322914334,4.901177580067205e-06,389.9572407261967,62.463316180988315,0.018506918020329294,66.40987350349758,43.295520758169005,1.86e-06,1.2789e-05
58,0.03596,0.1839873390360877,225.01997069088247,70.83794720458593,27.573357763668717,4.98716315164733e-06,396.68064142837255,62.46482498119945,0.018824112631460204,67.57330686840194,44.0182025852846,1.86e-06,1.2789e-05
59,0.03658,0.1870884123982563,225.0192480816146,70.8413081891793,27.57591573242549,5.073148723227457e-06,403.3999157453369,62.46629037048216,0.019141585446919733,68.73687271955491,44.74081185317482,1.86e-06,1.2789130818917928e-05
60,0.0372,0.19019078530733904,225.01852553752892,70.84457406520852,27.578201845645943,5.159134294807583e-06,410.1127748948462,62.467714292430905,0.019459495582407713,69.90056730785797,45.46335593884578,1.86e-06,1.278945740652085e-05
61,0.03782,0.1932930899358813,225.01780304872668,70.847749024228,27.58042431695958,5.245119866387709e-06,416.82558752132155,62.469098574563404,0.019777400883789497,71.06438704944121,46.185844741092296,1.86e-06,1.2789774902422796e-05
62,0.03844,0.19639532815357827,225.01708061366014,70.85083700286015,27.582585902002087,5.331105437967837e-06,423.5411266261112,62.47044493324702,0.020095169976674127,72.2283285156141,46.90827980762697,1.86e-06,1.279e-05
63,0.03906,0.19949750176355213,225.0163582320308,70.85384170572172,27.58468919400519,5.417091009547962e-06,430.2640016519224,62.471754983694666,0.020412584380446654,73.39238842371984,47.630661436967785,1.86e-06,1.279e-05
64,0.03968,0.2025996125140706,225.015635905482,70.85676662093147,27.586736634652013,5.503076581128089e-06,436.98687667773373,62.47303024672612,0.0207299923524397,74.55656362860113,48.35298798576696,1.86e-06,1.279e-05
65,0.0403,0.20570166204696924,225.01491363254303,70.85961504633917,27.58873053243741,5.589062152708216e-06,443.7097517035451,62.474272160203874,0.02104739406064589,75.72085111509966,49.075260924728354,1.86e-06,1.279e-05
66,0.04092,0.20880365193724595,225.01419141180432,70.86239009620863,27.59067306734603,5.675047724288341e-06,450.43262672935634,62.47548208194696,0.021364789666219,76.88524799081931,49.79748166343779,1.86e-06,1.279e-05
67,0.04154,0.21190558366077886,225.0134692419139,70.86509472067911,27.59256630447537,5.761033295868468e-06,457.15550175516756,62.476661298216094,0.021682179320170893,78.04975147965632,50.51965155385551,1.86e-06,1.279e-05
68,0.04216,0.21500745866558665,225.01274712157448,70.86773170455888,27.59441219319121,5.847018867448595e-06,463.8783767809789,62.47781102318768,0.021999563170662827,79.21435891528228,51.24177189328475,1.86e-06,1.279e-05
69,0.04278,0.21810927834885688,225.01202504954026,70.87030368324764,27.596212578273345,5.93300443902872e-06,470.600134423075,62.47893240589597,0.02231699434956223,80.37906773525435,51.96384392751497,1.86e-06,1.2790030368324764e-05
70,0.0434,0.2212110440540951,225.01130302418562,70.87281315373372,27.597969207613602,6.0189900106088476e-06,477.3136283445973,62.4800265350279,0.02263481186815463,81.5438754755592,52.68586928214063,1.86e-06,1.2790281315373372e-05
