step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,2.0434646978565345,224.98965904079404,70.9275801645071,27.637064131605676,0.02050339822968691,,,,,,,,,,
0,0.0,2.043755921709632,224.98240212417278,70.9226575045779,27.63312600366231,0.02050339822968691,gas,1.0,7.256916621263372,7.256916621263372,0.09627153734884791,0.0049226599292069295,1.397212896141324,90.46181748049385,423.55360010093545,1.1818671562804803
1,0.15,2.044030444052723,224.97514424315648,70.91773536061913,27.62941475243338,0.020503398229686907,gas,1.0,14.51479763755924,14.51479763755924,0.19253149356642152,0.004922143958765446,1.3971969621455702,90.46181748049385,423.55360010093545,1.1818671562804803
2,0.3,2.044285348053525,224.9678854249434,70.91281373265133,27.625969612855915,0.02050339822968691,gas,1.0,21.77361585063045,21.77361585063045,0.2887798687195018,0.004921627967803488,1.3971711356229968,90.46181748049385,423.55360010093545,1.1818671562804803
3,0.44999999999999996,2.0445402889025437,224.9606257015081,70.90789262070518,27.62252483449361,0.020503398229686907,gas,1.0,29.03333928596112,29.03333928596112,0.3850166626764138,0.004921111946146084,1.3971337024173947,90.46181748049385,423.55360010093545,1.1818671562804803
4,0.6,2.04479526716861,224.95336507271966,70.90297201387773,27.61908040971439,0.02050339822968691,gas,1.0,36.29396807437297,36.29396807437297,0.4812418765090317,0.004920606827454321,1.3970950382533118,90.46181748049385,423.55360010093545,1.1818671562804803
5,0.75,2.0450502836095485,224.9461035384453,70.89805189763098,27.61563632834166,0.02050339822968691,gas,1.0,43.55550234875409,43.55550234875409,0.5774555112156499,0.0049201162467511494,1.3970547295146394,90.46181748049385,423.55360010093545,1.1818671562804803
6,0.8999999999999999,2.0453053377135397,224.93884112619958,70.89313228192793,27.612192597349523,0.02050339822968691,gas,1.0,50.81791459445958,50.81791459445958,0.673657569070626,0.00491961570304511,1.397024076341777,90.46181748049385,423.55360010093545,1.1818671562804803
7,1.05,2.0455604286962306,224.93157787803827,70.88821318197643,27.608749227383473,0.02050339822968691,gas,1.0,58.081162755785044,58.081162755785044,0.7698480529593368,0.004919099951507633,1.3970081491325033,90.46181748049385,423.55360010093545,1.1818671562804803
8,1.2,2.0458155570387224,224.92431376847364,70.88329458857561,27.60530621200292,0.02050339822968691,gas,1.0,65.34527232041,65.34527232041,0.8660269630692558,0.004918593400816462,1.3969833704930112,90.46181748049385,423.55360010093545,1.1818671562804803
9,1.3499999999999999,2.0460707235802746,224.9170487529078,70.87837648563152,27.601863539942066,0.02050339822968691,gas,1.0,72.61028788625845,72.61028788625845,0.9621942987940304,0.004918102944088787,1.3969430766885007,90.46181748049385,423.55360010093545,1.1818671562804803
10,1.5,2.0463259278951105,224.9097828542611,70.87345888143949,27.598421217007644,0.020503398229686914,gas,1.0,79.87618653295795,79.87618653295795,1.0583500622209647,0.004917604192030467,1.3969108302883042,90.46181748049385,423.55360010093545,1.1818671562804803
11,1.65,2.04658116911254,224.9025161191927,70.86854179285649,27.59497925499954,0.020503398229686907,gas,1.0,87.14292160133482,87.14292160133482,1.1544942564159226,0.00491708858299944,1.3968949079329445,90.46181748049385,423.55360010093545,1.1818671562804803
