step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,0.05331616633679009,162.4955463593454,167.04921800596162,817.9054398831634,0.015831745946784263,,,,,,,,,,
0,0.0,0.05331619910520114,162.49530602553313,167.04921598550783,817.90493719426,0.015831745946784263,gas,1.0,0.24033381228218786,0.24033381228218786,0.32291394962078024,2.0204537918289134e-06,304.93866870916384,90.46181748049385,423.55360010093545,1.1818671562804803
1,0.15,0.05331623187369305,162.4950656916122,167.04921396505154,817.9044345047344,0.015831745946784263,gas,1.0,0.4806677332089748,0.4806677332089748,0.6458278944786261,2.0204562929393433e-06,304.93838002190705,90.46181748049385,423.55360010093545,1.1818671562804803
2,0.3,0.05331626464226672,162.49482535758258,167.04921194459268,817.9039318145722,0.015831745946784263,gas,1.0,0.7210017628094647,0.7210017628094647,0.9687418345735316,2.020458850893192e-06,304.93809133417307,90.46181748049385,423.55360010093545,1.1818671562804803
3,0.44999999999999996,0.05331629741092122,162.49458502344433,167.04920992413133,817.9034291237879,0.015831745946784263,gas,1.0,0.9613359010836575,0.9613359010836575,1.2916557699054907,2.020461352003622e-06,304.9378026459537,90.46181748049385,423.55360010093545,1.1818671562804803
4,0.6,0.0533163301796575,162.49434468919736,167.04920790366742,817.902926432367,0.015831745946784263,gas,1.0,1.2016701480315533,1.2016701480315533,1.6145697004744974,2.0204639099574706e-06,304.9375139572571,90.46181748049385,423.55360010093545,1.1818671562804803
5,0.75,0.05331636294847463,162.4941043548418,167.049205883201,817.9024237403239,0.015831745946784263,gas,1.0,1.442004503624048,1.442004503624048,1.937483626280546,2.0204664110679005e-06,304.93722526807505,90.46181748049385,423.55360010093545,1.1818671562804803
6,0.8999999999999999,0.05331639571737351,162.49386402037752,167.04920386273204,817.9019210476445,0.015831745946784263,gas,1.0,1.6823389678902458,1.6823389678902458,2.26039754732363,2.0204689690217492e-06,304.93693657841595,90.46181748049385,423.55360010093545,1.1818671562804803
7,1.05,0.05331642848635324,162.49362368580458,167.04920184226057,817.9014183543427,0.015831745946784263,gas,1.0,1.9226735408301465,1.9226735408301465,2.5833114636037444,2.020471470132179e-06,304.9366478882713,90.46181748049385,423.55360010093545,1.1818671562804803
8,1.2,0.05331646125541474,162.49338335112296,167.04919982178654,817.9009156604045,0.015831745946784263,gas,1.0,2.16300822244375,2.16300822244375,2.9062253751208824,2.020474028086028e-06,304.9363591976494,90.46181748049385,423.55360010093545,1.1818671562804803
9,1.3499999999999999,0.053316494024557105,162.49314301633268,167.04919780131002,817.900412965844,0.015831745946784267,gas,1.0,2.4033430127310567,2.4033430127310567,3.229139281875038,2.0204765291964577e-06,304.93607050654214,90.46181748049385,423.55360010093545,1.1818671562804803
10,1.5,0.0533165267937812,162.49290268143375,167.04919578083093,817.8999102706472,0.015831745946784263,gas,1.0,2.6436779116629623,2.6436779116629623,3.5520531838662057,2.0204790871503064e-06,304.9357818149576,90.46181748049385,423.55360010093545,1.1818671562804803
11,1.65,0.05331655956308616,162.49266234642613,167.04919376034934,817.899407574828,0.015831745946784263,gas,1.0,2.884012919268571,2.884012919268571,3.874967081094379,2.0204815882607363e-06,304.93549312288775,90.46181748049385,423.55360010093545,1.1818671562804803
12,1.7999999999999998,0.053316592332472885,162.49242201130986,167.0491917398652,817.8989048783724,0.015831745946784263,gas,1.0,3.1243480355478823,3.1243480355478823,4.197880973559553,2.020484146214585e-06,304.93520443034055,90.46181748049385,423.55360010093545,1.1818671562804803
13,1.95,0.053316625101940456,162.4921816760849,167.04918971937855,817.8984021812946,0.015831745946784263,gas,1.0,3.3646832605008967,3.3646832605008967,4.52079486126172,2.020486647325015e-06,304.93491573730796,90.46181748049385,423.55360010093545,1.1818671562804803
14,2.1,0.0533166578714898,162.49194134075128,167.04918769888934,817.8978994835803,0.015831745946784263,gas,1.0,3.605018594127614,3.605018594127614,4.8437087442008755,2.0204892052788637e-06,304.9346270437983,90.46181748049385,423.55360010093545,1.1818671562804803
15,2.25,0.05331669064111998,162.49170100530898,167.04918567839763,817.8973967852437,0.015831745946784263,gas,1.0,3.8453540364280343,3.8453540364280343,5.166622622377013,2.0204917063892935e-06,304.934338349803,90.46181748049385,423.55360010093545,1.1818671562804803
16,2.4,0.053316723410831934,162.491460669758,167.04918365790337,817.8968940862708,0.015831745946784263,gas,1.0,4.0856895874021575,4.0856895874021575,5.489536495790127,2.0204942643431423e-06,304.9340496553306,90.46181748049385,423.55360010093545,1.1818671562804803
17,2.55,0.053316756180624744,162.49122033409836,167.0491816374066,817.8963913866755,0.015831745946784263,gas,1.0,4.326025247049984,4.326025247049984,5.8124503644402115,2.020496765453572e-06,304.9337609603728,90.46181748049385,423.55360010093545,1.1818671562804803
18,2.6999999999999997,0.05331678895049931,162.49097999833006,167.04917961690728,817.8958886864439,0.015831745946784263,gas,1.0,4.566361015342409,4.566361015342409,6.135364228327259,2.020499323407421e-06,304.9334722649378,90.46181748049385,423.55360010093545,1.1818671562804803
19,2.85,0.05331682172045473,162.4907396624531,167.04917759640546,817.8953859855899,0.015831745946784263,gas,1.0,4.806696892308537,4.806696892308537,6.458278087451266,2.0205018245178508e-06,304.9331835690173,90.46181748049385,423.55360010093545,1.1818671562804803
20,3.0,0.053316854490490985,162.49049932646747,167.04917557590113,817.8948832841138,0.015831745946784263,gas,1.0,5.047032877948368,5.047032877948368,6.781191941812224,2.0205043256282806e-06,304.9328948726195,90.46181748049385,423.55360010093545,1.1818671562804803
21,3.15,0.05331688726060903,162.49025899037315,167.04917355539425,817.8943805820011,0.015831745946784263,gas,1.0,5.287368972261902,5.287368972261902,7.104105791410129,2.0205068835821294e-06,304.9326061757446,90.46181748049385,423.55360010093545,1.1818671562804803
22,3.3,0.05331692003080791,162.49001865417017,167.04917153488486,817.8938778792663,0.015831745946784263,gas,1.0,5.527705175249139,5.527705175249139,7.427019636244974,2.0205093846925593e-06,304.9323174783841,90.46181748049385,423.55360010093545,1.1818671562804803
