lavel,val
Tec,37.32561162630003
Tev,31.45460269043059
T_ini_vl,167.04921800596162
T_ave_vl,167.04911596666136
T_ini_cl,167.04901392736105
T_ave_cl,105.64848133883555
T_ini_ll,44.24794875031006
T_ave_ll,44.142287909272454
T_ccin,30.81482405810516
T_ccc,37.32165505305949
T_hs,47.804277063469954
Q_load,4000.0
Q_ev,2980.1241358473285
Q_gr,73.08249790363824
Q_ec_wick_ccin,418.5461335217095
Q_ec_ccc,23.146481000278495
Q_ec_amb,24.16982997534927
Q_cc_ll,-264.85088306626915
Q_ccc_ccin,1.0533887536413689
eval_ec[%],12.023273043792393
eval_cc[%],17.1112601335405
P_cap.,8955.802391410685
P_loss_wick,638.7173312321827
P_loss_gr,0.22870706566027366
P_loss_vl,24.27426384727005
P_loss_cl,131.02042003785027
P_loss_ll,3360.201761692617
