step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas
start,start,5.591706518342182,162.34025167546028,44.24794875031006,13.241179500124023,0.015831745946784263,,,,,,,,,,
0,0.0,5.592062483733599,162.30708306180253,44.245841566396564,13.240336626558625,0.015831745946784263,gas,1.0,33.16861365776276,33.16861365776276,0.02924525813364104,0.0021071839134947368,1.2623070725336176,103.05375227333576,485.4955599291535,1.1224910551276333
1,0.15,5.592418443502221,162.27391248518975,44.24373468401211,13.239493873604841,0.015831745946784263,gas,1.0,66.33919027051888,66.33919027051888,0.05848619082232448,0.0021068823844530016,1.2623004008412404,103.05375227333576,485.4955599291535,1.1224910551276333
2,0.3,5.592774397644041,162.24073994565498,44.241628103116454,13.238651241246579,0.015831745946784263,gas,1.0,99.51172980529373,99.51172980529373,0.08772279868507295,0.002106580895656407,1.2622937300560053,103.05375227333576,485.4955599291535,1.1224910551276333
3,0.44999999999999996,5.593130346155061,162.20756544323123,44.23952182366935,13.237808729467735,0.015831745946784263,gas,1.0,132.68623222905444,132.68623222905444,0.11695508234082644,0.002106279447104953,1.2622870601778031,103.05375227333576,485.4955599291535,1.1224910551276333
4,0.6,5.593486289224384,162.17438894423512,44.23741584448811,13.23696633779524,0.015831745946784263,gas,1.0,165.8627312251774,165.8627312251774,0.14618304232079055,0.0021059791812376716,1.2622780632766621,103.05375227333576,485.4955599291535,1.1224910551276333
5,0.75,5.593842227505345,162.14121033390882,44.23531016164446,13.23612406465778,0.015831745946784263,gas,1.0,199.04134155146312,199.04134155146312,0.17540667894307327,0.0021056828436485375,1.2622611425736041,103.05375227333576,485.4955599291535,1.1224910551276333
6,0.8999999999999999,5.594198160993801,162.10802961228075,44.233204775100944,13.23528191004037,0.015831745946784263,gas,1.0,232.22206317953533,232.22206317953533,0.20462599281619523,0.0021053865435192165,1.262244224219181,103.05375227333576,485.4955599291535,1.1224910551276333
7,1.05,5.5945540896856105,162.07484677937936,44.231099684820094,13.23443987392803,0.015831745946784263,gas,1.0,265.4048960809305,265.4048960809305,0.23384098454860006,0.0021050902808497085,1.2622273082131041,103.05375227333576,485.4955599291535,1.1224910551276333
8,1.2,5.5949100135766185,162.04166183523304,44.22899489076451,13.233597956305797,0.015831745946784263,gas,1.0,298.58984022724326,298.58984022724326,0.26305165474865444,0.00210479405558317,1.2622103945550855,103.05375227333576,485.4955599291535,1.1224910551276333
9,1.3499999999999999,5.595265932254823,162.00847477987034,44.2268903953082,13.232756158123273,0.015831745946784263,gas,1.0,331.7768955899519,331.7768955899519,0.29225800404643165,0.0021044954563080864,1.2621940621388614,103.05375227333576,485.4955599291535,1.1224910551276333
10,1.5,5.595621845269978,161.97528561332211,44.22478620105005,13.231914480420011,0.015831745946784263,gas,1.0,364.9660621381772,364.9660621381772,0.32146003307891313,0.0021041942581518924,1.2621783652700922,103.05375227333576,485.4955599291535,1.1224910551276333
