step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
start,start,0.0,162.49577506641106,31.45460269043059,8.906034780224859,7.695987613020128e-09,0.0,23.96772270921109,0.0,0.0,0.0,3.36e-06,
0,0.0,3.116760986630367e-05,162.4957469513437,104.03309222205257,61.730652799755696,0.0,0.2670180882225007,39.25445974617045,1.7966238995662492e-06,0.37824115176481304,0.028115067369071767,3.36e-06,1.4410985533323154e-05
1,0.0005600000000000001,3.9123697423069326e-05,162.49574177706688,124.08850169060133,98.35455388838302,7.695987613020128e-09,0.4832083890617953,46.219706737102186,2.4924690676674763e-06,0.8611715223267931,0.03328934419550933,3.36e-06,1.592685016906013e-05
2,0.0011200000000000001,4.4348566975146516e-05,162.49573818791143,135.75329917381964,130.15055735622283,1.5391975226040256e-08,0.6681526196852426,52.01012997172097,3.064922702151843e-06,1.4049541323963246,0.036878499638987705,3.36e-06,1.7277461884334752e-05
3,0.00168,4.7667262453592946e-05,162.49573524558565,144.13006081628998,161.4522675916758,2.3087962839060384e-08,0.8233639248556981,57.8603023802146,3.5643695363867097e-06,1.9924517019164698,0.03982082541915588,3.36e-06,1.869401216325799e-05
4,0.0022400000000000002,4.946531591780141e-05,162.49573267923958,150.68156516989637,194.479391019378,3.078395045208051e-08,0.9472931674114099,64.45753475940944,4.018655171110252e-06,2.6141650129380802,0.04238717147381976,3.36e-06,2.03104695509689e-05
5,0.0028000000000000004,5.001241702226236e-05,162.4957303644942,155.93198852151096,230.82230587638952,3.847993806510065e-08,1.0374414199261994,72.51942147920442,4.452048293131482e-06,3.2633367239724755,0.04470191686414182,3.36e-06,2.2254714719895024e-05
6,0.00336,4.957197400928036e-05,162.49572822751102,160.03322410999232,271.6853341419062,4.617592567812077e-08,1.0918987258914197,83.14263426684884,4.8915472143598866e-06,3.934014247904345,0.046838900045258924,3.36e-06,2.4668914805794e-05
7,0.003920000000000001,4.8421847580838044e-05,162.49572621498874,162.97464089342833,317.8725305833088,5.3871913291140904e-08,1.1106532971123442,98.779302532974,5.368428691842024e-06,4.620211297032465,0.04885142232524231,3.36e-06,2.771697570440533e-05
8,0.0044800000000000005,4.6739119448021563e-05,162.49572428235442,164.753418458667,370.4813512490823,6.156790090416103e-08,1.0943250444472281,128.29306133253965,5.91658424572425e-06,5.315975275661167,0.050784056656993926,3.36e-06,3.164685340458792e-05
9,0.00504,4.365020728452189e-05,162.49572238904744,165.53342492223686,440.77612065252913,6.926388851718116e-08,1.0409138183423603,285.33075566352,6.454548852130858e-06,6.0163813648678985,0.052677363622933626,3.36e-06,3.6967458195895004e-05
10,0.005600000000000001,4.492915753058287e-05,162.49572053013736,165.6551122201741,471.05192037930465,7.69598761302013e-08,1.0637670238668309,446.56691217950265,7.151033172998419e-06,6.720518650168597,0.05453627370297909,3.36e-06,3.979060350803805e-05
11,0.0061600000000000005,4.7184931467984735e-05,162.49571865786686,165.72848860903616,489.3079659281843,8.465586374322142e-08,1.1128623430985154,543.7909209272825,7.831365315233808e-06,7.428218496412812,0.05640854421653785,3.36e-06,4.1492935729637745e-05
12,0.00672,4.957288742438063e-05,162.4957167783392,165.78974751145302,504.5491808494938,9.235185135624154e-08,1.1656744570333328,624.9592116652037,8.509511773807268e-06,8.138155091136708,0.05828807188663632,3.36e-06,4.29141422657084e-05
13,0.007280000000000001,5.200720434198945e-05,162.49571489315503,165.8435185288913,517.9274099881382,1.0004783896926167e-07,1.2198805490057327,696.2060248549965,9.186891634955105e-06,8.84997273560954,0.060173256031703204,3.36e-06,4.416162987027653e-05
14,0.007840000000000001,5.445756800923417e-05,162.4957130032802,165.89185304221326,529.953036902636,1.0774382658228181e-07,1.2746487446873322,760.2494483446154,9.864006156544859e-06,9.563447416108634,0.06206313087022863,3.36e-06,4.528299057934544e-05
15,0.008400000000000001,5.691021057606398e-05,162.495711109391,165.93593807979823,540.9213942537759,1.1543981419530193e-07,1.329594769966164,818.662299484848,1.0541082995599362e-05,10.278414915954754,0.06395702005829662,3.36e-06,4.630576345131669e-05
16,0.008960000000000001,5.935809959532458e-05,162.49570921199606,165.97655762015103,551.0275358935486,1.2313580180832205e-07,1.3845179759125612,872.483352930448,1.121823843650408e-05,10.994746125370833,0.06585441500646994,3.36e-06,4.7248136787501274e-05
17,0.00952,6.179742827976284e-05,162.49570731149447,166.0142715765972,560.4107682573532,1.3083178942134219e-07,1.439306438833455,922.4544960774358,1.1895535426040782e-05,11.71233534038964,0.06775491658481769,3.36e-06,4.8123100577052187e-05
18,0.01008,6.422609739131461e-05,162.4957054082088,166.04950085381444,569.1758124290006,1.3852777703436232e-07,1.4938956921453523,969.1334293073776,1.2573008675968113e-05,12.431093682745683,0.06965820226469077,3.36e-06,4.8940419808491974e-05
19,0.010640000000000002,6.664297373774293e-05,162.49570350240538,166.08257346042586,577.4042769539217,1.4622376464738245e-07,1.5482484504572136,1012.9547653579342,1.3250676924082453e-05,13.150944982972998,0.07156400568783283,3.36e-06,4.9707704281876894e-05
20,0.011200000000000002,6.904749600138832e-05,162.49570159430792,166.11375193030193,585.1614802590855,1.539197522604026e-07,1.6023437603646238,1054.266362657594,1.3928549452000524e-05,13.871823011512031,0.07347210316220298,3.36e-06,5.043104478300149e-05
21,0.011760000000000001,7.14394518014856e-05,162.49569968410682,166.1432507772846,592.5007933883737,1.616157398734227e-07,1.6561708189213815,1093.3524529050192,1.4606629771525004e-05,14.593669517400388,0.07538230423233472,3.36e-06,5.1115418032999426e-05
22,0.012320000000000001,7.381884555605835e-05,162.4956977719662,166.17124819700246,599.466551414173,1.6931172748644283e-07,1.7097252789870525,1130.4491460208394,1.5284917809602073e-05,15.316432784099634,0.07729444486903958,3.36e-06,5.176495817045337e-05
23,0.01288,7.618581728996836e-05,162.49569585802865,166.19789423686,606.0960861307307,1.7700771509946297e-07,1.7630069571593268,1165.7552554162487,1.5963411250863455e-05,16.040066533705936,0.07920838240534067,3.36e-06,5.2383146295148464e-05
24,0.01344,7.854059134035294e-05,162.4956939424193,166.22331668873414,612.421192157014,1.8470370271248308e-07,1.8160183694964036,1199.4401058392777,1.6642106385802973e-05,16.76452907537823,0.08112399175297469,3.36e-06,5.297294717862826e-05
25,0.014000000000000002,8.08834432559432e-05,162.49569202524867,166.24762545365337,618.4692128689162,1.923996903255032e-07,1.8687637741629106,1231.649316592305,1.7320998658109855e-05,17.489782630506017,0.08304116240469739,3.36e-06,5.353691052475418e-05
26,0.014560000000000002,8.32146781020965e-05,162.49569010661497,166.27091584698752,624.2638627304515,2.0009567793852335e-07,1.921248534097083,1262.5091809216203,1.8000083023403813e-05,18.21579278916427,0.08495979610597715,3.36e-06,5.4077247650106345e-05
27,0.015120000000000001,8.553461609337781e-05,162.49568818660612,166.2932711485447,629.8258617578775,2.0779166555154348e-07,1.9734786868930054,1292.1300449060884,1.867935418680627e-05,18.942528066231116,0.08687980496324599,3.36e-06,5.459589064623289e-05
28,0.015680000000000003,8.784358302964863e-05,162.49568626530112,166.31476460183552,635.1734329366313,2.1548765316456361e-07,2.0254606517295177,1320.6089564902263,1.935880676108346e-05,19.669959534566416,0.08880110995960422,3.36e-06,5.5094538762579707e-05
29,0.01624,9.014190393367664e-05,162.49568434277134,166.33546100339572,640.3226976448082,2.2318364077758375e-07,2.077201028565746,1348.031771343093,2.0038435371851208e-05,20.398060518718506,0.09072363973245956,3.36e-06,5.5574695278776264e-05
30,0.016800000000000002,9.242989885115344e-05,162.49568241908153,166.3554179816901,645.2879938444473,2.3087962839060386e-07,2.1287064603823853,1374.4748474110456,2.0718234727023294e-05,21.126806336829507,0.09264732952578925,3.36e-06,5.6037697175205633e-05
31,0.01736,9.470788012658019e-05,162.4956804942907,166.37468703736351,650.0821348959929,2.38575616003624e-07,2.1799835390341373,1400.006423254543,2.1398199661855853e-05,21.856174081382317,0.09457212037523277,3.36e-06,5.6484739266828854e-05
32,0.017920000000000002,9.697615069404809e-05,162.49567856845272,166.39331439753926,654.7166221077165,2.462716036166441e-07,2.231038741568154,1424.6877499968364,2.2078325167209972e-05,22.586142431584445,0.0964979583513923,3.36e-06,5.691689402290597e-05
33,0.018480000000000003,9.92350030692121e-05,162.49567664161705,166.41134172348717,659.2018208035561,2.5396759122966424e-07,2.281878387989374,1448.5740289871185,2.2758606406219863e-05,23.316691491764352,0.09842479400685988,3.36e-06,5.733512798489744e-05
